root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	saṃ ā √kaḍḍh		samākṛṣṭa
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	saṃ pari √kaḍḍh		sam + parikarṣati
√kaṇ	1	a	make sound	√kaṇ	1	sound, cry	√kaṇ		kaṅka (heron), kaṇṭha, kaṅka
√kaṇḍ	8	*e	break, pierce	√kaḍ √kaṇḍ	10	separate, destroy	√kaṇḍ		kaṇḍū, kāṇḍa, kaṇḍūyitavya, kaṇḍūyana, kaṇḍūyamāna, kaṇḍūyamāṇa, kaṇḍū, kaṇḍūti, kaṇḍūyati, kaṇḍūyat
√kaṇḍ	8	*e	break, pierce	√kaḍ √kaṇḍ	10	separate, destroy	ud √kaṇḍ		utkhaṇḍita (broken)
√kaṇḍ	8	*e	break, pierce	√kaḍ √kaṇḍ	10	separate, destroy	vi √kaṇḍ		
√kat	2	ṃa	cut	√kṛt	1, 6	cut	√kat	kṛt	kaṇṭaka, niṣkaṇṭaka, kartitvā, sakaṇṭaka, kṛṇtati, kaṇṭakin, akaṇṭaka (na + kaṇṭaka), karttum, kartana, kṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	anu √kat	anukṛt	anukartana, anukṛṃtati
√kat	2	ṃa	cut	√kṛt	1, 6	cut	apa √kat	apakṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ava √kat	avakṛt	avakṛtat
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ud √kat	utkṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ni √kat	nikṛt	nikānti, nikṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	nī √kat	niṣkṛt	su + niṣkṛtta, niṣkṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	pati √kat		
√kat	2	ṃa	cut	√kṛt	1, 6	cut	pari √kat	parikṛt	parikṛntati, parikṛtya
√kat	2	ṃa	cut	√kṛt	1, 6	cut	vi √kat	vikṛt	vikartana (bsk), vikartya
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ √kat	saṃkṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ pa √kat		
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ pari √kat		
√katth	1	a	boast	√katth	1	boast	√katth		vikatthana, akathyamāna (na + kathyamāna)
√katth	1	a	boast	√katth	1	boast	vi √katth		vikatthaka (< vikatthā), vikatthya, vikatthin, vikatthate, avikatthin
√kath	8	*e	speak, narrate	√kath	10	talk	√kath		acakathat, akathitatva (na + kathitatva), akathayitvā (na + kathayitvā), kathyate, akathita (na + kathita), kath, kathayat, dviṣ + kathā, kathā, kathayitavya, na + kathana, kathita +, kathya, kathayati, kathana, kath, kathyate, akathya, akathanīya , akathanārha, kathika, kathayitvā, akathita, kathayamāna, kathyamāna, su + kathita, kathita
√kath	8	*e	speak, narrate	√kath	10	talk	pari √kath		
√kath	8	*e	speak, narrate	√kath	10	talk	saṃ √kath		sāṃkathya, saṅkathayamāna
√kan	1	a	shine, like	√kan	4	be pleased, enjoy	√kan		kānana, kanaka, kanyā
√kand	1	a	wail, cry out	√krand √kand	1	cry out	√kand		krandati, krandat, akrandīt, kandarā, kandarā +, kandara
√kand	1	a	wail, cry out	√krand √kand	1	cry out	ā √kand		ākranda
√kand	1	a	wail, cry out	√krand √kand	1	cry out	pa √kand		prakrand
√kand	1	a	wail, cry out	√krand √kand	1	cry out	vi √kand		
√kap	1	a	take pity	√kṛp	1, 6	lament	√kap		kṛpaṇa, kṛpaṇa +
√kapp 1	1	*aya	be fit, be suitable	√kḷp	1	be adapted	√kapp		akalpayat, kalpanā, kalpita +, kalpatā, kalpayat, kalpayati, kḷp, kalpita, kalpa, akalpika / akalpayan (na + kalpayan), kalptavya, kalpitavya, akalpika / akalpayat (na + kalpayat), kalpika, kalpayitvā, kalpana +, kalpaka, kalpate
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	ā √kapp		ākalpa
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	upa √kapp		upakalpat
√kapp 1	1	*aya	be fit, be suitable	√kḷp	1	be adapted	pa √kapp		prakalpayati
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	pari √kapp		parikalpita
√kapp 1	1	*e	be fit, be suitable	√kḷp	1	be adapted	vi √kapp		na + vikalpita, vikalpayati, vikalpa, su + vikalpita, vikalpayitavya, vikalpita, vikalpya, vikalpin (possessing doubt), vikalpana
√kapp 2	8	*e	think	√kḷp	1	be adapted	√kapp		kalpin, kalpayati, kalpya, akalpika / akalpita (na + kalpita), kalpana, kalpa, kalpayitvā, kalpanā
√kapp 2	8	*e	think	√kḷp	1	be adapted	ava √kapp		avakalpanīya, na + avakalpayati, avakalpayat, avakalpayati
√kapp 2	8	*e	think	√kḷp	1	be adapted	pa √kapp		prakalpanā (fixing), prakalpayati, prakalpita, prakḷpta, prakalpayitvā, prakḷp
√kapp 2	8	*e	think	√kḷp	1	be adapted	pari √kapp		parikalpana
√kapp 2	8	*e	think	√kḷp	1	be adapted	vi √kapp		vikalpayati, vikḷp, vikalpa, vikalpayat, vikalpena, vikalpana, vikalpayati, prativikalpayati
√kapp 2	8	*e	think	√kḷp	1	be adapted	saṃ √kapp		saṅkalpayitum, saṃkḷp, saṃkalpayat, saṃkalpayati, saṃkalpa, saṃkalpa +
√kam 1	1	a	go	√kram	1, 4	stride	√kam	kram	krama, caṅkramaṇa, caṇ, caṇkramat, caṅkrama, saṃkramya, asaṃkrama, caṅkramyate, kramate, krāmamāṇa
√kam 1	1	a	go	√kram	1, 4	stride	ati √kam	atikram	atikramya, na + atikramat, na + atikrānta +, atikrāmayat, atikrama, atikramaṇīya, na + atikramate, na + atikrānta, atikramate, atikramitum, atikramayat, atikrāntvā, atikramaṇa, atikrāmayati, atikramat, atikrānta, na + atikrāntvā, na + atikramaṇa, atikrānta +
√kam 1	1	a	go	√kram	1, 4	stride	anu √kam	anukram	anukramamāṇa, anucaṅkrama +, anukramaṇikā, anukrama, anukramati, anucaṅkramyamāṇa, anukramam, anukrama (order), anucaṅkrama, anucaṅkramaṇa, anukramat, anucaṅkramiṣyat
√kam 1	1	a	go	√kram	1, 4	stride	apa √kam	apakram	apakramaṇa, apakramya, apakrānta, apakrama
√kam 1	1	a	go	√kram	1, 4	stride	abhi √kam	abhikram	abhikramati, atikrānta, abhikramat, atikram, abhikramitavya, atikrānta + tara, abhikrama, abhikramaṇa
√kam 1	1	a	go	√kram	1, 4	stride	abhi nī √kam	abhiniṣkram	abhiniṣkramaṇa, abhiniṣkramya
√kam 1	1	a	go	√kram	1, 4	stride	ava √kam	avakram	avakramya, na + avakramat, avakranta, avakramaṇa, avakrānti, avakramat, avakramayati, avakramati, avakrāmamāṇa, na + avakrāmamāṇa, avakramitum, avakramayat, na + avakranta, avakrantvā
√kam 1	1	a	go	√kram	1, 4	stride	ā √kam	ākram	na + ākrānta, na + ākramat, ākramaṇa, ākramya, akramīt, ākrānta, ākramati, ākramitavya, ākramat, ākrāntum
√kam 1	1	a	go	√kram	1, 4	stride	ud √kam	utkram	
√kam 1	1	a	go	√kram	1, 4	stride	upa √kam	upakram	upakrama, upakrāmati, upakrama + vat, aupakramika (bsk), upakrantvā
√kam 1	1	a	go	√kram	1, 4	stride	upa nī √kam	upaniṣkram	na + niṣkram, niṣkram
√kam 1	1	a	go	√kram	1, 4	stride	upa saṃ √kam	upasaṃkram	upasaṃkramitṛ, upakramya, upasanna, upasaṃkramaṇa, na + upasaṃkramaṇa, na + upasaṃkramat, na + upasaṃkramitvā, upasaṃkramitvā, upasaṃkramitavya, upasaṃkramat, upasaṃkrāmati
√kam 1	1	a	go	√kram	1, 4	stride	nī √kam	niṣkram	niṣkramati, niṣkrām, niṣkramitavya, niṣkramayat, niṣkarmaṇya, na + niṣkrānta +, su + niṣkrama, niṣkrānta +, niṣkrānta, niṣkramin, niṣkrāmayati, niṣkramya, niṣkramat, niṣkramitum, naiṣkramya, na + niṣkramaṇa, niṣkraṃtvā, niṣkramaṇa, niṣkrama, na + niṣkrānta, niṣkrāntvā
√kam 1	1	a	go	√kram	1, 4	stride	pa √kam	prakram	prakrantvā, prakrāmati, prakramitavya, prakramat, prakramaṇa, prakrama
√kam 1	1	a	go	√kram	1, 4	stride	pati √kam	pratikram	na + pratikramaṇa, pratikṛta, pratikrāmati, pratikrama, pratikramat, pratikramitavya, pratikramaṇa, pratikramayati
√kam 1	1	a	go	√kram	1, 4	stride	parā √kam	parākram	parākrāntvā, parākramat, parākrama, parākramati, parākraṃsta
√kam 1	1	a	go	√kram	1, 4	stride	pari √kam	parikram	na + parikramaṇa, sa + parikramaṇa, parikrānta, parikramaṇa
√kam 1	1	a	go	√kram	1, 4	stride	vi √kam	vikram	vikrama
√kam 1	1	a	go	√kram	1, 4	stride	vi ati √kam	vyatikram	vyatikramat, vyatikrama, na + vyatikramya, na + vyatikrama, vyatikrāmati, vyatikranta, na + vyatikramat
√kam 1	1	a	go	√kram	1, 4	stride	vi ud √kam	vyutkram	avakrānti, na + vyutkrāmat, vyutkrāmat, vyutkrāmati
√kam 1	1	a	go	√kram	1, 4	stride	vi pa √kam	viprakram	viprakramati, viprakramat
√kam 1	1	a	go	√kram	1, 4	stride	vi parā √kam		vi + parākram, parākramya
√kam 1	1	a	go	√kram	1, 4	stride	saṃ √kam	saṃkram	saṃkramita, saṅkramitum, saṅkramayati, saṃkrama, saṅkramayitvā
√kam 1	1	a	go	√kram	1, 4	stride	saṃ ati √kam	samatikram	samatikramaṇa, samatikrāmati, samatikramate, na + samatikrānta +, samatikramya, samatikrama, samatikrānta +, samatikrānta, samatikrantvā
√kam 2	8	*e	desire	√kam	3, 5	love	√kam		kāma, kāmya, na + sakāma, akāma, na + kānta / kānti, kāmyāt, kānta, kāmena, kāmin, kāmayate, kamanīya, kāmayamāna, akāmāt, akānta (na + kānta), kāmam, kāmyatva, kāmuka, kānti
√kam 2	8	*aya	desire	√kam	3, 5	love	ni √kam		nikāmayamāna, nikāmayate, kāmayat, na + kāmayat, nikāma, nikānti, nikāmana, sa + nikānti +, na + nikāma
√kamp	1	a	shake, tremble	√kamp	1	tremble	√kamp	kamp	kampamāna, kampa, kampita, na + kampanīya, kampya, kampat, akampita (na + kampita), kampayati, akampiṣṭa, akampana (na + kampana), kampate, akampya (na + kampya), akampin (na + kampin), kampana, kampayat
√kamp	1	a	shake, tremble	√kamp	1	tremble	anu √kamp	anukamp	na + anukampā, anukampati, anukampamāna, anukampana, anukampat, anukampaka, anukampin, anukampita, anukampā, anukampakā
√kamp	1	a	shake, tremble	√kamp	1	tremble	anu pa √kamp	anuprakamp	anuprakampati
√kamp	1	*e	shake, tremble	√kamp	1	tremble	ava √kamp		ava + kamp
√kamp	1	a	shake, tremble	√kamp	1	tremble	ā √kamp	ākamp	
√kamp	1	a	shake, tremble	√kamp	1	tremble	pa √kamp	prakamp	a + prakampin, prakampita
√kamp	1	a	shake, tremble	√kamp	1	tremble	vi √kamp	vikamp	na + vikampin, vikampamāna, vikampate, vikampya, na + vikampamāna, vikampana, vikampita
√kamp	1	a	shake, tremble	√kamp	1	tremble	saṃ √kamp	saṃkamp	saṃkampayati, saṃkampati
√kamp	1	a	shake, tremble	√kamp	1	tremble	saṃ pa √kamp	samprakamp	samprakampayati, samprakampate, na + sam + prakampanīya
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	√kar	kṛ	sakarmaka, kāruka, na + kukṛta, nir + kaukṛtya, kriyamāṇa, niṣkaruṇatā, akariṣyat / akariṣyaḥ, kaukṛtya, kāraka, sukara, kārikā (torture), akaraṇi, karmaka, kartavyatā, karman, kṛtaka, na + kāraṇa, kāraṇā, na + kurvat, akṛtataḥ / akṛtāt (< akṛta), kriyeta, kriyāma, kurvīya, kartum, karmin, suduṣkara, akurvan (na + kurvan), kariṣyās, kuryeta, kriyākāra, karaṇīya, akarman, kṛtāt, akaraṇa (na + karaṇa), akāraṇatā (na + kāraṇatā), kṛtya +, akaraṇīya (na + karaṇīya), akarot, kārita +, kāraṇika (judge), krita, karaṇīya, kārya, kartari, akaraṇīya, karet, kṛtya, kriyate, kara, kṛtāvin, kṛt, akārṣma, kāra, kārin, akāraṇa, kaṭa, karmaṇya, karmaṇiya (bsk), karoti, akṛtrima, kārayamāṇa, karmaṇya, karma, karayitum, akriyā, kariṣye, kuryeta, kriyeta, akārṣṭa / akuruta, akarmaṇya + -tā, akṛta (na + kṛta), niṣkāraṇa, kārayati, akartavyatā, karayati, kāraṇa, akriya, kārita, kārikā, na + kurvāṇa, karaṇī, akṛtvā, akarmaka, karmin, karmika (bsk), akran, akārita (na + kārita), kurvat, ku + utsuka +, kuru, kriyā, karmika, kārayitavya, kariṣyati, kariṣyāmaḥ, karaṇa, kurvate, kaukṛtya +, na + karya, akārya , akaraṇīya, na + kurvate, kṛta, akarma, kṛtvā, akṛtvā (na + kṛtvā), duṣkṛta, sukṛta, kurvanti, kartavya, akārṣīt, kārayat, karmāra, akarmaṇya (na + karmaṇya), kṛtavat, akārṣuḥ, su + kāraṇa, akārayitvā (na + kārayitvā), kariṣyāmi, akārṣīt / akārṣīḥ, akartavya (na + kartavya), akārṣam, kāraṇatā, kreyate, karmaṇā, akarmaṇyatara (na + karmaṇyatara), kurvāṇa, kartṛ, krayitvā, akāraka (na + kāraka), akṛtya, akṛtatva (na + kṛtatva), kṛti, na + akārṣīt, karaṇī (bsk), kārya, karmaṇya, karmaṇiya (bsk) +, duṣkara, na + akṛma, akriyamāṇa / akāryamāṇa / akārayamāṇa (na + kriyamāṇa / kāryamāṇa / kārayamāṇa), na + akariṣyat, kuryāt
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ati √kar		atikṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	adhi √kar	adhikṛ	adhikaraṇī, adhi + karaṇīya, adhikṛtya, adhikaroti, adhikṛta, adhikaraṇa, adhikāra, adhikāratva
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	anu √kar	anukṛ	anukaroti, na + anukṛṇute, na + anukaroti, anukurvat, anukaraṇa, anukṛṇute
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	apa √kar	apakṛ	apakṛta, apakāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	abhi saṃ √kar	abhisaṃskṛ	abhisaṃskṛta, na + abhisaṃskaroti, abhisaṃskaroti, abhisaṃskurvat, abhisaṃskaraṇa, na +, abhisaṃskāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ava √kar	avakṛ	avaskara, avakāra (bsk)
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ā √kar	ākṛ	ākṛṇoti, ākāra, dus + ākāra, svākāra, sākāra, ākāravat
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ud √kar	utkṛ	utkara
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	upa √kar	upakṛ	upakaraṇa, na + upakāra, upakāra, upaskṛta, prākāra, upakārakatva, upakāraka
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ni √kar	nikṛ	nikaroti, ni + kuryeta, nikṛti +, nikṛti, nikṛtvāya, nikṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ni saṃ √kar		ni + saṃskṛti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	nī ā √kar	nirākṛ	anirākṛta, nirākṛta, nirākaroti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa √kar	prakṛ	na + prakaṭa, prakāra, prakṛti, prakaraṇa, prakaṭa, na + prākaṭa, prakṛtika, prākṛtika, prakurvāṇa, prakurvat, prakṛta, prākṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa ā √kar	prākṛ	prākāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa vi ā √kar		
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati √kar	pratikṛ	apratikāra, pratikāra, pratikṛta, pratikarman, pratikurvat, duṣ + pratikāra + -tā, pratikara (counteracting), pratikaroti, sa + pratikarman, na + pratikaroti, na + pratikarman
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati ā √kar		
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati upa √kar	pratyupakṛ	pratyupakāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati saṃ √kar	pratisaṃskṛ	pratisaṃskārayati (bsk), pratisaṃskāraṇā, pratisaṃskarta, pratisaṃskartvā, pratisaṃskṛṇvat, pratisaṃskāra, pratisaṃskṛṇoti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pari √kar	parikṛ	pariṣkṛta, pariṣkṛta +, su + pariṣkṛta, sa + pariṣkṛta, parikarman, sa + pariṣkāra +, pariṣkārika, pariṣkāra, sa + pariṣkāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi √kar	vikṛ	vikṛta, vikaṭa, avikāra, vikṛta, vikṛti, vikurvaṇā, vikāra, vikurvaṇa, nirvikāra, vikṛta +, vikaraṇa
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi ava √kar	vyākṛ	vyākāra, vyākaraṇa
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi ā √kar	vyākṛ	vaiyākaraṇa (< vyākaraṇa), vyākṛtya, vyākurvāṇa, vyākāra, avyākṛta, vyā + kurvat, vyākriyamāṇa, vyākṛta, vyākaret, vyākārṣīt, vyākartṛ, vyākurvat, vyākaraṇīya, vyākaraṇāt, vyākaroti, vyākartavya, vyākartum, vyākariṣyati, vyākaraṇa, na + vyākaraṇa
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi pa √kar	viprakṛ	viprakṛta (thwarted)
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi saṃ √kar		vi + saṃskāra, vi + saṃskṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	saṃ √kar	saṃskṛ	saṃskāra, saṃskaroti, saṃkriyate, saṃskṛta +, saṃkṛ, saṃskṛta, asaṃskāra, saṃkurvat, susaṃskṛta, na + saṃ + kurvāṇa, sāṃkṛtya, asaṃskṛta, sa + saṃskāra, saṃskāratā, saṃskāravat, saṃkṛti, saṃkṛtvā, saṃkāra, sa + saṃskāreṇa
√kal 1	8	*e	spend time	√kal	10	drive, produce	√kal		akāle (na + kāle), akālena, akālika, kālena, kālika, akāla (na + kāla), kālāḥ, kāle, kāla
√kal 1	8	*e	spend time	√kal	10	drive, produce	ati √kal		na + atikalyam, atikalyam
√kal 1	8	*e	spend time	√kal	10	drive, produce	ati vi √kal		ati + vikāla
√kal 1	8	*e	spend time	√kal	10	drive, produce	vi √kal		vikāla
√kal 2	8	a	accomplish	√kal	10	drive, produce	√kal		akalya (na + kalya), kalya, kalyatā, kalyatva, kalya +, akalya, kalita
√kal 2	8	a	accomplish	√kal	10	drive, produce	vi √kal		na + vaikalyatā, na + vaikalya, vaikalyatā (< vaikalya < vikala), vikala
√kal 3	1	a	calculate, add	√kal	10	drive, produce	√kal		śakalī, śakalika, kalā, sakala
√kal 3	1	a	calculate, add	√kal	10	drive, produce	saṃ √kal		saṃkal, saṃkalita
√kalah	1	a	argue	√galh √garh	1, 10	chide	√kalah		kalaha
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	√kas	kṛṣ	karṣat, karṣamāṇa, karṣayitum, karṣati, kṛṣṭa, kṛṣyate, kārṣi, karṣū, akṛṣṭa, kṛṣṭvā, kṛṣi, kṛṣṭa, karṣayitavya
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	ati ava √kas		ati + avakṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	ati ud √kas		ati + utkṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	apa √kas	apakṛṣ	apakṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	ava √kas	avakṛṣ	avakṛṣya, apakarṣa, ati + avakṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	ud √kas	utkṛṣ	utkarṣati, utkṛṣṭā, utkṛṣṭa, utkarṣayati, utkarṣaṇa, utkarṣa, utkarṣaka
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	upa √kas	upakṛṣ	upa + kṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	ni √kas	nikṛṣ	niṣkṛṣṭa
√kas 1	1	a	drag, draw	√kṛṣ	1, 6	drag, plough	nī √kas	niṣkṛṣ	
√kas 1	1	ya	drag, draw	√kṛṣ	1, 6	drag, plough	pari √kas	parikṛṣ	parikṛṣyate, parikṛṣṭa, parikṛśyate
