root_key	root_group	root_sign	root_meaning	sanskrit_root	sanskrit_root_class	sanskrit_root_meaning	pali_root_family	sanskrit_root_family	sanskrit_dump
√us	6	ṇhā	be hot	√uṣ	1, 9	burn	ati √us	uṣ	atyuṣṇa, atyuṣṇa (ati + uṣṇa), na + ati + uṣṇa
√usūy	1	a	be irritated, be jealous	√īrṣy	1	be jealous	√usūy	īrṣy	asūyat, asūyana, asūyā, asūyā, īrṣyat, īrṣyati, īrṣyamāṇa, na + īrṣyat, na + īrṣyamāṇa
√ej	1	a	move, shake	√ej	1	stir	√ej		anejat, ejat, ejati, na + ejati
√edh	1	a	flourish, prosper	√edh	1	thrive	√edh		edh, edhate, edhas, edhita
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	√es	iṣ	iṣitvā, eṣa, eṣaṇa, eṣaṇa, eṣaṇā, eṣaṇā, eṣaṇī, eṣat, eṣati, eṣamāṇa, eṣiṇī, eṣin, na + eṣaṇā, na + eṣamāṇa
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	anu √es	parīṣ	anveṣaka, anveṣaṇa, anveṣat, anveṣin
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	anu pari √es	pratīṣ	
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	pati √es	pratīṣ	pratīcchat
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	pari √es	parīṣ	na + paryeṣṭa, pariyiṣṭvā, pariyeṣat, pareṣamāṇa, paryeṣaṇa, paryeṣaṇā, paryeṣate, paryeṣita, paryeṣitum, paryeṣṭa, paryeṣṭavya, paryeṣṭi
√es	1	a	seek, search	√iṣ	1, 4, 6, 9	seek, desire	saṃ anu √es	samanviṣ	samanviṣyati, samanveṣaṇa, samanveṣat, samanveṣati, samanveṣamāṇa, samanveṣitavya, samanveṣṭa, su + samanveṣṭa
√op	8	*aya	placing	-	-	-	√op		ava + śri
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	√kaṅkh	kāṅkṣ	akāṅkṣā (na + kāṅkṣā), kāṅkshā, kāṅkṣati
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	anu √kaṅkh	anukāṅkṣ	
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	abhi √kaṅkh	abhikāṅkṣ	abhikāṅkṣati, abhikāṅkṣamāṇa, abhikāṅkṣā, abhikāṅkṣita, abhikāṅkṣin
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	ava √kaṅkh	avakāṅkṣ	avakāṅkṣati
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	ā √kaṅkh	ākāṅkṣ	ākāṅkṣa, ākāṅkṣat, ākāṅkṣati, ākāṅkṣamāṇa, ākāṅkṣā, ākāṅkṣita, ākāṅkṣin, ākāṅkṣya, na + ākāṅkṣati
√kaṅkh 1	1	a	wish for	√kāṅkṣ	1	desire	pati √kaṅkh	pratikāṅkṣ	na + pratikāṅkṣate, pratikāṅkṣate, pratikāṅkṣita, pratikāṅkṣitavya, pratikāṅkṣin
√kaṅkh 2	1	a	doubt	√śaṅk	1	doubt	√kaṅkh	śaṅk	akāṅkṣā (na + kāṅkṣā), akāṅkṣin, kāṅkṣaṇīya (to be desitred), kāṅkṣati (desires), kāṅkṣā (desire), kāṅkṣitā (desire), kāṅkṣin, niḥśanka, vikāṅkṣā, sa + śaṅkā, śaṅkamāna, śaṅkā, śaṅkitum
√kac	8	*e	shine, bind	√kac √kañc	1	shine, bind	ud √kac		
√kañc 1	1	a	bind, cover	√kac √kañc	1	bind	√kañc		kaṅkaṭa, kañcuka
√kañc 1	1	a	bind, cover	√kac √kañc	1	bind	saṃ √kañc		kañculī, na + kañculī
√kañc 2	1	a	shine	√kac √kañc √kānc	1	shine	√kañc		kāñcana
√kaṭh 1	2	ṃa	live in distress	√kaṭh	1	live in distress	ud √kaṭh	kaṭh	utkaṇṭhat, utkaṇṭhati (bsk), utkaṇṭhita, udkaṇṭhā (bsk)
√kaṭh 2	1	a	boil, burn	√kvath	1	boil	√kaṭh	kvath	
√kaṭh 2	1	a	boil, burn	√kvath	1	boil	ud √kaṭh	utkvath	
√kaṭh 2	1	a	boil, burn	√kvath	1	boil	pa √kaṭh		
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	√kaḍḍh	kṛṣ	ākṛṣṭa, karśitvā, karṣat, karṣati, karṣita
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	ati √kaḍḍh	atikṛṣ	
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	apa √kaḍḍh	apakṛṣ	apakarṣati
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	ava √kaḍḍh	avakṛṣ	avakarṣati
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	ā √kaḍḍh	ākṛṣ	ākarśitum, ākarṣaṇa, ākarṣat, ākarṣati, ākarṣayat, ākarṣyate, ākṛśita, ākṛṣṭvā, ākṛṣyamāṇa, na + ākarṣyate
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	ud √kaḍḍh	utkṛṣ	utkarṣati, utkṛṣyate
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	upa √kaḍḍh	upakṛṣ	upakarṣati
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	nī √kaḍḍh	niṣkṛṣ	niṣkarṣati, niṣkarṣayati, niṣkarṣitavya, niṣkṛṣṭa, niṣkṛṣṭvā, niṣkṛṣya, niṣkṛṣyamāṇa
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	pati √kaḍḍh	pratyākṛṣ	pratikarṣaṇa, pratikarṣati
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	pari √kaḍḍh	parikṛṣ	parikarṣaṇa, parikarṣati, parikarṣita
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	saṃ √kaḍḍh	saṃkṛṣ	saṅkarṣat, saṅkarṣati, saṅkarṣayati, saṃkarṣat, saṃkarṣati, saṃkṛṣṭvā
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	saṃ ā √kaḍḍh	samākṛṣ	samākṛṣṭa
√kaḍḍh	1	a	drag, plough	√kṛṣ	1, 6	drag, plough	saṃ pari √kaḍḍh		sam + parikarṣati
√kaṇ	1	a	make sound	√kaṇ	1	sound, cry	√kaṇ	kaṇ	kaṅka, kaṇṭha, kāka, kaṅka (heron)
√kaṇḍ	8	*e	break, pierce	√kaḍ √kaṇḍ	10	separate, destroy	√kaṇḍ	kaṇḍ	kaṇḍū, kaṇḍū, kaṇḍūti, kaṇḍūyat, kaṇḍūyati, kaṇḍūyana, kaṇḍūyamāṇa, kaṇḍūyamāna, kaṇḍūyitavya, kāṇḍa, ??
√kaṇḍ	8	*e	break, pierce	√kaḍ √kaṇḍ	10	separate, destroy	ud √kaṇḍ	kaṇḍ	utkhaṇḍita (broken)
√kat	2	ṃa	cut	√kṛt	1, 6	cut	√kat	kṛt	akaṇṭaka (na + kaṇṭaka), kaṇṭaka, kaṇṭakin, kartana, kartitvā, karttum, kṛṇtati, kṛtta, niṣkaṇṭaka, sakaṇṭaka
√kat	2	ṃa	cut	√kṛt	1, 6	cut	anu √kat	anukṛt	anukartana, anukṛṃtati
√kat	2	ṃa	cut	√kṛt	1, 6	cut	apa √kat	apakṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ava √kat	avakṛt	avakṛtat, avakṛtati, avakṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ud √kat	utkṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	ni √kat	nikṛt	nikānti, nikṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	nī √kat	niṣkṛt	niṣkṛtta, su + niṣkṛtta
√kat	2	ṃa	cut	√kṛt	1, 6	cut	pati √kat		
√kat	2	ṃa	cut	√kṛt	1, 6	cut	pari √kat	parikṛt	parikartana, parikṛtta, parikṛttvā, parikṛntati
√kat	2	ṃa	cut	√kṛt	1, 6	cut	vi √kat	vikṛt	vikarta, vikartana (bsk), vikartya
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ √kat	saṃkṛt	
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ pa √kat		
√kat	2	ṃa	cut	√kṛt	1, 6	cut	saṃ pari √kat		
√katth	1	a	boast	√katth	1	boast	√katth	katth	akathyamāna (na + kathyamāna), vikatthana
√katth	1	a	boast	√katth	1	boast	vi √katth	vikatth	avikatthin, vikatthaka < vikatthā, vikatthate, vikatthin, vikatthya
√kath	8	*e	speak, narrate	√kath	10	talk	√kath	kath	akathayitvā (na + kathayitvā), akathita, akathita (na + kathita), akathitatva (na + kathitatva), akathya, akathanīya , akathanārha, acakathat, kathana, kathayat, kathayati, kathayamāna, kathayitavya, kathayitvā, kathā, kathika, kathita, kathita +, kathya, kathyate, kathyamāna, dus + kathita, dviṣ + kathā, na + kathana, su + kathita
√kath	8	*e	speak, narrate	√kath	10	talk	pari √kath	parikath	parikathā
√kath	8	*e	speak, narrate	√kath	10	talk	saṃ √kath	saṃkath	saṅkathayamāna, saṃkathayat, sāṃkathya
√kan	1	a	shine, like	√kan	4	be pleased, enjoy	√kan	kan	kanaka, kanyā, kānana
√kand	1	a	wail, cry out	√krand √kand	1	cry out	√kand	krandd	akrandīt, kandara, kandarā, kandarā +, krandat, krandati
√kand	1	a	wail, cry out	√krand √kand	1	cry out	ā √kand	ākrand	ākranda
√kand	1	a	wail, cry out	√krand √kand	1	cry out	pa √kand	prakrand	
√kand	1	a	wail, cry out	√krand √kand	1	cry out	vi √kand	krandd	vi + krandat
√kap	1	a	take pity	√kṛp	1, 6	lament	√kap	kṛp	kṛpaṇa, kṛpaṇa +, kṛpaṇatva < kṛpaṇa
√kapp 1	1	*aya	be fit, be suitable	√kḷp	1	be adapted	√kapp	kḷp	akalpayat, akalpika, akalpayat (na + kalpayat), akalpika, akalpayan (na + kalpayan), kalpa, kalpaka, kalpatā, kalpate, kalpana +, kalpanā, kalpayat, kalpayati, kalpayitvā, kalpika, kalpita, kalpita +, kalptavya, kalpitavya
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	ā √kapp		ākalpa
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	upa √kapp	upakḷp	upakalpat, upakalpate, upakalpayati
√kapp 1	1	*aya	be fit, be suitable	√kḷp	1	be adapted	pa √kapp	prakḷp	prakalpayati
√kapp 1	1	a	be fit, be suitable	√kḷp	1	be adapted	pari √kapp	parikḷp	parikalpita
√kapp 1	1	*e	be fit, be suitable	√kḷp	1	be adapted	vi √kapp	vikḷp	na + vikalpita, vikalpa, vikalpana, vikalpayati, vikalpayitavya, vikalpita, vikalpin (possessing doubt), vikalpya, su + vikalpita
√kapp 2	8	*e	think	√kḷp	1	be adapted	√kapp	kḷp	akalpika, akalpita (na + kalpita), kalpa, kalpana, kalpanā, kalpayati, kalpayitvā, kalpika, kalpin, kalpya
√kapp 2	8	*e	think	√kḷp	1	be adapted	ava √kapp	avakḷp	avakalpanīya, avakalpayat, avakalpayati, na + avakalpayati
√kapp 2	8	*e	think	√kḷp	1	be adapted	pa √kapp	prakḷp	prakalpanā (fixing), prakalpayati, prakalpayitvā, prakalpita, prakḷpta
√kapp 2	8	*e	think	√kḷp	1	be adapted	pari √kapp	parikḷp	parikalpana
√kapp 2	8	*e	think	√kḷp	1	be adapted	vi √kapp	vikḷp	vikalpa, vikalpana, vikalpayat, vikalpayati, vikalpayati, prativikalpayati, vikalpena
√kapp 2	8	*e	think	√kḷp	1	be adapted	saṃ √kapp	saṃkḷp	saṅkalpayitum, saṃkalpa, saṃkalpa +, saṃkalpana, saṃkalpayat, saṃkalpayati
√kam 1	1	a	go	√kram	1, 4	stride	√kam	kram	asaṃkrama, krama, kramate, krāmamāṇa, caṅkrama, caṅkramaṇa, caṅkramamāṇa, caṅkramyate, caṇ, caṇkramat, saṃkramya
√kam 1	1	a	go	√kram	1, 4	stride	ati √kam	atikram	atikrama, atikramaṇa, atikramaṇīya, atikramat, atikramate, atikramayat, atikramayitum, atikramitum, atikramya, atikrānta, atikrānta +, atikrāntvā, atikrāmayat, atikrāmayati, anatikrama, anatikramaṇīya, na + atikramaṇa, na + atikramat, na + atikramate, na + atikrānta, na + atikrānta +, na + atikrāntvā
√kam 1	1	a	go	√kram	1, 4	stride	anu √kam	anukram	anukrama, anukrama (order), anukramaṇikā, anukramati, anukramam, anukramamāṇa, anucaṅkrama, anucaṅkrama +, anucaṅkramaṇa, anucaṅkramiṣyat, anucaṅkramyat, anucaṅkramyate, anucaṅkramyamāṇa
√kam 1	1	a	go	√kram	1, 4	stride	apa √kam	apakram	apakrama, apakramaṇa, apakramya, apakrānta, apakrāmati
√kam 1	1	a	go	√kram	1, 4	stride	abhi √kam	abhikram	atikram, atikrānta, atikrānta + tara, abhikrama, abhikramaṇa, abhikramat, abhikramati, abhikramitavya, abhikramitum
√kam 1	1	a	go	√kram	1, 4	stride	abhi nī √kam	abhiniṣkram	abhiniṣkramaṇa, abhiniṣkramya
√kam 1	1	a	go	√kram	1, 4	stride	ava √kam	avakram	avakranta, avakrantvā, avakramaṇa, avakramat, avakramati, avakramayat, avakramayati, avakramitum, avakramya, avakrānti, avakrānti, avakramaṇa, avakrāmamāṇa, na + avakranta, na + avakramat, na + avakrāmamāṇa
√kam 1	1	a	go	√kram	1, 4	stride	ā √kam	ākram	akramīt, ākramaṇa, ākramat, ākramati, ākramitavya, ākramya, ākrānta, ākrāntum, na + ākramat, na + ākrānta
√kam 1	1	a	go	√kram	1, 4	stride	ud √kam	utkram	utkrantvā
√kam 1	1	a	go	√kram	1, 4	stride	upa √kam	upakram	aupakramika (bsk), upakrantvā, upakrama, upakrama + vat, upakramitum, upakrāmati
√kam 1	1	a	go	√kram	1, 4	stride	upa nī √kam	upaniṣkram	na + niṣkram, niṣkram
√kam 1	1	a	go	√kram	1, 4	stride	upa saṃ √kam	upasaṃkram	upakramya, upasanna, upasaṅkranta, upasaṅkramyamāṇa, upasaṃkramaṇa, upasaṃkramat, upasaṃkramitavya, upasaṃkramitvā, upasaṃkramitṛ, upasaṃkrāmati, na + upasaṅkranta, na + upasaṃkramaṇa, na + upasaṃkramat, na + upasaṃkramitvā
√kam 1	1	a	go	√kram	1, 4	stride	nī √kam	niṣkram	na + niṣkramaṇa, na + niṣkrānta, na + niṣkrānta +, naiṣkramya, niṣkarmaṇya, niṣkrama, niṣkramaṇa, niṣkramat, niṣkramati, niṣkramayat, niṣkramitavya, niṣkramitum, niṣkramin, niṣkramya, niṣkraṃtvā, niṣkrānta, niṣkrānta +, niṣkrāntvā, niṣkrām, niṣkrāmayati, su + niṣkrama
√kam 1	1	a	go	√kram	1, 4	stride	pa √kam	prakram	prakrantvā, prakrama, prakramaṇa, prakramat, prakramitavya, prakrānta, prakrānta +, prakrāmati
√kam 1	1	a	go	√kram	1, 4	stride	pati √kam	pratikram	na + pratikramaṇa, pratikrantvā, pratikrama, pratikramaṇa, pratikramat, pratikramayati, pratikramitavya, pratikrāmati, pratikṛta
√kam 1	1	a	go	√kram	1, 4	stride	parā √kam	parākram	parākrama, parākramat, parākramati, parākramya, parākraṃsta
√kam 1	1	a	go	√kram	1, 4	stride	pari √kam	parikram	na + parikramaṇa, parikramaṇa, parikrānta, sa + parikramaṇa
√kam 1	1	a	go	√kram	1, 4	stride	vi √kam	vikram	vikrama, vikrāmati
√kam 1	1	a	go	√kram	1, 4	stride	vi ati √kam	vyatikram	na + vyatikrama, na + vyatikramat, na + vyatikramya, vyatikranta, vyatikrama, vyatikramat, vyatikrāmati
√kam 1	1	a	go	√kram	1, 4	stride	vi ud √kam	vyutkram	avakrānti, na + vyutkramya, na + vyutkrāmat, vyutkrāmat, vyutkrāmati
√kam 1	1	a	go	√kram	1, 4	stride	vi pa √kam	viprakram	na + vi + prakrānta, viprakramat, viprakramati
√kam 1	1	a	go	√kram	1, 4	stride	vi parā √kam		vi + parākram, parākramya
√kam 1	1	a	go	√kram	1, 4	stride	saṃ √kam	saṃkram	saṅkramayati, saṅkramayitvā, saṅkramitum, saṃkrama, saṃkramita, saṃkrāmati, saṃkramate
√kam 1	1	a	go	√kram	1, 4	stride	saṃ ati √kam	samatikram	na + samatikrānta +, samatikrantvā, samatikrama, samatikramaṇa, samatikramya, samatikrānta, samatikrānta +, samatikrāmati, samatikramate
√kam 2	8	*e	desire	√kam	3, 5	love	√kam	kam	akānta (na + kānta), akāma, akāmāt, kamanīya, kānta, kānti, kāma, kāmam, kāmayate, kāmayamāna, kāmin, kāmuka, kāmena, kāmya, kāmyatva, kāmyāt, na + kānta, kānti, na + sakāma
√kam 2	8	*aya	desire	√kam	3, 5	love	ni √kam	nikam	kāmayat, na + kāmayat, na + nikāma, nikānti, nikāma, nikāmana, nikāmayate, nikāmayamāna, sa + nikānti +
√kamp	1	a	shake, tremble	√kamp	1	tremble	√kamp	kamp	akampana (na + kampana), akampita (na + kampita), akampin (na + kampin), akampiṣṭa, akampya (na + kampya), kampa, kampat, kampate, kampana, kampamāna, kampayat, kampayati, kampita, kampya, na + kampanīya
√kamp	1	a	shake, tremble	√kamp	1	tremble	anu √kamp	anukamp	anukampaka, anukampakā, anukampat, anukampati, anukampana, anukampamāna, anukampā, anukampita, anukampin, na + anukampā
√kamp	1	a	shake, tremble	√kamp	1	tremble	anu pa √kamp	anuprakamp	anuprakampati
√kamp	1	*e	shake, tremble	√kamp	1	tremble	ava √kamp		ava + kamp
√kamp	1	a	shake, tremble	√kamp	1	tremble	ā √kamp	ākamp	
√kamp	1	a	shake, tremble	√kamp	1	tremble	pa √kamp	prakamp	a + prakampin, prakampita
√kamp	1	a	shake, tremble	√kamp	1	tremble	vi √kamp	vikamp	na + vikampamāna, na + vikampin, vikampate, vikampana, vikampamāna, vikampita, vikampya
√kamp	1	a	shake, tremble	√kamp	1	tremble	saṃ √kamp	saṃkamp	saṃkampati, saṃkampayati
√kamp	1	a	shake, tremble	√kamp	1	tremble	saṃ pa √kamp	samprakamp	na + sam + prakampanīya, samprakampate, samprakampayati
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	√kar	kṛ	akaraṇa (na + karaṇa), akaraṇi, akaraṇīya, akaraṇīya (na + karaṇīya), akariṣyat, akariṣyaḥ, akarot, akartavya (na + kartavya), akartavyatā, akarma, akarmaka, akarmaṇya (na + karmaṇya), akarmaṇya + -tā, akarmaṇyatara (na + karmaṇyatara), akarman, akāraka (na + kāraka), akāraṇa, akāraṇatā (na + kāraṇatā), akāraṇena, akārayitvā (na + kārayitvā), akārita (na + kārita), akārya , akaraṇīya, akārṣam, akārṣīt, akārṣīt, akārṣīḥ, akārṣuḥ, akārṣṭa, akuruta, akārṣma, akurvat (na + kurvat), akurvan (na + kurvan), akran, akriya, akriyamāṇa, akāryamāṇa, akārayamāṇa (na + kriyamāṇa, kāryamāṇa, kārayamāṇa), akriyā, akṛta (na + kṛta), akṛtataḥ, akṛtāt < akṛta, akṛtatva (na + kṛtatva), akṛtya, akṛtrima, akṛtvā, akṛtvā (na + kṛtvā), kaukṛtya, kaukṛtya +, kaṭa, kara, karaṇa, karaṇī, karaṇī (bsk), karaṇīya, karaṇīya, kārya, karayati, karayitum, kariṣyati, kariṣyāmaḥ, kariṣyāmi, kariṣyās, kariṣye, karet, karoti, kartari, kartavya, kartavyatā, kartum, kartṛ, karma, karmaka, karmaṇā, karmaṇya, karmaṇya, karmaṇiya (bsk), karmaṇya, karmaṇiya (bsk) +, karman, karmāra, karmika, karmin, karmin, karmika (bsk), kāra, kāraka, kāraṇa, kāraṇatā, kāraṇā, kāraṇika (judge), kārayat, kārayati, kārayamāṇa, kārayitavya, kārā, kārikā, kārikā (torture), kārita, kārita +, kārin, kāruka, kārya, kāryamāṇa, ku + utsuka +, kuru, kurute, kuryāt, kuryeta, kuryeta, kriyeta, kurvat, kurvate, kurvanti, kurvāṇa, krayitvā, krita, kriyate, kriyamāṇa, kriyā, kriyākāra, kriyāma, kurvīya, kriyeta, kreyate, kṛt, kṛta, kṛtaka, kṛtavat, kṛtāt, kṛtāvin, kṛti, kṛtya, kṛtya +, kṛtvā, duṣkara, duṣkṛta, na + akariṣyat, na + akārṣīt, na + akṛma, na + karya, na + kāraṇa, na + kukṛta, na + kurvat, na + kurvate, na + kurvāṇa, nir + kaukṛtya, niṣkaruṇatā, niṣkarman, niṣkāraṇa, sakaraṇīya (bsk), sakarmaka, su + kāraṇa, sukara, sukṛta, suduṣkara
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ati √kar		atikṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	adhi √kar	adhikṛ	adhi + karaṇīya, adhikaraṇa, adhikaraṇī, adhikaroti, adhikāra, adhikāratva, adhikṛta, adhikṛtatva, adhikṛtya
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	anu √kar	anukṛ	anukaraṇa, anukaroti, anukurvat, anukṛṇute, na + anukaroti, na + anukṛṇute
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	apa √kar	apakṛ	apakāra, apakṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	abhi saṃ √kar	abhisaṃskṛ	abhisaṃskaraṇa, abhisaṃskarayati, abhisaṃskaroti, abhisaṃskartya, abhisaṃskāra, abhisaṃskurvat, abhisaṃskṛta, na +, na + abhisaṃskaroti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ava √kar	avakṛ	avakāra (bsk), avaskara
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ā √kar	ākṛ	ākāra, ākāraṇa, ākāravat, ākṛṇoti, dus + ākāra, sākāra, svākāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ud √kar	utkṛ	utkara
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	upa √kar	upakṛ	upakaraṇa, upakāra, upakāraka, upakārakatva, upakārikā, upakārin, upaskṛta, na + upakāra, prākāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ni √kar	nikṛ	ni + karaṇa, ni + kuryeta, nikaroti, nikṛta, nikṛti, nikṛti +, nikṛtvāya
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	ni saṃ √kar		ni + saṃskṛti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	nī ā √kar	nirākṛ	anirākṛta, nirākaraṇa, nirākaroti, nirākṛta, nirākṛtvā
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa √kar	prakṛ	na + prakaṭa, na + prākaṭa, prakaṭa, prakaraṇa, prakaroti, prakāra, prakāraka, prakurvat, prakurvāṇa, prakṛta, prakṛti, prakṛtika, prakṛtyā, prākṛta, prākṛtika, su + prākṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa ā √kar	prākṛ	prākāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pa vi ā √kar		
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati √kar	pratikṛ	apratikāra, duṣ + pratikāra + -tā, na + pratikaroti, na + pratikarman, pratikara (counteracting), pratikaraṇa (bsk), pratikaroti, pratikarman, pratikāra, pratikurvat, pratikṛta, sa + pratikarman
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati ā √kar		
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati upa √kar	pratyupakṛ	pratyupakāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pati saṃ √kar	pratisaṃskṛ	pratisaṃskarta, pratisaṃskartvā, pratisaṃskāra, pratisaṃskāraṇā, pratisaṃskārayati (bsk), pratisaṃskṛṇoti, pratisaṃskṛṇvat
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	pari √kar	parikṛ	parikarman, pariṣkāra, pariṣkārika (bsk), pariṣkṛta, pariṣkṛta +, sa + pariṣkāra, sa + pariṣkāra +, sa + pariṣkṛta, su + pariṣkṛta
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi √kar	vikṛ	avikāra, nirvikāra, vikaṭa +, vikaraṇa, vikāra, vikurute, vikurvaṇa, vikurvaṇa +, vikurvaṇā, vikṛta, vikṛta +, vikṛta, vikaṭa, vikṛti
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi ava √kar	vyākṛ	vyākaraṇa, vyākāra
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi ā √kar	vyākṛ	avyākṛta, na + vyākaraṇa, vaiyākaraṇa < vyākaraṇa, vyā + kurvat, vyākaraṇa, vyākaraṇāt, vyākaraṇīya, vyākariṣyati, vyākaret, vyākaroti, vyākartavya, vyākartum, vyākartṛ, vyākāra, vyākārṣīt, vyākurvat, vyākurvāṇa, vyākriyamāṇa, vyākṛta, vyākṛtya
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi pa √kar	viprakṛ	viprakāra, viprakṛta (thwarted)
√kar	7	o	do, make	√kṛ	1, 2, 5, 8	make	vi saṃ √kar		vi + saṃskāra, vi + saṃskṛta
