id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
37030,nicchāta,adj,satiated; satisfied; desireless,SN22.22,bhārasuttaṃ,"nikkhipitvā garuṃ bhāraṃ,
aññaṃ bhāraṃ anādiya,
samūlaṃ taṇhaṃ abbuyha,
<b>nicchāto</b> parinibbuto'ti.",SNP37,"nālakasuttaṃ
mahāvaggo 11","ūn'ūdaro mit'āhāro,
app'icchassa alolupo,
sadā icchāya <b>nicchāto</b>,
aniccho hoti nibbuto.",AN10.29,paṭhamakosalasuttaṃ,diṭṭh'eva dhamme <b>nicchāto</b> nibbuto sītibhūto anupādā parinibbānaṃ paññāpemī'ti.,,,
37085,nijjhāyati 1,pr,meditates; reflects; considers; ponders (over),AN6.46,mahācundasuttaṃ,"idh'āvuso, dhammayogā bhikkhū jhāyī bhikkhū apasādenti, ime pana jhāyino'mhā, jhāyino'mhā'ti jhāyanti pajjhāyanti <b>nijjhāyanti</b> avajjhāyanti",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, ayaṃ gaṅgā nadī mahantaṃ pheṇapiṇḍaṃ āvaheyya, tam'enaṃ cakkhumā puriso passeyya <b>nijjhāyeyya</b> yoniso upaparikkheyya.",,,,,,
37356,nipaka 1,adj,intelligent; wise; discerning; astute,SNP8,mettasuttaṃ,"santussako ca subharo ca,
appakicco ca sallahukavutti,
sant'indriyo ca <b>nipako</b> ca,
appagabbho kulesu ananugiddho.",SN2.5,dāmalisuttaṃ,"es'ūpamā dāmali brāhmaṇassa,
khīṇ'āsavassa <b>nipakassa</b> jhāyino,
pappuyya jātimaraṇassa antaṃ,
n'āyūhatī pāragato hi so'ti.",DHP329,nāgavaggo,"no ce labhetha <b>nipakaṃ</b> sahāyaṃ, saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ vijitaṃ pahāya, eko care mātaṅg'araññ'eva nāgo.",,,
39308,paccaññāsi,aor,admitted; claimed,SN56.11,dhammacakkappavattanasuttaṃ,"n'eva tāv'āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddho <b>paccaññāsiṃ</b>",MN13,mahādukkhakkhandhasuttaṃ,"evam'etaṃ yathābhūtaṃ sammappaññāya sudiṭṭhaṃ hoti, so ca aññatr'eva kāmehi aññatra akusalehi dhammehi pītisukhaṃ n'ājjhagamaṃ, aññaṃ vā tato santataraṃ, atha khv'āhaṃ n'eva tāva anāvaṭṭī kāmesu <b>paccaññāsiṃ</b>.",,,,,,
39345,paccanubhavati,pr,displays; manifests,AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ <b>paccanubhaveyyaṃ</b>, eko'pi hutvā bahudhā assaṃ, bahudhā'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ",,,,,,,,,
39429,paccavekkhamāna,prp,reviewing; reflecting (on); looking (at),AN10.51,sacittasuttaṃ,"seyyathā'pi, bhikkhave, itthī vā puriso vā daharo yuvā maṇḍanakajātiko ādāse vā parisuddhe pariyodāte acche vā udakapatte sakaṃ mukhanimittaṃ <b>paccavekkhamāno</b>",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"sace tvaṃ, rāhula, <b>paccavekkhamāno</b> evaṃ jāneyyāsi, yaṃ kho ahaṃ idaṃ kāyena kammaṃ kattu'kāmo idaṃ me kāyakammaṃ attabyābādhāya'pi saṃvatteyya",,,,,,
39746,pajjhāyati,pr,broods; is anxious; is concerned; is overcome,AN11.9,saddhasuttaṃ,so kāmarāgaṃ'y'eva antaraṃ katvā jhāyati <b>pajjhāyati</b> nijjhāyati avajjhāyati.,DN14.5,mahāpadānasuttaṃ,"tatra sudaṃ, bhikkhave, vipassī kumāro antepuraṃ gato dukkhī dummano <b>pajjhāyati</b>, dhi'r'atthu kira, bho, jāti nāma, yatra hi nāma jātassa jarā paññāyissatī'ti!",,,,,,
39819,pañcannaṃ 2,card,of five,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","<b>pañcannaṃ</b> dhīro bhayānaṃ na bhāye,
bhikkhu sato sapariyantacārī,
ḍaṃs'ādhipātānaṃ sarīsapānaṃ,
manussaphassānaṃ catuppadānaṃ.",SN35.245,kiṃsukopamasuttaṃ,"yato kho, āvuso, bhikkhu <b>pañcannaṃ</b> upādānakkhandhānaṃ samudayañ'ca atthaṅ'gamañ'ca yathābhūtaṃ pajānāti, ettāvatā kho, āvuso, bhikkhuno dassanaṃ suvisuddhaṃ hotī'ti.",SN22.26,assādasuttaṃ,"yāvakīvañ'c'āhaṃ, bhikkhave, imesaṃ <b>pañcannaṃ</b> upādānakkhandhānaṃ evaṃ assādañ'ca assādato ādīnavañ'ca ādīnavato nissaraṇañ'ca nissaraṇato yathābhūtaṃ n'ābbhaññāsiṃ",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"āvaṭṭaggāho'ti kho, bhikkhu, <b>pañcann</b>'etaṃ kāmaguṇānaṃ adhivacanaṃ."
41719,pati 2.1,masc,lord; master; ruler,MN27,cūḷahatthipadopamasuttaṃ,gaha<b>pati</b> vā gaha<b>pati</b>putto vā aññatarasmiṃ vā kule paccājāto.,SN12.41,pañcaverabhayasuttaṃ,atha kho anāthapiṇḍiko gaha<b>pati</b> yena bhagavā ten'upasaṅkami. upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi.,,,,,,
41857,pattakalla,nt,good time; suitable occasion (for),PAT PK,dhammayuttikapubbakiccaṃ,"evan'taṃ uposathakammaṃ imehi catūhi lakkhaṇehi saṅgahitaṃ <b>pattakallaṃ</b> nāma hoti, kātuṃ yuttarūpaṃ.",VINa1.2.6,kuṭikārasikkhāpadavaṇṇanā,"<b>pattakallan</b>'ti patto kālo imassa olokanassā'ti pattakālaṃ, pattakālam'eva <b>pattakallaṃ</b>.",VIN PAT NID,nidānuddeso,"yadi saṅghassa <b>pattakallaṃ</b>, saṅgho uposathaṃ kareyya, pātimokkhaṃ uddiseyya.",,,
41988,patha 1,masc,path; road; way,Trad,,"ukkhittakhaggam'atihatthasudāruṇan'taṃ, dhāvan'tiyojana<b>path</b>'aṅgulimālavantaṃ. iddhī'bhisaṅkhatamano jitavā mun'indo.",VIN PAT SE 72,uppathenagamanasikkhāpadaṃ,na uppathena gacchanto <b>pathena</b> gacchantassa agilānassa dhammaṃ desessāmī'ti sikkhā karaṇīyā.,TH262,tālapuṭattheragāthā,"kadā nu maṃ pāvusakālamegho,
navena toyena sacīvaraṃ vane,
isippayātamhi <b>pathe</b> vajantaṃ,
ovassate taṃ nu kadā bhavissati.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāya<b>patho</b> hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena manoduccaritena"
42780,payata 1,pp,generous; liberal; open,AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo <b>payata</b>pāṇi vossaggarato yācayogo dānasaṃvibhāgarato. idaṃ vuccati, bhikkhave, cāgadhanaṃ",,,,,,,,,
42783,payatapāṇi,adj,open handed; freely giving; generous,ITI100,brāhmaṇadhammayāgasuttaṃ,"aham'asmi, bhikkhave, brāhmaṇo yācayogo sadā <b>payatapāṇi</b> antimadehadharo anuttaro bhisakko sallakatto.",AN8.49,paṭhamaidhalokikasuttaṃ,"kathañ'ca, visākhe, mātugāmo cāgasampanno hoti? idha, visākhe, mātugāmo vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgā <b>payatapāṇinī</b> vossaggaratā yācayogā dānasaṃvibhāgaratā.",,,,,,
42804,payirupāsanā,fem,closely associating (with); attending (to); sitting at the feet (of),SN46.3,sīlasuttaṃ,<b>payirupāsanam</b>'p'āhaṃ … tesaṃ bhikkhūnaṃ bahukāraṃ vadāmi,,,,,,,,,
43137,parāyana 1,adj,destined for; culminating in; bound for,TH257,pārāpariyattheragāthā,"araññe rukkhamūlesu, kandarāsu guhāsu ca.
vivekam'anubrūhantā, vihaṃsu tap'<b>parāyanā</b>",MN44,cūḷavedallasuttaṃ,"nibbānassa pan'āyye, kiṃ paṭibhāgo'ti? accayāsi, āvuso visākha, pañhaṃ, n'āsakkhi pañhānaṃ pariyantaṃ gahetuṃ. nibbān'ogadhañ'hi, āvuso visākha, brahmacariyaṃ, nibbāna<b>parāyanaṃ</b> nibbānapariyosānaṃ.",SN22.109,sotāpannasuttaṃ,"ayaṃ vuccati, bhikkhave, ariyasāvako sot'āpanno avinipātadhammo niyato sambodhi<b>parāyano</b>'ti",,,
43603,parinibbuta 1,pp,(of mental defilement) completely quenched; entirely emancipated; completely cooled,SN22.22,bhārasuttaṃ,"nikkhipitvā garuṃ bhāraṃ,
aññaṃ bhāraṃ anādiya,
samūlaṃ taṇhaṃ abbuyha,
nicchāto <b>parinibbuto</b>'ti.",SN35.240,kummopamasuttaṃ,"kummo aṅgāni sake kapāle,
samodahaṃ bhikkhu manovitakke,
anissito aññam'aheṭhayāno,
<b>parinibbuto</b> n'ūpavadeyya kañcī'ti.",,,,,,
44357,parihāpeti,pr,lets fall away; loses; wastes,SN12.22,dutiyadasabalasuttaṃ,"dukkhaṃ, bhikkhave, kusīto viharati vokiṇṇo pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ <b>parihāpeti</b>.",,,,,,,,,
44567,pallatthikā 1,fem,sitting posture with something clasped around the knees,VIN2.7.3,khambhakatavaggo,"na <b>pallatthikāya</b> antaraghare nisīditabbaṃ. yo anādariyaṃ paṭicca hattha<b>pallatthikāya</b> vā dussa<b>pallatthikāya</b> vā antaraghare nisīdati, āpatti dukkaṭassa.",VIN PAT SE 26,pallatthikasikkhāpadaṃ,na <b>pallatthikāya</b> antaraghare nisīdissāmī'ti sikkhā karaṇīyā.,,,,,,
45383,pāṇi 1,masc,hand; palm,DHP124,pāpavaggo,"<b>pāṇimhi</b> ce vaṇo n'āssa,
hareyya <b>pāṇinā</b> visaṃ,
n'ābbaṇaṃ visam'anveti,
n'atthi pāpaṃ akubbato.",SN22.96,gomayapiṇḍasuttaṃ,"atha kho bhagavā parittaṃ gomayapiṇḍaṃ <b>pāṇinā</b> gahetvā taṃ bhikkhuṃ etadavoca. ettako'pi kho, bhikkhu, attabhāvapaṭilābho n'atthi nicco dhuvo sassato avipariṇāmadhammo sassatisamaṃ tath'eva ṭhassati.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payata<b>pāṇi</b> vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.",AN7.61,pacalāyamānasuttaṃ,"tato tvaṃ, moggallāna, ubho kaṇṇasotāni āviñcheyyāsi, <b>pāṇinā</b> gattāni anumajjeyyāsi."
47125,puro,ind,in front; at the head; leading,AN4.198,attantapasuttaṃ,"so puratthimena nagarassa navaṃ santh'āgāraṃ kārāpetvā kesamassuṃ ohāretvā khar'ājinaṃ nivāsetvā sappitelena kāyaṃ abbhañjitvā magavisāṇena piṭṭhiṃ kaṇḍuvamāno navaṃ santh'āgāraṃ pavisati, saddhiṃ mah'esiyā brāhmaṇena ca <b>puro</b>hitena.",,,,,,,,,
47126,purohita,masc,chief priest; royal advisor,VIN2.7.7,pādukavaggo,"atha kho, bhikkhave, rājā <b>purohitena</b> brāhmaṇena saddhiṃ yena so ambo ten'upasaṅkami, upasaṅkamitvā ucce āsane nisīditvā mantaṃ pariyāpuṇāti.",AN4.198,attantapasuttaṃ,"so puratthimena nagarassa navaṃ santh'āgāraṃ kārāpetvā kesamassuṃ ohāretvā khar'ājinaṃ nivāsetvā sappitelena kāyaṃ abbhañjitvā magavisāṇena piṭṭhiṃ kaṇḍuvamāno navaṃ santh'āgāraṃ pavisati, saddhiṃ mahesiyā brāhmaṇena ca <b>purohitena</b>.",,,,,,
47709,phāliphulla,adj,flowering; in full blossom,DN16.27,mahāparinibbānasuttaṃ,"sabba<b>phāliphullā</b> kho, ānanda, yamakasālā akālapupphehi. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.",,,,,,,,,
48142,bahudhā,ind,in many ways; in many forms,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","ātaṅkaphassena khudāya phuṭṭho,
sītaṃ atuṇhaṃ adhivāsayeyya,
so tehi phuṭṭho <b>bahudhā</b> anoko,
vīriyaṃ parakkammadaḷhaṃ kareyya.",AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, anekavihitaṃ iddhividhaṃ paccanubhaveyyaṃ, eko'pi hutvā bahudhā assaṃ, <b>bahudhā</b>'pi hutvā eko assaṃ, āvibhāvaṃ tirobhāvaṃ",,,,,,
48453,biḷāra,masc,cat,SN20.10,biḷārasuttaṃ,"bhūtapubbaṃ, bhikkhave, <b>biḷāro</b> sandhisamalasaṅkaṭīre ṭhito ahosi mudumūsiṃ maggayamāno, yadā'yaṃ mudumūsi gocarāya pakkamissati, tatth'eva naṃ gahetvā khādissāmī'ti.",TH262,tālapuṭattheragāthā,"tathā tu kassāmi yathā'pi issaro,
yaṃ labbhati tena'pi hotu me alaṃ,
na t'āhaṃ kassāmi yathā atandito,
<b>biḷāra</b>bhastaṃ'va yathā sumadditaṃ.",SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudumūsi gocarāya pakkāmi. tam'enaṃ <b>biḷāro</b> gahetvā sahasā asaṅkhāditvā ajjhohari.",,,
48865,byābādha,masc,injury; harm; affliction,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"sace tvaṃ, rāhula, paccavekkhamāno evaṃ jāneyyāsi, yaṃ kho ahaṃ idaṃ kāyena kammaṃ kattu'kāmo idaṃ me kāyakammaṃ atta<b>byābādhāya</b>'pi saṃvatteyya",,,,,,,,,
50116,bhumma 1,adj,earthly; terrestrial,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni,
<b>bhummāni</b> vā yāni va antalikkhe,
sabb'eva bhūtā sumanā bhavantu,
atho'pi sakkacca suṇantu bhāsitaṃ.",MN31,cūḷagosiṅgasuttaṃ,"dīghassa parajanassa yakkhassa saddaṃ sutvā <b>bhummā</b> devā saddam'anussāvesuṃ, lābhā vata bho vajjīnaṃ, suladdhalābhā vajjipajāya, yattha tathāgato viharati arahaṃ sammāsambuddho",,,,,,
50684,macchera,nt,selfishness (for); stinginess (about); meanness; tight-fistedness,DHP242,malavaggo,"mal'itthiyā duccaritaṃ,
<b>maccheraṃ</b> dadato malaṃ,
malā ve pāpakā dhammā,
asmiṃ loke paramhi ca.",SN1.32,maccharisuttaṃ,"<b>maccherā</b> ca pamādā ca,
evaṃ dānaṃ na dīyati,
puññaṃ ākaṅkhamānena,
deyyaṃ hoti vijānatā'ti.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamala<b>maccherena</b> cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.",,,
51249,manoduccarita,nt,mental misconduct; misbehaviour by mind,DHP233,kodhavaggo,"manopakopaṃ rakkheyya,
manasā saṃvuto siyā,
<b>manoduccaritaṃ</b> hitvā,
manasā sucaritaṃ care.",SN46.6,"bojjhaṅgasaṃyuttaṃ, kuṇḍaliyasuttaṃ","idha, kuṇḍaliya, bhikkhu kāyaduccaritaṃ pahāya kāyasucaritaṃ bhāveti, vacīduccaritaṃ pahāya vacīsucaritaṃ bhāveti, <b>manoduccaritaṃ</b> pahāya manosucaritaṃ bhāveti.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi rañño paccantime nagare anupariyāyapatho hoti ucco c'eva vitthato ca, evam'evaṃ kho, ariyasāvako ottappī hoti, ottappati kāyaduccaritena vacīduccaritena <b>manoduccaritena</b>",,,
51507,mala 1,nt,dirt; impurity; stain; dross; filth; grime; tarnish; grunge; contaminant,Thai,,"yo cakkhumā moha<b>mal</b>'āpakaṭṭho, sāmaṃ va buddho sugato vimutto, mārassa pāsā vinimocayanto, pāpesi khemaṃ janataṃ vineyyaṃ",MN40,cūḷāssapurasuttaṃ,"imesaṃ kho ahaṃ, bhikkhave, samaṇa<b>malānaṃ</b> samaṇadosānaṃ samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggativedaniyānaṃ appahānā, na samaṇasāmīcippaṭipadaṃ paṭipanno'ti vadāmi.",DHP239,malavaggo,"anupubbena medhāvī,
thokaṃ thokaṃ khaṇe khaṇe,
kammāro rajatass'eva,
niddhame <b>malam</b>'attano.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigata<b>mala</b>maccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā."
52093,mahesī 1.1,fem,queen; royal consort,AN4.198,attantapasuttaṃ,"so puratthimena nagarassa navaṃ santh'āgāraṃ kārāpetvā kesamassuṃ ohāretvā khar'ājinaṃ nivāsetvā sappitelena kāyaṃ abbhañjitvā magavisāṇena piṭṭhiṃ kaṇḍuvamāno navaṃ santh'āgāraṃ pavisati, saddhiṃ <b>mahesiyā</b> brāhmaṇena ca purohitena.",VIN2.5.9.3,antepurasikkhāpadaṃ,"aniggataratanake'ti <b>mahesī</b> sayanigharā anikkhantā hoti, ubho vā anikkhantā honti.",,,,,,
52919,mutta 2.1,pp,released (from); freed (from); liberated (from); let loose (from),SN22.63,upādiyamānasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ desetu yam'ahaṃ bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī pahit'atto vihareyyan'ti. upādiyamāno kho, bhikkhu, baddho mārassa, anupādiyamāno <b>mutto</b> pāpimato'ti.",DHP172,lokavaggo,"yo ca pubbe pamajjitvā,
pacchā so nappamajjati,
so'maṃ lokaṃ pabhāseti,
abbhā <b>mutto</b>'va candimā.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati <b>mutta</b>cāgo payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.",,,
52927,muttacāga,adj,giving freely; freely generous; open handed,AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati <b>muttacāgo</b> payatapāṇi vossaggarato yācayogo dānasaṃvibhāgarato. idaṃ vuccati, bhikkhave, cāgadhanaṃ",,,,,,,,,
52984,mudumūsi,masc,young mouse; small rat,SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, <b>mudumūsi</b> gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari.",SN20.10,biḷārasuttaṃ,"bhūtapubbaṃ, bhikkhave, biḷāro sandhisamalasaṅkaṭīre ṭhito ahosi mudumūsiṃ maggayamāno, yadā'yaṃ <b>mudumūsi</b> gocarāya pakkamissati, tatth'eva naṃ gahetvā khādissāmī'ti.",,,,,,
53140,mūsi,masc,rat; mouse,SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudu<b>mūsi</b> gocarāya pakkāmi. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari.",,,,,,,,,
53564,yatvādhikaraṇamenaṃ,sandhi,on account of which this,MN107,gaṇakamoggallānasuttaṃ,<b>yatv'ādhikaraṇam'enaṃ</b> cakkhu'ndriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā pāpakā akusalā dhammā anvāssaveyyuṃ,,,,,,,,,
53748,yadi 2,ind,whether … or,TH257,pārāpariyattheragāthā,"paṇītaṃ <b>yadi</b> vā lūkhaṃ,
appaṃ vā <b>yadi</b> vā bahuṃ,
yāpan'atthaṃ abhuñjiṃsu,
agiddhā n'ādhimucchitā.",MN13,mahādukkhakkhandhasuttaṃ,"idha, bhikkhave, kulaputto yena sippaṭṭhānena jīvikaṃ kappeti, <b>yadi</b> muddāya <b>yadi</b> gaṇanāya <b>yadi</b> saṅkhānena <b>yadi</b> kasiyā <b>yadi</b> vaṇijjāya <b>yadi</b> gorakkhena <b>yadi</b> issatthena <b>yadi</b> rājaporisena <b>yadi</b> sipp'aññatarena.",SN11.15,rāmaṇeyyakasuttaṃ,"gāme vā <b>yadi</b> v'āraññe,
ninne vā yadi vā thale.
yattha arahanto viharanti,
taṃ bhūmirāmaṇeyyakan'ti.",,,
53772,yamaka 1,adj,pair; twin,DN16.27,mahāparinibbānasuttaṃ,"sabbaphāliphullā kho, ānanda, <b>yamaka</b>sālā akālapupphehi. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.",DN16.26,mahāparinibbānasuttaṃ,"ajja kho, pan'ānanda, rattiyā pacchime yāme kusinārāyaṃ upavattane mallānaṃ sālavane antarena <b>yamaka</b>sālānaṃ tathāgatassa parinibbānaṃ bhavissati",,,,,,
53777,yamakasāla,masc,pair of sal trees,DN16.27,mahāparinibbānasuttaṃ,"sabbaphāliphullā kho, ānanda, <b>yamakasālā</b> akālapupphehi. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.",,,,,,,,,
53910,yāca,nt,something asked for; begged item,AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato <b>yāca</b>yogo dānasaṃvibhāgarato. ayaṃ vuccati, gahapati, cāgasampadā.",JA528,mahābodhi jātakaṃ,"tasmā n'ābhikkhaṇaṃ gacche,
na ca gacche cirāciraṃ,
kālena <b>yācaṃ</b> yāceyya,
evaṃ mittā na jīyare.",,,,,,
53921,yācayoga,adj,charitable; open to requests; devoted to charity,SNP31,"māghasuttaṃ, mahāvaggo 5","yo yajati tividhaṃ yaññasampadaṃ,
ārādhaye dakkhiṇeyyebhi tādi,
evaṃ yajitvā sammā <b>yācayogo</b>,
upapajjati brahmalokan'ti brūmī'ti.",AN7.6,vitthatadhanasuttaṃ,"idha, bhikkhave, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossaggarato <b>yācayogo</b> dānasaṃvibhāgarato. idaṃ vuccati, bhikkhave, cāgadhanaṃ",,,,,,
53978,yānīdha,sandhi,whichever here,SNP13,"ratanasuttaṃ
cūḷavaggo 1","<b>yān'īdha</b> bhūtāni samāgatāni,
bhummāni vā yāni va antalikkhe,
sabb'eva bhūtā sumanā bhavantu,
atho'pi sakkacca suṇantu bhāsitaṃ.",,,,,,,,,
54495,rañño 2,masc,of the king; king's,MN61,ambalaṭṭhika rāhulovādasuttaṃ,"seyyathā'pi, rāhula, <b>rañño</b> nāgo īsādanto urūḷhavā abhijāto saṅgām'āvacaro saṅgāmagato purimehi'pi pādehi kammaṃ karoti, pacchimehi'pi pādehi kammaṃ karoti",VISM1.9.2,karuṇābhāvanākathā,"seyyathā'pi saha bhaṇḍena gahitacoraṃ, vadhetha nan'ti <b>rañño</b> āṇāya rājapurisā bandhitvā catukke catukke pahārasatāni dentā āghātanaṃ nenti.",AN7.67,nagaropamasuttaṃ,"seyyathā'pi <b>rañño</b> paccantime nagare esikā hoti gambhīranemā sunikhātā acalā asampavedhī abbhantarānaṃ guttiyā bāhirānaṃ paṭighātāya. evam'evaṃ kho ariyasāvako saddho hoti, saddahati tathāgatassa bodhiṃ",MIL2.3.10,saññālakkhaṇa pañho,"yathā, mahārāja, <b>rañño</b> bhaṇḍ'āgāriko bhaṇḍ'āgāraṃ pavisitvā nīlapītalohit'odātamañjiṭṭhāni rājabhogāni rūpāni passitvā sañjānāti. evaṃ kho, mahārāja, sañjānanalakkhaṇā saññā'ti."
54511,rata,pp,delighted (with); devoted (to); taking pleasure (in); pleased (with); enjoying,MN51,kandarakasuttaṃ,iti bhinnānaṃ vā sandhātā sahitānaṃ vā anuppadātā samagg'ārāmo samagga<b>rato</b> samagganandī samaggakaraṇiṃ vācaṃ bhāsitā hoti,TH236,cūḷapanthakattheragāthā,"tass'āhaṃ vacanaṃ sutvā,
vihāsiṃ sāsane <b>rato</b>,
samādhiṃ paṭipādesiṃ,
uttam'atthassa pattiyā.",DHP22,appamādavaggo,"evaṃ visesato ñatvā,
appamādamhi paṇḍitā,
appamāde pamodanti,
ariyānaṃ gocare <b>ratā</b>.",AN4.61,pattakammasuttaṃ,"idha, gahapati, ariyasāvako vigatamalamaccherena cetasā agāraṃ ajjhāvasati muttacāgo payatapāṇi vossagga<b>rato</b> yācayogo dānasaṃvibhāga<b>rato</b>. ayaṃ vuccati, gahapati, cāgasampadā."
55897,luddha 2,pp,greedy; covetous,TH251,raṭṭhapālattheragāthā,"passāmi loke sadhane manusse, laddhāna vittaṃ na dadanti mohā.
<b>luddhā</b> dhanaṃ sannicayaṃ karonti, bhiyyo'va kāme abhipatthayanti.",AN3.66,kesamuttisuttaṃ,"<b>luddho</b> pan'āyaṃ purisapuggalo lobhena abhibhūto pariyādinnacitto pāṇam'pi hanati, adinnam'pi ādiyati, paradāram'pi gacchati, musā'pi bhaṇati, param'pi tathattāya samādapeti, yaṃ sa hoti dīgharattaṃ ahitāya dukkhāyā'ti.",,,,,,
56386,sakkacca,ind,respectfully; reverentially; carefully,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni,
bhummāni vā yāni va antalikkhe,
sabb'eva bhūtā sumanā bhavantu,
atho'pi <b>sakkacca</b> suṇantu bhāsitaṃ.",VIN PAT SE,sekhiyā,<b>sakkacca</b>vaggo catuttho.,,,,,,
56870,saṅga 1,masc,tie; bond; snare; sticking point,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yo'dha kāme accatari,
<b>saṅgaṃ</b> loke duraccayaṃ,
na so socati n'ājjheti,
chinnasoto abandhano.",SNP60,"dhotaka māṇava pucchā
pārāyanavaggo 5","yaṃ kiñci sampajānāsi,
uddhaṃ adho tiriyañ'cā'pi majjhe,
etaṃ viditvā <b>saṅgo</b>'ti loke,
bhavābhavāya m'ākāsi taṇhan'ti.",,,,,,
57939,sadattha 2.1,masc,one's own benefit; personal welfare,SN12.22,dutiyadasabalasuttaṃ,"dukkhaṃ, bhikkhave, kusīto viharati vokiṇṇo pāpakehi akusalehi dhammehi, mahantañ'ca <b>sadatthaṃ</b> parihāpeti.",DHP166,attavaggo,"atta'd'atthaṃ par'atthena,
bahunā'pi na hāpaye,
atta'd'attham'abhiññāya,
<b>sadattha</b>pasuto siyā.",,,,,,
58118,sadhana 1.1,adj,rich; wealthy,TH251,raṭṭhapālattheragāthā,"passāmi loke <b>sadhane</b> manusse, laddhāna vittaṃ na dadanti mohā.
luddhā dhanaṃ sannicayaṃ karonti, bhiyyo'va kāme abhipatthayanti.",VIN1.1.3,tatiyapārājikaṃ,"jīvitaṃ aḍḍhānaṃ jīvitaṃ upādāya daliddānaṃ jīvitaṃ pāpakaṃ lāmakaṃ, <b>sadhanānaṃ</b> jīvitaṃ upādāya adhanānaṃ jīvitaṃ pāpakaṃ, devānaṃ jīvitaṃ upādāya manussānaṃ jīvitaṃ pāpakaṃ.",MN39,mahāassapurasuttaṃ,seyyathā'pi bhikkhave puriso <b>sadhano</b> sabhogo kantār'addhānamaggaṃ paṭipajjeyya,,,
