pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
viggayha,ger,quarrelling (with); contending (with); arguing (with),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","okaṃ pahāya aniketasārī,
gāme akubbaṃ muni santhavāni,
kāmehi ritto apurekkharāno,
kathaṃ na <b>viggayha</b> janena kayirā.",MN18,madhupiṇḍikasuttaṃ,"yathāvādī kho, āvuso, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya na kenaci loke <b>viggayha</b> tiṭṭhati",,,,,,
vijita 1,nt,kingdom; realm,AN10.29,paṭhamakosalasuttaṃ,"yāvatā, bhikkhave, kāsikosalā, yāvatā rañño pasenadissa kosalassa <b>vijitaṃ</b>, rājā tattha pasenadi kosalo aggam'akkhāyati.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ,
saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va raṭṭhaṃ <b>vijitaṃ</b> pahāya,
eko care mātaṅg'araññ'eva nāgo.",MN35,cūḷasaccakasuttaṃ,"taṃ kiṃ maññasi, aggivessana, vatteyya rañño khattiyassa muddh'āvasittassa sakasmiṃ <b>vijite</b> vaso, ghātetāyaṃ vā ghātetuṃ, jāpetāyaṃ vā jāpetuṃ, pabbājetāyaṃ vā pabbājetuṃ, seyyathā'pi rañño pasenadissa kosalassa, seyyathā'pi vā pana rañño māgadhassa ajātasattussa vedehiputtassā'ti?",,,
vihāra 1,masc,dwelling; residence,SNP8,mettasuttaṃ,"tiṭṭhañ'caraṃ, nisinno vā, sayāno vā,
yāvat'assa vigatamiddho,
etaṃ satiṃ adhiṭṭheyya,
brahmam'etaṃ <b>vihāraṃ</b> idha'm'āhu.",UD46,soṇasuttaṃ,atha kho bhagavā bahu'd'eva rattiṃ abbhokāse nisajjāya vītināmetvā pāde pakkhāletvā vihāraṃ pāvisi. āyasmā'pi kho soṇo bahu'd'eva rattiṃ abbhokāse nisajjāya vītināmetvā pāde pakkhāletvā <b>vihāraṃ</b> pāvisi.,AN10.30,dutiya kosalasuttaṃ,"atha kho rājā pasenadi kosalo yena so <b>vihāro</b> saṃvutadvāro, tena appasaddo upasaṅkamitvā ataramāno ālindaṃ pavisitvā ukkāsitvā aggaḷaṃ ākoṭesi.",VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu saṅghike <b>vihāre</b> uparivehāsakuṭiyā āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ."
vītisāretvā,abs,(of conversation) having conducted; having concluded,MN107,gaṇakamoggallānasuttaṃ,sammodanīyaṃ kathaṃ sāraṇīyaṃ <b>vītisāretvā</b> ekamantaṃ nisīdi.,,,,,,,,,
vuṭṭhāna 1,nt,emerging; surfacing; rising out of,AN9.36,jhānasuttaṃ,"yāni ca kho imāni, bhikkhave, nissāya dve āyatanāni, n'evasaññānāsaññ'āyatanasamāpatti ca saññāvedayitanirodho ca, jhāyīh'ete, bhikkhave, samāpattikusalehi samāpatti<b>vuṭṭhāna</b>kusalehi samāpajjitvā vuṭṭhahitvā sammā akkhātabbānī'ti vadāmī'ti.",MN43,mahāvedallasuttaṃ,"kati pan'āvuso, paccayā animittāya cetovimuttiyā <b>vuṭṭhānāyā</b>'ti? dve kho, āvuso, paccayā animittāya cetovimuttiyā <b>vuṭṭhānāya</b>, sabbanimittānañ'ca manasikāro, animittāya ca dhātuyā amanasikāro.",MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno <b>vuṭṭhānaṃ</b> paññāyetha.",,,
vedaniya,ptp,could be felt; experienceable; tangible,MN40,cūḷāssapurasuttaṃ,"imesaṃ kho ahaṃ, bhikkhave, samaṇamalānaṃ samaṇadosānaṃ samaṇakasaṭānaṃ āpāyikānaṃ ṭhānānaṃ duggati<b>vedaniyānaṃ</b> appahānā, na samaṇasāmīcippaṭipadaṃ paṭipanno'ti vadāmi.",MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te <b>vedaniyā</b> dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.",,,,,,
vedayita,nt,which is felt; felt experience; feeling,SN35.28,ādittasuttaṃ,yam'p'idaṃ cakkhusamphassapaccayā uppajjati <b>vedayitaṃ</b> sukhaṃ vā dukkhaṃ vā adukkham'asukhaṃ vā tam'pi nibbindati.,MN43,mahāvedallasuttaṃ,"te ca h'āvuso, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññā<b>vedayita</b>nirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.",,,,,,
vedeti 2,pr,knows; understands; learns about,MN91,brahmāyusuttaṃ,"jānāhi yadi vā taṃ bhavantaṃ gotamaṃ tathā santaṃ'y'eva saddo abbhuggato, yadi vā no tathā, yadi vā so bhavaṃ gotamo tādiso, yadi vā na tādiso. tathā mayaṃ taṃ bhavantaṃ gotamaṃ <b>vedissāmā</b>'ti.",SN35.87,channasuttaṃ,"puccheyyāma mayaṃ āyasmantaṃ channaṃ kañci'd'eva desaṃ, sace āyasmā channo okāsaṃ karoti pañhassa veyyākaraṇāyā'ti. pucch'āvuso sāriputta, sutvā <b>vedissāmā</b>'ti.",VIN PAT NID,nidānuddeso,"yassa siyā āpatti so āvikareyya, asantiyā āpattiyā tuṇhī bhavitabbaṃ. tuṇhībhāvena kho pan'āyasmante parisuddhā'ti <b>vedissāmi</b>.",,,
vehāsa,masc,air; sky; heaven,MN82,raṭṭhapālasuttaṃ,"saṃvijjati kho, bho raṭṭhapāla, imasmiṃ rājakule pahūtaṃ hiraññasuvaṇṇaṃ bhūmigatañ'ca <b>vehāsa</b>gatañ'ca.",VIN PAT PC 18,vehāsakuṭisikkhāpadaṃ,"yo pana bhikkhu saṅghike vihāre upari<b>vehāsa</b>kuṭiyā āhaccapādakaṃ mañcaṃ vā pīṭhaṃ vā abhinisīdeyya vā abhinipajjeyya vā, pācittiyaṃ.",,,,,,
vo 3.1,ind,indeed; truly; surely,SNP38,dvayatānupassanāsuttaṃ,"sadevakassa lokassa,
ete <b>vo</b> sukhasammatā,
yattha c'ete nirujjhanti,
taṃ nesaṃ dukkhasammataṃ.",SN1.20,samiddhisuttaṃ,"kālaṃ <b>vo</b>'haṃ na jānāmi,
channo kālo na dissati,
tasmā abhutvā bhikkhāmi,
mā maṃ kālo upaccagā'ti.",DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ <b>vo</b> saṃkilesikā dhammā pahīyissanti, vodāniyā dhammā abhivaḍḍhissanti",,,
vodāniya,ptp,purifying; cleansing,DN9.7,"poṭṭhapādasuttaṃ, tayo attapaṭilābhā","oḷārikassa'pi kho ahaṃ, poṭṭhapāda, attapaṭilābhassa pahānāya dhammaṃ desemi, yathāpaṭipannānaṃ vo saṃkilesikā dhammā pahīyissanti, <b>vodāniyā</b> dhammā abhivaḍḍhissanti",,,,,,,,,
hāvuso,sandhi,truly friend; indeed brothers,MN43,mahāvedallasuttaṃ,"te ca <b>h'āvuso</b>, āyusaṅkhārā abhaviṃsu te vedaniyā dhammā, na'y'idaṃ saññāvedayitanirodhaṃ samāpannassa bhikkhuno vuṭṭhānaṃ paññāyetha.",,,,,,,,,
kathina 2,nt,kathina privileges; kathina allowances,VIN PAT NP 1,kathinasikkhāpadaṃ,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ <b>kathine</b> das'āhaparamaṃ atirekacīvaraṃ dhāretabbaṃ, taṃ atikkāmayato nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
yo so,idiom,whoever … he; whichever … that,MN31,cūḷagosiṅgasuttaṃ,"idha, bhante, amhākaṃ <b>yo</b> paṭhamaṃ gāmato piṇḍāya paṭikkamati <b>so</b> āsanāni paññapeti, pānīyaṃ paribhojanīyaṃ upaṭṭhāpeti, avakkārapātiṃ upaṭṭhāpeti",,,,,,,,,
