pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
sakyamuni,masc,Sakyan sage,SNP13,"ratanasuttaṃ
cūḷavaggo 1","khayaṃ virāgaṃ amataṃ paṇītaṃ,
yadajjhagā <b>sakyamunī</b> samāhito,
na tena dhammena sam'atthi kiñci,
idam'pi dhamme ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
sataṃ 2,masc,of virtuous people; of good people; of wise people; of sages,Sri Lanka,,"iminā puññakammena mā me bālasamāgamo.
<b>sataṃ</b> samāgamo hotu, yāva nibbānapattiyā.",SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","yaṃ kiñci dhammam'abhijaññā,
ajjhattaṃ athavā'pi bahiddhā,
na tena thāmaṃ kubbetha,
na hi sā nibbuti <b>sataṃ</b> vuttā.",DHP54,pupphavaggo,"na pupphagandho paṭivātam'eti,
na candanaṃ tagaramallikā,
<b>satañ</b>'ca gandho paṭivātam'eti,
sabbā disā sappuriso pavāyati.",SN1.31,sabbhisuttaṃ,"sabbhi'r'eva samāsetha,
sabbhi kubbetha santhavaṃ,
<b>sataṃ</b> saddhammam'aññāya,
seyyo hoti na pāpiyo'ti."
saddhamma 1.1,masc,"good teaching; true doctrine; true nature of things; (comm) the five precepts, ten precepts, four foundations of mindfulness etc.",AN4.21,paṭhamauruvelasuttaṃ,"sabbe <b>saddhamma</b>garuno, vihariṃsu viharanti ca.
atho'pi viharissanti, esā buddhāna dhammatā.",MN9,sammādiṭṭhisuttaṃ,dhamme aveccappasādena samannāgato āgato imaṃ <b>saddhamman</b>'ti,DHP38,cittavaggo,"anavaṭṭhitacittassa,
<b>saddhammaṃ</b> avijānato,
pariplavapasādassa,
paññā na paripūrati.",SN1.31,sabbhisuttaṃ,"sabbhi'r'eva samāsetha,
sabbhi kubbetha santhavaṃ,
sataṃ <b>saddhammam</b>'aññāya,
seyyo hoti na pāpiyo'ti."
saddhammamaññāya,ger,understanding the true teaching; comprehending the good doctrine,SN1.31,sabbhisuttaṃ,"sabbhi'r'eva samāsetha,
sabbhi kubbetha santhavaṃ,
sataṃ <b>saddhammam'aññāya</b>,
seyyo hoti na pāpiyo'ti.",,,,,,,,,
santipada,nt,state of peace; tranquillity; epithet of Nibbāna,SNP66,"jatukaṇṇi māṇava pucchā
pārāyanavaggo 11","sutvān'ahaṃ vīram'akāmakāmiṃ,
ogh'ātigaṃ puṭṭhum'akāmam'āgamaṃ,
<b>santipadaṃ</b> brūhi sahajanetta,
yathātacchaṃ bhagavā brūhi me taṃ.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye,
tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni,
sameti vuṭṭhī'va rajaṃ samūhataṃ,
sa ve vitakk'ūpasamena cetasā,
idh'eva so <b>santipadaṃ</b> samajjhagā'ti.",,,,,,
santhava 1,nt,intimacy (with); close association (with),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","okaṃ pahāya aniketasārī,
gāme akubbaṃ muni <b>santhavāni</b>,
kāmehi ritto apurekkharāno,
kathaṃ na viggayha janena kayirā.",SN1.31,sabbhisuttaṃ,"sabbhi'r'eva samāsetha,
sabbhi kubbetha <b>santhavaṃ</b>,
sataṃ saddhammam'aññāya,
sattā gacchanti suggatin'ti.",,,,,,
sabbhi,masc,with the wise; by the virtuous,SN1.31,sabbhisuttaṃ,"<b>sabbhi</b>'r'eva samāsetha,
<b>sabbhi</b> kubbetha santhavaṃ,
sataṃ saddhammam'aññāya,
sattā gacchanti suggatin'ti.",DHP151,jarāvaggo,"jīranti ve rājarathā sucittā,
atho sarīram'pi jaraṃ upeti,
satañ'ca dhammo na jaraṃ upeti,
santo have <b>sabbhi</b> pavedayanti.",,,,,,
sabbhireva,sandhi,only with the wise; just with the virtuous,SN1.31,sabbhisuttaṃ,"<b>sabbhi'r'eva</b> samāsetha,
sabbhi kubbetha santhavaṃ,
sataṃ saddhammam'aññāya,
seyyo hoti na pāpiyo'ti.",,,,,,,,,
samajjhagā,imperf,got; obtained; experienced,TH183,gotamattheragāthā,"sambhavā suviditā asārakā,
saṅkhatā pacalitā saderitā,
taṃ viditvā m'aham'attasambhavaṃ,
santim'eva satimā <b>samajjhagan</b>'ti.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye,
tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni,
sameti vuṭṭhī'va rajaṃ samūhataṃ,
sa ve vitakk'ūpasamena cetasā,
idh'eva so santipadaṃ <b>samajjhagā</b>'ti.",,,,,,
samappita 2,pp,ended up (in); consigned (to); delivered (to); committed (to),SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","yāya devā manussā ca,
sitā tiṭṭhanti atthikā,
tarath'etaṃ visattikaṃ,
khaṇo vo mā upaccagā,
khaṇ'ātītā hi socanti,
nirayamhi <b>samappitā</b>.",DHP315,nirayavaggo,"nagaraṃ yathā paccantaṃ,
guttaṃ santarabāhiraṃ,
evaṃ gopetha attānaṃ,
khaṇo vo mā upaccagā,
khaṇ'ātītā hi socanti,
nirayamhi <b>samappitā</b>.",,,,,,
samāna 2.1,prp,being; having; existing,MN51,kandarakasuttaṃ,so evaṃ pabbajito <b>samāno</b> bhikkhūnaṃ sikkhāsājīvasamāpanno pāṇ'ātipātaṃ pahāya pāṇ'ātipātā paṭivirato hoti,MN40,cūḷāssapurasuttaṃ,"samaṇā samaṇā'ti vo, bhikkhave, jano sañjānāti. tumhe ca pana, ke tumhe'ti puṭṭhā <b>samānā</b>, samaṇ'āmhā'ti paṭijānātha.",AN8.30,anuruddha mahāvitakkasuttaṃ,"idha, bhikkhave, bhikkhu app'iccho <b>samāno</b>, app'iccho'ti maṃ jāneyyun'ti na icchati",AN3.39,sukhumālasuttaṃ,ahañ'c'eva kho pana jarādhammo <b>samāno</b> jaraṃ anatīto paraṃ jiṇṇaṃ disvā aṭṭīyeyyaṃ harāyeyyaṃ jiguccheyyaṃ na m'etaṃ assa patirūpan'ti.
samāsati,pr,associates (with); keeps close company (with),SN1.31,sabbhisuttaṃ,"sabbhi'r'eva <b>samāsetha</b>,
sabbhi kubbetha santhavaṃ,
sataṃ saddhammam'aññāya,
sattā gacchanti suggatin'ti.",,,,,,,,,
sampayojesi 1,aor,quarrelled; engaged in conflict,SN11.24,accayasuttaṃ,"tena kho pana samayena dve bhikkhū <b>sampayojesuṃ</b>, tatr'eko bhikkhu accasarā, atha kho so bhikkhu tassa bhikkhuno santike accayaṃ accayato deseti, so bhikkhu nappaṭiggaṇhāti.",,,,,,,,,
sayameva,sandhi,just by oneself; on one's own accord,SNP50,"cūḷabyūhasuttaṃ
aṭṭhakavaggo 12","atisāradiṭṭhiyā'va so samatto,
mānena matto paripuṇṇamānī,
<b>sayam'eva</b> sāmaṃ manas'ābhisitto,
diṭṭhī hi sā tassa tathā samattā.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","yo attano sīlavatāni jantu,
anānupuṭṭho'va paresa pāva,
anariyadhammaṃ kusalā tam'āhu,
yo ātumānaṃ <b>sayam'eva</b> pāva.",,,,,,
sikkhassu,imp,you yourself must train yourself (in); you yourself should practice,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, sīlavā hohi, pātimokkhasaṃvarasaṃvuto viharāhi ācāragocarasampanno aṇumattesu vajjesu bhayadassāvī, samādāya <b>sikkhassu</b> sikkhāpadesū'ti",AN10.44,kusinārasuttaṃ,"iṅgha tāva āyasmā kāyikaṃ <b>sikkhassū</b>'ti, iti'ssa bhavanti vattāro.",,,,,,
sithila 1,adj,loose; lax; slack; (comm) loosely grasped,SN2.8,tāyanasuttaṃ,"kayirā ce kayirāth'enaṃ,
daḷham'enaṃ parakkame,
<b>sithilo</b> hi paribbājo,
bhiyyo ākirate rajaṃ.",DHP312,nirayavaggo,"yaṃ kiñci <b>sithilaṃ</b> kammaṃ,
saṃkiliṭṭhañ'ca yaṃ vataṃ,
saṅkassaraṃ brahmacariyaṃ,
na taṃ hoti mahapphalaṃ.",,,,,,
sīlavata,nt,precepts and practices; ethics and observances; rites and rituals,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
nāriṃ nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ <b>sīlavataṃ</b> nu jīvitaṃ,
bhav'ūpapattiñ'ca vadesi kīdisaṃ.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","yo attano <b>sīlavatāni</b> jantu,
anānupuṭṭho'va paresa pāva,
anariyadhammaṃ kusalā tam'āhu,
yo ātumānaṃ sayam'eva pāva.",,,,,,
suci 1,adj,clean; pure,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yam'buddhaseṭṭho parivaṇṇayī <b>suciṃ</b>,
samādhim'ānantarikañ'ñam'āhu.
samādhinā tena samo na vijjati",MN75,māgaṇḍiyasuttaṃ,"so suṇeyya cakkhumato bhāsamānassa, chekaṃ vata, bho, odātaṃ vatthaṃ abhirūpaṃ nimmalaṃ <b>sucī</b>'ti! so odātapariyesanaṃ careyya.",DHP393,brāhmaṇavaggo,"na jaṭāhi na gottena,
na jaccā hoti brāhmaṇo,
yamhi saccañ'ca dhammo ca,
so <b>sucī</b> so ca brāhmaṇo.",,,
socati,pr,sorrows (over); grieves (about); mourns (over),SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","yāya devā manussā ca, sitā tiṭṭhanti atthikā,
tarath'etaṃ visattikaṃ, khaṇo vo mā upaccagā,
khaṇ'ātītā hi <b>socanti</b>, nirayamhi samappitā.",SN1.12,nandatisuttaṃ,"<b>socati</b> puttehi puttimā,
gomā gohi tath'eva <b>socati</b>,
upadhīhi narassa socanā,
na hi so <b>socati</b> yo nirūpadhī'ti.",TH248,adhimuttattheragāthā,"uttamaṃ dhammataṃ patto,
sabbaloke anatthiko,
ādittā'va gharā mutto,
maraṇasmiṃ na <b>socati</b>.",MN36,cakkasuttaṃ,tassa sā sukhā vedanā nirujjhati. sukhāya vedanāya nirodhā uppajjati dukkhā vedanā. so dukkhāya vedanāya phuṭṭho samāno <b>socati</b> kilamati paridevati urattāḷiṃ kandati sammohaṃ āpajjati.
vata 2.1,nt,religious duty; spiritual practice; ritual observance; vow,SN2.8,tāyanasuttaṃ,"yaṃkiñci sithilaṃ kammaṃ, saṅkiliṭṭhañ'ca yaṃ <b>vataṃ</b>,
saṅkassaraṃ brahmacariyaṃ, na taṃ hoti mahapphalan'ti",SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","sayaṃ samādāya <b>vatāni</b> jantu,
ucc'āvacaṃ gacchati saññasatto,
vidvā ca vedehi samecca dhammaṃ,
na ucc'āvacaṃ gacchati bhūripañño.",MN7,vatthasuttaṃ,"suddhassa ve sadā phaggu,
suddhass'uposatho sadā,
suddhassa sucikammassa,
sadā sampajjate <b>vataṃ</b>.",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","yo attano sīla<b>vatāni</b> jantu,
anānupuṭṭho'va paresa pāva,
anariyadhammaṃ kusalā tam'āhu,
yo ātumānaṃ sayam'eva pāva."
vattāro,masc,those who says; those who speak; those who comment,AN10.44,kusinārasuttaṃ,"iṅgha tāva āyasmā kāyikaṃ sikkhassū'ti, iti'ssa bhavanti <b>vattāro</b>.",AN8.54,dīghajāṇusuttaṃ,"sace pan'āyaṃ kulaputto mah'āyo samāno kasiraṃ jīvikaṃ kappeti, tassa bhavanti <b>vattāro</b>, ajaddhumārikaṃ v'āyaṃ kulaputto marissatī'ti",,,,,,
vitakkayati,pr,thinks (about); reflects (on); ponders (over),ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale <b>vitakkaye</b>,
tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni,
sameti vuṭṭhī'va rajaṃ samūhataṃ.",,,,,,,,,
vitakkūpasama,masc,calming of thoughts; settling the mind,DHP350,taṇhāvaggo,"<b>vitakk'ūpasame</b> ca yo rato,
asubhaṃ bhāvayate sadā sato,
esa kho byanti kāhiti,
esa checchati mārabandhanaṃ.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare, sa ve vitakkāni vicāritāni, sameti vuṭṭhī'va rajaṃ samūhataṃ sa ve <b>vitakk'ūpasamena</b> cetasā, idh'eva so santipadaṃ samajjhagā'ti.",,,,,,
vitta 1.1,nt,wealth; property; possession,TH251,raṭṭhapālattheragāthā,"passāmi loke sadhane manusse, laddhāna <b>vittaṃ</b> na dadanti mohā.
luddhā dhanaṃ sannicayaṃ karonti, bhiyyo'va kāme abhipatthayanti.",SN1.73,vittasuttaṃ,"kiṃ sū'dha <b>vittaṃ</b> purisassa seṭṭhaṃ,
kiṃ su suciṇṇaṃ sukham'āvahāti,
kiṃ su have sādutaraṃ rasānaṃ,
kathaṃ jīviṃ jīvitam'āhu seṭṭhaṃ.",ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno tayo sukhe,
pasaṃsaṃ <b>vitta</b>lābhañ'ca,
pecca sagge pamodanaṃ.",SN1.73,vittasuttaṃ,"kiṃsū'dha vittaṃ purisassa seṭṭhaṃ, kiṃ'su suciṇṇo sukham'āvahati. saddh'īdha <b>vittaṃ</b> purisassa seṭṭhaṃ, dhammo suciṇṇo sukham'āvahati."
vinassa,imp,disappear!; vanish!; get lost!,VIN PAT NP 10,rāja sikkhāpada,"yaṃ kho tumhe, āyasmanto, bhikkhuṃ uddissa cīvaracetāpannaṃ pahiṇittha na taṃ tassa bhikkhuno kiñci atthaṃ anubhoti, yuñjant'āyasmanto sakaṃ, mā vo sakaṃ <b>vinassā</b>'ti.",VIN PAT PC 70,kaṇṭakasikkhāpadaṃ,"ajja't'agge te, āvuso, samaṇ'uddesa na c'eva so bhagavā satthā apadisitabbo, yam'pi c'aññe samaṇ'uddesā labhanti bhikkhūhi saddhiṃ dirattatirattaṃ sahaseyyaṃ, sā'pi te n'atthi, cara'pi re, <b>vinassā</b>'ti.",,,,,,
vippariṇāma,masc,change; alteration; transformation,TH251,raṭṭhapālattheragāthā,"na dīgham'āyuṃ labhate dhanena,
na c'āpi vittena jaraṃ vihanti,
appaṃ h'idaṃ jīvitam'āhu dhīrā,
asassataṃ <b>vippariṇāma</b>dhammaṃ.",,,,,,,,,
vippariṇāmadhamma,adj,changeable in nature; with the characteristic of transformation; liable to alter,TH251,raṭṭhapālattheragāthā,"na dīgham'āyuṃ labhate dhanena, na c'āpi vittena jaraṃ vihanti.
appaṃ h'idaṃ jīvitam'āhu dhīrā, asassataṃ <b>vippariṇāmadhammaṃ</b>.",,,,,,,,,
visenā,fem,disarming; not opposing; (or) disassociating,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","sa sabbadhammesu <b>viseni</b>bhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
tam'eva dassiṃ vivaṭaṃ carantaṃ,
ken'īdha lokasmi vikappayeyya.",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","<b>viseni</b>katvā pana ye caranti,
diṭṭhīhi diṭṭhiṃ avirujjhamānā,
tesu tvaṃ kiṃ labhetho pasūra,
yes'īdha n'atthī param'uggahītaṃ.",,,,,,
viseni,fem,disarming; not opposing; (or) disassociating,SNP42,"suddhaṭṭhakasuttaṃ
aṭṭhakavaggo 4","sa sabbadhammesu <b>viseni</b>bhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
tam'eva dassiṃ vivaṭaṃ carantaṃ,
ken'īdha lokasmi vikappayeyya.",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","<b>viseni</b>katvā pana ye caranti,
diṭṭhīhi diṭṭhiṃ avirujjhamānā,
tesu tvaṃ kiṃ labhetho pasūra,
yes'īdha n'atthī param'uggahītaṃ.",,,,,,
visenikatvā,abs,having disarmed; not opposing; at peace; (or) having disassociated; (comm) having destroyed the army of defilements,SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","<b>visenikatvā</b> pana ye caranti,
diṭṭhīhi diṭṭhiṃ avirujjhamānā,
tesu tvaṃ kiṃ labhetho pasūra,
yes'īdha n'atthī param'uggahītaṃ.",SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","na diṭṭhiyā na sutiyā na ñāṇena,
mun'īdha nanda kusalā vadanti,
<b>visenikatvā</b> anīghā nirāsā,
caranti ye te munayoti brūmi.",,,,,,
vihanti,pr,wards off; banishes,TH251,raṭṭhapālattheragāthā,"na dīgham'āyuṃ labhate dhanena, na c'āpi vittena jaraṃ <b>vihanti</b>.
appaṃ h'idaṃ jīvitam'āhu dhīrā, asassataṃ vippariṇāmadhammaṃ.",,,,,,,,,
harāyati,pr,is ashamed (of); is humiliated (by); is worried (by),MN62,mahārāhulovādasuttaṃ,"seyyathā'pi, rāhula, pathaviyā sucim'pi nikkhipanti, asucim'pi nikkhipanti, gūthagatam'pi nikkhipanti, muttagatam'pi nikkhipanti, kheḷagatam'pi nikkhipanti, pubbagatam'pi nikkhipanti, lohitagatam'pi nikkhipanti, na ca tena pathavī aṭṭīyati vā <b>harāyati</b> vā jigucchati vā.",MN152,indriyabhāvanāsuttaṃ,so tena uppannena manāpena uppannena amanāpena uppannena manāp'āmanāpena aṭṭīyati <b>harāyati</b> jigucchati,,,,,,
hidaṃ,sandhi,indeed here; surely in this case,TH251,raṭṭhapālattheragāthā,"na dīgham'āyuṃ labhate dhanena, na c'āpi vittena jaraṃ vihanti.
appaṃ <b>h'idaṃ</b> jīvitam'āhu dhīrā, asassataṃ vippariṇāmadhammaṃ.",SN22.59,anattalakkhaṇasuttaṃ,"rūpaṃ, bhikkhave, anattā. rūpañ'ca <b>h'idaṃ</b>, bhikkhave, attā abhavissa, na'y'idaṃ rūpaṃ ābādhāya saṃvatteyya, labbhetha ca rūpe, evaṃ me rūpaṃ hotu, evaṃ me rūpaṃ mā ahosī'ti.",MN49,brahmanimantanikasuttaṃ,"iti <b>h'idaṃ</b> mārassa ca anālapanatāya brahmuno ca abhinimantanatāya, tasmā imassa veyyākaraṇassa brahmanimantanikaṃ't'eva adhivacanan'ti.",SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca <b>h'idaṃ</b>, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'ti."
samādhimānantarikaññamāhu,sandhi,they say that stability of mind with immediate results,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yam'buddhaseṭṭho parivaṇṇayī suciṃ,
<b>samādhim'ānantarikañ'ñam'āhu</b>,
samādhinā tena samo na vijjati",,,,,,,,,
yadajjhagā,sandhi,which he attained; which he experienced,SNP13,"ratanasuttaṃ
cūḷavaggo 1","khayaṃ virāgaṃ amataṃ paṇītaṃ,
<b>yadajjhagā</b> sakyamunī samāhito.
na tena dhammena sam'atthi kiñci",,,,,,,,,
jīvitamāhu,sandhi,they say life,TH251,raṭṭhapālattheragāthā,"na dīgham'āyuṃ labhate dhanena, na c'āpi vittena jaraṃ vihanti.
appaṃ h'idaṃ <b>jīvitam'āhu</b> dhīrā, asassataṃ vippariṇāmadhammaṃ.",,,,,,,,,
appevanāmimassa,sandhi,of this it would be good if; his perhaps; of this hopefully,SN22.80,piṇḍolyasuttaṃ,<b>app'evanām'imassa</b> kevalassa dukkhakkhandhassa antakiriyā paññāyethā'ti,,,,,,,,,
yuñjati 3,pr,gets back; regains,VIN PAT NP 10,rājasikkhāpadaṃ,"yaṃ kho tumhe āyasmanto bhikkhuṃ uddissa cīvaracetāpannaṃ pahiṇittha, na taṃ tassa bhikkhuno kiñci atthaṃ anubhoti, <b>yuñjant</b>'āyasmanto sakaṃ, mā vo sakaṃ vinassā'ti, ayaṃ tattha sāmīci.",,,,,,,,,
