pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
mīyati,pr,is killed; dies,DHP21,appamādavaggo,"appamādo amatapadaṃ,
pamādo maccuno padaṃ,
appamattā na <b>mīyanti</b>,
ye pamattā yathā matā.",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","appaṃ vata jīvitaṃ idaṃ,
oraṃ vassasatā'pi mīyati,
yo ce'pi aticca jīvati,
atha kho so jarasāpi <b>mīyati</b>.",MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi yena jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ <b>mīyissati</b>, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?",DN14.11,mahāpadānasuttaṃ,"kicchaṃ vat'āyaṃ loko āpanno, jāyati ca jīyati ca <b>mīyati</b> ca cavati ca upapajjati ca, atha ca pan'imassa dukkhassa nissaraṇaṃ nappajānāti jarāmaraṇassa"
mukha 2,nt,mouth,AN5.208,dantakaṭṭhasuttaṃ,"pañc'ime, bhikkhave, ādīnavā dantakaṭṭhassa akhādane. katame pañca? acakkhussaṃ, <b>mukhaṃ</b> duggandhaṃ hoti, rasaharaṇiyo na visujjhanti, pittaṃ semhaṃ bhattaṃ pariyonandhati, bhattam'assa nacchādeti.",AN4.3,paṭhamakhatasuttaṃ,"yo nindiyaṃ pasaṃsati,
taṃ vā nindati yo pasaṃsiyo
vicināti <b>mukhena</b> so kaliṃ,
kalinā tena sukhaṃ na vindati.",MN65,bhaddālisuttaṃ,"tassa <b>mukh</b>'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.",VIN PAT PC 40,dantapona sikkhāpada,"yo pana bhikkhu adinnaṃ <b>mukha</b>dvāraṃ āhāraṃ āhareyya, aññatra udakadantaponā, pācittiyaṃ."
mukhādhāna,nt,bit (of a bridle),AN8.14,assakhaḷuṅkasuttaṃ,"puna caparaṃ, bhikkhave, idh'ekacco assakhaḷuṅko, pehī'ti vutto, viddho samāno codito sārathinā anādiyitvā sārathiṃ anādiyitvā patodalaṭṭhiṃ dantehi <b>mukh'ādhānaṃ</b> vidhaṃsitvā yena kāmaṃ pakkamati.",MN107,gaṇakamoggallānasuttaṃ,seyyathā'pi brāhmaṇa dakkho assadammako bhaddaṃ ass'ājānīyaṃ labhitvā paṭhamen'eva <b>mukh'ādhāne</b> kāraṇaṃ kāreti atha uttariṃ kāraṇaṃ kāreti,,,,,,
mettāvatā,fem,goodwill; friendship,AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati <b>mettāvatāyā</b>'ti.",,,,,,,,,
yathāyaṃ,sandhi,like this; so that this,AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā <b>yath'āyaṃ</b> puriso kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.",SN54.9,vesālīsuttaṃ,"sādhu, bhante, bhagavā aññaṃ pariyāyaṃ ācikkhatu <b>yath'āyaṃ</b> bhikkhusaṅgho aññāya saṇṭhaheyyā'ti.",,,,,,
yātrā 1,fem,way of keeping going; means of sustaining; life support,MN107,gaṇakamoggallānasuttaṃ,iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi <b>yātrā</b> ca no bhavissati anavajjatā ca phāsu vihāro cā'ti,,,,,,,,,
yāpana,nt,(of the body) sustenance (of); preservation (of); continuance (of); upkeep (of); support (of),MN107,gaṇakamoggallānasuttaṃ,paṭisaṅkhā yoniso āhāraṃ āhāreyyāsi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā <b>yāpanāya</b>,,,,,,,,,
yāpanāya,nt,for sustenance (of); for preservation (of); for continuance,MN107,gaṇakamoggallānasuttaṃ,"n'eva davāya, na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā <b>yāpanāya</b>, vihiṃs'ūparatiyā brahmacariy'ānuggahāya",,,,,,,,,
yena 1,pron,by which; with whichever,Thai,,svākkhāto <b>yena</b> bhagavatā dhammo,VIN4.8.207,pajjotarāja vatthu,"sādhu, devo, vāhanāgāresu ca dvāresu ca āṇāpetu, <b>yena</b> vāhanena jīvako icchati tena vāhanena gacchatu, <b>yena</b> dvārena icchati tena dvārena gacchatu, yaṃ kālaṃ icchati taṃ kālaṃ gacchatu, yaṃ kālaṃ icchati taṃ kālaṃ pavisatū'ti.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gatassa na pamāṇam'atthi,
<b>yena</b> naṃ vajjuṃ taṃ tassa n'atthi,
sabbesu dhammesu samohatesu,
samūhatā vādapathā'pi sabbe'ti.",MN140,dhātuvibhaṅgasuttaṃ,"tañ'hi'ssa, bhikkhu, n'atthi <b>yena</b> jāyetha, ajāyamāno kiṃ jīyissati, ajīyamāno kiṃ mīyissati, amīyamāno kiṃ kuppissati, akuppamāno kissa pihessati?"
yenaññataro,sandhi,where a certain; to another,SN35.245,kiṃsukopamasuttaṃ,"seyyathā'pi, bhikkhu, purisassa kiṃsuko adiṭṭhapubbo assa. so <b>yen'aññataro</b> puriso kiṃsukassa dassāvī ten'upasaṅkameyya.",SN35.245,kiṃsukopamasuttaṃ,"atha kho aññataro bhikkhu <b>yen'aññataro</b> bhikkhu ten'upasaṅkami, upasaṅkamitvā taṃ bhikkhuṃ etadavoca, kittāvatā nu kho, āvuso, bhikkhuno dassanaṃ suvisuddhaṃ hotī'ti?",,,,,,
yeva,sandhi,only; just; merely; exclusively,Trad,,"ye santāne hīnā dhammā, yāva nibbānato mamaṃ nassantu sabbadā <b>y'eva</b>.",,,,,,,,,
yodheti,pr,fights (against); engages in battle (with); attacks,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā,
nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.
<b>yodhetha</b> māraṃ paññ'āvudhena,
jitañ'ca rakkhe anivesano siyā.",,,,,,,,,
lābha 1,masc,gain; acquisition; benefit; profit,MN48,kosambiyasuttaṃ,"bhikkhu ye te <b>lābhā</b> dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, tathārūpehi <b>lābhehi</b> appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.",SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","āsīsanti thomayanti abhijappanti juhanti,
kām'ābhijappanti paṭicca <b>lābhaṃ</b>,
te yājayogā bhavarāgarattā,
n'ātariṃsu jātijaran'ti brūmi.",DHP204,sukhavaggo,"ārogyaparamā <b>lābhā</b>,
santuṭṭhiparamaṃ dhanaṃ,
vissāsaparamā ñāti,
nibbānaṃ paramaṃ sukhaṃ.",MN31,cūḷagosiṅgasuttaṃ,"kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca vihārasamāpattīnaṃ mayaṃ <b>lābhino</b>'ti"
lābhī,adj,who gains; who gets; who has,AN4.85,tamotamasuttaṃ,"so ca hoti dubbaṇṇo duddasiko okoṭimako bavhābādho kāṇo vā kuṇī vā khañjo vā pakkhahato vā, na <b>lābhī</b> annassa pānassa vatthassa yānassa mālāgandhavilepanassa seyyāvasathapadīpeyyassa.",MN31,cūḷagosiṅgasuttaṃ,"kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca vihārasamāpattīnaṃ mayaṃ <b>lābhino</b>'ti",,,,,,
santadassāvī,adj,who sees peace (in); who sees (something) as peaceful,AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca <b>santadassāvī</b> bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",,,,,,,,,
samugghāta 1,masc,eradication; extermination; destruction,AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me <b>samugghātaṃ</b> gacchissanti, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",MN22,alagaddūpamasuttaṃ,so suṇāti tathāgatassa vā tathāgatasāvakassa vā sabbesaṃ diṭṭhiṭṭhāna-adhiṭṭhāna-pariyuṭṭhāna-abhinivesa-anusayānaṃ <b>samugghātāya</b> sabbasaṅkhārasamathāya sabb'ūpadhipaṭinissaggāya taṇhākkhayāya virāgāya nirodhāya nibbānāya dhammaṃ desentassa.,SN35.30,samugghātasāruppasuttaṃ,"sabbamaññita<b>samugghāta</b>sāruppaṃ vo, bhikkhave, paṭipadaṃ desessāmi.",,,
samugghātaṃ gacchati,idiom,is eradicated; is exterminated; is destroyed,SN22.89,khemakasuttaṃ,"tass'imesu pañcasu upādānakkhandhesu udayabbay'ānupassino viharato yo'pi'ssa hoti pañcasu upādānakkhandhesu anusahagato asmī'ti, māno asmī'ti, chando asmī'ti anusayo asamūhato, so'pi <b>samugghātaṃ gacchati</b>.",AN6.103,ukkhittāsikasuttaṃ,"nibbāne ca santadassāvī bhavissāmi, anusayā ca me <b>samugghātaṃ gacchissanti</b>, kiccakārī ca bhavissāmi, satthā ca me pariciṇṇo bhavissati mettāvatāyā'ti.",,,,,,
saṃkhitta 1,pp,brief; concise; contracted; abbreviated,AN8.53,saṃkhittasuttaṃ,sādhu me bhante bhagavā <b>saṃkhittena</b> dhammaṃ desetu,MN18,madhupiṇḍikasuttaṃ,ko nu kho imassa bhagavatā <b>saṃkhittena</b> uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajeyyā'ti?,UD10,bāhiyasuttaṃ,atha kho bāhiyassa dārucīriyassa bhagavato imāya <b>saṃkhittāya</b> dhammadesanāya tāva'd'eva anupādāya āsavehi cittaṃ vimucci.,,,
saṃkhittena,ind,in brief; concisely,AN8.53,saṃkhittasuttaṃ,sādhu me bhante bhagavā <b>saṃkhittena</b> dhammaṃ desetu,SN12.31,bhūtasuttaṃ,"imassa nu kho, sāriputta, <b>saṃkhittena</b> bhāsitassa kathaṃ vitthārena attho daṭṭhabbo'ti? evaṃ vutte, āyasmā sāriputto tuṇhī ahosi.",MN18,madhupiṇḍikasuttaṃ,ko nu kho imassa bhagavatā <b>saṃkhittena</b> uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ vibhajeyyā'ti?,,,
ssu,ind,certainly; definitely,SNP13,"ratanasuttaṃ
cūḷavaggo 1","sahā'v'assa dassanasampadāya, taya<b>ssu</b> dhammā jahitā bhavanti.
sakkāyadiṭṭhi vicikicchitañ'ca, sīlabbataṃ vā pi yadatthi kiñci.",AN4.159,bhikkhunīsuttaṃ,"tassa evaṃ hoti, kudā<b>ssu</b> nāma aham'pi āsavānaṃ khayā anāsavaṃ cetovimuttiṃ paññāvimuttiṃ diṭṭh'eva dhamme sayaṃ abhiññā sacchikatvā upasampajja viharissāmī't",SN1.62,cittasuttaṃ,"kena<b>ssu</b> nīyati loko,
kena<b>ssu</b> parikassati,
kissa<b>ssu</b> ekadhammassa,
sabb'eva vasam'anvagū'ti.",SN1.71,chetvāsuttaṃ,"kiṃsu chetvā sukhaṃ seti, kiṃsu chetvā na socati. kissa<b>ssu</b> ekadhammassa, vadhaṃ rocesi gotamā'ti."
vadha 2,masc,killing; murder; execution; slaughter,MN51,kandarakasuttaṃ,"ukkoṭanavañcananikatisāciyogā paṭivirato hoti, chedana<b>vadha</b>bandhanaviparāmosaālopasahasākārā paṭivirato hoti",AN4.111,kesisuttaṃ,"<b>vadho</b> h'eso, kesi, ariyassa vinaye, yaṃ na tathāgato vattabbaṃ anusāsitabbaṃ maññati, n'āpi viññū sabrahmacārī vattabbaṃ anusāsitabbaṃ maññantī'ti.",SN1.71,chetvāsuttaṃ,"kiṃ'su chetvā sukhaṃ seti,
kiṃ'su chetvā na socati,
kissa'ssu ekadhammassa,
<b>vadhaṃ</b> rocesi gotamā'ti.",,,
vijitāvī,adj,who has conquered; who has vanquished,DHP422,brāhmaṇavaggo,"usabhaṃ pavaraṃ vīraṃ,
mah'esiṃ <b>vijitāvinaṃ</b>,
anejaṃ nhātakaṃ buddhaṃ,
tam'ahaṃ brūmi brāhmaṇaṃ.",MN91,brahmāyusuttaṃ,"sace agāraṃ ajjhāvasati, rājā hoti cakkavattī dhammiko dhammarājā cāturanto <b>vijitāvī</b> janapadatthāvariyappatto sattaratanasamannāgato. tass'imāni satta ratanāni bhavanti",,,,,,
vidaṃseti,pr,demonstrates; exhibits; shows off; displays,SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, māyākāro vā māyākār'antevāsī vā cātummahāpathe māyaṃ <b>vidaṃseyya</b>.",,,,,,,,,
viditvā 2.1,abs,having known; having perceived; having understood,PAT PK,dhammayuttikapubbakiccaṃ,uposathakammassa pattakallattaṃ <b>viditvā</b> idāni kariyamāno uposatho saṅghena anumānetabbo.,SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","kittayissāmi te dhammaṃ,
diṭṭhe dhamme anītihaṃ,
yaṃ <b>viditvā</b> sato caraṃ,
tare loke visattikaṃ.",DN9.1,"poṭṭhapādasuttaṃ, poṭṭhapādaparibbājakavatthu",ayaṃ samaṇo gotamo āgacchati. appasaddakāmo kho so āyasmā appasaddassa vaṇṇavādī. app'eva nāma appasaddaṃ parisaṃ <b>viditvā</b> upasaṅkamitabbaṃ maññeyyā'ti. evaṃ vutte te paribbājakā tuṇhī ahesuṃ.,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ <b>viditvā</b>, nagar'ūpamaṃ cittam'idaṃ ṭhapetvā.
yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā."
vipphandita 1,nt,wriggling; writhing; quivering; vacillation,MN2.2,sabbāsavasuttaṃ,"idaṃ vuccati, bhikkhave, diṭṭhigataṃ diṭṭhigahanaṃ diṭṭhikantāraṃ diṭṭhivisūkaṃ diṭṭhi<b>vipphanditaṃ</b> diṭṭhisaṃyojanaṃ",MN35,cūḷasaccakasuttaṃ,"evam'eva kho, bhante, yāni saccakassa nigaṇṭhaputtassa visūkāyitāni visevitāni <b>vipphanditāni</b> tāni'pi sabbāni bhagavatā sañchinnāni sambhaggāni sampalibhaggāni, abhabbo ca dāni, bhante, saccako nigaṇṭhaputto puna bhagavantaṃ upasaṅkamituṃ yadidaṃ vād'ādhippāyo'ti.",MN65,bhaddālisuttaṃ,"tassa mukh'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni visevitāni <b>vipphanditāni</b> kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.",,,
vibhajati 1,pr,dissects; analyses in detail; explains at length,SN22.94,pupphasuttaṃ,"atthi, bhikkhave, loke lokadhammo, taṃ tathāgato abhisambujjhati abhisameti, abhisambujjhitvā abhisametvā taṃ ācikkhati deseti paññapeti paṭṭhapeti vivarati <b>vibhajati</b> uttānīkaroti.",MN18,madhupiṇḍikasuttaṃ,ko nu kho imassa bhagavatā saṃkhittena uddesassa uddiṭṭhassa vitthārena atthaṃ avibhattassa vitthārena atthaṃ <b>vibhajeyyā</b>'ti?,SN12.2,vibhaṅgasuttaṃ,"paṭiccasamuppādaṃ vo, bhikkhave, desessāmi <b>vibhajissāmi</b>. taṃ suṇātha, sādhukaṃ manasi karotha, bhāsissāmī'ti.",,,
visūkāyita 2,nt,restlessness; impatience; turmoil,MN65,bhaddālisuttaṃ,"tassa mukh'ādhāne kāraṇaṃ kāriyamānassa honti y'eva <b>visūkāyitāni</b> visevitāni vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.",,,,,,,,,
visevita,nt,trick; antic; craft,MN65,bhaddālisuttaṃ,"tassa mukh'ādhāne kāraṇaṃ kāriyamānassa honti y'eva visūkāyitāni <b>visevitāni</b> vipphanditāni kānici kānici, yathā taṃ akāritapubbaṃ kāraṇaṃ kāriyamānassa.",,,,,,,,,
vihārasamāpatti,fem,meditation attainment in which one lives; state of meditation in which one dwells,MN32,mahāgosiṅgasuttaṃ,"idh'āvuso moggallāna, bhikkhu cittaṃ vasaṃ vatteti, no ca bhikkhu cittassa vasena vattati. so yāya <b>vihārasamāpattiyā</b> ākaṅkhati pubb'aṇhasamayaṃ viharituṃ, tāya <b>vihārasamāpattiyā</b> pubb'aṇhasamayaṃ viharati.",MN31,cūḷagosiṅgasuttaṃ,"kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca <b>vihārasamāpattīnaṃ</b> mayaṃ lābhino'ti, yaṃ no āyasmā anuruddho bhagavato sammukhā yāva āsavānaṃ khayā pakāsetī'ti?",,,,,,
vihiṃsūparatiyā,fem,for preventing harm; for stopping discomfort,MN107,gaṇakamoggallānasuttaṃ,"n'eva davāya, na madāya na maṇḍanāya na vibhūsanāya, yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya, <b>vihiṃs'ūparatiyā</b> brahmacariy'ānuggahāya",,,,,,,,,
vīra 2,masc,hero; great man,DHP418,brāhmaṇavaggo,"hitvā ratiñ'ca aratiñ'ca,
sītibhūtaṃ nirūpadhiṃ,
sabbalok'ābhibhuṃ <b>vīraṃ</b>,
tam'ahaṃ brūmi brāhmaṇaṃ.",SNP67,"bhadrāvudha māṇava pucchā
pārāyanavaggo 12","nānājanā janapadehi saṅgatā,
tava <b>vīra</b> vākyaṃ abhikaṅkhamānā,
tesaṃ tuvaṃ sādhu viyākarohi,
tathā hi te vidito esa dhammo.",DHP422,brāhmaṇavaggo,"usabhaṃ pavaraṃ <b>vīraṃ</b>, mah'esiṃ vijitāvinaṃ,
anejaṃ nhātakaṃ buddhaṃ, tam'ahaṃ brūmi brāhmaṇaṃ.",TH263,mahāmoggallānatheragāthā,"evam'etaṃ mahā<b>vīra</b>, yathā samaṇa bhāsasi.
ettha c'eke visīdanti, paṅkamhi'va jaraggavo."
vuyhamāna,prp,being carried away (by); being swept along (by),SN35.241,paṭhamadārukkhandhopamasuttaṃ,ekaṃ samayaṃ bhagavā kosambiyaṃ viharati gaṅgāya nadiyā tīre. addasā kho bhagavā mahantaṃ dārukkhandhaṃ gaṅgāya nadiyā sotena <b>vuyhamānaṃ</b>.,SN22.93,nadīsuttaṃ,"tassā puriso sotena <b>vuyhamāno</b> kāse ce'pi gaṇheyya, te palujjeyyuṃ. so tatonidānaṃ anayabyasanaṃ āpajjeyya. kuse ce'pi gaṇheyya, pabbaje ce'pi gaṇheyya, bīraṇe ce'pi gaṇheyya, rukkhe ce'pi gaṇheyya, te palujjeyyuṃ. so tatonidānaṃ anayabyasanaṃ āpajjeyya.",,,,,,
nagarūpama,adj,like a town; similar to a city,DHP40,cittavaggo,"kumbh'ūpamaṃ kāyam'imaṃ viditvā, <b>nagar'ūpamaṃ</b> cittam'idaṃ ṭhapetvā.
yodhetha māraṃ paññ'āvudhena, jitañ'ca rakkhe anivesano siyā.",,,,,,,,,
purāṇa 1,adj,previous; former; old,SNP13,"ratanasuttaṃ
cūḷavaggo 1","khīṇaṃ <b>purāṇaṃ</b> navaṃ n'atthi sambhavaṃ, virattacitt'āyatike bhavasmiṃ.
te khīṇabījā avirūḷhichandā, nibbanti dhīrā yath'āyaṃ padīpo.",MN107,gaṇakamoggallānasuttaṃ,iti <b>purāṇañ</b>'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca phāsuvihāro cā'ti,,,,,,
