pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
pathavīdhātu 1,fem,solids; solid state; earth element,MN62,mahārāhulovādasuttaṃ,"yaṃ kiñci, rāhula, ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigataṃ upādinnaṃ … yaṃ vā pan'aññam'pia kiñci ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigataṃ upādinnaṃ, ayaṃ vuccati, rāhula, ajjhattikā <b>pathavīdhātu</b>",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye <b>pathavīdhātu</b> āpodhātu tejodhātu vāyodhātū'ti",,,,,,
pada 09,nt,footprint; footstep,AN3.83,gadrabhasuttaṃ,"tassa na tādiso vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ <b>padaṃ</b> hoti seyyathā'pi gunnaṃ.",AN10.15,appamādasuttaṃ,"seyyathā'pi, bhikkhave, yāni kānici jaṅgalānaṃ pāṇānaṃ <b>pada</b>jātāni, sabbāni tāni hatthi<b>pade</b> samodhānaṃ gacchanti, hatthi<b>padaṃ</b> tesaṃ aggam'akkhāyati, yadidaṃ mahantattena",,,,,,
padesa 1,masc,place; location; region; area,AN3.71,uposathasuttaṃ,"gopālako sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca <b>padese</b> cariṃsu",VIN1.1.2,dutiyapārājikaṃ,"rājāno nāma pathabyārājā <b>padesa</b>rājā maṇḍalikā antarabhogikā akkhadassā mahāmattā, ye vā pana chejjabhejjaṃ karontā anusāsanti. ete rājāno nāma.",DHP303,pakiṇṇakavaggo,"saddho sīlena sampanno,
yasobhogasamappito,
yaṃ yaṃ <b>padesaṃ</b> bhajati,
tattha tatth'eva pūjito.",,,
pariyuṭṭha,adj,obsessed (with); possessed (by); overwhelmed (by); overcome (by),SN22.1,nakulapitusuttaṃ,"rūpaṃ attato samanupassati, rūpavantaṃ vā attānaṃ, attani vā rūpaṃ, rūpasmiṃ vā attānaṃ, ahaṃ rūpaṃ, mama rūpan'ti <b>pariyuṭṭha</b>ṭṭhāyī hoti.",,,,,,,,,
pariyuṭṭhaṭṭhāyī,adj,who remains obsessed; who is stuck in the preconceived idea of,SN22.1,nakulapitusuttaṃ,"rūpaṃ attato samanupassati, rūpavantaṃ vā attānaṃ, attani vā rūpaṃ, rūpasmiṃ vā attānaṃ, ahaṃ rūpaṃ, mama rūpan'ti <b>pariyuṭṭhaṭṭhāyī</b> hoti.",,,,,,,,,
pāla,masc,protector; keeper; guard,Trad,,"brahmamārā ca indā ca loka<b>pālā</b> ca devatā, yamo, mittā manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī hontu.",DN19.7,mahāgovindasuttaṃ,"bhavam'atthu bhavantaṃ joti<b>pālaṃ</b>, rājā disampati bhavantaṃ joti<b>pālaṃ</b> māṇavaṃ āmantayati, rājā disampati bhoto joti<b>pālassa</b> māṇavassa dassanakāmo'ti",MN82,raṭṭhapālasuttaṃ,"app'ekad'āhaṃ, bho raṭṭha<b>pāla</b>, idha pādaṃ karissāmī'ti aññen'eva pādaṃ karomī'ti.",,,
pālaka 1,masc,shepherd; herder,AN3.71,uposathasuttaṃ,"go<b>pālako</b> sāyanhasamaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,,,,,,,
piya 2,adj,liked; pleasant; agreeable,SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","<b>piya</b>ppahūtā kalahā vivādā,
paridevasokā sahamaccharā ca,
mān'ātimānā sahapesuṇā ca,
maccherayuttā kalahā vivādā,
vivādajātesu ca pesuṇāni.",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","sabbattha munī anissito,
na <b>piyaṃ</b> kubbati no'pi appiyaṃ,
tasmiṃ paridevamaccharaṃ,
paṇṇe vāri yathā na limpati.",SN35.247,chappāṇakopamasuttaṃ,"idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā <b>piya</b>rūpe rūpe n'ādhimuccati, appiyarūpe rūpe na byāpajjati, upaṭṭhitakāyassati ca viharati appamāṇacetaso",,,
puṇṇaka 1,masc,name of a deity,SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","ye kec'ime isayo manujā, (icc'āyasmā <b>puṇṇako</b>)
khattiyā brāhmaṇā devatānaṃ.",,,,,,,,,
puna caparaṃ,idiom,and what is more; and so too,MN152,indriyabhāvanāsuttaṃ,"<b>puna caparaṃ</b>, ānanda, bhikkhuno sotena saddaṃ sutvā",AN5.35,dānānisaṃsasuttaṃ,"<b>puna caparaṃ</b>, sīha, dāyako dānapati yaṃ yadeva parisaṃ upasaṅkamati, yadi khattiyaparisaṃ yadi brāhmaṇaparisaṃ yadi gahapatiparisaṃ yadi samaṇaparisaṃ, visārado'va upasaṅkamati amaṅkubhūto.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"<b>puna caparaṃ</b>, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",MN10.4,mahāsatipaṭṭhānasuttaṃ,"<b>puna caparaṃ</b> bhikkhu gacchanto vā gacchāmī'ti pajānāti, ṭhito vā ṭhito'mhī'ti pajānāti, nisinno vā nisinno'mhī'ti pajānāti,"
pubba 1.1,adj,previous; earlier; former,PAT PK,dhammayuttikapubbakicca,uposathakaraṇato pubbe navavidhaṃ <b>pubba</b>kiccaṃ kātabbaṃ hoti,SN56.35,sattisatasuttaṃ,"anamataggo'yaṃ, bhikkhave, saṃsāro. <b>pubbā</b> koṭi nappaññāyati sattippahārānaṃ asippahārānaṃ usuppahārānaṃ pharasuppahārānaṃ",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akata<b>pubbaṃ</b>, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",SN12.63,puttamaṃsūpamasuttaṃ,"tam'enaṃ <b>pubb</b>'aṇhasamayaṃ sattisatena haneyyuṃ. atha rājā majjh'anhikasamayaṃ evaṃ vadeyya, ambho, kathaṃ so puriso'ti?"
phāsu 1,adj,easy (to); comfortable (for); pleasant (for),MN2.4,sabbāsavasuttaṃ,iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca <b>phāsu</b>vihāro cā'ti,SNP71,"piṅgiya māṇava pucchā
pārāyanavaggo 16","jiṇṇo'ham'asmi abalo vītavaṇṇo,
nettā na suddhā savanaṃ na <b>phāsu</b>,
m'āhaṃ nassaṃ momuho antarāva,
ācikkha dhammaṃ yam'ahaṃ vijaññaṃ,
jātijarāya idha vippahānaṃ.",AN2.40,samacittavaggo,"tasmiṃ, bhikkhave, samaye rañño na <b>phāsu</b> hoti atiyātuṃ vā niyyātuṃ vā paccantime vā janapade anusaññātuṃ.",,,
bahussuta 1,adj,very learned; well educated; knowledgeable,AN4.180,mahāpadesasuttaṃ,asukasmiṃ nāma āvāse sambahulā therā bhikkhū viharanti <b>bahussutā</b> āgat'āgamā dhammadharā vinayadharā mātikādharā. tesaṃ me therānaṃ sammukhā sutaṃ sammukhā paṭiggahitaṃ,AN10.8,jhānasuttaṃ,"yato ca kho, bhikkhave, bhikkhu saddho ca hoti, sīlavā ca, <b>bahussuto</b> ca, dhammakathiko ca, paris'āvacaro ca, visārado ca parisāya dhammaṃ deseti … evaṃ so ten'aṅgena paripūro hoti.",DHP208,sukhavaggo,"tasmā hi
dhīrañ'ca paññañ'ca <b>bahussutañ</b>'ca,
dhorayhasīlaṃ vatavantam'ariyaṃ,
taṃ tādisaṃ sappurisaṃ sumedhaṃ,
bhajetha nakkhattapathaṃ'va candimā.",AN8.2,paññāsuttaṃ,"tathārūpā'ssa dhammā <b>bahussutā</b> honti dhātā vacasā paricitā manas'ānupekkhitā diṭṭhiyā suppaṭividdhā. idaṃ vuccati, bhikkhave, sutadhanaṃ"
byāpajjati 1,pr,hates; dislikes; is repelled (by); is hostile (to),SN35.247,chappāṇakasuttaṃ,"idha, bhikkhave, bhikkhu cakkhunā rūpaṃ disvā piyarūpe rūpe adhimuccati, appiyarūpe rūpe <b>byāpajjati</b>, anupaṭṭhitakāyassati ca viharati parittacetaso.",AN3.27,jigucchitabbasuttaṃ,"idha, bhikkhave, ekacco puggalo kodhano hoti upāyāsabahulo, appam'pi vutto samāno abhisajjati kuppati <b>byāpajjati</b> patitthīyati, kopañ'ca dosañ'ca appaccayañ'ca pātukaroti.",,,,,,
bhasma,masc,ash,SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro,
kodho dhūmo <b>bhasmani</b> mosavajjaṃ,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",DHP71,bālavaggo,"na hi pāpaṃ kataṃ kammaṃ,
sajju khīraṃ'va muccati,
ḍahantaṃ bālam'anveti,
<b>bhasma</b>cchanno'va pāvako.",AN4.244,āpattibhayasuttaṃ,"seyyathā'pi, bhikkhave, puriso kāḷakaṃ vatthaṃ paridhāya kese pakiritvā <b>bhasma</b>puṭaṃ khandhe āropetvā mahājanakāyaṃ upasaṅkamitvā",,,
bhāra 1,masc,burden; load; weight,SN22.22,bhārasuttaṃ,"<b>bhārā</b> have pañcakkhandhā, <b>bhāra</b>hāro ca puggalo. <b>bhār</b>'ādānaṃ dukhaṃ loke, <b>bhāra</b>nikkhepanaṃ sukhaṃ.",MN51,kandarakasuttaṃ,"pakkhī sakuṇo yena yen'eva ḍeti, sapatta<b>bhāro</b>'va ḍeti. evam'eva kho bhikkhu santuṭṭho hoti kāyaparihārikena cīvarena kucchiparihārikena piṇḍapātena.",VIN1.1.2,dutiyapārājikaṃ,bhūmaṭṭhaṃ thalaṭṭhaṃ ākāsaṭṭhaṃ vehāsaṭṭhaṃ udakaṭṭhaṃ nāvaṭṭhaṃ yānaṭṭhaṃ <b>bhāra</b>ṭṭhaṃ ārāmaṭṭhaṃ vihāraṭṭhaṃ khettaṭṭhaṃ vatthuṭṭhaṃ gāmaṭṭhaṃ araññaṭṭhaṃ,,,
manas,masc,mind; mental faculty; intellect,SN35.28,ādittasuttaṃ,"<b>mano</b> āditto, dhammā ādittā, manoviññāṇaṃ ādittaṃ, manosamphasso āditto",SN12.61,assutavāsuttaṃ,yañ'ca kho etaṃ bhikkhave vuccati cittaṃ iti'pi <b>mano</b> iti'pi viññāṇaṃ iti'pi tatr'āssutavā puthujjano n'ālaṃ nibbindituṃ n'ālaṃ virajjituṃ n'ālaṃ vimuccituṃ,DHP96,arahantavaggo,"santaṃ tassa <b>manaṃ</b> hoti,
santā vācā ca kamma ca,
samma'd'aññā vimuttassa,
upasantassa tādino.",SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ <b>manaso</b> vijaññā,
kaṇhassa pakkho'ti vinodayeyya."
manasānupekkhita,pp,mentally recollected; reconsidered; rechecked; re-investigated,AN7.6,vitthatadhanasuttaṃ,"tathārūpā'ssa dhammā bahussutā honti dhātā vacasā paricitā <b>manas'ānupekkhitā</b> diṭṭhiyā suppaṭividdhā. idaṃ vuccati, bhikkhave, sutadhanaṃ",,,,,,,,,
manasi katvā,idiom,having paid attention; having applied the mind; having focused,AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā <b>manasi katvā</b> sabbaṃ cetasā samannāharitvā ohitasoto suṇāti. evaṃ kho, bhikkhave, rañño nāgo sotā hoti.",,,,,,,,,
manaso,masc,of mind; mental,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","theyyaṃ na kāre na musā bhaṇeyya,
mettāya phasse tasathāvarāni,
yadāvilattaṃ <b>manaso</b> vijaññā,
kaṇhassa pakkho'ti vinodayeyya.",,,,,,,,,
manuja,masc,human being; person,SN3.13,doṇapākasuttaṃ,"<b>manujassa</b> sadā satīmato,
mattaṃ jānato laddhabhojane,
tanu tassa bhavanti vedanā,
saṇikaṃ jīrati āyupālayan'ti.",DHP334,taṇhāvaggo,"<b>manujassa</b> pamattacārino,
taṇhā vaḍḍhati māluvā viya,
so plavatī hurā huraṃ,
phalam'icchaṃ'va vanasmi vānaro.",SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","ye kec'ime isayo <b>manujā</b>, (icc'āyasmā puṇṇako)
khattiyā brāhmaṇā devatānaṃ.",,,
mahācora,masc,master thief; criminal mastermind,AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, <b>mahācoro</b> balavanissito hoti? idha, bhikkhave, <b>mahācoro</b> rājānaṃ vā rājamahāmattānaṃ vā nissito hoti.",AN3.51,mahācorasuttaṃ,"tīhi, bhikkhave, aṅgehi samannāgato <b>mahācoro</b> sandhim'pi chindati, nillopam'pi harati, ek'āgārikam'pi karoti, paripanthe'pi tiṭṭhati. katamehi tīhi?",,,,,,
mahāmatta,masc,chief minister; chancellor; cabinet member,AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, mahācoro balavanissito hoti? idha, bhikkhave, mahācoro rājānaṃ vā rāja<b>mah'āmattānaṃ</b> vā nissito hoti.",SN35.246,"saḷāyatanasaṃyuttaṃ, vīṇopamasuttaṃ","seyyathā'pi, bhikkhave, rañño vā rāja<b>mah'āmattassa</b> vā vīṇāya saddo assutapubbo assa. so vīṇāsaddaṃ suṇeyya.",VIN1.1.2,dutiyapārājikaṃ,"rājāno nāma pathabyārājā padesarājā maṇḍalikā antarabhogikā akkhadassā <b>mahāmattā</b>, ye vā pana chejjabhejjaṃ karontā anusāsanti.",,,
māsa 1.1,masc,month,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yathā phussit'agge, gimhāna<b>māse</b> paṭhamasmiṃ gimhe. tath'ūpamaṃ dhammavaraṃ adesayi, nibbānagāmiṃ paramaṃ hitāya.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"seyyathā'pi, bhikkhave, gimhānaṃ pacchime <b>māse</b> ṭhite majjh'anhike kāle marīcikā phandati.",DHP70,bālavaggo,"<b>māse</b> <b>māse</b> kus'aggena,
bālo bhuñjeyya bhojanaṃ,
na so saṅkhātadhammānaṃ,
kalaṃ agghati soḷasiṃ.",MN19,dvedhāvitakkasuttaṃ,"seyyathā'pi, bhikkhave, vassānaṃ pacchime <b>māse</b> saradasamaye kiṭṭhasambādhe gopālako gāvo rakkheyya. so tā gāvo tato tato daṇḍena ākoṭeyya paṭikoṭeyya sannirundheyya sannivāreyya."
mosa 2.1,adj,untrue; false; deceitful,SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro, kodho dhūmo bhasmani <b>mosa</b>vajjaṃ.
jivhā sujā hadayaṃ jotiṭhānaṃ, attā sudanto purisassa joti.",SNP38,dvayatānupassanāsuttaṃ,"etaṃ dukkhan'ti ñatvāna,
<b>mosa</b>dhammaṃ palokinaṃ,
phussa phussa vayaṃ passaṃ,
evaṃ tattha vijānati,
vedanānaṃ khayā bhikkhu,
nicchāto parinibbuto'ti.",,,,,,
mosavajja,nt,lie; untruth; false speech,SNP52,"tuvaṭakasuttaṃ
aṭṭhakavaggo 14","<b>mosavajje</b> na nīyetha,
sampajāno saṭhāni na kayirā,
atha jīvitena paññāya,
sīlabbatena n'āññam'atimaññe.",SN7.9,sundarikasuttaṃ,"māno hi te brāhmaṇa khāribhāro,
kodho dhūmo bhasmani <b>mosavajjaṃ</b>,
jivhā sujā hadayaṃ jotiṭhānaṃ,
attā sudanto purisassa joti.",,,,,,
yatthaṭṭhita,adj,where standing; wherever staying; where remaining,DHP127,pāpavaggo,"na antalikkhe na samuddamajjhe,
na pabbatānaṃ vivaraṃ pavissa,
na vijjatī so jagatippadeso,
<b>yatthaṭṭhito</b> mucceyya pāpakammā.",DHP128,pāpavaggo,"na antalikkhe na samuddamajjhe,
na pabbatānaṃ vivaraṃ pavissa,
na vijjatī so jagatippadeso,
<b>yatthaṭṭhitaṃ</b> nappasaheyya maccu.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ <b>yathāṭhitaṃ</b> yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,
yathāṭhita,adj,however it is standing; just as it is positioned,DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ <b>yathāṭhitaṃ</b> yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,,,,,,,
yathāpaṇihita,adj,however it is positioned; however it is disposed,DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ <b>yathāpaṇihitaṃ</b> dhātuso paccavekkhati atthi imasmiṃ kāye pathavīdhātu āpodhātu tejodhātu vāyodhātū'ti",,,,,,,,,
yadi vā,idiom,or; or even; if or,DHP98,arahantavaggo,"gāme vā <b>yadi vā</b>-āraññe,
ninne vā <b>yadi vā</b> thale,
yattha arahanto viharanti,
taṃ bhūmirāmaṇeyyakaṃ.",AN3.68,kathāvatthusuttaṃ,"kathāsampayogena, bhikkhave, puggalo veditabbo <b>yadi vā</b> kaccho <b>yadi vā</b> akaccho'ti.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidammasārathi kāraṇaṃ kāreti, <b>yadi vā</b> katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",,,
yasmiṃ 1,pron,in whoever; in whichever; at whichever,AN9.35,gāvīupamāsuttaṃ,"<b>yasmiṃ</b> c'assā padese ṭhitāya evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti tañ'ca padesaṃ na sotthinā paccāgaccheyya.",SNP64,"todeyya māṇava pucchā
pārāyanavaggo 9","<b>yasmiṃ</b> kāmā na vasanti,
taṇhā yassa na vijjati,
kathaṃkathā ca yo tiṇṇo,
vimokkho tassa n'āparo.",AN2.40,samacittavaggo,"<b>yasmiṃ</b>, bhikkhave, samaye rājāno balavanto honti, corā tasmiṃ samaye dubbalā honti.",,,
yāvatatiyañce,sandhi,if up to the third time,VIN PAT SA 11,bhedānuvattakasikkhāpadaṃ,"<b>yāvatatiyañ'ce</b> samanubhāsiyamānā taṃ paṭinissajjeyyuṃ, icc'etaṃ kusalaṃ, no ce paṭinissajjeyyuṃ, saṅghādiseso.",,,,,,,,,
ye kecime,idiom,whichever of these; all of these,SNP62,"nanda māṇava pucchā
pārāyanavaggo 7","<b>ye kec'ime</b> samaṇabrāhmaṇāse,
diṭṭhassutenāpi vadanti suddhiṃ,
sīlabbatenāpi vadanti suddhiṃ,
anekarūpena vadanti suddhiṃ,
kacci'ssu te bhagavā tattha yatā carantā,
atāru jātiñ'ca jarañ'ca mārisa,
pucchāmi taṃ bhagavā brūhi me taṃ.",SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","<b>ye kec'ime</b> isayo manujā,
khattiyā brāhmaṇā devatānaṃ,
yaññam'akappayiṃsu puthū'dha loke,
āsīsamānā puṇṇaka itthattaṃ,
jaraṃ sitā yaññam'akappayiṃsu.",,,,,,
raṭṭha,nt,country; land; kingdom; realm,Thai,,"sagge kāme ca rūpe, girisikharataṭe c'antalikkhe vimāne, dīpe <b>raṭṭhe</b> ca gāme, taruvanagahane, gehavatthumhi khette",SN1.72,rathasuttaṃ,"dhajo rathassa paññāṇaṃ,
dhūmo paññāṇam'aggino,
rājā <b>raṭṭhassa</b> paññāṇaṃ,
bhattā paññāṇam'itthiyā'ti.",DHP329,nāgavaggo,"no ce labhetha nipakaṃ sahāyaṃ,
saddhiṃcaraṃ sādhuvihāridhīraṃ,
rājā'va <b>raṭṭhaṃ</b> vijitaṃ pahāya,
eko care mātaṅg'araññ'eva nāgo.",MN82,raṭṭhapālasuttaṃ,"app'ekad'āhaṃ, bho <b>raṭṭha</b>pāla, idha pādaṃ karissāmī'ti aññen'eva pādaṃ karomī'ti."
rāja 1,masc,king; sovereign; lord; ruler,TH251,raṭṭhapālattheragāthā,"kāmā hi citrā madhurā manoramā, virūparūpena mathenti cittaṃ.
ādīnavaṃ kāmaguṇesu disvā, tasmā ahaṃ pabbajito'mhi <b>rāja</b>.",DN2.32,sāmaññaphalasuttaṃ,"khat'āyaṃ, bhikkhave, <b>rājā</b>. upahat'āyaṃ, bhikkhave, rājā. sac'āyaṃ, bhikkhave, rājā pitaraṃ dhammikaṃ dhammarājānaṃ jīvitā na voropessatha, imasmiññ'eva āsane virajaṃ vītamalaṃ dhammacakkhuṃ uppajjissathā'ti.",VIN PAT NP 10,rājasikkhāpadaṃ,"bhikkhuṃ pan'eva uddissa <b>rājā</b> vā rājabhoggo vā brāhmaṇo vā gahapatiko vā dūtena cīvaracetāpannaṃ pahiṇeyya, iminā cīvaracetāpannena cīvaraṃ cetāpetvā itthan'nāmaṃ bhikkhuṃ cīvarena acchādehī'ti.",AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, mahācoro balavanissito hoti? idha, bhikkhave, mahācoro <b>rājānaṃ</b> vā rājamahāmattānaṃ vā nissito hoti."
rājamahāmatta,masc,royal minister; cabinet member,SN35.246,"saḷāyatanasaṃyuttaṃ, vīṇopamasuttaṃ","seyyathā'pi, bhikkhave, rañño vā <b>rājamah'āmattassa</b> vā vīṇāya saddo assutapubbo assa. so vīṇāsaddaṃ suṇeyya.",AN3.51,mahācorasuttaṃ,"kathañ'ca, bhikkhave, mahācoro balavanissito hoti? idha, bhikkhave, mahācoro rājānaṃ vā <b>rājamah'āmattānaṃ</b> vā nissito hoti.",,,,,,
rūpavant 1,adj,material; physical; having material form; possessing form,SN22.1,nakulapitusuttaṃ,"rūpaṃ attato samanupassati, <b>rūpavantaṃ</b> vā attānaṃ, attani vā rūpaṃ, rūpasmiṃ vā attānaṃ, ahaṃ rūpaṃ, mama rūpan'ti pariyuṭṭhaṭṭhāyī hoti.",,,,,,,,,
saññāvipallāsa,masc,deluded conception; distortion of perception; inversion of perception,AN4.49,vipallāsasuttaṃ,"anicce, bhikkhave, niccan'ti <b>saññāvipallāso</b> cittavipallāso diṭṭhivipallāso. dukkhe, bhikkhave, sukhan'ti <b>saññāvipallāso</b> cittavipallāso diṭṭhivipallāso.",,,,,,,,,
samannāharitvā,abs,having focused; having concentrated,UD73,tatiya nibbāna paṭisaṃyuttasuttaṃ,te'dha bhikkhū aṭṭhiṃ katvā manasi katvā sabbaṃ cetaso <b>samannāharitvā</b> ohitasotā dhammaṃ suṇanti,,,,,,,,,
sara 2.1,masc,sound; voice; tone,AN3.83,gadrabhasuttaṃ,"tassa na tādiso vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso <b>saro</b> hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.",MN139,araṇavibhaṅgasuttaṃ,"tatra, bhikkhave, taramānassa bhāsato kāyo'pi kilamati, cittam'pi upahaññati, <b>saro</b>'pi upahaññati, kaṇṭho'pi āturīyati, avisaṭṭham'pi hoti aviññeyyaṃ taramānassa bhāsitaṃ.",AN6.55,soṇasuttaṃ,"taṃ kiṃ maññasi, soṇa, kusalo tvaṃ pubbe agāriyabhūto vīṇāya tanti<b>ssare</b>'ti?",,,
sāmika 1,masc,owner,MN54,potaliyasuttaṃ,"tam'enaṃ jano disvā evaṃ vadeyya, bhogī vata, bho, puriso, evaṃ kira bhogino bhogāni bhuñjantī'ti. tam'enaṃ <b>sāmikā</b> yattha yatth'eva passeyyuṃ tattha tatth'eva sāni hareyyuṃ. taṃ kiṃ maññasi, gahapati, alaṃ nu kho tassa purisassa aññathattāyā'ti?",VIN1.2.6,kuṭikārasikkhāpadaṃ,"assāmikan'ti na añño koci <b>sāmiko</b> hoti, itthī vā puriso vā gahaṭṭho vā pabbajito vā.",AN3.71,uposathasuttaṃ,"gopālako sāyanhasamaye <b>sāmikānaṃ</b> gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,
sāyanha,masc,evening,SN12.63,puttamaṃsūpamasuttaṃ,"atha rājā <b>sāyanha</b>samayaṃ evaṃ vadeyya, ambho, kathaṃ so puriso'ti? tath'eva, deva, jīvatī'ti.",AN3.71,uposathasuttaṃ,"gopālako <b>sāyanha</b>samaye sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,,,,
sāyanhasamaya,masc,late afternoon; early evening,AN3.71,uposathasuttaṃ,"gopālako <b>sāyanhasamaye</b> sāmikānaṃ gāvo niyyātetvā iti paṭisañcikkhati, ajja kho gāvo amukasmiñ'ca amukasmiñ'ca padese cariṃsu",,,,,,,,,
sārathi 2,masc,(horse or elephant) trainer,AN8.13,assājānīyasuttaṃ,"yāni kho pan'assa honti sāṭheyyāni kūṭeyyāni jimheyyāni vaṅkeyyāni, tāni yathābhūtaṃ <b>sārathissa</b> āvikattā hoti. tesam'assa <b>sārathi</b> abhinimmadanāya vāyamati.",AN5.140,sotasuttaṃ,"idha, bhikkhave, rañño nāgo yam'enaṃ hatthidamma<b>sārathi</b> kāraṇaṃ kāreti, yadi vā katapubbaṃ yadi vā akatapubbaṃ, taṃ aṭṭhiṃ katvā manasi katvā sabbaṃ cetasā samannāharitvā ohitasoto suṇāti.",DHP94,arahantavaggo,"yass'indriyāni samathaṅ'gatāni,
assā yathā <b>sārathinā</b> sudantā,
pahīnamānassa anāsavassa,
devā'pi tassa pihayanti tādino.",,,
siyā 1,opt,could be; may be; might be; should be,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito <b>siyā</b>, catubbhi vātehi asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca passati.",SN3.12,pañcarājasuttaṃ,"padumaṃ yathā kokanadaṃ sugandhaṃ,
pāto <b>siyā</b> phullam'avītagandhaṃ,
aṅgīrasaṃ passa virocamānaṃ,
tapantam'ādiccam'iv'antalikkhe'ti.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","kāmesu n'ābhigijjheyya,
manas'ānāvilo <b>siyā</b>,
kusalo sabbadhammānaṃ,
sato bhikkhu paribbaje'ti.",DHP160,attavaggo,"attā hi attano nātho,
ko hi nātho paro <b>siyā</b>,
attanā hi sudantena,
nāthaṃ labhati dullabhaṃ."
