pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
sampasādana 1,nt,calming; tranquillising; pacifying; settling,SN45.8,vibhaṅgasuttaṃ,vitakkavicārānaṃ vūpasamā ajjhattaṃ <b>sampasādanaṃ</b> cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati,,,,,,,,,
sahassī,adj,numbering one thousand; containing one thousand,AN10.29,paṭhamakosalasuttaṃ,"yāvatā, bhikkhave, <b>sahassī</b> lokadhātu, mahābrahmā tattha aggam'akkhāyati.",AN3.126,gotamakacetiyasuttaṃ,idam'avoca bhagavā. attamanā te bhikkhū bhagavato bhāsitaṃ abhinandun'ti. imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne <b>sahassī</b> lokadhātu akampitthā'ti.,,,,,,
sāmaggī 1,fem,concord; unity; peace; harmony,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā sāraṇīyā piyakaraṇā garukaraṇā saṅgahāya avivādāya <b>sāmaggiyā</b> ekībhāvāya saṃvattanti.",DHP194,buddhavaggo,"sukho buddhānam'uppādo,
sukhā saddhammadesanā,
sukhā saṅghassa <b>sāmaggī</b>,
samaggānaṃ tapo sukho.",JAa74,rukkhadhamma jātakavaṇṇanā,"tiṭṭhantu tāva manussabhūtā, acetanānaṃ rukkhānam'pi <b>sāmaggiṃ</b> laddhuṃ vaṭṭati.",,,
sāvatthinidāna,nt,(this) occurred at Sāvatthī,SN1.13,natthiputtasamasuttaṃ,<b>sāvatthinidānaṃ</b>. ekam'antaṃ ṭhitā kho sā devatā bhagavato santike imaṃ gāthaṃ abhāsi.,SN22.71,rādhasuttaṃ,"<b>sāvatthinidānaṃ</b>. atha kho āyasmā rādho yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ etadavoca",,,,,,
sikkhākāma,adj,desiring to train; wanting to practice,VIN1.1.2,dutiyapārājikaṃ,"ye te bhikkhū app'icchā santuṭṭhā lajjino kukkuccakā <b>sikkhākāmā</b> te ujjhāyanti khiyyanti vipācenti, kathañ'hi nāma āyasmā dhaniyo kumbhakāraputto rañño dārūni adinnaṃ ādiyissatī'ti!",SN47.14,ukkacelasuttaṃ,"tama't'agge mete, ānanda, bhikkhū bhavissanti ye keci <b>sikkhākāmā</b>'ti",,,,,,
sīlakathā,fem,talk on ethical conduct; discussion about correct behaviour,MN91,brahmāyusuttaṃ,"atha kho bhagavā brahmāyussa brāhmaṇassa anupubbiṃ kathaṃ kathesi, seyyath'idaṃ, dānakathaṃ, <b>sīlakathaṃ</b>, saggakathaṃ, kāmānaṃ ādīnavaṃ okāraṃ saṃkilesaṃ nekkhamme ānisaṃsaṃ pakāsesi.",AN10.69,paṭhamakathāvatthusuttaṃ,"appicchakathā, santuṭṭhikathā, pavivekakathā, asaṃsaggakathā, vīriy'ārambhakathā, <b>sīlakathā</b>, samādhikathā, paññākathā, vimuttikathā, vimuttiñāṇadassanakathā'ti, imāni kho, bhikkhave, dasa kathāvatthūni.",AN5.157,dukkathāsuttaṃ,"dussīlo, bhikkhave, <b>sīlakathāya</b> kacchamānāya abhisajjati kuppati byāpajjati patitthīyati kopañ'ca dosañ'ca appaccayañ'ca pātukaroti.",,,
sukhassāhāra,masc,cause for comfort; support for ease,SN55.31,paṭhamapuññābhisandasuttaṃ,ayaṃ paṭhamo puññ'ābhisando kusal'ābhisando <b>sukhass'āhāro</b>.,,,,,,,,,
suññatā,fem,emptiness; voidness; non-subjectivity,SN20.7,āṇisuttaṃ,"ye te suttantā tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā <b>suññata</b>ppaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti na aññā cittaṃ upaṭṭhāpessanti na ca te dhamme uggahetabbaṃ pariyāpuṇitabbaṃ maññissanti.",,,,,,,,,
suññatāpaṭisaṃyutta,adj,about emptiness (of a self); regarding non-subjectivity,SN20.7,āṇisuttaṃ,"ye te sutt'antā tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā <b>suññatappaṭisaṃyuttā</b>, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti",,,,,,,,,
suttanta 1,masc,discourse; teaching; instruction,SN20.7,āṇisuttaṃ,"ye te <b>suttantā</b> tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā suññatappaṭisaṃyuttā, tesu bhaññamānesu na sussūsissanti na sotaṃ odahissanti",AN2.42,samacittavaggo,"ye te, bhikkhave, bhikkhū duggahitehi <b>suttantehi</b> byañjanappatirūpakehi atthañ'ca dhammañ'ca paṭibāhanti te, bhikkhave, bhikkhū bahujan'āhitāya paṭipannā bahujan'āsukhāya, bahuno janassa anatthāya ahitāya dukkhāya devamanussānaṃ.",,,,,,
sussūsati,pr,wants to hear; wishes to listen,SN20.7,āṇisuttaṃ,"ye te suttantā tathāgatabhāsitā gambhīrā gambhīr'atthā lok'uttarā suññatappaṭisaṃyuttā, tesu bhaññamānesu na <b>sussūsissanti</b> na sotaṃ odahissanti",MN137,saḷāyatanavibhaṅgasuttaṃ,"tassa sāvakā na <b>sussūsanti</b>, na sotaṃ odahanti, na aññā cittaṃ upaṭṭhapenti, vokkamma ca satthusāsanā vattanti.",,,,,,
sūriya 1,masc,sun,AN10.69,paṭhamakathāvatthusuttaṃ,"imesaṃ ce tumhe, bhikkhave, dasannaṃ kathāvatthūnaṃ upādāy'upādāya kathaṃ katheyyātha, imesam'pi candima<b>sūriyānaṃ</b> evaṃmah'iddhikānaṃ evaṃmah'ānubhāvānaṃ tejasā tejaṃ pariyādiyeyyātha, ko pana vādo aññatitthiyānaṃ paribbājakānan'ti!",SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"seyyathā'pi, bhikkhave, kūṭ'āgāre vā kūṭ'āgārasālāyaṃ vā pācīnavātapānā <b>sūriye</b> uggacchante vātapānena rasmi pavisitvā kv'āssa patiṭṭhitā'ti? pacchimāyaṃ, bhante, bhittiyan'ti.",AN6.62,purisindriyañāṇasuttaṃ,"seyyathā'pi vā panānanda, rattiyā paccūsasamayaṃ <b>sūriye</b> uggacchante, jāneyyāsi tvaṃ, ānanda, andhakāro antaradhāyissati, āloko pātubhavissatī'ti?",SN20.6,dhanuggahasuttaṃ,"yathā ca, bhikkhave, tassa purisassa javo yathā ca candima<b>sūriyānaṃ</b> javo yathā ca yā devatā candimasūriyānaṃ purato dhāvanti tāsaṃ devatānaṃ javo"
vaya 1,masc,disintegration; decay; disappearance; dissolution; vanishing,DN16.37,mahāparinibbānasuttaṃ,"aniccā vata saṅkhārā,
uppāda<b>vaya</b>dhammino,
uppajjitvā nirujjhanti,
tesaṃ vūpasamo sukho",AN3.47,saṅkhatalakkhaṇasuttaṃ,"tīṇ'imāni, bhikkhave, saṅkhatassa saṅkhatalakkhaṇāni. katamāni tīṇi? uppādo paññāyati, <b>vayo</b> paññāyati, ṭhitassa aññathattaṃ paññāyati. imāni kho, bhikkhave, tīṇi saṅkhatassa saṅkhatalakkhaṇānī'ti.",SNP38,dvayatānupassanāsuttaṃ,"etaṃ dukkhan'ti ñatvāna,
mosadhammaṃ palokinaṃ,
phussa phussa <b>vayaṃ</b> passaṃ,
evaṃ tattha vijānati,
vedanānaṃ khayā bhikkhu,
nicchāto parinibbuto'ti.",MN10.3,mahāsatipaṭṭhānasuttaṃ,"samudayadhamm'ānupassī vā kāyasmiṃ viharati, <b>vaya</b>dhamm'ānupassī vā kāyasmiṃ viharati, samudaya<b>vaya</b>dhamm'ānupassī vā kāyasmiṃ viharati."
vayadhammānupassī,adj,seeing the disappearance of phenomena; (or) contemplating the nature of disappearance,MN10,mahāsatipaṭṭhānasuttaṃ,"samudayadhamm'ānupassī vā kāyasmiṃ viharati, <b>vayadhamm'ānupassī</b> vā kāyasmiṃ viharati, samudayavayadhamm'ānupassī vā kāyasmiṃ viharati.",,,,,,,,,
vicāra 1,masc,"consideration; exploring, examination; pondering",SN45.8,vibhaṅgasuttaṃ,vitakka<b>vicārānaṃ</b> vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,MN43,mahāvedallasuttaṃ,"idh'āvuso, paṭhamaṃ jhānaṃ samāpannassa bhikkhuno vitakko ca vattati, <b>vicāro</b> ca pīti ca sukhañ'ca citt'ek'aggatā ca. paṭhamaṃ kho, āvuso, jhānaṃ evaṃ pañcaṅgikan'ti.",,,,,,
viññeyya 2,ptp,could be known; should be recognized,MN105,sunakkhattasuttaṃ,"kāya<b>viññeyyā</b> phoṭṭhabbā iṭṭhā kantā manāpā piyarūpā kām'ūpasaṃhitā rajanīyā, ime kho, sunakkhatta, pañca kāmaguṇā.",MN18,madhupiṇḍikasuttaṃ,yaṃ papañceti tatonidānaṃ purisaṃ papañcasaññāsaṅkhā samudācaranti atīt'ānāgatapaccuppannesu cakkhu<b>viññeyyesu</b> rūpesu,,,,,,
vitakkavicārā,masc,thinking and investigating; thought processes; inner dialogue,SN45.8,vibhaṅgasuttaṃ,<b>vitakkavicārānaṃ</b> vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ dutiyaṃ jhānaṃ upasampajja viharati.,AN10.72,kaṇṭakasuttaṃ,"paṭhamassa jhānassa saddo kaṇṭako, dutiyassa jhānassa <b>vitakkavicārā</b> kaṇṭakā, tatiyassa jhānassa pīti kaṇṭako, catutthassa jhānassa assāsapassāso kaṇṭako",MN44,cūḷavedallasuttaṃ,"assāsapassāsā kho, āvuso visākha, kāyasaṅkhāro, <b>vitakkavicārā</b> vacīsaṅkhāro, saññā ca vedanā ca cittasaṅkhāro'ti.",,,
vipāceti,pr,spreads about; circulates; discusses widely,VIN1.1.2,dutiyapārājikaṃ,"ye te bhikkhū app'icchā santuṭṭhā lajjino kukkuccakā sikkhākāmā te ujjhāyanti khiyyanti <b>vipācenti</b>, kathañ'hi nāma āyasmā dhaniyo kumbhakāraputto rañño dārūni adinnaṃ ādiyissatī'ti!",,,,,,,,,
vimuttisāra 1,adj,centred in liberation; having liberation as essence; with release at the core,AN10.58,mūlakasuttaṃ,"samādhippamukhā sabbe dhammā, sat'ādhipateyyā sabbe dhammā, paññ'uttarā sabbe dhammā, <b>vimuttisārā</b> sabbe dhammā, amat'ogadhā sabbe dhammā, nibbānapariyosānā sabbe dhammā'ti.",AN9.14,samiddhisuttaṃ,"te pana, samiddhi, kiṃadhipateyyā'ti? sat'ādhipateyyā, bhante'ti. te pana, samiddhi, kiṃuttarā'ti? paññ'uttarā, bhante'ti. te pana, samiddhi, kiṃsārā'ti? <b>vimuttisārā</b>, bhante'ti. te pana, samiddhi, kiṃogadhā'ti? amat'ogadhā, bhante'ti.",,,,,,
veda 1,masc,joy; inspiration; excitement; uplifting emotion,MN7,vatthasuttaṃ,"yathodhi kho pan'assa cattaṃ hoti vantaṃ muttaṃ pahīnaṃ paṭinissaṭṭhaṃ, so buddhe aveccappasādena samannāgatomhī'ti labhati attha<b>vedaṃ</b>, labhati dhamma<b>vedaṃ</b>, labhati dhamm'ūpasaṃhitaṃ pāmojjaṃ.",,,,,,,,,
pacchima 1,adj,last; final,DN16.36,mahāparinibbānasuttaṃ,"handa dāni, bhikkhave, āmantayāmi vo, vayadhammā saṅkhārā appamādena sampādethā'ti. ayaṃ tathāgatassa <b>pacchimā</b> vācā.",AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttarimanussadhammā alam'ariyañāṇadassanaviseso adhigato, so'haṃ <b>pacchime</b> kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama, imassa migāramātupāsādassa dissati anupubbasikkhā anupubbakiriyā anupubbapaṭipadā yadidaṃ, yāva <b>pacchima</b>sopānakaḷevarā.",UD45,uposathasuttaṃ,"tatiyam'pi kho āyasmā ānando abhikkantāya rattiyā, nikkhante <b>pacchime</b> yāme, uddhaste aruṇe, nandimukhiyā rattiyā uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā ten'añjaliṃ paṇāmetvā bhagavantaṃ etadavoca"
etadattha 2,adj,having this purpose; with this goal,MN29,mahāsāropamasuttaṃ,"yā ca kho ayaṃ, bhikkhave, akuppā cetovimutti, <b>etadattham</b>'idaṃ, bhikkhave, brahmacariyaṃ, etaṃ sāraṃ etaṃ pariyosānan'ti.",,,,,,,,,
imasmiñca 2,sandhi,and when this,AN3.126,gotamakacetiyasuttaṃ,idam'avoca bhagavā. attamanā te bhikkhū bhagavato bhāsitaṃ abhinandun'ti. <b>imasmiñ'ca</b> pana veyyākaraṇasmiṃ bhaññamāne sahassī lokadhātu akampitthā'ti.,,,,,,,,,
