pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
sammattaniyāma,masc,path with an inevitable destination; fixed correct course; (comm) noble path,SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto <b>sammattaniyāmaṃ</b>, sappurisabhūmiṃ okkanto, vītivatto puthujjanabhūmiṃ.",,,,,,,,,
sāṭheyya,nt,treachery; fraud; scamming; conning; deviousness,MN40,cūḷāssapurasuttaṃ,"paḷāsissa paḷāso appahīno hoti, issukissa issā appahīnā hoti, maccharissa macchariyaṃ appahīnaṃ hoti, saṭhassa <b>sāṭheyyaṃ</b> appahīnaṃ hoti, māyāvissa māyā appahīnā hoti",AN8.13,assājānīyasuttaṃ,"yāni kho pan'assa honti <b>sāṭheyyāni</b> kūṭeyyāni jimheyyāni vaṅkeyyāni, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.",,,,,,
sīladhana,nt,value of good behaviour; treasure of conduct,AN7.6,vitthatadhanasuttaṃ,"saddhādhanaṃ <b>sīladhanaṃ</b>,
hirī ottappiyaṃ dhanaṃ,
sutadhanañ'ca cāgo ca,
paññā ve sattamaṃ dhanaṃ.",,,,,,,,,
suta 1.4,nt,learning; knowledge,SN37.34,vaḍḍhīsuttaṃ,"saddhāya vaḍḍhati, sīlena vaḍḍhati, <b>sutena</b> vaḍḍhati, cāgena vaḍḍhati, paññāya vaḍḍhati.",AN3.71,uposathasuttaṃ,"tassa attano ca tāsañ'ca devatānaṃ saddhañ'ca sīlañ'ca <b>sutañ</b>'ca cāgañ'ca paññañ'ca anussarato cittaṃ pasīdati, pāmojjaṃ uppajjati, ye cittassa upakkilesā te pahīyanti",AN7.6,vitthatadhanasuttaṃ,"saddhādhanaṃ sīladhanaṃ,
hirī ottappiyaṃ dhanaṃ,
<b>suta</b>dhanañ'ca cāgo ca,
paññā ve sattamaṃ dhanaṃ.",,,
sutadhana,nt,value of learning; treasure of knowledge,AN7.6,vitthatadhanasuttaṃ,"saddhādhanaṃ sīladhanaṃ,
hirī ottappiyaṃ dhanaṃ,
<b>sutadhanañ</b>'ca cāgo ca,
paññā ve sattamaṃ dhanaṃ.",,,,,,,,,
suppadhaṃsiya,adj,easily overwhelmed (by); easily overcome (by); easily knocked over (by),SN20.3,kulasuttaṃ,"seyyathā'pi, bhikkhave, yāni kānici kulāni bahu'tthikāni appapurisāni tāni <b>suppadhaṃsiyāni</b> honti corehi kumbhatthenakehi.",SN20.3,kulasuttaṃ,"evam'eva kho, bhikkhave, yassa kassaci bhikkhuno mettācetovimutti abhāvitā abahulīkatā so <b>suppadhaṃsiyo</b> hoti amanussehi.",,,,,,
suvatthi 1,fem,well being; prosperity (for),SNP13,"ratanasuttaṃ
cūḷavaggo 1","yaṅ'kiñci vittaṃ idha vā huraṃ vā,
saggesu vā yaṃ ratanaṃ paṇītaṃ,
na no samaṃ atthi tathāgatena,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena <b>suvatthi</b> hotu.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni,
bhummāni vā yāni va antalikkhe,
tathāgataṃ devamanussapūjitaṃ,
buddhaṃ namassāma <b>suvatthi</b> hotu.",,,,,,
vaṅka 1,adj,bent; crooked; curved; distorted,AN3.36,devadūtasuttaṃ,āsītikaṃ vā nāvutikaṃ vā vassasatikaṃ vā jātiyā jiṇṇaṃ gopānasi<b>vaṅkaṃ</b> bhoggaṃ daṇḍaparāyaṇaṃ pavedhamānaṃ gacchantaṃ,,,,,,,,,
vaṅkeyya,nt,fraud; deception; dishonesty,MN51,kandarakasuttaṃ,"ahañ'hi, bhante, pahomi hatthidammaṃ sāretuṃ, yāvatakena antarena campaṃ gat'āgataṃ karissati sabbāni tāni sāṭheyyāni kūṭeyyāni <b>vaṅkeyyāni</b> jimheyyāni pātukarissati.",AN8.13,assājānīyasuttaṃ,"yāni kho pan'assa honti sāṭheyyāni kūṭeyyāni jimheyyāni <b>vaṅkeyyāni</b>, tāni yathābhūtaṃ āvikattā hoti satthari vā viññūsu vā sabrahmacārīsu.",,,,,,
vaṇṇa 1.01,masc,beauty; good looks,AN5.37,bhojanasuttaṃ,"āyudo balado dhīro, <b>vaṇṇa</b>do paṭibhāṇado. sukhassa dātā medhāvī, sukhaṃ so adhigacchati. āyuṃ datvā balaṃ <b>vaṇṇaṃ</b>, sukhañ'ca paṭibhānakaṃ, dīgh'āyu yasavā hoti, yattha yatth'ūpapajjati",SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya rattiyā abhikkanta<b>vaṇṇā</b> kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā ten'upasaṅkami,SN3.17,attabyābādhasuttaṃ,"āyuṃ arogiyaṃ <b>vaṇṇaṃ</b>,
saggaṃ uccākulīnataṃ,
ratiyo patthayantena,
uḷārā apar'āparā.",SN20.9,nāgasuttaṃ,"tesaṃ taṃ <b>vaṇṇāya</b> c'eva hoti balāya ca, na ca tatonidānaṃ maraṇaṃ vā nigacchanti maraṇamattaṃ vā dukkhaṃ."
vassasatika,adj,one hundred years old,AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā āsītikaṃ vā nāvutikaṃ vā <b>vassasatikaṃ</b> vā jātiyā, jiṇṇaṃ gopānasivaṅkaṃ bhoggaṃ daṇḍaparāyanaṃ pavedhamānaṃ gacchantiṃ",,,,,,,,,
vipanna 1,pp,gone wrong; failed (in),SNP7,"vasalasuttaṃ
uragavaggo 7","kodhano upanāhī ca,
pāpamakkhī ca yo naro,
<b>vipanna</b>diṭṭhi māyāvī,
taṃ jaññā vasalo iti.",,,,,,,,,
vipannadiṭṭhi,adj,who has wrong view; with perverted belief,SNP7,"vasalasuttaṃ
uragavaggo 7","kodhano upanāhī ca,
pāpamakkhī ca yo naro,
<b>vipannadiṭṭhi</b> māyāvī,
taṃ jaññā vasalo iti.",,,,,,,,,
vītivatta 2,pp,passed; left behind; transcended,SNP1,"uragasuttaṃ
uragavaggo 1","yass'antarato na santi kopā,
itibhavābhavatañ'ca <b>vītivatto</b>,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva tacaṃ purāṇaṃ.",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ saddahati adhimuccati, ayaṃ vuccati saddh'ānusārī, okkanto sammattaniyāmaṃ, sappurisabhūmiṃ okkanto, <b>vītivatto</b> puthujjanabhūmiṃ.",,,,,,
hatthato,masc,from the hand (of),VIN PAT PD 1,paṭhamapāṭidesanīyasikkhāpadaṃ,"yo pana bhikkhu aññātikāya bhikkhuniyā antaragharaṃ paviṭṭhāya <b>hatthato</b> khādanīyaṃ vā bhojanīyaṃ vā sahatthā paṭiggahetvā khādeyya vā bhuñjeyya vā, paṭidesetabbaṃ tena bhikkhunā",VIN PAT NP 5,cīvarapaṭiggahaṇasikkhāpadaṃ,"yo pana bhikkhu aññātikāya bhikkhuniyā <b>hatthato</b> cīvaraṃ paṭiggaṇheyya aññatra pārivattakā, nissaggiyaṃ pācittiyaṃ.",,,,,,
