pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
jāgara,adj,awake; alert; lucid,SN1.6,jāgarasuttaṃ,"pañca jāgarataṃ suttā,
pañca suttesu <b>jāgarā</b>,
pañcabhi rajam'ādeti,
pañcabhi parisujjhatī'ti.",SN1.80,pajjotasuttaṃ,"paññā lokasmi pajjoto,
sati lokasmi <b>jāgaro</b>,
gāvo kamme sajīvānaṃ,
sīt'assa iriyāpatho.",,,,,,
jāgaranta,prp,awake; staying awake; alert; watchful; lucid,DHP39,cittavaggo,"anavassutacittassa,
ananvāhatacetaso,
puññapāpapahīnassa,
n'atthi <b>jāgarato</b> bhayaṃ.",DHP60,bālavaggo,"dīghā <b>jāgarato</b> ratti,
dīghaṃ santassa yojanaṃ,
dīgho bālānaṃ saṃsāro,
saddhammaṃ avijānataṃ.",SN1.6,jāgarasuttaṃ,"kati <b>jāgarataṃ</b> suttā, kati suttesu jāgarā.
katīhi rajam'ādeti, katīhi parisujjhatī'ti.",,,
jātisaṃsāra,masc,birth and wandering on; cycle of rebirth; endless rebirth,DHP153,jarāvaggo,"aneka<b>jātisaṃsāraṃ</b>,
sandhāvissaṃ anibbisaṃ,
gahakāraṃ gavesanto,
dukkhā jāti punappunaṃ.",SNP38,dvayatānupassanāsuttaṃ,"ucchinnabhavataṇhassa,
santacittassa bhikkhuno,
vikkhīṇo <b>jātisaṃsāro</b>,
n'atthi tassa punabbhavo'ti.",SN6.14,aruṇavatīsuttaṃ,"yo imasmiṃ dhammavinaye, appamatto vihassati.
pahāya <b>jātisaṃsāraṃ</b>, dukkhass'antaṃ karissati.",,,
jānato passato,idiom,when knowing and seeing; for one who knows and sees,MN39,mahāassapurasuttaṃ,tassa evaṃ <b>jānato</b> evaṃ <b>passato</b> kām'āsavā'pi cittaṃ vimuccati bhav'āsavā'pi cittaṃ vimuccati avijj'āsavā'pi cittaṃ vimuccati,SN56.25,āsavakkhayasuttaṃ,"<b>jānato</b>'haṃ, bhikkhave, <b>passato</b> āsavānaṃ khayaṃ vadāmi, no ajānato apassato. kiñ'ca, bhikkhave, <b>jānato passato</b> āsavānaṃ khayo hoti?",UD72,dutiyanibbānapaṭisaṃyuttasuttaṃ,"duddasaṃ anataṃ nāma,
na hi saccaṃ sudassanaṃ,
paṭividdhā taṇhā <b>jānato</b>,
<b>passato</b> n'atthi kiñcanan'ti.",,,
jānanta,prp,knowing; being aware (of),MN39,mahāassapurasuttaṃ,"tassa evaṃ <b>jānato</b> evaṃ passato kām'āsavā'pi cittaṃ vimuccati, bhav'āsavā'pi cittaṃ vimuccati, avijj'āsavā'pi cittaṃ vimuccati.",PAT PK,dhammayuttikapubbakiccaṃ,"tattha purimesu catūsu kiccesu padīpakiccaṃ idāni suriy'ālokassa atthitāya n'atthi, aparāni tīṇi bhikkhūnaṃ vattaṃ <b>jānantehi</b> bhikkhūhi katāni pariniṭṭhitāni honti.",VIN1.1.3,tatiyapārājikaṃ,sañciccā'ti <b>jānanto</b> sañ<b>jānanto</b> cecca abhivitaritvā vītikkamo.,,,
jānaṃ 1,prp,knowing; understanding; being aware of,DN9.6,poṭṭhapādasuttaṃ,"te ce me evaṃ puṭṭhā, āmā'ti paṭijānanti, ty'āhaṃ evaṃ vadāmi, api pana tumhe āyasmanto ek'antasukhaṃ lokaṃ <b>jānaṃ</b> passaṃ viharathā'ti? iti puṭṭhā, no'ti vadanti.",AN8.2,paññāsuttaṃ,addhā ayam'āyasmā <b>jānaṃ</b> jānāti passaṃ passatī'ti. ayam'pi dhammo piyattāya garuttāya bhāvanāya sāmaññāya ekībhāvāya saṃvattati.,AN10.176,cundasuttaṃ,"so ajānaṃ vā āha jānāmī'ti, <b>jānaṃ</b> vā āha na jānāmī'ti, apassaṃ vā āha passāmī'ti, passaṃ vā āha na passāmī'ti",MN18,madhupiṇḍikasuttaṃ,"so h'āvuso, bhagavā <b>jānaṃ</b> jānāti, passaṃ passati, cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto, vattā pavattā, atthassa ninnetā, amatassa dātā, dhammassāmī tathāgato."
jāyati 2,pr,arises (for); is produced (for),Trad,,"sabbo pan'āyaṃ piṇḍapāto ajigucchanīyo, imaṃ pūtikāyaṃ patvā ativiya jigucchanīyo <b>jāyati</b>",AN6.10,mahānāmasuttaṃ,"pamuditassa pīti <b>jāyati</b>, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vediyati, sukhino cittaṃ samādhiyati.",DHP212,piyavaggo,"piyato <b>jāyatī</b> soko,
piyato <b>jāyatī</b> bhayaṃ,
piyato vippamuttassa,
n'atthi soko kuto bhayaṃ.",MN40,cūḷāssapurasuttaṃ,tassa sabbehi imehi pāpakehi akusalehi dhammehi visuddham'attānaṃ samanupassato pāmojjaṃ <b>jāyati</b>
tathārūpa 1,adj,such; such kind; of such quality; so formed,MN48,kosambiyasuttaṃ,"bhikkhu ye te lābhā dhammikā dhammaladdhā antamaso pattapariyāpannamattam'pi, <b>tathārūpehi</b> lābhehi appaṭivibhattabhogī hoti sīlavantehi sabrahmacārīhi sādhāraṇabhogī.",SN46.3,sīlasuttaṃ,"taṃ kissa hetu? <b>tathārūpānaṃ</b>, bhikkhave, bhikkhūnaṃ dhammaṃ sutvā dvayena vūpakāsena vūpakaṭṭho viharati, kāyavūpakāsena ca cittavūpakāsena ca.",DHP105,sahassavaggo,"n'eva devo na gandhabbo,
na māro saha brahmunā,
jitaṃ apajitaṃ kayirā,
<b>tathārūpassa</b> jantuno.",VIN PAT PA 2,adinnādāna sikkhāpada,"coro'si, bālo'si, mūḷho'si, theno'sī'ti, <b>tathārūpaṃ</b> bhikkhu adinnaṃ ādiyamāno, ayam'pi pārājiko hoti asaṃvāso."
tassa 3,pron,when he; when it,MN39,mahāassapurasuttaṃ,"<b>tassa</b> evaṃ jānato evaṃ passato kām'āsavā'pi cittaṃ vimuccati, bhav'āsavā'pi cittaṃ vimuccati, avijj'āsavā'pi cittaṃ vimuccati",SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","kāmaṃ kāmayamānassa,
<b>tassa</b> ce taṃ samijjhati,
addhā pītimano hoti,
laddhā macco yadicchati.",MN40,cūḷāssapurasuttaṃ,"<b>tassa</b> sabbehi imehi pāpakehi akusalehi dhammehi visuddham'attānaṃ samanupassato, vimuttam'attānaṃ samanupassato, pāmojjaṃ jāyati, pamuditassa pīti jāyati, pītimanassa kāyo passambhati, passaddhakāyo sukhaṃ vedeti, sukhino cittaṃ samādhiyati.",,,
tādisa,adj,such; like that (of); of such character; of such quality; kind (of),AN5.36,kāladānasuttaṃ,"kāle dadanti sappaññā, vadaññū vītamaccharā. kālena dinnaṃ ariyesu, ujubhūtesu <b>tādisu</b>. vippasannamanā tassa, vipulā hoti dakkhiṇā.",AN3.83,gadrabhasuttaṃ,"tassa na <b>tādiso</b> vaṇṇo hoti seyyathā'pi gunnaṃ, na tādiso saro hoti seyyathā'pi gunnaṃ, na tādisaṃ padaṃ hoti seyyathā'pi gunnaṃ.",DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ,
yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ,
<b>tādisaṃ</b> paṇḍitaṃ bhaje,
<b>tādisaṃ</b> bhajamānassa,
seyyo hoti na pāpiyo.",ITI76,sukhapatthanāsuttaṃ,"yādisaṃ kurute mittaṃ, yādisaṃ c'ūpasevati.
sa ve tādisako hoti, sahavāso hi <b>tādiso</b>."
tiṭṭhanta 1,prp,standing (in); standing still,SNP69,"posāla māṇava pucchā
pārāyanavaggo 14","viññāṇaṭṭhitiyo sabbā,
abhijānaṃ tathāgato,
<b>tiṭṭhantam</b>'enaṃ jānāti,
vimuttaṃ tapparāyaṇaṃ.",SNP65,"kappa māṇava pucchā
pārāyanavaggo 10","majjhe sarasmiṃ <b>tiṭṭhataṃ</b>,
oghe jāte mahabbhaye,
jarāmaccuparetānaṃ,
dīpaṃ pabrūhi mārisa,
tvañ'ca me dīpamakkhāhi,
yathā'y'idaṃ n'āparaṃ siyā.",MN39,mahāassapurasuttaṃ,"seyyathā'pi pabbatasaṅkhepe udakarahado accho vippasanno anāvilo. tattha cakkhumā puriso tīre ṭhito passeyya sippisambukam'pi sakkharakathalam'pi macchagumbam'pi, carantam'pi <b>tiṭṭhantam</b>'pi.",MN18,madhupiṇḍikasuttaṃ,"seyyathā'pi puriso sār'atthiko sāragavesī sārapariyesanaṃ caramāno mahato rukkhassa <b>tiṭṭhato</b> sāravato atikkamm'eva mūlaṃ, atikkamma khandhaṃ, sākhāpalāse sāraṃ pariyesitabbaṃ maññeyya"
tiṭṭhaṃ,prp,standing; staying still,SNP8,mettasuttaṃ,"<b>tiṭṭhañ</b>'caraṃ, nisinno vā, sayāno vā, yāvat'assa vigatamiddho,
etaṃ satiṃ adhiṭṭheyya, brahmam'etaṃ vihāraṃ idha'm'āhu.",UD50,cūḷapanthakasuttaṃ,"ṭhitena kāyena ṭhitena cetasā,
<b>tiṭṭhaṃ</b> nisinno uda vā sayāno,
etaṃ satiṃ bhikkhu adhiṭṭhahāno,
labhetha pubb'āpariyaṃ visesaṃ,
laddhāna pubb'āpariyaṃ visesaṃ,
adassanaṃ maccurājassa gacche'ti.",,,,,,
tiyojanaparamaṃ,ind,for three yojanas at the most; not more than sixty kilometres,VIN PAT NP 16,eḷakalomasikkhāpadaṃ,"bhikkhuno pan'eva addhānamaggappaṭipannassa eḷakalomāni uppajjeyyuṃ, ākaṅkhamānena bhikkhunā paṭiggahetabbāni, paṭiggahetvā <b>tiyojanaparamaṃ</b> sahatthā haritabbāni asante hārake.",,,,,,,,,
tīra,nt,shore; riverbank; beach,DHP85,paṇḍitavaggo,"appakā te manussesu,
ye janā pāragāmino,
ath'āyaṃ itarā pajā,
<b>tīram</b>'ev'ānudhāvati.",UD45,uposathasuttaṃ,"yaṃ hoti mahāsamudde mataṃ kuṇapaṃ taṃ khippam'eva <b>tīraṃ</b> vāheti, thalaṃ ussāreti.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,orimaṃ <b>tīran'</b>ti kho chann'etaṃ ajjhattikānaṃ āyatanānaṃ adhivacanaṃ. pārimaṃ <b>tīran'</b>ti kho channetaṃ bāhirānaṃ āyatanānaṃ adhivacanaṃ.,SN22.95,pheṇapiṇḍūpamasuttaṃ,ekaṃ samayaṃ bhagavā ayujjhāyaṃ viharati gaṅgāya nadiyā <b>tīre</b>. tatra kho bhagavā bhikkhū āmantesi.
tesaṃ 2,pron,their; of these; of them; of those,VIBH6.1,paṭiccasamuppādavibhaṅgo,"yā <b>tesaṃ</b> tesaṃ sattānaṃ tamhi tamhi sattanikāye jāti sañjāti okkanti abhinibbatti khandhānaṃ pātubhāvo āyatanānaṃ paṭilābho, ayaṃ vuccati jāti.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","yāni sotāni lokasmiṃ,
sati <b>tesaṃ</b> nivāraṇaṃ,
sotānaṃ saṃvaraṃ brūmi,
paññāy'ete pidhiyyare.",DHP92,arahantavaggo,"yesaṃ sannicayo n'atthi,
ye pariññātabhojanā,
suññato animitto ca,
vimokkho yesaṃ gocaro,
ākāse va sakuntānaṃ,
gati <b>tesaṃ</b> durannayā.",AN3.35,hatthakasuttaṃ,"kacci, bhante, bhagavā sukham'asayitthā'ti? evaṃ, kumāra, sukham'asayitthaṃ. ye ca pana loke sukhaṃ senti, ahaṃ <b>tesaṃ</b> aññataro'ti"
diṭṭhigata,nt,(wrong or false) belief; misconception; theory; dogma; doctrine,MN2.2,sabbāsavasuttaṃ,"idaṃ vuccati, bhikkhave, <b>diṭṭhigataṃ</b> diṭṭhigahanaṃ diṭṭhikantāraṃ diṭṭhivisūkaṃ diṭṭhivipphanditaṃ diṭṭhisaṃyojanaṃ",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","pubb'āsave hitvā nave akubbaṃ,
na chandagū no'pi nivissavādī,
sa vippamutto <b>diṭṭhigatehi</b> dhīro,
na lippati loke anattagarahī.",SN22.85,yamakasuttaṃ,yato kho te bhikkhū n'āsakkhiṃsu āyasmantaṃ yamakaṃ etasmā pāpakā <b>diṭṭhigatā</b> vivecetuṃ,SN5.10,vajirāsuttaṃ,"kiṃ nu satto'ti paccesi, māra <b>diṭṭhigataṃ</b> nu te.
suddhasaṅkhārapuñjo'yaṃ, na'y'idha satt'upalabbhati."
dibba,adj,divine; heavenly; celestial,DHP187,buddhavaggo,"api <b>dibbesu</b> kāmesu,
ratiṃ so n'ādhigacchati,
taṇhakkhayarato hoti,
sammāsambuddhasāvako.",VIN1.1.3,tatiyapārājikaṃ,"ito tvaṃ kālaṅ'kato kāyassa bhedā paraṃ maraṇā sugatiṃ saggaṃ lokaṃ upapajjissasi, tattha <b>dibbehi</b> pañcahi kāmaguṇehi samappito samaṅgībhūto paricāressasī'ti.",AN5.23,upakkilesasuttaṃ,"so sace ākaṅkhati, <b>dibbena</b> cakkhunā visuddhena atikkantamānusakena satte passeyyaṃ cavamāne upapajjamāne hīne paṇīte suvaṇṇe dubbaṇṇe, sugate duggate yathākamm'ūpage satte pajāneyyaṃ",SN4.5,dutiyamārapāsasuttaṃ,"mutt'āhaṃ sabbapāsehi, ye <b>dibbā</b> ye ca mānusā.
mahābandhanamutto'mhi, nihato tvam'asi antakā'ti."
dīghaṃ,ind,(of breathing) for a long time; deeply,MN118,ānāpānassatisuttaṃ,<b>dīghaṃ</b> vā assasanto <b>dīghaṃ</b> assasāmī'ti pajānāti <b>dīghaṃ</b> vā passasanto <b>dīghaṃ</b> passasāmī'ti pajānāti,DN22.2,mahāsatipaṭṭhānasuttaṃ,"seyyathā'pi dakkho bhamakāro vā bhamakār'antevāsī vā <b>dīghaṃ</b> vā añchanto <b>dīghaṃ</b> añchāmī'ti pajānāti, rassaṃ vā añchanto rassaṃ añchāmī'ti pajānāti",,,,,,
dhamma 1.14,masc,act; practice,MN51,kandarakasuttaṃ,abrahmacariyaṃ pahāya brahmacārī hoti ārācārī virato methunā gāma<b>dhammā</b>.,VIN PAT PC 68,ariṭṭhasikkhāpadaṃ,"yo pana bhikkhu evaṃ vadeyya, tath'āhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi, yathā ye'me antarāyikā <b>dhammā</b> vuttā bhagavatā, te paṭisevato n'ālaṃ antarāyāyā'ti",DHP248,malavaggo,"evaṃ bho purisa jānāhi, pāpa<b>dhammā</b> asaññatā.
mā taṃ lobho adhammo ca, ciraṃ dukkhāya randhayuṃ.",,,
nālaṃ 3,ind,not enough (to); it is not enough (for),VIN PAT PC 68,ariṭṭhasikkhāpadaṃ,"yo pana bhikkhu evaṃ vadeyya, tath'āhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi, yathā ye'me antarāyikā dhammā vuttā bhagavatā, te paṭisevato <b>n'ālaṃ</b> antarāyāyā'ti",,,,,,,,,
nāsakkhi,aor,was unable (to); was incapable (of); was not possible (to),MN22,alagaddūpamasuttaṃ,"yato kho te bhikkhū <b>n'āsakkhiṃsu</b> ariṭṭhaṃ bhikkhuṃ gaddhabādhipubbaṃ etasmā pāpakā diṭṭhigatā vivecetuṃ, atha kho te bhikkhū yena bhagavā ten'upasaṅkamiṃsu",SN48.42,uṇṇābhabrāhmaṇasuttaṃ,"accayāsi, brāhmaṇa, pañhaṃ, <b>n'āsakkhi</b> pañhassa pariyantaṃ gahetuṃ. nibbān'ogadhañ'hi, brāhmaṇa, brahmacariyaṃ vussati nibbānaparāyaṇaṃ nibbānapariyosānan'ti.",,,,,,
pakkamanta,prp,going away (from); leaving (from); departing (from),VIN2.5.9.2,ratanasikkhāpadaṃ,"tamhā āvāsā <b>pakkamantena</b> ye tattha honti bhikkhū patirūpā, tesaṃ hatthe nikkhipitvā pakkamitabbaṃ. no ce honti bhikkhū patirūpā, ye tattha honti gahapatikā patirūpā, tesaṃ hatthe nikkhipitvā pakkamitabbaṃ.",VIN PAT PC 14,paṭhamasenāsanasikkhāpadaṃ,"yo pana bhikkhu saṅghikaṃ mañcaṃ vā pīṭhaṃ vā bhisiṃ vā kocchaṃ vā ajjhokāse santharitvā vā santharāpetvā vā taṃ <b>pakkamanto</b> n'eva uddhareyya, na uddharāpeyya, anāpucchaṃ vā gaccheyya, pācittiyaṃ.",,,,,,
pacchato 2,ind,behind; backwards,AN8.14,assakhaḷuṅkasuttaṃ,"idha, bhikkhave, ekacco assakhaḷuṅko, pehī'ti vutto, viddho samāno codito sārathinā <b>pacchato</b> paṭikkamati, piṭṭhito rathaṃ pavatteti. evarūpo'pi, bhikkhave, idh'ekacco assakhaḷuṅko hoti. ayaṃ, bhikkhave, paṭhamo assadoso.",TH234,ekavihāriyattheragāthā,"purato <b>pacchato</b> vā'pi,
aparo ce na vijjati,
atīva phāsu bhavati,
ekassa vasato vane.",VIN PAT SE 71,pacchatogacchantī sikkhāpada,na <b>pacchato</b> gacchanto purato gacchantassa agilānassa dhammaṃ desessāmī'ti sikkhā karaṇīyā.,,,
pajā 2,fem,people; population; generation; mankind,DHP85,paṇḍitavaggo,"appakā te manussesu,
ye janā pāragāmino,
ath'āyaṃ itarā <b>pajā</b>,
tīram'ev'ānudhāvati.",SN56.11,dhammacakkappavattanasuttaṃ,"n'eva tāv'āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā <b>pajāya</b> sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddho paccaññāsiṃ",AN6.10,mahānāmasuttaṃ,"ayaṃ vuccati, mahānāma, ariyasāvako visamagatāya <b>pajāya</b> samappatto viharati, sabyāpajjāya <b>pajāya</b> abyāpajjo viharati, dhammasotaṃ samāpanno sīl'ānussatiṃ bhāveti.",SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","phandamānaṃ <b>pajaṃ</b> disvā,
macche app'odake yathā,
aññam'aññehi byāruddhe,
disvā maṃ bhayam'āvisi."
pajānāti,pr,knows; knows clearly; understands; distinguishes,MN118,ānāpānassatisuttaṃ,"so sato'va assasati, sato'va passasati. dīghaṃ vā assasanto dīghaṃ assasāmī'ti <b>pajānāti</b>, dīghaṃ vā passasanto dīghaṃ passasāmī'ti <b>pajānāti</b>",MN39,mahāassapurasuttaṃ,"so idaṃ dukkhan'ti yathābhūtaṃ <b>pajānāti</b>, ayaṃ dukkhasamudayo'ti yathābhūtaṃ <b>pajānāti</b>, ayaṃ dukkhanirodho'ti yathābhūtaṃ <b>pajānāti</b>",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ <b>pajānāti</b> evaṃ passati, ayaṃ vuccati, sot'āpanno avinipātadhammo niyato sambodhiparāyano'ti.",SN35.247,chappāṇakasuttaṃ,"tañ'ca cetovimuttiṃ paññāvimuttiṃ yathābhūtaṃ <b>pajānāti</b>, yatth'assa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti"
pañcupādānakkhandhā,masc,five heaps that are clung to; five grasping groups,SN56.11,dhammacakkappavattanasuttaṃ,"jāti'pi dukkhā, jarā'pi dukkhā, byādhi'pi dukkho, maraṇam'pi dukkhaṃ, appiyehi sampayogo'pi dukkho, piyehi vippayogo'pi dukkho, yam'p'icchaṃ na labhati tam'pi dukkhaṃ, saṅkhittena <b>pañc'upādānakkhandhā</b> dukkhā.",SN22.100,dutiyagaddulabaddhasuttaṃ,so gacchati ce'pi ime <b>pañc'upādānakkhandhe</b> upagacchati. tiṭṭhati ce'pi ime <b>pañc'upādānakkhandhe</b> upatiṭṭhati. nisīdati ce'pi ime <b>pañc'upādānakkhandhe</b> upanisīdati. nipajjati ce'pi ime <b>pañc'upādānakkhandhe</b> upanipajjati.,SN22.79,khajjanīyasuttaṃ,ye hi keci samaṇā vā brāhmaṇā vā anekavihitaṃ pubbenivāsaṃ anussaramānā anussaranti sabb'ete <b>pañc'upādānakkhandhe</b> anussaranti etesaṃ vā aññataraṃ.,,,
paṭiggahetvā 2,abs,having received; having accepted,MN75,māgaṇḍiyasuttaṃ,"tam'enaṃ aññataro puriso telamalikatena sāhuḷicīrena vañceyya, idaṃ te, ambho purisa, odātaṃ vatthaṃ abhirūpaṃ nimmalaṃ sucī'ti. so taṃ paṭiggaṇheyya, <b>paṭiggahetvā</b> pārupeyya.",VIN4.1.15,upajjhāya vatta kathā,"sace yāgu hoti, bhājanaṃ dhovitvā yāgu upanāmetabbā. yāguṃ pītassa udakaṃ datvā bhājanaṃ <b>paṭiggahetvā</b> nīcaṃ katvā sādhukaṃ appaṭighaṃsantena dhovitvā paṭisāmetabbaṃ.",VIN PAT NP 16,eḷakaloma sikkhāpada,"ākaṅkhamānena bhikkhunā paṭiggahetabbāni <b>paṭiggahetvā</b> tiyojanaparamaṃ sahatthā haritabbāni, asante hārake.",VIN PAT NP 3,akālacīvara sikkhāpada,"niṭṭhitacīvarasmiṃ bhikkhunā ubbhatasmiṃ kaṭhine bhikkhuno pan'eva akālacīvaraṃ uppajjeyya, ākaṅkhamānena bhikkhunā paṭiggahetabbaṃ <b>paṭiggahetvā</b> khippam'eva kāretabbaṃ."
paṭisevanta 1,prp,practising; indulging (in); engaging (in),MN75,māgaṇḍiyasuttaṃ,"so aññe satte passāmi kāmesu avītarāge kāmataṇhāhi khajjamāne kāmapariḷāhena pariḍayhamāne kāme <b>paṭisevante</b>. so tesaṃ na pihemi, na tattha abhiramāmi.",MN22,alagaddūpamasuttaṃ,tath'āhaṃ bhagavatā dhammaṃ desitaṃ ājānāmi yathā ye'me antarāyikā dhammā vuttā bhagavatā te <b>paṭisevato</b> n'ālaṃ antarāyāyā'ti.,,,,,,
patthayamāna 1,prp,wishing (for); aspiring (for),MN107,gaṇakamoggallānasuttaṃ,ye kho te bhikkhū sekkhā apattamānasā anuttaraṃ yogakkhemaṃ <b>patthayamānā</b> viharanti tesu me ayaṃ evarūpī anusāsanī hoti.,SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","<b>patthayamānassa</b> hi jappitāni,
pavedhitaṃ vā'pi pakappitesu,
cut'ūpapāto idha yassa n'atthi,
sa kena vedheyya kuhiṃ'va jappe.",ITI76,sukhapatthanāsuttaṃ,"tīṇ'imāni, bhikkhave, sukhāni <b>patthayamāno</b> sīlaṃ rakkheyya paṇḍito. katamāni tīṇi?",,,
pabbajita 1,masc,monk; monastic; renunciant; renunciate,DHP184,buddhavaggo,"khantī paramaṃ tapo titikkhā,
nibbānaṃ paramaṃ vadanti buddhā,
na hi <b>pabbajito</b> par'ūpaghātī,
samaṇo hoti paraṃ viheṭhayanto.",AN10.48,pabbajitābhiṇhasuttaṃ,dasa ime bhikkhave dhammā <b>pabbajitena</b> abhiṇhaṃ paccavekkhitabbā. katame dasa?,DHP74,bālavaggo,"mam'eva kata maññantu, gihī<b>pabbajitā</b> ubho,
mam'ev'ātivasā assu, kicc'ākiccesu kismici.
iti bālassa saṅkappo, icchā māno ca vaḍḍhati.",VIN1.1.4,catutthapārājikaṃ,samudācareyyā'ti āroceyya itthiyā vā purisassa vā gahaṭṭhassa vā <b>pabbajitassa</b> vā.
para 1,pron,other; another (person),SN12.22,dutiyadasabalasuttaṃ,<b>par</b>'atthaṃ vā hi bhikkhave sampassamānena alam'eva appamādena sampādetuṃ,SNP8,mettasuttaṃ,"na ca khuddaṃ samācare kiñci, yena viññū <b>pare</b> upavadeyyuṃ.
sukhino vā khemino hontu, sabbe sattā bhavantu sukhit'attā.",DHP6,yamakavaggo,"<b>pare</b> ca na vijānanti,
mayam'ettha yamāmase,
ye ca tattha vijānanti,
tato sammanti medhagā.",AN5.159,udāyīsuttaṃ,"na kho, ānanda, sukaraṃ <b>paresaṃ</b> dhammaṃ desetuṃ. <b>paresaṃ</b>, ānanda, dhammaṃ desentena pañca dhamme ajjhattaṃ upaṭṭhāpetvā <b>paresaṃ</b> dhammo desetabbo. katame pañca?"
parattha 1.1,masc,benefit of others,SN12.22,dutiyadasabalasuttaṃ,<b>par'atthaṃ</b> vā hi bhikkhave sampassamānena alam'eva appamādena sampādetuṃ,AN5.51,āvaraṇasuttaṃ,att'atthaṃ vā ñassati <b>par'atthaṃ</b> vā ñassati ubhay'atthaṃ vā ñassati uttariṃ vā manussadhammā alamariyañāṇadassanavisesaṃ sacchikarissatī'ti n'etaṃ ṭhānaṃ vijjati.,DHP166,attavaggo,"atta'd'atthaṃ <b>par'atthena</b>,
bahunā'pi na hāpaye,
atta'd'attham'abhiññāya,
sadatthapasuto siyā.",SN46.55,saṅgāravasuttaṃ,"uppannassa ca kāmarāgassa nissaraṇaṃ yathābhūtaṃ nappajānāti, att'attham'pi tasmiṃ samaye yathābhūtaṃ na jānāti na passati, <b>par'attham</b>'pi tasmiṃ samaye yathābhūtaṃ na jānāti na passati"
paritassati,pr,is perturbed; is shaken; is agitated; is anguished,DHP397,brāhmaṇavaggo,"sabbasaṃyojanaṃ chetvā,
yo ve na <b>paritassati</b>,
saṅg'ātigaṃ visaṃyuttaṃ,
tam'ahaṃ brūmi brāhmaṇaṃ.",SN35.234,udāyīsuttaṃ,"so evaṃ asamanupassanto na kiñci loke upādiyati, anupādiyaṃ na <b>paritassati</b>, aparitassaṃ paccattaññ'eva parinibbāyati.",SN22.43,attadīpasuttaṃ,"tesaṃ pahānā na <b>paritassati</b>, aparitassaṃ sukhaṃ viharati, sukhavihārī bhikkhu tadaṅganibbuto'ti vuccati.",,,
parinibbāyati 1,pr,(of mental defilement) is completely quenched; is entirely emancipated; is completely cooled,SN35.234,udāyīsuttaṃ,"so evaṃ asamanupassanto na kiñci loke upādiyati, anupādiyaṃ na paritassati, aparitassaṃ paccattaññ'eva <b>parinibbāyati</b>.",,,,,,,,,
paripucchati,pr,asks about; questions; enquires; interrogates (somebody about something),AN8.2,paññāsuttaṃ,"te kālena kālaṃ upasaṅkamitvā <b>paripucchati</b> paripañhati, idaṃ, bhante, kathaṃ? imassa ko attho'ti?",VIN PAT PC 71,sahadhammikasikkhāpadaṃ,"yo pana bhikkhu bhikkhūhi sahadhammikaṃ vuccamāno evaṃ vadeyya, na tāv'āhaṃ, āvuso, etasmiṃ sikkhāpade sikkhissāmi, yāva na aññaṃ bhikkhuṃ byattaṃ vinayadharaṃ <b>paripucchāmī</b>'ti, pācittiyaṃ.",,,,,,
parisujjhati,pr,is purified (by); is cleansed (by),SN1.6,jāgarasuttaṃ,"kati jāgarataṃ suttā,
kati suttesu jāgarā,
katīhi rajaṃ ādeti,
katīhi <b>parisujjhatī</b>'ti.",,,,,,,,,
parivīmaṃsā,fem,thorough investigation; complete examination,SN46.3,sīlasuttaṃ,so tathā sato viharanto taṃ dhammaṃ paññāya pavicinati pavicarati <b>parivīmaṃsam</b>'āpajjati.,,,,,,,,,
passanta 1,prp,seeing,MN39,mahāassapurasuttaṃ,"tassa evaṃ jānato evaṃ <b>passato</b> kām'āsavā'pi cittaṃ vimuccati, bhav'āsavā'pi cittaṃ vimuccati, avijj'āsavā'pi cittaṃ vimuccati",SNP69,"posāla māṇava pucchā
pārāyanavaggo 14","vibhūtarūpasaññissa,
sabbakāyappahāyino,
ajjhattañ'ca bahiddhā ca,
n'atthi kiñcī'ti <b>passato</b>,
ñāṇaṃ sakk'ānupucchāmi,
kathaṃ neyyo tathāvidho.",AN10.176,cundasuttaṃ,"so ajānaṃ vā āha jānāmī'ti, jānaṃ vā āha na jānāmī'ti, apassaṃ vā āha passāmī'ti, <b>passaṃ</b> vā āha na passāmī'ti",MN2.1,sabbāsavasuttaṃ,"jānato ahaṃ <b>passato</b> āsavānaṃ khayaṃ vadāmi, no ajānato no apassato. yoniso ca manasikāraṃ ayoniso ca manasikāraṃ."
