pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
chanda 2,masc,(vinaya) consent; agreement; approval,PAT PK,dhammayuttikapubbakiccaṃ,"pānīyaparibhojanīy'ūpaṭṭhapanañ'ca, <b>chand</b>'ārahānaṃ bhikkhūnaṃ <b>chand</b>'āharaṇañ'ca, tesaññ'eva akat'uposathānaṃ pārisuddhiyā'pi āharaṇañ'ca",VIN PAT PC 80,chandaṃadatvāgamanasikkhāpadaṃ,"yo pana bhikkhu saṅghe vinicchayakathāya vattamānāya <b>chandaṃ</b> adatvā uṭṭhāy'āsanā pakkameyya, pācittiyaṃ.",VIN PAT PC 79,kammappaṭibāhanasikkhāpadaṃ,"yo pana bhikkhu dhammikānaṃ kammānaṃ <b>chandaṃ</b> datvā pacchā khīyanadhammaṃ āpajjeyya, pācittiyaṃ.",,,
chijjati 1,pr,is cut off; is severed,SN7.6,jaṭāsuttaṃ,"yattha nāmañ'ca rūpañ'ca,
asesaṃ uparujjhati,
paṭighaṃ rūpasaññā ca,
etth'esā <b>chijjate</b> jaṭā'ti.",DHP284,maggavaggo,"yāva hi vanatho na <b>chijjati</b>,
aṇumatto'pi narassa nārisu,
paṭibaddhamano'va tāva so,
vaccho khīrapako'va mātari.",,,,,,
janeti,pr,generates; produces,SN45.8,vibhaṅgasuttaṃ,bhikkhu anuppannānaṃ pāpakānaṃ akusalānaṃ dhammānaṃ anuppādāya chandaṃ <b>janeti</b> vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,SN1.55,paṭhamajanasuttaṃ,"taṇhā <b>janeti</b> purisaṃ,
cittam'assa vidhāvati,
satto saṃsāram'āpādi,
dukkham'assa mahabbhayan'ti.",SN46.6,"bojjhaṅgasaṃyuttaṃ, kuṇḍaliyasuttaṃ","idha, kuṇḍaliya, bhikkhu cakkhunā rūpaṃ disvā manāpaṃ n'ābhijjhati n'ābhihaṃsati, na rāgaṃ <b>janeti</b>.",,,
jahati 1,pr,gives up; leaves; abandons; deserts,DHP91,arahantavaggo,"uyyuñjanti satīmanto, na nikete ramanti te,
haṃsā'va pallalaṃ hitvā, okam'okaṃ <b>jahanti</b> te.",SNP71,"piṅgiya māṇava pucchā
pārāyanavaggo 16","disvāna rūpesu vihaññamāne,
ruppanti rūpesu janā pamattā,
tasmā tuvaṃ piṅgiya appamatto,
<b>jahassu</b> rūpaṃ apunabbhavāya.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"āyu usmā ca viññāṇaṃ,
yadā kāyaṃ <b>jahant'</b>imaṃ,
apaviddho tadā seti,
parabhattaṃ acetanaṃ.",UD45,uposathasuttaṃ,"puna caparaṃ, bhikkhave, yā kāci mahānadiyo, seyyath'idaṃ gaṅgā yamunā aciravatī sarabhū mahī, tā mahāsamuddaṃ patvā <b>jahanti</b> purimāni nāmagottāni, mahāsamuddo'tv'eva saṅkhaṃ gacchanti"
ṭhiti 1,fem,stability; constancy; continuity; endurance; persistence; longevity,SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ <b>ṭhitiyā</b> asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ paggaṇhāti padahati,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi n'eva davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa <b>ṭhitiyā</b> yāpanāya vihiṃsūparatiyā brahmacariy'ānuggahāya,MN43,mahāvedallasuttaṃ,"kati pan'āvuso, paccayā animittāya cetovimuttiyā <b>ṭhitiyā</b>'ti? tayo kho, āvuso, paccayā animittāya cetovimuttiyā <b>ṭhitiyā</b>, sabbanimittānañ'ca amanasikāro, animittāya ca dhātuyā manasikāro, pubbe ca abhisaṅkhāro.",SN12.12,moḷiyaphaggunasuttaṃ,"cattāro'me, bhikkhave, āhārā bhūtānaṃ vā sattānaṃ <b>ṭhitiyā</b> sambhav'esīnaṃ vā anuggahāya."
tato 1,pron,from that; therefrom; from him,MN62,mahārāhulovādasuttaṃ,"atha kho āyasmā rāhulo, ko n'ajja bhagavatā sammukhā ovādena ovadito gāmaṃ piṇḍāya pavisissatī'ti <b>tato</b> paṭinivattitvā aññatarasmiṃ rukkhamūle nisīdi",VIN PAT NP 7,tatuttarisikkhāpadaṃ,"tañ'ce aññātako gahapati vā gahapatānī vā bahūhi cīvarehi abhihaṭṭhuṃ pavāreyya, santar'uttaraparamaṃ tena bhikkhunā <b>tato</b> cīvaraṃ sāditabbaṃ. tato ce uttari sādiyeyya, nissaggiyaṃ pācittiyaṃ.",,,,,,
tattha 1,ind,there; in that place,DN4.6,soṇadaṇḍasuttaṃ,yattha sīlaṃ <b>tattha</b> paññā yattha paññā <b>tattha</b> sīlaṃ,SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","sabbesu kāmesu yo vītarāgo,
ākiñcaññaṃ nissito hitvā m'aññaṃ,
saññāvimokkhe parame'dhimutto,
tiṭṭheyya so <b>tattha</b> anānuyāyī.",VIN PAT SA,saṅghādisesuddeso,ciṇṇamānatto bhikkhu yattha siyā vīsatigaṇo bhikkhusaṅgho <b>tattha</b> so bhikkhu abbhetabbo.,,,
tadahujāta,adj,born that very day; born the same day,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na petī, na tiracchānagatā. antamaso <b>tadahujātā</b>'pi dārikā, pag'eva mahattarī.",,,,,,,,,
tassa 2,pron,of that; his; its,AN10.48,pabbajitābhiṇhasuttaṃ,"kammassako'mhi, kammadāy'ādo, kammayoni, kammabandhu, kammapaṭisaraṇo. yaṃ kammaṃ karissāmi, kalyāṇaṃ vā pāpakaṃ vā, <b>tassa</b> dāy'ādo bhavissāmī'ti",AN4.180,mahāpadesasuttaṃ,asukasmiṃ nāma āvāse eko thero bhikkhu viharati bahussuto āgat'āgamo dhammadharo vinayadharo mātikādharo <b>tassa</b> me therassa sammukhā sutaṃ sammukhā paṭiggahitaṃ,SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","kena'ssu nivuto loko,
kena'ssu nappakāsati,
kiss'ābhilepanaṃ brūsi,
kiṃ'su <b>tassa</b> mahabbhayaṃ.",SN6.5,aññatarabrahmasuttaṃ,atha kho bhagavā <b>tassa</b> brahmuno upari vehāsaṃ pallaṅkena nisīdi tejodhātuṃ samāpajjitvā
tassā 2,pron,of her; hers; of that,SN56.11,dhammacakkappavattanasuttaṃ,"idaṃ kho pana, bhikkhave, dukkhanirodho ariyasaccaṃ, yo <b>tassā</b>'y'eva taṇhāya asesavirāganirodho cāgo paṭinissaggo mutti anālayo.",AN4.159,bhikkhunīsuttaṃ,"accayo maṃ, bhante, accagamā, yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, y'āhaṃ evam'akāsiṃ. <b>tassā</b> me, bhante, ayyo ānando accayaṃ accayato paṭiggaṇhātu, āyatiṃ saṃvarāyā'ti.",SN15.1,tiṇakaṭṭhasuttaṃ,"ayaṃ me mātā, <b>tassā</b> me mātu ayaṃ mātā'ti, apariyādinnā'va bhikkhave, tassa purisassa mātumātaro assu, atha imasmiṃ jambudīpe tiṇakaṭṭhasākhāpalāsaṃ parikkhayaṃ pariyādānaṃ gaccheyya.",VIN PAT NP 22,ūnapañcabandhana sikkhāpada,"yo ca <b>tassā</b> bhikkhuparisāya pattapariyanto so tassa bhikkhuno padātabbo, ayaṃ te, bhikkhu, patto, yāva bhedanāya dhāretabbo'ti."
tā 1.2,pron,those; them (females),MN21,kakacūpamasuttaṃ,"so yā tā sālalaṭṭhiyo kuṭilā oj'āpaharaṇiyo tā chetvā bahiddhā nīhareyya, antovanaṃ suvisodhitaṃ visodheyya. yā pana tā sālalaṭṭhiyo ujukā sujātā <b>tā</b> sammā parihareyya.",SN47.10,bhikkhunupassayasuttaṃ,āyasmā ānando <b>tā</b> bhikkhuniyo dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā pakkāmi,MN19,dvedhāvitakkasuttaṃ,so <b>tā</b> gāvo tato tato daṇḍena ākoṭeyya paṭikoṭeyya sannirundheyya sannivāreyya.,,,
tāva 1,ind,until then; that long,SN56.11,dhammacakkappavattanasuttaṃ,"n'eva <b>tāv</b>'āhaṃ, bhikkhave, sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya anuttaraṃ sammāsambodhiṃ abhisambuddho paccaññāsiṃ",SN25.1,cakkhusuttaṃ,"abhabbo taṃ kammaṃ kātuṃ, yaṃ kammaṃ katvā nirayaṃ vā tiracchānayoniṃ vā pettivisayaṃ vā upapajjeyya, abhabbo'va <b>tāva</b> kālaṃ kātuṃ yāva na sot'āpattiphalaṃ sacchikaroti.",DN1.21,brahmajālasuttaṃ,yāv'assa kāyo ṭhassati <b>tāva</b> naṃ dakkhanti devamanussā kāyassa bhedā uddhaṃ jīvitapariyādānā na naṃ dakkhanti devamanussā'ti,DHP284,maggavaggo,"yāva hi vanatho na chijjati, aṇumatto'pi narassa nārisu,
paṭibaddhamano'va <b>tāva</b> so, vaccho khīrapako'va mātari."
tiracchānagatā,fem,female animal,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na petī, na <b>tiracchānagatā</b>. antamaso tadahujātā'pi dārikā, pag'eva mahattarī.",VIN PAT PA 1,methunadhammasikkhāpadaṃ,"yo pana bhikkhu bhikkhūnaṃ sikkhāsājīvasamāpanno sikkhaṃ appaccakkhāya dubbalyaṃ anāvikatvā methunaṃ dhammaṃ paṭiseveyya, antamaso <b>tiracchānagatāya</b>'pi, pārājiko hoti asaṃvāso.",,,,,,
tejodhātu 1,fem,fiery state,MN10.7,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati, atthi imasmiṃ kāye pathavīdhātu āpodhātu <b>tejodhātu</b> vāyodhātū'ti",SN6.5,aññatarabrahmasuttaṃ,atha kho bhagavā tassa brahmuno upari vehāsaṃ pallaṅkena nisīdi <b>tejodhātuṃ</b> samāpajjitvā,,,,,,
tena 3,ind,there,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā <b>ten</b>'upasaṅkami,DN3.3,ambaṭṭhasuttaṃ,"atha kho ambaṭṭho māṇavo yena so vihāro saṃvutadvāro, <b>tena</b> appasaddo upasaṅkamitvā ataramāno āḷindaṃ pavisitvā ukkāsitvā aggaḷaṃ ākoṭesi. vivari bhagavā dvāraṃ.",TH82,kassapattheragāthā,"yena yena subhikkhāni,
sivāni abhayāni ca,
<b>tena</b> puttaka gacchassu,
mā sokāpahato bhavā'ti.",,,
tenañjaliṃ,sandhi,hands in reverential salutation towards someone,UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, nikkhante paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā <b>ten'añjaliṃ</b> paṇāmetvā bhagavantaṃ etadavoca",,,,,,,,,
tenañjaliṃ paṇāmetvā,idiom,having stretched out the hands in reverential salutation towards,UD45,uposathasuttaṃ,"atha kho āyasmā ānando abhikkantāya rattiyā, nikkhante paṭhame yāme, uṭṭhāy'āsanā ek'aṃsaṃ uttar'āsaṅgaṃ karitvā yena bhagavā <b>ten'añjaliṃ paṇāmetvā</b> bhagavantaṃ etadavoca",SNP32,sabhiyasuttaṃ,uṭṭhāy'āsanā ek'aṃsaṃ uttarāsaṅgaṃ karitvā yena bhagavā <b>ten'añjaliṃ paṇāmetvā</b> bhagavantaṃ sammukhā sāruppāhi gāthāhi abhitthavi.,,,,,,
tenupasaṅkami,aor,approached there; went to that place,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā devatā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā <b>ten'upasaṅkami</b>,MN36,mahāsaccakasuttaṃ,"so kho ahaṃ, aggivessana, kiṃkusalagavesī anuttaraṃ santivarapadaṃ pariyesamāno yena udako rāmaputto <b>ten'upasaṅkamiṃ</b>, upasaṅkamitvā udakaṃ rāmaputtaṃ etadavocaṃ",SN35.240,kummopamasuttaṃ,"siṅgālo'pi kho, bhikkhave, addasa kummaṃ kacchapaṃ dūrato'va gocarapasutaṃ. disvāna yena kummo kacchapo <b>ten'upasaṅkami</b>.",SN35.234,udāyīsuttaṃ,atha kho āyasmā udāyī sāy'anhasamayaṃ paṭisallānā vuṭṭhito yen'āyasmā ānando <b>ten'upasaṅkami</b>
dakkhiṇa 1,adj,right (hand side),MN107,gaṇakamoggallānasuttaṃ,rattiyā majjhimaṃ yāmaṃ <b>dakkhiṇena</b> passena sīhaseyyaṃ kappessāma pāde pādaṃ accādhāya sato sampajāno uṭṭhānasaññaṃ manasikaritvā,AN5.162,dutiyaāghātapaṭivinayasuttaṃ,"seyyathā'pi, āvuso, bhikkhu paṃsukūliko rathiyāya nantakaṃ disvā vāmena pādena niggaṇhitvā <b>dakkhiṇena</b> pādena pattharitvā, yo tattha sāro taṃ paripātetvā ādāya pakkameyya.",,,,,,
dārikā,fem,girl; daughter,VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na petī na tiracchānagatā. antamaso tadahujātā'pi <b>dārikā</b>, pag'eva mahattarī.",,,,,,,,,
dubbalya,nt,weakness; lack of strength; feebleness; incapability,VIN PAT PA 1,methunadhammasikkhāpadaṃ,"yo pana bhikkhu bhikkhūnaṃ sikkhāsājīvasamāpanno sikkhaṃ appaccakkhāya <b>dubbalyaṃ</b> anāvikatvā methunaṃ dhammaṃ paṭiseveyya, antamaso tiracchānagatāya'pi, pārājiko hoti asaṃvāso.",MN18,madhupiṇḍikasuttaṃ,"evaṃ vutte āyasmā ānando bhagavantaṃ etadavoca, seyyathā'pi, bhante, puriso jighacchā<b>dubbalya</b>pareto madhupiṇḍikaṃ adhigaccheyya, so yato yato sāyeyya, labheth'eva sādurasaṃ asecanakaṃ",MN3,dhammadāyādasuttaṃ,yaṃnūn'āhaṃ imaṃ piṇḍapātaṃ bhuñjitvā jighacchā<b>dubbalyaṃ</b> paṭivinodetvā evaṃ imaṃ rattin'divaṃ vītināmeyyan'ti,,,
dūrama,adj,difficult to delight (in); hard to enjoy,DHP87,paṇḍitavaggo,"kaṇhaṃ dhammaṃ vippahāya,
sukkaṃ bhāvetha paṇḍito,
okā anokam'āgamma,
viveke yattha <b>dūramaṃ</b>.",,,,,,,,,
dhammānupassī,adj,observing phenomena; who watches mental phenomena; (or) observing the nature of things,SN45.8,vibhaṅgasuttaṃ,dhammesu <b>dhamm'ānupassī</b> ātāpī sampajāno satimā vineyya loke abhijjhādomanassaṃ.,DN22.10,mahāsatipaṭṭhānasuttaṃ,"kathañ'ca pana, bhikkhave, bhikkhu dhammesu <b>dhamm'ānupassī</b> viharati pañcasu nīvaraṇesu",,,,,,
dhammiyā kathāya,idiom,with a Dhamma talk; with a religious discourse; with a spiritual sermon,MN91,brahmāyusuttaṃ,"so bhuttāvī anumodati, na taṃ bhattaṃ garahati, na aññaṃ bhattaṃ paṭikaṅkhati, añña'd'atthu <b>dhammiyā kathāya</b> taṃ parisaṃ sandasseti samādapeti samuttejeti sampahaṃseti.",SN22.1,nakulapitusuttaṃ,"kathañ'hi no siyā, bhante! idān'āhaṃ, bhante, bhagavatā <b>dhammiyā kathāya</b> amatena abhisitto'ti.",SN47.10,bhikkhunupassayasuttaṃ,āyasmā ānando tā bhikkhuniyo <b>dhammiyā kathāya</b> sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāyaāsanā pakkāmi,,,
dhammī 1,adj,righteous; religious; moral; related to the Dhamma,SN22.1,nakulapitusuttaṃ,alattha no ajja bhagavato sammukhā <b>dhammiṃ</b> kathaṃ savanāyā'ti?,MN26,pāsarāsisuttaṃ,"cirassutā no, āvuso ānanda, bhagavato sammukhā <b>dhammī</b> kathā. sādhu mayaṃ, āvuso ānanda, labheyyāma bhagavato sammukhā <b>dhammiṃ</b> kathaṃ savanāyā'ti.",SN47.10,bhikkhunupassayasuttaṃ,āyasmā ānando tā bhikkhuniyo <b>dhammiyā</b> kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā pakkāmi,,,
dhātu 1,fem,state; property; condition; element,MN43,mahāvedallasuttaṃ,"kati pan'āvuso, paccayā animittāya cetovimuttiyā samāpattiyā'ti? dve kho, āvuso, paccayā animittāya cetovimuttiyā samāpattiyā, sabbanimittānañ'ca amanasikāro, animittāya ca <b>dhātuyā</b> manasikāro.",DN22.6,mahāsatipaṭṭhānasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhu imam'eva kāyaṃ yathāṭhitaṃ yathāpaṇihitaṃ dhātuso paccavekkhati atthi imasmiṃ kāye pathavī<b>dhātu</b> āpo<b>dhātu</b> tejo<b>dhātu</b> vāyo<b>dhātū</b>'ti",Trad,,"yathā paccayaṃ pavattamānaṃ <b>dhātu</b>mattam'ev'etaṃ, yad idaṃ piṇḍapāto tad upabhuñjako ca puggalo, <b>dhātu</b>mattako nissatto nijjīvo suñño,",SN12.20,paccayasuttaṃ,"uppādā vā tathāgatānaṃ anuppādā vā tathāgatānaṃ, ṭhitāva sā <b>dhātu</b> dhammaṭṭhitatā dhammaniyāmatā idappaccayatā. taṃ tathāgato abhisambujjhati abhisameti."
dhītar,fem,daughter,THI54,anopamātherīgāthā,"yattakaṃ tulitā esā,
tuyhaṃ <b>dhītā</b> anopamā,
tato aṭṭhaguṇaṃ dassaṃ,
hiraññaṃ ratanāni ca.",SN1.39,paṭhamapajjunnadhītusuttaṃ,"atha kho kokanadā pajjunnassa <b>dhītā</b> abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ mahāvanaṃ obhāsetvā yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi.",SN15.14-19,matasuttaṃ,"na so satto sulabharūpo, yo na mātābhūtapubbo, yo na pitābhūtapubbo, yo na bhātā, yo na bhaginī, yo na putto, yo na <b>dhītā</b>bhūtapubbā'ti",,,
nāma 2,ind,called; means; by the name of; namely,AN4.180,mahāpadesasuttaṃ,asukasmiṃ <b>nāma</b> āvāse saṅgho viharati sathero sapāmokkho. tassa me saṅghassa sammukhā sutaṃ sammukhā paṭiggahitaṃ,SN20.7,āṇisuttaṃ,"bhūtapubbaṃ, bhikkhave, dasārahānaṃ ānako <b>nāma</b> mudiṅgo ahosi. tassa dasārahā ānake ghaṭite aññaṃ āṇiṃ odahiṃsu.",MN40,cūḷāssapurasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā aṅgesu viharati assapuraṃ <b>nāma</b> aṅgānaṃ nigamo.",VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo <b>nāma</b> manuss'itthī, na yakkhī na petī, na tiracchānagatā. antamaso tadahujātā'pi dārikā, pag'eva mahattarī."
nāma 4,nt,"mental objects of consciousness; mentality; mental factors of feeling, perception, intention, contact and attention",VIBH6.1,paṭiccasamuppādavibhaṅgo,"avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā <b>nāma</b>rūpaṃ, <b>nāma</b>rūpapaccayā saḷ'āyatanaṃ, saḷ'āyatanapaccayā phasso, phassapaccayā vedanā",VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamaṃ viññāṇapaccayā <b>nāma</b>rūpaṃ? atthi <b>nāmaṃ</b>, atthi rūpaṃ. tattha katamaṃ <b>nāmaṃ</b>? vedanā, saññā, cetanā, phasso, manasikāro, idaṃ vuccati <b>nāmaṃ</b>.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","yam'etaṃ pañhaṃ apucchi,
ajita taṃ vadāmi te,
yattha <b>nāmañ</b>'ca rūpañ'ca,
asesaṃ uparujjhati,
viññāṇassa nirodhena,
etth'etaṃ uparujjhati.",,,
nāmagotta,nt,first name and surname; name and family clan,SN1.76,najīratisuttaṃ,"rūpaṃ jīrati maccānaṃ,
<b>nāmagottaṃ</b> na jīrati,
rāgo uppatho'ti vuccati,
lobho dhammānaṃ paripantho,
vayo rattin'divakkhayo.",UD45,uposathasuttaṃ,"gaṅgā yamunā aciravatī sarabhū mahī,
tā mahāsamuddaṃ patvā jahanti purimāni <b>nāmagottāni</b>.
mahāsamuddo'tv'eva saṅkhaṃ gacchanti.",,,,,,
nārī,fem,woman,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","etādisaṃ ce ratanaṃ na icchasi,
<b>nāriṃ</b> nar'indehi bahūhi patthitaṃ,
diṭṭhigataṃ sīlavataṃ nu jīvitaṃ,
bhav'ūpapattiñ'ca vadesi kīdisaṃ.",DHP284,maggavaggo,"yāva hi vanatho na chijjati,
aṇumatto'pi narassa <b>nārisu</b>,
paṭibaddhamano'va tāva so,
vaccho khīrapako'va mātari.",,,,,,
nikkhāmetvā,abs,having ejected (from); having expelled (from),AN4.244,āpattibhayasuttaṃ,kharassarena paṇavena rathikāya rathikaṃ siṅghāṭakena siṅghāṭakaṃ parinetvā dakkhiṇena dvārena <b>nikkhāmetvā</b> dakkhiṇato nagarassa sīsaṃ chindathā'ti.,UD45,uposathasuttaṃ,atha kho āyasmā mahāmoggallāno taṃ puggalaṃ bāhāyaṃ gahetvā bahidvārakoṭṭhakā <b>nikkhāmetvā</b> sūcighaṭikaṃ datvā yena bhagavā ten'upasaṅkami,,,,,,
nikkhipati 3,pr,sets aside; lays aside; keeps; saves; stores (something in something),SN22.89,khemakasuttaṃ,"tam'enaṃ sāmikā gandhaparibhāvite karaṇḍake <b>nikkhipanti</b>. yo'pi'ssa hoti anusahagato ūsagandho vā khāragandho vā gomayagandho vā asamūhato, so'pi samugghātaṃ gacchati.",VIN PAT NP 3,akālacīvara sikkhāpada,"no c'assa pāripūri, māsaparamaṃ tena bhikkhunā taṃ cīvaraṃ nikkhipitabbaṃ ūnassa pāripūriyā satiyā paccāsāya. tato ce uttariṃ <b>nikkhipeyya</b>, satiyā'pi paccāsāya, nissaggiyaṃ pācittiyaṃ.",,,,,,
nisajja,ger,sitting down,MN61,ambalaṭṭhika rāhulovādasuttaṃ,nisīdi bhagavā paññatte āsane. <b>nisajja</b> pāde pakkhālesi.,AN8.30,anuruddha mahāvitakkasuttaṃ,<b>nisajja</b> kho bhagavā bhikkhū āmantesi,,,,,,
pakkāmi 1,aor,left; set off (from); went away (from),DN16.12,mahāparinibbānasuttaṃ,atha kho ambapālī gaṇikā bhagavato adhivāsanaṃ viditvā uṭṭhāy'āsanā bhagavantaṃ abhivādetvā padakkhiṇaṃ katvā <b>pakkāmi</b>.,SN35.240,kummopamasuttaṃ,"yadā kho, bhikkhave, kummo kacchapo soṇḍipañcamānaṃ aṅgānaṃ aññataraṃ vā aññataraṃ vā aṅgaṃ na abhininnāmi, atha siṅgālo kummamhā nibbijja <b>pakkāmi</b>, otāraṃ alabhamāno.",SN47.10,bhikkhunupassayasuttaṃ,āyasmā ānando tā bhikkhuniyo dhammiyā kathāya sandassetvā samādapetvā samuttejetvā sampahaṃsetvā uṭṭhāy'āsanā <b>pakkāmi</b>,SN20.10,biḷārasuttaṃ,"atha kho so, bhikkhave, mudumūsi gocarāya <b>pakkāmi</b>. tam'enaṃ biḷāro gahetvā sahasā asaṅkhāditvā ajjhohari."
pageva 1,sandhi,all the more; not to mention; even better,VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro","antamaso tiracchānagatāya'pī'ti tiracchānagat'itthiyā'pi methunaṃ dhammaṃ paṭisevitvā assamaṇo hoti asakyaputtiyo, <b>pag'eva</b> manuss'itthiyā. tena vuccati, antamaso tiracchānagatāya'pī'ti.",VIN1.2.2,kāyasaṃsaggasikkhāpadaṃ,"mātugāmo nāma manuss'itthī, na yakkhī na petī, na tiracchānagatā. antamaso tadahujātā'pi dārikā, <b>pag'eva</b> mahattarī.",,,,,,
paggaṇhāti 3,pr,applies effort; strives on; goes for it; endeavours,SN45.8,vibhaṅgasuttaṃ,uppannānaṃ kusalānaṃ dhammānaṃ ṭhitiyā asammosāya bhiyyobhāvāya vepullāya bhāvanāya pāripūriyā chandaṃ janeti vāyamati vīriyaṃ ārabhati cittaṃ <b>paggaṇhāti</b> padahati,JAa1.N.1,sumedha kathā,tvaṃ attano vīriyaṃ daḷhaṃ katvā <b>paggaṇhā</b>'ti bodhisattaṃ nānappakārāhi thutīhi abhitthuniṃsu.,,,,,,
paccayaṃ karitvā,idiom,for this reason,VIN PAT PC 42,uyyojanasikkhāpadaṃ,"gacch'āvuso, na me tayā saddhiṃ kathā vā nisajjā vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti etadeva <b>paccayaṃ karitvā</b> anaññaṃ, pācittiyaṃ.",,,,,,,,,
paccāsā,fem,expectation; hope; anticipation,VIN PAT NP 3,akālacīvarasikkhāpadaṃ,"no c'assa pāripūri, māsaparamaṃ tena bhikkhunā taṃ cīvaraṃ nikkhipitabbaṃ ūnassa pāripūriyā satiyā <b>paccāsāya</b>. tato ce uttari nikkhipeyya satiyā'pi <b>paccāsāya</b>, nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
pajjunna,masc,name of a deity; god of rain; rain cloud,SN1.40,dutiyapajjunnadhītusuttaṃ,"idh'āgamā vijjupabhāsavaṇṇā,
kokanadā <b>pajjunnassa</b> dhītā,
buddhañ'ca dhammañ'ca namassamānā,
gāthā'c'imā atthavatī abhāsi.",SN1.39,paṭhamapajjunnadhītusuttaṃ,"atha kho kokanadā <b>pajjunnassa</b> dhītā abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ mahāvanaṃ obhāsetvā yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi.",,,,,,
pañca,card,five (5),SN56.11,dhammacakkappavattanasuttaṃ,saṅkhittena <b>pañc</b>'upādānakkhandhā dukkhā,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","ath'āparaṃ <b>pañca</b> rajāni loke,
yesaṃ satīmā vinayāya sikkhe,
rūpesu saddesu atho rasesu,
gandhesu phassesu sahetha rāgaṃ.",AN5.207,yāgusuttaṃ,"pañc'ime, bhikkhave, ānisaṃsā yāguyā. katame pañca? khuddaṃ paṭihanati, pipāsaṃ paṭivineti, vātaṃ anulometi, vatthiṃ sodheti, ām'āvasesaṃ pāceti. ime kho, bhikkhave, <b>pañca</b> ānisaṃsā yāguyā'ti.",MN39,mahāassapurasuttaṃ,ime <b>pañca</b> nīvaraṇe appahīne attani samanupassati
