id,pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
57122,sacca 2,nt,truth; epithet of Nibbāna,SNP13,"ratanasuttaṃ
cūḷavaggo 1","idam'pi buddhe ratanaṃ paṇītaṃ.
etena <b>saccena</b> suvatthi hotu.",SNP46,"pasūrasuttaṃ
aṭṭhakavaggo 8","ye diṭṭhim'uggayha vivādayanti,
idam'eva <b>saccan</b>'ti ca vādayanti,
te tvaṃ vadassū na hi tedha atthi,
vādamhi jāte paṭisenikattā.",SN1.73,vittasuttaṃ,"saddh'īdha vittaṃ purisassa seṭṭhaṃ,
dhammo suciṇṇo sukham'āvahati,
<b>saccaṃ</b> have sādutaraṃ rasānaṃ,
paññājīviṃ jīvitam'āhu seṭṭhan'ti.",MN95,caṅkīsuttaṃ,"<b>sacc</b>'anurakkhaṇaṃ mayaṃ bhavantaṃ gotamaṃ apucchimha, <b>sacc</b>'anurakkhaṇaṃ bhavaṃ gotamo byākāsi"
57616,sati 1.2,fem,mindfulness; presence; recollection; awareness,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, <b>sati</b>sampajaññena samannāgato hohi, abhikkante paṭikkante sampajānakārī, ālokite vilokite sampajānakārī, samiñjite pasārite sampajānakārī, saṅghāṭipattacīvaradhāraṇe sampajānakārī",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","yāni sotāni lokasmiṃ,
<b>sati</b> tesaṃ nivāraṇaṃ,
sotānaṃ saṃvaraṃ brūmi,
paññāy'ete pidhiyyare.",MN10,mahāsatipaṭṭhānasuttaṃ,atthi kāyo'ti vā pan'assa <b>sati</b> paccupaṭṭhitā hoti.,SN46.53,aggisuttaṃ,"<b>satiñ</b>'ca khv'āhaṃ, bhikkhave, sabb'atthikaṃ vadāmī'ti."
58259,santi 2.1,pr,they are; there are; they exist,SNP57,"tissametteyya māṇava pucchā
pārāyanavaggo 2","ko'dha santusito loke,
kassa no <b>santi</b> iñjitā,
ko ubh'antam'abhiññāya,
majjhe mantā na lippati,
kaṃ brūsi mahāpuriso'ti,
ko idha sibbinim'accagā.",AN3.102,paṃsudhovakasuttaṃ,"evam'evaṃ kho, bhikkhave, <b>santi</b> adhicittam'anuyuttassa bhikkhuno oḷārikā upakkilesā kāyaduccaritaṃ vacīduccaritaṃ manoduccaritaṃ",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saññāvirattassa na santi ganthā,
paññāvimuttassa na <b>santi</b> mohā,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā vicaranti loke'ti.",SN35.115,dutiyamārapāsasuttaṃ,"<b>santi</b>, bhikkhave, cakkhuviññeyyā rūpā, iṭṭhā kantā manāpā piyarūpā kām'ūpasaṃhitā rajanīyā."
59623,samādhi 1,masc,perfect peace of mind; stability of mind; stillness of mind; mental composure,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yam'buddhaseṭṭho parivaṇṇayī suciṃ,
<b>samādhim</b>'ānantarikañ'ñam'āhu.
samādhinā tena samo na vijjati",AN5.28,paṭhamadhammavihārīsuttaṃ,"ariyassa, bhikkhave, pañc'aṅgikassa sammā<b>samādhissa</b> bhāvanaṃ desessāmi. taṃ suṇātha, sādhukaṃ manasi karotha, bhāsissāmī'ti.",DHP144,daṇḍavaggo,"asso yathā bhadro kasāniviṭṭho,
ātāpino saṃvegino bhavātha,
saddhāya sīlena ca vīriyena ca,
<b>samādhinā</b> dhammavinicchayena ca,
sampannavijjācaraṇā patissatā,
jahissatha dukkham'idaṃ anappakaṃ.",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho <b>samādhi</b> samāpatti ñāṇadassanaṃ maggabhāvanā phalasacchikiriyā kilesappahānaṃ vinīvaraṇatā cittassa suññ'āgāre abhirati.
59985,samudaya 1,masc,source; origination; appearance (of),VIBH6.1,paṭiccasamuppādavibhaṅgo,evam'etassa kevalassa dukkhakkhandhassa <b>samudayo</b> hoti,SN45.8,vibhaṅgasuttaṃ,"yaṃ kho bhikkhave dukkhe ñāṇaṃ, dukkha<b>samudaye</b> ñāṇaṃ, dukkhanirodhe ñāṇaṃ, dukkhanirodhagāminiyā paṭipadāya ñāṇaṃ, ayaṃ vuccati bhikkhave sammādiṭṭhi.",AN10.58,mūlakasuttaṃ,"sace, bhikkhave, aññatitthiyā paribbājakā evaṃ puccheyyuṃ, kiṃmūlakā, āvuso, sabbe dhammā, kiṃsambhavā sabbe dhammā, kiṃ<b>samudayā</b> sabbe dhammā, kiṃsamosaraṇā sabbe dhammā",MN10,mahāsatipaṭṭhānasuttaṃ,"<b>samudaya</b>dhamm'ānupassī vā kāyasmiṃ viharati, vayadhamm'ānupassī vā kāyasmiṃ viharati, samudayavayadhamm'ānupassī vā kāyasmiṃ viharati."
60931,sammodi,aor,greeted; exchanged pleasantries; had a friendly conversation (with),SN46.53,aggisuttaṃ,"atha kho te bhikkhū yena aññatitthiyānaṃ paribbājakānaṃ ārāmo ten'upasaṅkamiṃsu, upasaṅkamitvā tehi aññatitthiyehi paribbājakehi saddhiṃ <b>sammodiṃsu</b>.",AN8.11,verañjasuttaṃ,atha kho verañjo brāhmaṇo yena bhagavā ten'upasaṅkami upasaṅkamitvā bhagavatā saddhiṃ <b>sammodi</b>,,,,,,
61887,saṃvara 2,masc,control (over); restraint (of); holding back (of),MN107,gaṇakamoggallānasuttaṃ,"tassa <b>saṃvarāya</b> paṭipajjāhi, rakkhāhi cakkhu'ndriyaṃ cakkhu'ndriye saṃvaraṃ āpajjāhi.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","savanti sabbadhi sotā,
sotānaṃ kiṃ nivāraṇaṃ,
sotānaṃ <b>saṃvaraṃ</b> brūhi,
kena sotā pidhiyyare.",DHP360,bhikkhuvaggo,"cakkhunā <b>saṃvaro</b> sādhu,
sādhu sotena <b>saṃvaro</b>,
ghānena <b>saṃvaro</b> sādhu,
sādhu jivhāya <b>saṃvaro</b>.",AN10.61,avijjāsuttaṃ,"tīṇi'p'āhaṃ sucaritāni sāhārāni vadāmi, no anāhārāni. ko c'āhāro tiṇṇaṃ sucaritānaṃ? indriya<b>saṃvaro</b>'ti'ssa vacanīyaṃ."
61899,saṃvaraṃ āpajjati,idiom,restrain oneself; holds oneself back; exercises restraint,MN107,gaṇakamoggallānasuttaṃ,"tassa saṃvarāya paṭipajjāhi, rakkhāhi cakkhu'ndriyaṃ, cakkhu'ndriye <b>saṃvaraṃ āpajjāhi</b>.",MN48,kosambiyasuttaṃ,"dhammatā esā, bhikkhave, diṭṭhisampannassa puggalassa, kiñ'cā'pi tathārūpiṃ āpattiṃ āpajjati, yathārūpāya āpattiyā vuṭṭhānaṃ paññāyati, atha kho naṃ khippam'eva satthari vā viññūsu vā sabrahmacārīsu deseti vivarati uttānīkaroti, desetvā vivaritvā uttānīkatvā āyatiṃ <b>saṃvaraṃ āpajjati</b>.",,,,,,
62578,sāli,masc,fine rice,VIN2.7.7,pādukavaggo,"<b>sālīnaṃ</b> odano bhutto,
sucimaṃs'ūpasecano,
tasmā dhamme na vattāmi,
dhammo ariyebhi vaṇṇito.",DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime <b>sālī</b> ime vīhī ime muggā ime māsā ime tilā ime taṇḍulā'ti,,,,,,
62947,sippika 1.1,masc,craftsman; artisan,MN98,vāseṭṭhasuttaṃ,"kassako kammunā hoti,
<b>sippiko</b> hoti kammunā,
vāṇijo kammunā hoti,
pessiko hoti kammunā.",,,,,,,,,
63563,sukhita,pp,pleased; delighted; blessed; comforted; happy,AN3.156,pubbaṇhasuttaṃ,"te atthaladdhā <b>sukhitā</b>,
viruḷhā buddhasāsane,
arogā <b>sukhitā</b> hotha,
saha sabbehi ñātibhi",PV27,sāṇavāsītherapetavatthu,"idaṃ vo ñātinaṃ hotu, <b>sukhitā</b> hontu ñātayo.",VISM1.9.2,karuṇābhāvanākathā,taṃ alabhantena <b>sukhito</b>'pi pāpakārī puggalo vajjhena upametvā karuṇāyitabbo.,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"idha gihīhi saṃsaṭṭho viharati, sahanandī sahasokī, sukhitesu <b>sukhito</b>, dukkhitesu dukkhito, uppannesu kiccakaraṇīyesu attanā tesu yogaṃ āpajjati. ayaṃ vuccati manussaggāho."
63624,sugati,fem,good destination; happy fate,VIN1.1.3,tatiyapārājikaṃ,mataṃ te jīvitā seyyo. ito tvaṃ kālaṅ'kato kāyassa bhedā paraṃ maraṇā <b>sugatiṃ</b> saggaṃ lokaṃ upapajjissasi. tattha dibbehi pañcahi kāmaguṇehi samappito samaṅgībhūto paricāressasī'ti.,,,,,,,,,
65197,sota 1.1,masc,stream; river; current,SN2.8,tāyanasuttaṃ,"chinda <b>sotaṃ</b> parakkamma, kāme panūda brāhmaṇa.
nappahāya munī kāme, n'ekattam'upapajjati.",SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","savanti sabbadhi <b>sotā</b>,
<b>sotānaṃ</b> kiṃ nivāraṇaṃ,
<b>sotānaṃ</b> saṃvaraṃ brūhi,
kena <b>sotā</b> pidhiyyare.",AN5.51,āvaraṇasuttaṃ,"evañ'hi so, bhikkhave, majjhe nadiyā <b>soto</b> vikkhitto visaṭo byādiṇṇo n'eva dūraṅ'gamo assa na sīghasoto na hārahārī .",SN25.1,cakkhusuttaṃ,abhabbo'va tāva kālaṃ kātuṃ yāva na <b>sot</b>'āpattiphalaṃ sacchikaroti.
66729,vāṇija,masc,trader; dealer; merchant,DHP380,bhikkhuvaggo,"attā hi attano nātho,
attā hi attano gati,
tasmā saññamay'attānaṃ,
assaṃ bhadraṃ'va <b>vāṇijo</b>.",MN98,vāseṭṭhasuttaṃ,"kassako kammunā hoti,
sippiko hoti kammunā,
<b>vāṇijo</b> kammunā hoti,
pessiko hoti kammunā.",,,,,,
69305,visuddhi 1.1,fem,purity (of); purification (of); holiness,DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya passati,
atha nibbindati dukkhe,
esa maggo <b>visuddhiyā</b>.",DHP274,maggavaggo,"es'eva maggo n'atth'añño,
dassanassa <b>visuddhiyā</b>,
etañ'hi tumhe paṭipajjatha,
mārass'etaṃ pamohanaṃ.",MN10.2,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ maggo sattānaṃ <b>visuddhiyā</b>, sokaparidevānaṃ samatikkamāya, dukkhadomanassānaṃ atthaṅ'gamāya, ñāyassa adhigamāya, nibbānassa sacchikiriyāya, yadidaṃ cattāro satipaṭṭhānā.",,,
69478,vissuta,pp,famous; renowned; heard of far and wide,MN86,aṅgulimālasuttaṃ,"coro ahaṃ pure āsiṃ, aṅgulimālo'ti <b>vissuto</b>.
vuyhamāno mah'oghena, buddhaṃ saraṇam'āgamaṃ.",SNP7,"vasalasuttaṃ
uragavaggo 7","tadaminā'pi jānātha,
yathā'me'daṃ nidassanaṃ,
caṇḍālaputto sopāko,
mātaṅgo iti <b>vissuto</b>.",,,,,,
69963,vīhi,masc,rice paddy; Oryza sativa,DN22.5,mahāsatipaṭṭhānasuttaṃ,tam'enaṃ cakkhumā puriso muñcitvā paccavekkheyya ime sālī ime <b>vīhī</b> ime muggā ime māsā ime tilā ime taṇḍulā'ti,,,,,,,,,
71483,hoti 1,pr,is; becomes,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye puggalā aṭṭha sataṃ pasatthā, cattāri etāni yugāni <b>honti</b>.
te dakkhiṇeyyā sugatassa sāvakā, etesu dinnāni mahapphalāni.",MN40,cūḷāssapurasuttaṃ,"yassa kassaci, bhikkhave, bhikkhuno abhijjhālussa abhijjhā appahīnā <b>hoti</b>, byāpannacittassa byāpādo appahīno <b>hoti</b>, kodhanassa kodho appahīno <b>hoti</b>, upanāhissa upanāho appahīno <b>hoti</b>",SN47.10,bhikkhunupassayasuttaṃ,kathañ'c'ānanda appaṇidhāya bhāvanā <b>hoti</b>?,MN98,vāseṭṭhasuttaṃ,"kassako kammunā <b>hoti</b>, sippiko <b>hoti</b> kammunā.
vāṇijo kammunā <b>hoti</b>, pessako <b>hoti</b> kammunā."
71494,hotha,imp,may you all be!; you all must be!; I pray you all may be!,AN3.156,pubbaṇhasuttaṃ,"te atthaladdhā sukhitā,
viruḷhā buddhasāsane,
arogā sukhitā <b>hotha</b>,
saha sabbehi ñātibhi",AN8.14,assakhaḷuṅkasuttaṃ,"kiṃ nu kho tumhe āyasmanto atibāḷhaṃ mayi byāvaṭā yāva idān'āhaṃ sikkhaṃ paccakkhāya hīnāy'āvattissāmī'ti. so sikkhaṃ paccakkhāya hīnāy'āvattitvā evam'āha, idāni kho tumhe āyasmanto attamanā <b>hothā</b>'ti?",,,,,,
71496,hontu,imp,may they be!; they must be!,Trad,,"brahmamārā ca indā ca lokapālā ca devatā, yamo, mittā manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī <b>hontu</b>.",SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, labbhetha ca saṅkhāresu, evaṃ me saṅkhārā <b>hontu</b>, evaṃ me saṅkhārā mā ahesun'ti.",AN10.176,cundasuttaṃ,abyāpannacitto hoti appaduṭṭhamanasaṅkappo ime sattā averā <b>hontu</b> abyāpajjā anīghā sukhī attānaṃ pariharantū'ti,,,
71499,homa 2.2,pr,we are,SN45.5,"maggasaṃyuttaṃ, kimatthiyasuttaṃ","kacci mayaṃ, bhante, evaṃ puṭṭhā evaṃ byākaramānā vuttavādino c'eva bhagavato <b>homa</b>, na ca bhagavantaṃ abhūtena abbhācikkhāma",DN16.39,mahāparinibbānasuttaṃ,"alaṃ, āvuso, mā socittha, mā paridevittha, sumuttā mayaṃ tena mahāsamaṇena. upaddutā ca <b>homa</b>, idaṃ vo kappati, idaṃ vo na kappatī'ti.",,,,,,
77100,chindati 5,pr,cuts across; breasts; fords,SN2.8,tāyanasuttaṃ,"<b>chinda</b> sotaṃ parakkamma,
kāme panūda brāhmaṇa.
nappahāya munī kāme,
n'ekattam'upapajjati.",,,,,,,,,
