pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
padhāna 1,nt,making effort; exerting; striving; trying (to),DN16.21,mahāparinibbānasuttaṃ,"seyyath'īdaṃ, cattāro satipaṭṭhānā cattāro samma<b>ppadhānā</b> cattāro iddhipādā pañc'indriyāni pañca balāni satta bojjh'aṅgā ariyo aṭṭh'aṅgiko maggo.",AN2.5,upaññātasuttaṃ,"dvinn'āhaṃ, bhikkhave, dhammānaṃ upaññāsiṃ, yā ca asantuṭṭhitā kusalesu dhammesu, yā ca appaṭivānitā <b>padhānasmiṃ</b>.",SN2.5,dāmalisuttaṃ,"karaṇīyam'etaṃ brāhmaṇena,
<b>padhānaṃ</b> akilāsunā,
kāmānaṃ vippahānena,
na ten'āsīsate bhavan'ti.",AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, dubbhikkhaṃ hoti dussassaṃ dullabhapiṇḍaṃ, na sukaraṃ uñchena paggahena yāpetuṃ. ayaṃ, bhikkhave, tatiyo asamayo <b>padhānāya</b>."
panidaṃ,sandhi,moreover this; but this,SN56.11,dhammacakkappavattanasuttaṃ,taṃ kho <b>pan'idaṃ</b> dukkhasamudayo ariyasaccaṃ pahātabban'ti,,,,,,,,,
pamāṇika,adj,according to the correct measurement; of the right size; correct-sized,VIN PAT PC 89,nisīdanasikkhāpadaṃ,"nisīdanaṃ pana bhikkhunā kārayamānena <b>pamāṇikaṃ</b> kāretabbaṃ, tatr'idaṃ pamāṇaṃ, dīghaso dve vidatthiyo sugatavidatthiyā, tiriyaṃ diyaḍḍhaṃ, dasā vidatthi.",VIN PAT SA 6,kuṭikārasikkhāpadaṃ,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena assāmikaṃ att'uddesaṃ <b>pamāṇikā</b> kāretabbā, tatr'idaṃ pamāṇaṃ, dīghaso dvādasa vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā",,,,,,
parippharati,pr,saturates; permeates; impregnates; completely infuses; spreads everywhere,MN39,mahāassapurasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti parisandeti paripūreti <b>parippharati</b>, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti.",,,,,,,,,
pariyesati,pr,searches; seeks; seeks out; looks (for),SN35.87,channasuttaṃ,"sace āyasmato channassa n'atthi sappāyāni bhojanāni, ahaṃ āyasmato channassa sappāyāni bhojanāni <b>pariyesissāmi</b>. sace āyasmato channassa n'atthi sappāyāni bhesajjāni, ahaṃ āyasmato channassa sappāyāni bhesajjāni <b>pariyesissāmi</b>.",SN54.9,vesālīsuttaṃ,te iminā kāyena aṭṭīyamānā harāyamānā jigucchamānā satthahārakaṃ <b>pariyesanti</b>.,VIN PAT PA 3,manussaviggaha sikkhāpada,yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya satthahārakaṃ v'āssa <b>pariyeseyya</b> maraṇavaṇṇaṃ vā saṃvaṇṇeyya maraṇāya vā samādapeyya,VIN PAT NP 24,vassikasāṭika sikkhāpada,"orena ce māso seso gimhānan'ti vassikasāṭikacīvaraṃ <b>pariyeseyya</b>, oren'addhamāso seso gimhānan'ti katvā nivāseyya, nissaggiyaṃ pācittiyaṃ."
pariyosānakalyāṇa,adj,good at the end; beneficial at the conclusion,SN55.7,veḷudvāreyyasuttaṃ,so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ <b>pariyosānakalyāṇaṃ</b> sātthaṃ sabyañjanaṃ kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti,,,,,,,,,
parisandeti,pr,soaks; drenches,MN39,mahāassapurasuttaṃ,"so imam'eva kāyaṃ vivekajena pītisukhena abhisandeti <b>parisandeti</b> paripūreti parippharati, n'āssa kiñci sabbāvato kāyassa vivekajena pītisukhena apphuṭaṃ hoti",,,,,,,,,
palipanna,pp,stuck (in); immersed (in); sunk (into),AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake muttakarīse <b>palipannaṃ</b> semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?",MN8,sallekhasuttaṃ,"so vata, cunda, attanā palipa<b>palipanno</b> paraṃ palipa<b>palipannaṃ</b> uddharissatīti netaṃ ṭhānaṃ vijjati. so vata, cunda, attanā apalipa<b>palipanno</b> paraṃ palipa<b>palipannaṃ</b> uddharissatīti ṭhānam'etaṃ vijjati",,,,,,
pasu 1,masc,domestic animal; livestock; farm animal,SNP48,"purābhedasuttaṃ
aṭṭhakavaggo 10","na tassa puttā <b>pasavo</b>,
khettaṃ vatthuñ'ca vijjati,
attā vā'pi nirattā vā,
na tasmiṃ upalabbhati.",SN1.28,mahaddhanasuttaṃ,"hitvā agāraṃ pabbajitā,
hitvā puttaṃ <b>pasuṃ</b> viyaṃ,
hitvā rāgañ'ca dosañ'ca,
avijjañ'ca virājiya,
khīṇ'āsavā arahanto,
te lokasmiṃ anussukā'ti.",DHP287,maggavaggo,"taṃ putta<b>pasu</b>sammattaṃ, byāsattamanasaṃ naraṃ,
suttaṃ gāmaṃ mah'ogho'va, maccu ādāya gacchati.",,,
pahātabba,ptp,should be given up (by); should be abandoned (by),SN56.11,dhammacakkappavattanasuttaṃ,taṃ kho pan'idaṃ dukkhasamudayo ariyasaccaṃ <b>pahātabban</b>'ti,MN22,alagaddūpamasuttaṃ,"kull'ūpamaṃ vo, bhikkhave, dhammaṃ desitaṃ, ājānantehi dhammā'pi vo <b>pahātabbā</b> pag'eva adhammā.",TH253,selattheragāthā,"abhiññeyyaṃ abhiññātaṃ,
bhāvetabbañ'ca bhāvitaṃ,
<b>pahātabbaṃ</b> pahīnaṃ me,
tasmā buddho'smi brāhmaṇa.",MN2.2,sabbāsavasuttaṃ,"tassa evaṃ yoniso manasikaroto tīṇi saṃyojanāni pahīyanti, sakkāyadiṭṭhi, vicikicchā, sīlabbataparāmāso. ime vuccanti āsavā dassanā <b>pahātabbā</b>."
pāṭikulyatā,fem,aversion (to); disgust (for); revulsion (toward),AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato, rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati, upekkhā vā <b>pāṭikulyatā</b> vā saṇṭhāti.",AN5.30,nāgitasuttaṃ,"asubhanimitt'ānuyogaṃ anuyuttassa kho, nāgita, subhanimitte <b>pāṭikulyatā</b> saṇṭhāti, eso tassa nissando.",AN10.29,paṭhamakosalasuttaṃ,"evaṃdiṭṭhino, bhikkhave, etaṃ pāṭikaṅkhaṃ, yā c'āyaṃ bhave appaṭikulyatā, sā c'assa na bhavissati. yā c'āyaṃ bhavanirodhe <b>pāṭikulyatā</b>, sā c'assa na bhavissatī'ti.",,,
pāsāda,masc,mansion; stately home; palace; building with pillars,DN9.6,"poṭṭhapādasuttaṃ, ekaṃsikadhammo","tam'enaṃ evaṃ vadeyyuṃ, ambho purisa, yassa tvaṃ <b>pāsādassa</b> ārohaṇāya nisseṇiṃ karosi, jānāsi taṃ <b>pāsādaṃ</b> puratthimāya vā disāya dakkhiṇāya vā disāya pacchimāya vā disāya uttarāya vā disāya ucco vā nīco vā majjhimo vā'ti?",VIN4.1.7,pabbajjākathā,"tena kho pana samayena bārāṇasiyaṃ yaso nāma kulaputto seṭṭhiputto sukhumālo hoti. tassa tayo <b>pāsādā</b> honti, eko hem'antiko, eko gimhiko, eko vassiko.",DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, bandhumā rājā vipassissa kumārassa tayo <b>pāsāde</b> kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",DHP28,appamādavaggo,"pamādaṃ appamādena, yadā nudati paṇḍito,
paññā<b>pāsādam</b>'āruyha, asoko sokiniṃ pajaṃ,
pabbataṭṭho'va bhūmaṭṭhe, dhīro bāle avekkhati."
pucchitabba,ptp,should be asked; could be asked,MN112,chabbisodhanasuttaṃ,"anabhinanditvā appaṭikkositvā pañho <b>pucchitabbo</b>, cattāro'me, āvuso, vohārā tena bhagavatā jānatā passatā arahatā sammāsambuddhena samma'd'akkhātā. katame cattāro?",DN16.11,mahāparinibbānasuttaṃ,"evañ'ca kho eso, bhikkhu, pañho <b>pucchitabbo</b>",,,,,,
phassapaññatti,fem,concept of contact; what is called sense impingement,MN18,madhupiṇḍikasuttaṃ,"so vat'āvuso, cakkhusmiṃ sati rūpe sati cakkhuviññāṇe sati <b>phassapaññattiṃ</b> paññāpessatī'ti, ṭhānam'etaṃ vijjati. <b>phassapaññattiyā</b> sati vedanāpaññattiṃ paññāpessatī'ti, ṭhānam'etaṃ vijjati.",,,,,,,,,
bandhuma,masc,name of Vipassī Buddha's father,DN14.4,mahāpadānasuttaṃ,"atha kho, bhikkhave, <b>bandhumā</b> rājā vipassissa kumārassa tayo pāsāde kārāpesi, ekaṃ vassikaṃ ekaṃ hem'antikaṃ ekaṃ gimhikaṃ, pañca kāmaguṇāni upaṭṭhāpesi",,,,,,,,,
bahulaṃ,ind,often; frequently,AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā <b>bahulaṃ</b> viharato, rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati, upekkhā vā pāṭikulyatā vā saṇṭhāti.",AN10.51,sacittasuttaṃ,"abhijjhālu nu kho <b>bahulaṃ</b> viharāmi, anabhijjhālu nu kho <b>bahulaṃ</b> viharāmi, byāpannacitto nu kho <b>bahulaṃ</b> viharāmi, abyāpannacitto nu kho <b>bahulaṃ</b> viharāmi",SN35.117,kāmaguṇasuttaṃ,"ye'me pañca kāmaguṇā cetaso samphuṭṭhapubbā atītā niruddhā vipariṇatā, tatra me cittaṃ <b>bahulaṃ</b> gacchamānaṃ gaccheyya paccuppannesu vā appaṃ vā anāgatesu.",MN19,dvedhāvitakkasuttaṃ,"yaññad'eva, bhikkhave, bhikkhu <b>bahulam</b>'anuvitakketi anuvicāreti, tathā tathā nati hoti cetaso."
bahulīkātabba,ptp,should be practised often; should be developed,DN16.21,mahāparinibbānasuttaṃ,"bhikkhave, ye te mayā dhammā abhiññā desitā, te vo sādhukaṃ uggahetvā āsevitabbā bhāvetabbā <b>bahulīkātabbā</b>",MN139,araṇavibhaṅgasuttaṃ,"na āsevitabbaṃ, na bhāvetabbaṃ, na <b>bahulīkātabbaṃ</b>, bhāyitabbaṃ etassa sukhassā'ti, vadāmi.",,,,,,
byākaraṇīya,ptp,should be answered; to be replied (to),AN4.42,pañhabyākaraṇasuttaṃ,"atthi bhikkhave pañho ek'aṃsa<b>byākaraṇīyo</b>, atthi pañho vibhajja<b>byākaraṇīyo</b>, atthi pañho paṭipucchā<b>byākaraṇīyo</b>, atthi pañho ṭhapanīyo.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ek'aṃsa<b>byākaraṇīyaṃ</b> pañhaṃ na ek'aṃsena byākaroti, vibhajja<b>byākaraṇīyaṃ</b> pañhaṃ na vibhajja byākaroti, paṭipucchā<b>byākaraṇīyaṃ</b> pañhaṃ na paṭipucchā byākaroti, ṭhapanīyaṃ pañhaṃ na ṭhapeti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti.",,,,,,
bhajitabba,ptp,should be associated with; should be kept company with; should be adhered to; (comm) should be stuck to,MN46,mahādhammasamādānasuttaṃ,"sevitabbe dhamme na jānāti asevitabbe dhamme na jānāti, <b>bhajitabbe</b> dhamme na jānāti abhajitabbe dhamme na jānāti.",AN3.27,jigucchitabbasuttaṃ,"katamo ca, bhikkhave, puggalo sevitabbo <b>bhajitabbo</b> payirupāsitabbo? idha, bhikkhave, ekacco puggalo sīlavā hoti kalyāṇadhammo.",,,,,,
bhāviyamāna,prp,being cultivated; being developed,AN4.147,dutiyakālasuttaṃ,"cattāro'me, bhikkhave, kālā sammā <b>bhāviyamānā</b> sammā anuparivattiyamānā anupubbena āsavānaṃ khayaṃ pāpenti",,,,,,,,,
bhāvetabba,ptp,should be cultivated; should be developed,DN16.21,mahāparinibbānasuttaṃ,"bhikkhave, ye te mayā dhammā abhiññā desitā, te vo sādhukaṃ uggahetvā āsevitabbā <b>bhāvetabbā</b> bahulīkātabbā",TH253,selattheragāthā,"abhiññeyyaṃ abhiññātaṃ,
<b>bhāvetabbañ</b>'ca bhāvitaṃ,
pahātabbaṃ pahīnaṃ me,
tasmā buddho'smi brāhmaṇa.",MN43,mahāvedallasuttaṃ,"yā c'āvuso, paññā yañ'ca viññāṇaṃ, imesaṃ dhammānaṃ saṃsaṭṭhānaṃ no visaṃsaṭṭhānaṃ paññā <b>bhāvetabbā</b>, viññāṇaṃ pariññeyyaṃ. idaṃ nesaṃ nānākaraṇan'ti.",AN10.237,rāgapeyyālaṃ,"anicce dukkhasaññā, dukkhe anattasaññā, pahānasaññā, virāgasaññā, nirodhasaññā, rāgassa abhiññāya ime dasa dhammā <b>bhāvetabbā</b>'ti."
bhāvetuṃ,inf,to cultivate; to develop; to grow; to increase,AN2.19,adhikaraṇavaggo,"kusalaṃ, bhikkhave, bhāvetha. sakkā, bhikkhave, kusalaṃ <b>bhāvetuṃ</b>. no ce'daṃ, bhikkhave, sakkā abhavissa kusalaṃ <b>bhāvetuṃ</b>, n'āhaṃ evaṃ vadeyyaṃ, kusalaṃ, bhikkhave, bhāvethā'ti.",VISM1.9.2,karuṇābhāvanākathā,karuṇaṃ <b>bhāvetu</b>'kāmena pana nikkaruṇatāya ādīnavaṃ karuṇāya ca ānisaṃsaṃ paccavekkhitvā karuṇābhāvanā ārabhitabbā.,SN22.80,piṇḍolyasuttaṃ,"yāvañ'c'idaṃ, bhikkhave, alam'eva animitto samādhi <b>bhāvetuṃ</b>. animitto, bhikkhave, samādhi bhāvito bahulīkato mahapphalo hoti mah'ānisaṃso.",,,
bhikkhuparisā,fem,assembly of monks; gathering of monastics,VIN PAT NP 22,ūnapañcabandhanasikkhāpadaṃ,"tena bhikkhunā so patto <b>bhikkhuparisāya</b> nissajjitabbo, yo ca tassā bhikkhuparisāya pattapariyanto, so tassa bhikkhuno padātabbo, ayaṃ te bhikkhu patto yāva bhedanāya dhāretabbo'ti, ayaṃ tattha sāmīci.",,,,,,,,,
bhedana 3,nt,breaking; splitting apart; dividing,VIN PAT NP 22,ūnapañcabandhanasikkhāpadaṃ,"tena bhikkhunā so patto bhikkhuparisāya nissajjitabbo, yo ca tassā bhikkhuparisāya pattapariyanto, so tassa bhikkhuno padātabbo, ayaṃ te bhikkhu patto yāva <b>bhedanāya</b> dhāretabbo'ti, ayaṃ tattha sāmīci.",VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"yo pana bhikkhu samaggassa saṅghassa bhedāya parakkameyya, <b>bhedana</b>saṃvattanikaṃ vā adhikaraṇaṃ samādāya paggayha tiṭṭheyya, so bhikkhu bhikkhūhi evam'assa vacanīyo",,,,,,
majjhekalyāṇa,adj,good in the middle; beneficial in the middle,SN55.7,veḷudvāreyyasuttaṃ,"so dhammaṃ deseti ādikalyāṇaṃ <b>majjhekalyāṇaṃ</b> pariyosānakalyāṇaṃ sātthaṃ sabyañjanaṃ, kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti.",,,,,,,,,
mattikā,fem,clay; earth,MN28,mahāhatthipadopamasuttaṃ,"seyyathā'pi, āvuso, kaṭṭhañ'ca paṭicca valliñ'ca paṭicca tiṇañ'ca paṭicca <b>mattikañ</b>'ca paṭicca ākāso parivārito agāraṃ tv'eva saṅkhaṃ gacchati",VIN PAT PC 20,sappāṇakasikkhāpadaṃ,"yo pana bhikkhu jānaṃ sappāṇakaṃ udakaṃ tiṇaṃ vā <b>mattikaṃ</b> vā siñceyya vā siñcāpeyya vā, pācittiyaṃ.",,,,,,
manasikaraṇīya,ptp,should be attended to; should be kept in mind,MN2.2,sabbāsavasuttaṃ,"katame ca dhammā <b>manasikaraṇīyā</b> ye dhamme manasi karoti? yassa dhamme manasikaroto anuppanno vā kām'āsavo na uppajjati, uppanno vā kām'āsavo pahīyati",MN2.2,sabbāsavasuttaṃ,"idha, bhikkhave, assutavā puthujjano <b>manasikaraṇīye</b> dhamme nappajānāti, amanasikaraṇīye dhamme nappajānāti",,,,,,
manussaviggaha,masc,human being; human individual,VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca <b>manussaviggahaṃ</b> jīvitā voropeyya, satthahārakaṃ v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,,,,
maraṇavaṇṇa,masc,praise of death; advantage of death,VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya, satthahārakaṃ v'āssa pariyeseyya, <b>maraṇavaṇṇaṃ</b> vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,,,,
mānābhisamaya,masc,complete comprehension of conceit; total understanding of comparison,MN2.8,sabbāsavasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu sabb'āsavasaṃvarasaṃvuto viharati, acchecchi taṇhaṃ, vivattayi saṃyojanaṃ, sammā <b>mān'ābhisamayā</b> antam'akāsi dukkhassā'ti",,,,,,,,,
muttakarīsa,nt,urine and excrement,SN22.78,sīhasuttaṃ,"ye'pi te, bhikkhave, rañño nāgā gāmanigamarājadhānīsu, daḷhehi varattehi baddhā, te'pi tāni bandhanāni sañchinditvā sampadāletvā bhītā <b>muttakarīsaṃ</b> cajamānā , yena vā tena vā palāyanti.",AN3.36,devadūtasuttaṃ,"ambho purisa, na tvaṃ addasa manussesu itthiṃ vā purisaṃ vā ābādhikaṃ dukkhitaṃ bāḷhagilānaṃ, sake <b>muttakarīse</b> palipannaṃ semānaṃ, aññehi vuṭṭhāpiyamānaṃ, aññehi saṃvesiyamānan'ti?",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","disvāna taṇhaṃ aratiṃ ragañ'ca,
n'āhosi chando api methunasmiṃ,
kim'ev'idaṃ <b>muttakarīsa</b>puṇṇaṃ,
pādā'pi naṃ samphusituṃ na icche.",,,
yathāpaññatta,adj,as decreed; as prescribed; as formulated,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na samucchindissanti, <b>yathāpaññattesu</b> sikkhāpadesu samādāya vattissanti",,,,,,,,,
yāpetuṃ,inf,to sustain oneself (with); to support oneself (by); to keep oneself going,AN5.54,samayasuttaṃ,"puna caparaṃ, bhikkhave, dubbhikkhaṃ hoti dussassaṃ dullabhapiṇḍaṃ, na sukaraṃ uñchena paggahena <b>yāpetuṃ</b>. ayaṃ, bhikkhave, tatiyo asamayo padhānāya.",,,,,,,,,
yāvatatiyaṃ,ind,as many as three times; after the third time; up to the third time,VIN PAT NID,nidānuddeso,"yathā kho pana paccekapuṭṭhassa veyyākaraṇaṃ hoti, evam'evaṃ evarūpāya parisāya <b>yāvatatiyaṃ</b> anusāvitaṃ hoti.",SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","dv'āhaṃ sakkaṃ apucchissaṃ,
na me byākāsi cakkhumā,
<b>yāvatatiyañ</b>'ca devīsi,
byākarotī'ti me sutaṃ.",VIN PAT NID,nidānuddeso,"yo pana bhikkhu, <b>yāvatatiyaṃ</b> anusāviyamāne, saramāno santiṃ āpattiṃ n'āvikareyya, sampajānamusāvād'assa hoti.",VIN PAT SA 10,saṅghabheda sikkhāpada,"evañ'ca so bhikkhu bhikkhūhi vuccamāno tath'eva paggaṇheyya, so bhikkhu bhikkhūhi <b>yāvatatiyaṃ</b> samanubhāsitabbo tassa paṭinissaggāya."
rasataṇhā,fem,craving for tastes; desire for flavours,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamā vedanāpaccayā taṇhā? rūpataṇhā, saddataṇhā, gandhataṇhā, <b>rasataṇhā</b>, phoṭṭhabbataṇhā, dhammataṇhā. ayaṃ vuccati vedanāpaccayā taṇhā.",AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato <b>rasataṇhāya</b> cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati upekkhā vā pāṭikulyatā vā saṇṭhāti.",,,,,,
rājañña,masc,man of the ruling class; young noble,DN23.10,pāyāsisuttaṃ,"abhijānāsi no tvaṃ, <b>rājañña</b>, divā seyyaṃ upagato supinakaṃ passitā ārāmarāmaṇeyyakaṃ vanarāmaṇeyyakaṃ bhūmirāmaṇeyyakaṃ pokkharaṇīrāmaṇeyyakan'ti?",DN23.20,pāyāsisuttaṃ,"atha kho pāyāsi <b>rājañño</b> uttaraṃ māṇavaṃ āmantāpetvā etadavoca, saccaṃ kira tvaṃ, tāta uttara, dānaṃ datvā evaṃ anuddisasi, imin'āhaṃ dānena pāyāsiṃ rājaññam'eva imasmiṃ loke samāgacchiṃ, mā parasmin'ti",,,,,,
sañcicca,ind,intentionally; purposefully; wilfully; deliberately,VIN PAT PC 61,sañciccasikkhāpadaṃ,"yo pana bhikkhu <b>sañcicca</b> pāṇaṃ jīvitā voropeyya, pācittiyaṃ.",VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu <b>sañcicca</b> manussaviggahaṃ jīvitā voropeyya, satthahārakaṃ v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,
saṇṭhāti,pr,remains (in); continues (in); persists (in); is established (in); stands firm (in),AN7.49,dutiyasaññāsuttaṃ,"āhāre paṭikūlasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato, rasataṇhāya cittaṃ patilīyati patikuṭati pativattati, na sampasāriyati, upekkhā vā pāṭikulyatā vā <b>saṇṭhāti</b>.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo pañhaṃ puṭṭho samāno ṭhān'āṭhāne na <b>saṇṭhāti</b> parikappe na saṇṭhāti aññātavāde na saṇṭhāti paṭipadāya na saṇṭhāti, evaṃ santāyaṃ, bhikkhave, puggalo akaccho hoti.",MN152,indriyabhāvanāsuttaṃ,manāp'āmanāpaṃ nirujjhati upekkhā <b>saṇṭhāti</b>,,,
satthahāraka 1,masc,assassin; hit man,SN54.9,vesālīsuttaṃ,te iminā kāyena aṭṭīyamānā harāyamānā jigucchamānā <b>satthahārakaṃ</b> pariyesanti.,VIN PAT PA 3,manussaviggahasikkhāpadaṃ,"yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya, <b>satthahārakaṃ</b> v'āssa pariyeseyya, maraṇavaṇṇaṃ vā saṃvaṇṇeyya, maraṇāya vā samādapeyya",,,,,,
santatta 1,pp,heated; made red-hot; scorched,MN152,indriyabhāvanāsuttaṃ,divasaṃ<b>santatte</b> ayokaṭāhe dve vā tīṇi vā udakaphusitāni nipāteyya,SN46.55,saṅgāravasuttaṃ,"seyyathā'pi, brāhmaṇa, udapatto agginā <b>santatto</b> pakkuthito usm'udakajāto. tattha cakkhumā puriso sakaṃ mukhanimittaṃ paccavekkhamāno yathābhūtaṃ na jāneyya na passeyya.",,,,,,
santaruttaraparama,nt,an under robe and upper robe at most; not more than an inner and outer robe,VIN PAT NP 7,tatuttarisikkhāpadaṃ,"tañ'ce aññātako gahapati vā gahapatānī vā bahūhi cīvarehi abhihaṭṭhuṃ pavāreyya, <b>santar'uttaraparamaṃ</b> tena bhikkhunā tato cīvaraṃ sāditabbaṃ. tato ce uttari sādiyeyya, nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
santhata 1,nt,spread; bedspread; coverlet; counterpane,VIN PAT NP 11,kosiyasikkhāpadaṃ,"yo pana bhikkhu kosiyamissakaṃ <b>santhataṃ</b> kārāpeyya, nissaggiyaṃ pācittiyaṃ.",VIN PAT NP 12,suddhakāḷakasikkhāpadaṃ,"yo pana bhikkhu suddhakāḷakānaṃ eḷakalomānaṃ <b>santhataṃ</b> kārāpeyya, nissaggiyaṃ pācittiyaṃ.",VIN PAT NP 14,chabbassa sikkhāpada,"orena ce channaṃ vassānaṃ, taṃ <b>santhataṃ</b> vissajjetvā vā avissajjetvā vā, aññaṃ navaṃ <b>santhataṃ</b> kārāpeyya",,,
sandassiyamāna 1,prp,being compared; being checked; being verified,,,,,,,,,,,,
sandassetabba,ptp,should be compared (to); should be checked (with); should be verified (with),AN4.180,mahāpadesasuttaṃ,"tassa, bhikkhave, bhikkhuno bhāsitaṃ n'eva abhinanditabbaṃ nappaṭikkositabbaṃ. anabhinanditvā appaṭikkositvā padabyañjanāni sādhukaṃ uggahetvā sutte otāretabbāni, vinaye <b>sandassetabbāni</b>.",,,,,,,,,
sandissati 2,pr,is seen (in); is comparable (with); agrees (with),AN4.180,mahāpadesasuttaṃ,"na c'eva sutte otaranti na vinaye <b>sandissanti</b>, niṭṭham'ettha gantabbaṃ, addhā, idaṃ na c'eva tassa bhagavato vacanaṃ arahato sammāsambuddhassa, ",,,,,,,,,
sappāṇaka,adj,containing living beings,VIN PAT PC 62,sappāṇakasikkhāpadaṃ,"yo pana bhikkhu jānaṃ <b>sappāṇakaṃ</b> udakaṃ paribhuñjeyya, pācittiyaṃ.",VIN PAT PC 20,sappāṇakasikkhāpadaṃ,"yo pana bhikkhu jānaṃ <b>sappāṇakaṃ</b> udakaṃ tiṇaṃ vā mattikaṃ vā siñceyya vā siñcāpeyya vā, pācittiyaṃ.",,,,,,
sabbāsavasaṃvarasaṃvuta,adj,restrained with regard to all the effluents,MN2.8,sabbāsavasuttaṃ,"ayaṃ vuccati, bhikkhave, bhikkhu <b>sabb'āsavasaṃvarasaṃvuto</b> viharati, acchecchi taṇhaṃ, vivattayi saṃyojanaṃ, sammā mān'ābhisamayā antam'akāsi dukkhassā'ti.",,,,,,,,,
sabyañjana,adj,in letter; (or) well phrased,SN55.7,veḷudvāreyyasuttaṃ,so dhammaṃ deseti ādikalyāṇaṃ majjhekalyāṇaṃ pariyosānakalyāṇaṃ sātthaṃ <b>sabyañjanaṃ</b> kevalaparipuṇṇaṃ parisuddhaṃ brahmacariyaṃ pakāseti,,,,,,,,,
samādapeti,pr,arouses; incites; instigates; encourages (someone to do something),AN3.164,kammapatha peyyālaṃ,attanā ca pāṇ'ātipātī hoti parañ'ca pāṇ'ātipāte <b>samādapeti</b> pāṇ'ātipāte ca samanuñño hoti,MN40,cūḷāssapurasuttaṃ,"tam'enaṃ mittāmaccā ñātisālohitā jātam'eva naṃ saṅghāṭikaṃ kareyyuṃ, saṅghāṭikattam'eva <b>samādapeyyuṃ</b>, ehi tvaṃ, bhadramukha, saṅghāṭiko hohi, saṅghāṭikassa te sato saṅghāṭidhāraṇamattena abhijjhālussa abhijjhā pahīyissati",VIN PAT PA 3,manussaviggaha sikkhāpada,yo pana bhikkhu sañcicca manussaviggahaṃ jīvitā voropeyya satthahārakaṃ v'āssa pariyeseyya maraṇavaṇṇaṃ vā saṃvaṇṇeyya maraṇāya vā <b>samādapeyya</b>,AN2.33,samacittavaggo,"yo ca kho mātāpitaro dussīle sīlasampadāya <b>samādapeti</b> niveseti patiṭṭhāpeti, .. ettāvatā kho mātāpitūnaṃ katañ'ca hoti paṭikatañ'ca"
