pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
pānīyathālaka,masc,water cup; drinking bowl,VIN2.7.6,surusuruvaggo,tena kho pana samayena bhikkhū kokanade pāsāde s'āmisena hatthena <b>pānīyathālakaṃ</b> paṭiggaṇhanti,VIN PAT SE 55,sāmisasikkhāpadaṃ,na s'āmisena hatthena <b>pānīyathālakaṃ</b> paṭiggahessāmī'ti sikkhā karaṇīyā.,,,,,,
purisadammasārathi,masc,trainer of tameable persons,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisadammasārathi</b> satthā devamanussānaṃ buddho bhagavā,MN137,saḷāyatanavibhaṅgasuttaṃ,"tatra idaṃ nissāya idaṃ pajahatha, tayo satipaṭṭhānā yadariyo sevati yadariyo sevamāno satthā gaṇam'anusāsitum'arahati, so vuccati yoggācariyānaṃ anuttaro <b>purisadammasārathī</b>'ti, ayam'uddeso saḷ'āyatanavibhaṅgassa.",,,,,,
phassa 1,masc,sense contact; sense impingement; sense impression; sense experience,SN12.1,paṭiccasamuppādasuttaṃ,"saḷ'āyatananirodho, saḷ'āyatananirodhā, <b>phassa</b>nirodho, <b>phassa</b>nirodhā, vedanānirodho, vedanānirodhā, taṇhānirodho, taṇhānirodhā, upādānanirodho",SN12.2,vibhaṅgasuttaṃ,"avijjāpaccayā saṅkhārā, saṅkhārapaccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ, nāmarūpapaccayā saḷ'āyatanaṃ, saḷ'āyatanapaccayā <b>phasso</b>, <b>phassa</b>paccayā vedanā",MN9,sammādiṭṭhisuttaṃ,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, <b>phasso</b> dutiyo, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","<b>phassa</b>nidānaṃ sātaṃ asātaṃ,
<b>phasse</b> asante na bhavanti h'ete,
vibhavaṃ bhavañ'c'āpi yam'etam'atthaṃ,
etaṃ te pabrūmi itonidānaṃ."
bāla 2,masc,fool; idiot; immature person,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ <b>bālassa</b> mohāya, no ca pāragavesino.",SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","asevanā ca <b>bālānaṃ</b>, paṇḍitānañ'ca sevanā.
pūjā ca pūjanīyānaṃ, etam'maṅgalam'uttamaṃ.",DHP63,bālavaggo,"yo <b>bālo</b> maññati bālyaṃ,
paṇḍito vā'pi tena so,
<b>bālo</b> ca paṇḍitamānī,
sa ve <b>bālo</b>'ti vuccati.",THI63,kisāgotamītherīgāthā,"kalyāṇamittatā muninā, lokaṃ ādissa vaṇṇitā.
kalyāṇamitte bhajamāno, api <b>bālo</b> paṇḍito assa."
buddha 1,masc,Buddha; Awakened One,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ <b>buddho</b> bhagavā,AN4.21,paṭhamauruvelasuttaṃ,"ye ca atītā sambuddhā, ye ca <b>buddhā</b> anāgatā.
yo c'eta'r'ahi sambuddho, bahunnaṃ sokanāsano.",DHP75,bālavaggo,"aññā hi lābh'ūpanisā,
aññā nibbānagāminī,
evam'etaṃ abhiññāya,
bhikkhu <b>buddhassa</b> sāvako,
sakkāraṃ n'ābhinandeyya,
vivekam'anubrūhaye.",APA3,sāriputtattherāpadānaṃ,"tath'ev'ime catubbaṇṇā, pabbajitvā tav'antike. jahanti purimaṃ nāmaṃ, <b>buddha</b>puttā'ti ñāyare."
brāhmaṇa 1,masc,Brahman; priest; man of the Brahman caste,SN56.11,dhammacakkappavattanasuttaṃ,etaṃ bhagavatā bārāṇasiyaṃ isipatane migadāye anuttaraṃ dhammacakkaṃ pavattitaṃ appaṭivattiyaṃ samaṇena vā <b>brāhmaṇena</b> vā devena vā mārena vā brahmunā vā kenaci vā lokasmin'ti.,SNP7,"vasalasuttaṃ
uragavaggo 7","na jaccā vasalo hoti,
na jaccā hoti <b>brāhmaṇo</b>,
kammunā vasalo hoti,
kammunā hoti <b>brāhmaṇo</b>'ti.",MN18,madhupiṇḍikasuttaṃ,yathā ca pana kāmehi visaṃyuttaṃ viharantaṃ taṃ <b>brāhmaṇaṃ</b> akathaṃkathiṃ chinnakukkuccaṃ bhavābhave vītataṇhaṃ saññā n'ānusenti,,,
brāhmaṇa 2,masc,arahant; awakened being; saint; paragon,SN2.8,tāyanasuttaṃ,"chinda sotaṃ parakkamma, kāme panūda <b>brāhmaṇa</b>.
nappahāya munī kāme, n'ekattam'upapajjati.",ITI100,brāhmaṇadhammayāgasuttaṃ,"aham'asmi, bhikkhave, <b>brāhmaṇo</b> yācayogo sadā payatapāṇi antimadehadharo anuttaro bhisakko sallakatto.",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","tass'īdha diṭṭhe va sute mute vā,
pakappitā n'atthi aṇū'pi saññā,
taṃ <b>brāhmaṇaṃ</b> diṭṭhim'anādiyānaṃ,
ken'īdha lokasmiṃ vikappayeyya.",MN39,mahāassapurasuttaṃ,"kathañ'ca bhikkhu <b>brāhmaṇo</b> hoti? bāhit'āssa honti pāpakā akusalā dhammā, saṃkilesikā, ponobbhavikā, sadarā, dukkhavipākā, āyatiṃ, jātijarāmaraṇiyā."
bhagavato 1,masc,to the Buddha; for the Buddha,SN22.59,anattalakkhaṇasuttaṃ,"tatra kho bhagavā pañcavaggiye bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū <b>bhagavato</b> paccassosuṃ. bhagavā etadavoca.",DN21.8,sakkapañhasuttaṃ,namo tassa <b>bhagavato</b> arahato sammāsambuddhassa,AN6.61,majjhesuttaṃ,"ekam'antaṃ nisinnā kho therā bhikkhū yāvatako ahosi sabbeh'eva saddhiṃ kathāsallāpo, taṃ sabbaṃ <b>bhagavato</b> ārocesuṃ.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","atha kho kasibhāradvājo brāhmaṇo mahatiyā kaṃsapātiyā pāyāsaṃ vaḍḍhetvā <b>bhagavato</b> upanāmesi, bhuñjatu bhavaṃ gotamo pāyasaṃ."
bhagavā,masc,Sublime One; Blessed One; Fortunate One; epithet of the Buddha,SN11.3,dhajaggasuttaṃ,iti'pi so <b>bhagavā</b> arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā'ti,DN16.36,mahāparinibbānasuttaṃ,"atha kho <b>bhagavā</b> bhikkhū āmantesi, handa dāni, bhikkhave, āmantayāmi vo, vayadhammā saṅkhārā appamādena sampādethā'ti. ayaṃ tathāgatassa pacchimā vācā.",MN40,cūḷāssapurasuttaṃ,idam'avoca <b>bhagavā</b>. attamanā te bhikkhū bhagavato bhāsitaṃ abhinandun'ti.,,,
bhava 2,masc,being; becoming; existence,SN12.1,paṭiccasamuppādasuttaṃ,"upādānanirodhā, bhavanirodho, <b>bhava</b>nirodhā, jātinirodho, jātinirodhā, jarāmaraṇaṃ soka-parideva-dukkha-domanass'upāyāsā nirujjhanti.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","khīṇaṃ purāṇaṃ navaṃ n'atthi sambhavaṃ, virattacitt'āyatike <b>bhavasmiṃ</b>.
te khīṇabījā avirūḷhichandā, nibbanti dhīrā yath'āyaṃ padīpo.",MN139,araṇavibhaṅgasuttaṃ,"<b>bhava</b>saṃyojane ca kho appahīne <b>bhavo</b>'pi appahīno hotī'ti, iti vadaṃ dhammam'eva deseti.",MN10.17,mahāsatipaṭṭhānasuttaṃ,"katamañ'ca dukkhasamudayaṃ ariyasaccaṃ? yāyaṃ taṇhā ponobbhavikā nandīrāgasahagatā tatratatr'ābhinandinī. seyyath'idaṃ, kāmataṇhā <b>bhava</b>taṇhā vibhavataṇhā."
bheda 2,masc,death,VIBH6.1,paṭiccasamuppādavibhaṅgo,"yā tesaṃ tesaṃ sattānaṃ tamhā tamhā sattanikāyā cuti cavanatā <b>bhedo</b> antaradhānaṃ maccu maraṇaṃ kālakiriyā khandhānaṃ <b>bhedo</b> kaḷevarassa nikkhepo jīvit'indriyass'upacchedo, idaṃ vuccati maraṇaṃ.",MN82,raṭṭhapālasuttaṃ,"dumapphalānī'va patanti māṇavā, daharā ca vuḍḍhā ca sarīra<b>bhedā</b>.
etam'pi disvā pabbajito'mhi rāja, apaṇṇakaṃ sāmaññam'eva seyyo.",,,,,,
manussa,masc,human being; man; person,AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttari<b>manussa</b>dhammā alam'ariyañāṇadassanaviseso adhigato, so'haṃ pacchime kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",DHP85,paṇḍitavaggo,"appakā te <b>manussesu</b>,
ye janā pāragāmino,
ath'āyaṃ itarā pajā,
tīram'ev'ānudhāvati.",SN12.65,nagarasuttaṃ,"seyyathā'pi, bhikkhave, puriso araññe pavane caramāno passeyya purāṇaṃ maggaṃ purāṇ'añjasaṃ pubbakehi <b>manussehi</b> anuyātaṃ.",,,
manussadhamma 1,masc,human state; normal condition,AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttari<b>manussadhammā</b> alam'ariyañāṇadassanaviseso adhigato, so'haṃ pacchime kāle sabrahmacārīhi puṭṭho na maṅku bhavissāmī'ti",VIN PAT PA 4,uttarimanussadhamma sikkhāpada,"yo pana bhikkhu, anabhijānaṃ, uttari<b>manussadhammaṃ</b> att'ūpanāyikaṃ alam'ariyañāṇadassanaṃ samudācareyya, iti jānāmi, iti passāmī'ti",,,,,,
maraṇa,nt,death; dying,AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>maraṇa</b>dhammo'mhi, <b>maraṇaṃ</b> anatīto",SN12.1,paṭiccasamuppādasuttaṃ,"upādānanirodhā, bhavanirodho, bhavanirodhā, jātinirodho, jātinirodhā, jarā<b>maraṇaṃ</b> soka-parideva-dukkha-domanass'upāyāsā nirujjhanti.",SN12.63,puttamaṃsūpamasuttaṃ,"evañ'hi, bhikkhave, tassa purisassa hoti, imaṃ c'āhaṃ aṅgārakāsuṃ papatissāmi, tatonidānaṃ <b>maraṇaṃ</b> vā nigacchāmi maraṇamattaṃ vā dukkhan'ti",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","<b>maraṇena</b>'pi taṃ pahīyati,
yaṃ puriso mamidanti maññati,
etam'pi viditvā paṇḍito,
na mamattāya nametha māmako."
māra,masc,death; Death; death personified,SN56.11,dhammacakkappavattanasuttaṃ,etaṃ bhagavatā bārāṇasiyaṃ isipatane migadāye anuttaraṃ dhammacakkaṃ pavattitaṃ appaṭivattiyaṃ samaṇena vā brāhmaṇena vā devena vā <b>mārena</b> vā brahmunā vā kenaci vā lokasmin'ti.,Trad,,"brahma<b>mārā</b> ca indā ca lokapālā ca devatā, yamo, mittā manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī hontu.",SNP65,"kappa māṇava pucchā
pārāyanavaggo 10","etadaññāya ye satā,
diṭṭhadhamm'ābhinibbutā,
na te <b>māra</b>vas'ānugo,
na te mārassa paddhagū'ti.",SN35.240,kummopamasuttaṃ,"evam'eva kho, bhikkhave, tumhe'pi <b>māro</b> pāpimā satataṃ samitaṃ paccupaṭṭhito, app'eva nām'āhaṃ imesaṃ cakkhuto vā otāraṃ labheyyaṃ"
mūla 1,nt,(of a tree) root; base; foot,TH257,pārāpariyattheragāthā,"araññe rukkha<b>mūlesu</b>, kandarāsu guhāsu ca.
vivekam'anubrūhantā, vihaṃsu tap'parāyaṇā",MN118,ānāpānassatisuttaṃ,"idha, bhikkhave, bhikkhu araññagato vā rukkha<b>mūla</b>gato vā suññ'āgāragato vā nisīdati, pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",SN1.71,chetvāsuttaṃ,"kodhaṃ jhatvā sukhaṃ seti,
kodhaṃ jhatvā na socati,
kodhassa visa<b>mūlassa</b>,
madhur'aggassa devate,
vadhaṃ ariyā pasaṃsanti,
tañ'hi jhatvā na socatī'ti.",DHP247,malavaggo,"surāmerayapānañ'ca,
yo naro anuyuñjati,
idh'eva'm'eso lokasmiṃ,
<b>mūlaṃ</b> khaṇati attano."
moha 1,masc,illusion; delusion; misapprehension,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ bālassa <b>mohāya</b>, no ca pāragavesino.",SN35.28,ādittasuttaṃ,"kena ādittaṃ? ādittaṃ rāg'agginā, dos'agginā, <b>moh</b>'agginā ādittaṃ, jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi ādittan'ti vadāmi",MN9,sammādiṭṭhisuttaṃ,lobho akusalamūlaṃ doso akusalamūlaṃ <b>moho</b> akusalamūlaṃ idaṃ vuccat'āvuso akusalamūlaṃ.,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saññāvirattassa na santi ganthā,
paññāvimuttassa na santi <b>mohā</b>,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā vicaranti loke'ti."
rukkha 1,masc,tree,TH257,pārāpariyattheragāthā,"araññe <b>rukkha</b>mūlesu, kandarāsu guhāsu ca.
vivekam'anubrūhantā, vihaṃsu tap'parāyaṇā",MN118,ānāpānassatisuttaṃ,idha bhikkhave bhikkhuvāto araññagato vā <b>rukkha</b>mūlagato vā suññ'āgāragato vā nisīdati pallaṅkaṃ ābhujitvā ujuṃ kāyaṃ paṇidhāya parimukhaṃ satiṃ upaṭṭhapetvā.,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, vivittaṃ sen'āsanaṃ bhajāhi araññaṃ <b>rukkha</b>mūlaṃ pabbataṃ kandaraṃ giriguhaṃ susānaṃ vanapatthaṃ abbhokāsaṃ palālapuñjan'ti",,,
loka 1,masc,world; universe; cosmos,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato <b>loka</b>vidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā,TH251,raṭṭhapālattheragāthā,"rājā ca aññe ca bahū manussā, avītataṇhā maraṇaṃ upenti.
ūnā'va hutvāna jahanti dehaṃ, kāmehi <b>lokamhi</b> na h'atthi titti.",SN2.26,rohitassasuttaṃ,"gamanena na pattabbo,
<b>lokass</b>'anto kudācanaṃ,
na ca appatvā lok'antaṃ,
dukkhā atthi pamocanaṃ.",MN40,cūḷāssapurasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya sabbāvantaṃ <b>lokaṃ</b> mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.
lokavidū,masc,who knows the world; who understands the universe; epithet of the Buddha,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato <b>lokavidū</b> anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā,AN3.40,ādhipateyyasuttaṃ,"pasayha māraṃ abhibhuyya antakaṃ,
yo ca phusī jātikkhayaṃ padhānavā,
so tādiso <b>lokavidū</b> sumedho,
sabbesu dhammesu atammayo munī'ti.",,,,,,
loma 1,masc,body hair,DN22.5,mahāsatipaṭṭhānasuttaṃ,"atthi imasmiṃ kāye kesā <b>lomā</b> nakhā dantā taco, maṃsaṃ nhāru aṭṭhi aṭṭhimiñjaṃ vakkaṃ, hadayaṃ yakanaṃ kilomakaṃ pihakaṃ papphāsaṃ",JA153,sūkarajātakaṃ,"asuci pūti<b>lomo</b>'si,
duggandho v'āsi sūkara,
sace yujjhitu'kāmo'si,
jayaṃ samma dadāmi te'ti.",MN65,bhaddālisuttaṃ,"so bhikkhūhi vuccamāno aññen'aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, kopañ'ca dosañ'ca appaccayañ'ca pātukaroti, na sammā vattati, na <b>lomaṃ</b> pāteti",,,
saṅkhāra 1,masc,intention; volitional formation; choice; karmic activity,VIBH6.1,paṭiccasamuppādavibhaṅgo,"avijjāpaccayā <b>saṅkhārā</b>, <b>saṅkhāra</b>paccayā viññāṇaṃ, viññāṇapaccayā nāmarūpaṃ",SN12.1,paṭiccasamuppādasuttaṃ,"avijjāya tv'eva asesavirāganirodhā, <b>saṅkhāra</b>nirodho, <b>saṅkhāra</b>nirodhā, viññāṇanirodho, viññāṇanirodhā, nāmarūpanirodho, nāmarūpanirodhā",SN56.42,papātasuttaṃ,"te jātisaṃvattanikesu <b>saṅkhāresu</b> abhiramanti, jarāsaṃvattanikesu <b>saṅkhāresu</b> abhiramanti, maraṇasaṃvattanikesu <b>saṅkhāresu</b> abhiramanti, soka-parideva-dukkha-domanass'upāyāsasaṃvattanikesu <b>saṅkhāresu</b> abhiramanti.",,,
saṅkhāra 3,masc,mental formation; mental activity; thought processes; fourth of the five aggregates,SN22.59,anattalakkhaṇasuttaṃ,"<b>saṅkhārā</b> ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ <b>saṅkhārā</b> ābādhāya saṃvatteyyuṃ, labbhetha ca <b>saṅkhāresu</b>, evaṃ me <b>saṅkhārā</b> hontu, evaṃ me <b>saṅkhārā</b> mā ahesun'ti.",DN22.15,mahāsatipaṭṭhānasuttaṃ,seyyath'īdaṃ rūp'ūpādānakkhandho vedan'ūpādānakkhandho saññ'ūpādānakkhandho <b>saṅkhār</b>'ūpādānakkhandho viññāṇ'ūpādānakkhandho,MN28,mahāhatthipadopamasuttaṃ,"so phasso anicco'ti passati, vedanā aniccā'ti passati, saññā aniccā'ti passati, <b>saṅkhārā</b> aniccā'ti passati, viññāṇaṃ aniccan'ti passati. tassa dhāt'ārammaṇam'eva cittaṃ pakkhandati pasīdati santiṭṭhati adhimuccati.",SN22.95,pheṇapiṇḍūpamasuttaṃ,"pheṇapiṇḍ'ūpamaṃ rūpaṃ, vedanā bubbuḷ'ūpamā.
marīcik'ūpamā saññā, <b>saṅkhārā</b> kadal'ūpamā.
māy'ūpamañ'ca viññāṇaṃ, desit'ādiccabandhunā."
saṅgha 1,masc,community; fellowship; monastic order,AN4.180,mahāpadesasuttaṃ,"asukasmiṃ nāma āvāse <b>saṅgho</b> viharati sathero sapāmokkho. tassa me <b>saṅghassa</b> sammukhā sutaṃ sammukhā paṭiggahitaṃ, ",DHP190,buddhavaggo,"yo ca buddhañ'ca dhammañ'ca,
<b>saṅghañ</b>'ca saraṇaṃ gato,
cattāri ariyasaccāni,
sammappaññāya passati.",DN1.1,brahmajālasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā antarā ca rājagahaṃ antarā ca nāḷandaṃ addhānamaggappaṭipanno hoti mahatā bhikkhu<b>saṅghena</b> saddhiṃ pañcamattehi bhikkhusatehi",MN107,gaṇakamoggallānasuttaṃ,es'āhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañ'ca bhikkhu<b>saṅghañ</b>'ca
sacchikiriyā,fem,personal experience (of); intimate experience (of); personal realization (of),SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","tapo ca brahmacariyañ'ca, ariyasaccānadassanaṃ.
nibbāna<b>sacchikiriyā</b> ca, etam'maṅgalam'uttamaṃ.",SN47.1,ambapālisuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ samatikkamāya dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa <b>sacchikiriyāya</b> yadidaṃ cattāro satipaṭṭhānā",VIN1.1.4,catutthapārājikaṃ,uttarimanussadhammo nāma jhānaṃ vimokkho samādhi samāpatti ñāṇadassanaṃ maggabhāvanā phala<b>sacchikiriyā</b> kilesappahānaṃ vinīvaraṇatā cittassa suññ'āgāre abhirati.,,,
satthā,masc,teacher; master; the Buddha,SN11.3,dhajaggasuttaṃ,iti'pi so bhagavā arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi <b>satthā</b> devamanussānaṃ buddho bhagavā'ti,DN16.36,mahāparinibbānasuttaṃ,"yo vo … mayā dhammo ca vinayo ca desito paññatto, so vo mam'accayena <b>satthā</b>.",AN6.103,ukkhittāsikasuttaṃ,"sabbalokā ca me mano vuṭṭhahissati, nibbāne ca santadassāvī bhavissāmi, anusayā ca me samugghātaṃ gacchissanti, kiccakārī ca bhavissāmi, <b>satthā</b> ca me pariciṇṇo bhavissati mettāvatāyā'ti.",,,
samaṇa 1,masc,ascetic; renunciant; holy man; monk; recluse,DHP184,buddhavaggo,"khantī paramaṃ tapo titikkhā,
nibbānaṃ paramaṃ vadanti buddhā,
na hi pabbajito par'ūpaghātī,
<b>samaṇo</b> hoti paraṃ viheṭhayanto.",AN3.66,kesamuttisuttaṃ,"etha tumhe, kālāmā, mā anussavena, mā paramparāya, mā itikirāya, mā piṭakasampadānena, mā takkahetu, mā nayahetu, mā ākāraparivitakkena, mā diṭṭhinijjhānakkhantiyā, mā bhabbarūpatāya, mā <b>samaṇo</b> no garū'ti.",MN40,cūḷāssapurasuttaṃ,āsavānaṃ khayā <b>samaṇo</b> hoti.,AN10.29,paṭhamakosalasuttaṃ,"evaṃvādiṃ kho maṃ, bhikkhave, evam'akkhāyiṃ eke samaṇabrāhmaṇā asatā tucchā musā abhūtena abbhācikkhanti, <b>samaṇo</b> gotamo na kāmānaṃ pariññaṃ paññāpeti"
samatikkama,masc,surpassing (of); overcoming (of); going beyond; transcendence,MN140,dhātuvibhaṅgasuttaṃ,"sabbamaññitānaṃ tv'eva, bhikkhu, <b>samatikkamā</b> muni santo'ti vuccati. muni kho pana, bhikkhu, santo na jāyati, na jīyati, na mīyati, na kuppati, na piheti.",DN22.1,mahāsatipaṭṭhānasuttaṃ,"ek'āyano ayaṃ, bhikkhave, maggo sattānaṃ visuddhiyā sokaparidevānaṃ <b>samatikkamāya</b> dukkhadomanassānaṃ atthaṅ'gamāya ñāyassa adhigamāya nibbānassa sacchikiriyāya yadidaṃ cattāro satipaṭṭhānā",MN137,saḷāyatanavibhaṅgasuttaṃ,"sabbaso rūpasaññānaṃ <b>samatikkamā</b> paṭīghasaññānaṃ atthaṅ'gamā nānattasaññānaṃ amanasikārā, ananto ākāso'ti ākās'ānañc'āyatanaṃ upasampajja viharati",,,
samaya 1.1,masc,time; occasion,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","evaṃ me sutaṃ, ekaṃ <b>samayaṃ</b> bhagavā sāvatthiyaṃ viharati jetavane anāthapiṇḍikassa ārāme.",SN46.53,aggisuttaṃ,"evaṃvādino, bhikkhave, aññatitthiyā paribbājakā evam'assu vacanīyā, yasmiṃ, āvuso, <b>samaye</b> līnaṃ cittaṃ hoti, katamesaṃ tasmiṃ samaye bojjh'aṅgānaṃ akālo bhāvanāya, katamesaṃ tasmiṃ samaye bojjh'aṅgānaṃ kālo bhāvanāya?",AN3.102,paṃsudhovakasuttaṃ,"hoti so, bhikkhave, <b>samayo</b> yaṃ suvaṇṇakāro vā suvaṇṇakār'antevāsī vā taṃ jātarūpaṃ dhamati sandhamati niddhamati.",MN39,mahāassapurasuttaṃ,"seyyathā'pi puriso ābādhiko assa dukkhito bāḷhagilāno, bhattañ'c'assa nacchādeyya, na c'assa kāye balamattā. so aparena <b>samayena</b> tamhā ābādhā mucceyya"
sambuddha 1,masc,Awakened One; Buddha; who is wide awake; who has completely understood,SN11.3,dhajaggasuttaṃ,arahaṃ sammā<b>sambuddho</b> vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā,DN21.8,sakkapañhasuttaṃ,namo tassa bhagavato arahato sammā<b>sambuddhassa</b>,THI68,ekudāniyattheragāthā,"tato ca kāḷo pakkāmi,
nadiṃ nerañjaraṃ pati,
so addasāsi <b>sambuddhaṃ</b>,
desentaṃ amataṃ padaṃ.",SN11.3,dhajaggasuttaṃ,"araññe rukkhamūle vā,
suññ'āgāre'va bhikkhavo,
anussaretha <b>sambuddhaṃ</b>,
bhayaṃ tumhāka no siyā."
sammā 1,ind,completely; thoroughly; fully; totally,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ <b>sammā</b>sambuddho vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","na khv'āhaṃ taṃ, brāhmaṇa, passāmi sadevake loke samārake sabrahmake sassamaṇabrāhmaṇiyā pajāya sadevamanussāya, yassa so pāyaso bhutto <b>sammā</b> pariṇāmaṃ gaccheyya, aññatra tathāgatassa vā tathāgatasāvakassa vā.",DHP89,paṇḍitavaggo,"yesaṃ sambodhi'y'aṅgesu,
<b>sammā</b> cittaṃ subhāvitaṃ,
ādānapaṭinissagge,
anupādāya ye ratā,
khīṇ'āsavā jutimanto,
te loke parinibbutā.",MN107,gaṇakamoggallānasuttaṃ,"ye pana te bhikkhū arahanto khīṇ'āsavā vusitavanto katakaraṇīyā ohitabhārā anuppattasadatthā parikkhīṇabhavasaṃyojanā <b>samma</b>'d'aññā vimuttā tesaṃ ime dhammā diṭṭhadhammasukhavihārāya c'eva saṃvattanti, satisampajaññāya cā'ti."
sammāsambuddha,masc,perfectly awakened one; fully enlightened being,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ <b>sammāsambuddho</b> vijjācaraṇasampanno sugato lokavidū anuttaro purisadammasārathi satthā devamanussānaṃ buddho bhagavā,TH172,bākulattheragāthā,"susukhaṃ vata nibbānaṃ,
<b>sammāsambuddha</b>desitaṃ,
asokaṃ virajaṃ khemaṃ,
yattha dukkhaṃ nirujjhatī'ti.",SN56.48,dutiyachiggaḷayugasuttaṃ,"tass'idaṃ, bhikkhave, manussattaṃ laddhaṃ, tathāgato loke uppanno arahaṃ <b>sammāsambuddho</b>, tathāgatappavedito ca dhammavinayo loke dibbati.",DHP187,buddhavaggo,"api dibbesu kāmesu, ratiṃ so n'ādhigacchati.
taṇha'kkhayarato hoti, <b>sammāsambuddha</b>sāvako"
sahāya,masc,friend; companion; ally; fellow traveller,DHP331,nāgavaggo,"atthamhi jātamhi sukhā <b>sahāyā</b>,
tuṭṭhī sukhā yā itarītarena,
puññaṃ sukhaṃ jīvitasaṅkhayamhi,
sabbassa dukkhassa sukhaṃ pahānaṃ.",SN45.2,"maggasaṃyuttaṃ, upaḍḍhasuttaṃ","kalyāṇamittass'etaṃ, ānanda, bhikkhuno pāṭikaṅkhaṃ kalyāṇa<b>sahāyassa</b> kalyāṇasampavaṅkassa, ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bhāvessati, ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bahulīkarissati.",,,,,,
