pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
pana,ind,moreover; and so; but; or; however,SN56.11,dhammacakkappavattanasuttaṃ,"ñāṇañ'ca <b>pana</b> me dassanaṃ udapādi, akuppā me vimutti, ayam'antimā jāti, n'atth'idāni punabbhavo'ti.",MN40,cūḷāssapurasuttaṃ,"samaṇā samaṇā'ti vo, bhikkhave, jano sañjānāti. tumhe ca <b>pana</b>, ke tumhe'ti puṭṭhā samānā, samaṇ'āmhā'ti paṭijānātha.",DN16.39,mahāparinibbānasuttaṃ,tena kho <b>pana</b> samayena āyasmā mahākassapo pāvāya kusināraṃ addhānamaggappaṭippanno hoti mahatā bhikkhusaṅghena saddhiṃ pañcamattehi bhikkhusatehi,VIN PAT SA 3,duṭṭhullavācā sikkhāpada,"yo <b>pana</b> bhikkhu, otiṇṇo vipariṇatena cittena, mātugāmaṃ duṭṭhullāhi vācāhi obhāseyya, yathā taṃ yuvā yuvatiṃ methun'ūpasaṃhitāhi, saṅghādiseso."
pabbajjā,fem,(vinaya) novice ordination; renunciation; becoming a monastic,SN12.22,dutiyadasabalasuttaṃ,evaṃ no ayaṃ amhākaṃ pabbajjā <b>pabbajjā</b> avaṅkatā avañjhā bhavissati saphalā saudrayā,MN27,cūḷahatthipadopamasuttaṃ,sambādho ghar'āvāso rajopatho abbhokāso <b>pabbajjā</b>.,SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","es'āhaṃ bhavantaṃ gotamaṃ saraṇaṃ gacchāmi dhammañ'ca bhikkhusaṅghañ'ca, labheyyāhaṃ bhoto gotamassa santike <b>pabbajjaṃ</b>, labheyyaṃ upasampadan'ti.",,,
pabbājeti 1,pr,banishes (from); exiles (from); drives away (from),VIN PAT SA 13,kuladūsakasikkhāpadaṃ,"chandagāmino ca bhikkhū, dosagāmino ca bhikkhū, mohagāmino ca bhikkhū, bhayagāmino ca bhikkhū tādisikāya āpattiyā ekaccaṃ <b>pabbājenti</b>, ekaccaṃ na <b>pabbājentī</b>'ti.",VIN PAT PA 2,adinnādānasikkhāpadaṃ,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno coraṃ gahetvā haneyyuṃ vā bandheyyuṃ vā <b>pabbājeyyuṃ</b> vā",,,,,,
parama 1,adj,highest; most extreme; very best; ultimate; superior; sublime,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yathā phussit'agge, gimhānamāse paṭhamasmiṃ gimhe. tath'ūpamaṃ dhammavaraṃ adesayi, nibbānagāmiṃ <b>paramaṃ</b> hitāya.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama ... ye keci pupphagandhā, vassikaṃ tesaṃ aggam'akkhāyati, evam'eva bhoto gotamassa ovādo <b>param</b>'ajjadhammesu.",DN16.27,mahāparinibbānasuttaṃ,"yo kho, ānanda, bhikkhu vā bhikkhunī vā upāsako vā upāsikā vā dhamm'ānudhammappaṭipanno viharati sāmīcippaṭipanno anudhammacārī so tathāgataṃ sakkaroti garuṃ karoti māneti pūjeti apaciyati <b>paramāya</b> pūjāya",AN8.30,anuruddha mahāvitakkasuttaṃ,"idha, bhikkhave, bhikkhu satimā hoti <b>paramena</b> satinepakkena samannāgato, cirakatam'pi cirabhāsitam'pi saritā anussaritā."
parinibbuta 3,pp,(of an arahant) died one's final death; attained final Nibbāna,DN16.14,mahāparinibbānasuttaṃ,assosuṃ kho pāveyyakā mallā bhagavā kira kusinārāyaṃ <b>parinibbuto</b>'ti,,,,,,,,,
pariyesanaṃ,ind,looking for; searching for; on a quest for,MN22,alagaddūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso alagaddatthiko alagaddagavesī alagadda<b>pariyesanaṃ</b> caramāno. so passeyya mahantaṃ alagaddaṃ. tam'enaṃ bhoge vā naṅguṭṭhe vā gaṇheyya.",MN54,potaliyasuttaṃ,atha puriso āgaccheyya phal'atthiko phalagavesī phala<b>pariyesanaṃ</b> caramāno. so taṃ vanasaṇḍaṃ ajjhogāhetvā taṃ rukkhaṃ passeyya sampannaphalañ'ca upapannaphalañ'ca.,UD69,udapānasuttaṃ,"kiṃ kayirā udapānena,
āpā ce sabbadā siyuṃ,
taṇhāya mūlato chetvā,
kissa <b>pariyesanaṃ</b> care'ti.",,,
parisodheti,pr,cleans; purifies (something of something),MN107,gaṇakamoggallānasuttaṃ,divasaṃ caṅkamena nisajjāya āvaraṇīyehi dhammehi cittaṃ <b>parisodhehi</b>,MN107,gaṇakamoggallānasuttaṃ,"so abhijjhaṃ loke pahāya vigat'ābhijjhena cetasā viharati, abhijjhāya cittaṃ <b>parisodheti</b>.",MN61,ambalaṭṭhika rāhulovādasuttaṃ,"ye'pi hi keci, rāhula, anāgatam'addhānaṃ samaṇā vā brāhmaṇā vā kāyakammaṃ <b>parisodhessanti</b> … sabbe te evam'evaṃ paccavekkhitvā paccavekkhitvā kāyakammaṃ parisodhessanti",,,
passeyya 1,opt,could see; would see,DN22.7,mahāsatipaṭṭhānasuttaṃ,puna caparaṃ bhikkhave bhikkhu seyyathā'pi <b>passeyya</b> sarīraṃ sivathikāya chaḍḍitaṃ ek'āhamataṃ vā dvī'hamataṃ vā tī'hamataṃ vā uddhumātakaṃ vinīlakaṃ vipubbakajātaṃ,MN22,alagaddūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso addhānamaggappaṭipanno. so <b>passeyya</b> mahantaṃ udak'aṇṇavaṃ, orimaṃ tīraṃ sāsaṅkaṃ sappaṭibhayaṃ, pārimaṃ tīraṃ khemaṃ appaṭibhayaṃ.",MIL2.3.12,viññāṇalakkhaṇa pañho,"yathā, mahārāja, nagaraguttiko majjhe nagarasiṅghāṭake nisinno <b>passeyya</b> puratthimadisato purisaṃ āgacchantaṃ",,,
pavivitta,pp,separated; secluded; detached (from),SN12.22,dutiyadasabalasuttaṃ,"āraddhavīriyo ca kho, bhikkhave, sukhaṃ viharati <b>pavivitto</b> pāpakehi akusalehi dhammehi, mahantañ'ca sadatthaṃ paripūreti.",SN2.29,susimasuttaṃ,"nibbedhikapañño, bhante, āyasmā sāriputto. app'iccho, bhante, āyasmā sāriputto. santuṭṭho, bhante, āyasmā sāriputto. <b>pavivitto</b>, bhante, āyasmā sāriputto. asaṃsaṭṭho, bhante, āyasmā sāriputto.",AN8.30,anuruddha mahāvitakkasuttaṃ,"<b>pavivittassa</b>-ayaṃ dhammo, n'āyaṃ dhammo saṅgaṇik'ārāmassa",AN8.30,anuruddha mahāvitakkasuttaṃ,idha bhikkhuno <b>pavivittassa</b> viharato bhavanti upasaṅkamitāro bhikkhū bhikkhuniyo upāsakā upāsikāyo rājāno rājamahāmattā titthiyā titthiyasāvakā.
pāmojja,nt,joy; happiness; gladness,MN39,mahāassapurasuttaṃ,"so tatonidānaṃ labhetha <b>pāmojjaṃ</b>, adhigaccheyya somanassaṃ",AN3.71,uposathasuttaṃ,"tassa attano ca tāsañ'ca devatānaṃ saddhañ'ca sīlañ'ca sutañ'ca cāgañ'ca paññañ'ca anussarato cittaṃ pasīdati, <b>pāmojjaṃ</b> uppajjati, ye cittassa upakkilesā te pahīyanti",SN35.97,pamādavihārīsuttaṃ,"man'indriyaṃ asaṃvutassa, bhikkhave, viharato cittaṃ byāsiñcati manoviññeyyesu dhammesu, tassa byāsittacittassa <b>pāmojjaṃ</b> na hoti. pāmojje asati pīti na hoti. pītiyā asati passaddhi na hoti. passaddhiyā asati dukkhaṃ hoti.",SN47.10,bhikkhunupassayasuttaṃ,tassa kismiñci'd'eva pasādanīye nimitte cittaṃ paṇidahato <b>pāmojjaṃ</b> jāyati. pamuditassa pīti jāyati. pītimanassa kāyo passambhati. passaddhakāyo sukhaṃ vedayati. sukhino cittaṃ samādhiyati.
pesala,adj,well-behaved; good; honest,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū paccattaññ'eva satiṃ upaṭṭhāpessanti, kin'ti anāgatā ca <b>pesalā</b> sabrahmacārī āgaccheyyuṃ āgatā ca <b>pesalā</b> sabrahmacārī phāsuṃ vihareyyun'ti",SN12.67,naḷakalāpīsuttaṃ,"so tena lābhasakkārasilokena abhibhūto pariyādiṇṇacitto aññe <b>pesale</b> bhikkhū atimaññati. tañ'hi tassa, bhikkhave, moghapurisassa hoti dīgharattaṃ ahitāya dukkhāya.",AN2.40,samacittavaggo,"evam'evaṃ kho, bhikkhave, yasmiṃ samaye pāpabhikkhū balavanto honti, <b>pesalā</b> bhikkhū tasmiṃ samaye dubbalā honti.",,,
phāsuṃ,ind,easily; comfortably,AN7.23,paṭhamasattakasuttaṃ,kin'ti anāgatā ca pesalā sabrahmacārī āgaccheyyuṃ āgatā ca pesalā sabrahmacārī <b>phāsuṃ</b> vihareyyun'ti,AN8.63,saṃkhittasuttaṃ,"yena yen'eva gagghasi <b>phāsuṃ</b>'y'eva gagghasi, yattha yattha ṭhassasi <b>phāsuṃ</b>'y'eva ṭhassasi, yattha yattha nisīdissasi <b>phāsuṃ</b>'y'eva nisīdissasi, yattha yattha seyyaṃ kappessasi <b>phāsuṃ</b>'y'eva seyyaṃ kappessasī'ti.",AN10.72,kaṇṭakasuttaṃ,yaṃnūna mayaṃ yena gosiṅgasālavanadāyo ten'upasaṅkameyyāma. tattha mayaṃ appasaddā app'ākiṇṇā <b>phāsuṃ</b> vihareyyāmā'ti.,,,
bandhati 1,pr,binds; ties up; imprisons; confines,MJG,,"sabbe buddhā balappattā, paccekānañ'ca yaṃ balaṃ, arahantānañ'ca tejena, rakkhaṃ <b>bandhāmi</b> sabbaso.",SN35.247,chappāṇakasuttaṃ,"seyyathā'pi, bhikkhave, puriso chappāṇake gahetvā nānāvisaye nānāgocare daḷhāya rajjuyā <b>bandheyya</b>.",VIN PAT PA 2,adinnādāna sikkhāpada,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne rājāno coraṃ gahetvā haneyyuṃ vā <b>bandheyyuṃ</b> vā pabbājeyyuṃ vā",,,
bhavati 1,pr,is; is being; becomes,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yān'īdha bhūtāni samāgatāni, bhummāni vā yāni va antalikkhe.
sabb'eva bhūtā sumanā <b>bhavantu</b>, atho'pi sakkacca suṇantu bhāsitaṃ.",MN40,cūḷāssapurasuttaṃ,"tesaṃ vo, bhikkhave, evaṃsamaññānaṃ sataṃ evaṃpaṭiññānaṃ sataṃ, yā samaṇasāmīcippaṭipadā taṃ paṭipajjissāma. evaṃ no ayaṃ amhākaṃ samaññā ca saccā <b>bhavissati</b> paṭiññā ca bhūtā.",SN47.14,ukkacelasuttaṃ,"tama't'agge mete, ānanda, bhikkhū <b>bhavissanti</b> ye keci sikkhākāmā'ti",UD78,visākhāsuttaṃ,"ye keci sokā paridevitā vā, dukkhā ca lokasmim'anekarūpā.
piyaṃ paṭiccappabhavanti ete, piye asante na <b>bhavanti</b> ete."
bhoga 1.1,masc,wealth; possessions; property; riches,VIBH6.1,paṭiccasamuppādavibhaṅgo,"ñātibyasanena vā phuṭṭhassa, <b>bhoga</b>byasanena vā phuṭṭhassa, rogabyasanena vā phuṭṭhassa, sīlabyasanena vā phuṭṭhassa, diṭṭhibyasanena vā phuṭṭhassa",MN14,cūḷadukkhakkhandhasuttaṃ,"so tesaṃ bhogānaṃ ārakkh'ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, kin'ti me <b>bhoge</b> n'eva rājāno hareyyuṃ, na corā hareyyuṃ, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā hareyyun'ti",SN45.160,"maggasaṃyuttaṃ, nadīsuttaṃ",bhikkhuṃ ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bhāventaṃ ariyaṃ aṭṭh'aṅgikaṃ maggaṃ bahulīkarontaṃ rājāno vā rājamahāmattā vā mittā vā amaccā vā ñātī vā ñātisālohitā vā <b>bhogehi</b> abhihaṭṭhuṃ pavāreyyuṃ,VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa bhariyāyo, dhanakkītā chandavāsinī <b>bhoga</b>vāsinī paṭavāsinī odapattakinī obhaṭacumbaṭā dāsī ca bhariyā ca kammakārī ca bhariyā ca dhaj'āhaṭā muhuttikā."
manāpa 2,nt,pleasant experience; something nice,MN152,indriyabhāvanāsuttaṃ,"puna caparaṃ, ānanda, bhikkhuno jivhāya rasaṃ sāyitvā uppajjati <b>manāpaṃ</b> uppajjati amanāpaṃ uppajjati manāp'āmanāpaṃ",,,,,,,,,
maraṇadhamma,adj,subject to death; liable to die; having death intrinsic to one's nature,AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>maraṇadhammo</b>'mhi, maraṇaṃ anatīto",AN4.182,pāṭibhogasuttaṃ,"<b>maraṇadhammaṃ</b> mā mīyī'ti n'atthi koci pāṭibhogo, samaṇo vā brāhmaṇo vā devo vā māro vā brahmā vā koci vā lokasmiṃ",MN10.16,mahāsatipaṭṭhānasuttaṃ,"<b>maraṇadhammānaṃ</b> sattānaṃ evaṃ icchā uppajjati aho vata mayaṃ na <b>maraṇadhammā</b> assāma, na ca vata no maraṇaṃ āgaccheyyā'ti. na kho pan'etaṃ icchāya pattabbaṃ, idam'pi yam'p'icchaṃ na labhati tam'pi dukkhaṃ",SN45.2,"maggasaṃyuttaṃ, upaḍḍhasuttaṃ","mamañ'hi, ānanda, kalyāṇamittaṃ āgamma jātidhammā sattā jātiyā parimuccanti, jarādhammā sattā jarāya parimuccanti, <b>maraṇadhammā</b> sattā maraṇena parimuccanti"
mahāvana 1,nt,name of a forest outside Vesālī,AN8.53,saṃkhittasuttaṃ,ekaṃ samayaṃ bhagavā vesāliyaṃ viharati <b>mahāvane</b> kūṭ'āgārasālāyaṃ,MN36,mahāsaccakasuttaṃ,atha kho saccako nigaṇṭhaputto jaṅghāvihāraṃ anucaṅkamamāno anuvicaramāno yena <b>mahāvanaṃ</b> kūṭ'āgārasālā ten'upasaṅkami.,TH257,pārāpariyattheragāthā,"samaṇassa ahu cintā, pupphitamhi <b>mahāvane</b>.
ek'aggassa nisinnassa, pavivittassa jhāyino.",,,
migajāta,masc,type of deer; species of deer; (comm) herd of deer,MN25,nivāpasuttaṃ,"na, bhikkhave, nevāpiko nivāpaṃ nivapati <b>migajātānaṃ</b>, imaṃ me nivāpaṃ nivuttaṃ migajātā paribhuñjantā dīgh'āyukā vaṇṇavanto ciraṃ dīgham'addhānaṃ yāpentū'ti.",,,,,,,,,
muccati 1.1,pr,is free (from); becomes free (from); is released (from),DHP127,pāpavaggo,"na antalikkhe na samuddamajjhe,
na pabbatānaṃ vivaraṃ pavissa,
na vijjatī so jagatippadeso,
yatthaṭṭhito <b>mucceyya</b> pāpakammā.",SNP31,"māghasuttaṃ, mahāvaggo 5","ko sujjhati <b>muccati</b> bajjhatī ca,
ken'attanā gacchati brahmalokaṃ,
ajānato me muni brūhi puṭṭho,
bhagavā hi me sakkhi brahmajjadiṭṭho,
tuvañ'hi no brahmasamo'si saccaṃ,
kathaṃ upapajjati brahmalokaṃ jutima.",MN39,mahāassapurasuttaṃ,"seyyathā'pi puriso ābādhiko assa dukkhito bāḷhagilāno, bhattañ'c'assa nacchādeyya, na c'assa kāye balamattā. so aparena samayena tamhā ābādhā <b>mucceyya</b>",,,
mūla 2,nt,source; origin; root,SNP1,"uragasuttaṃ
uragavaggo 1","yass'ānusayā na santi keci,
<b>mūlā</b> ca akusalā samūhatāse,
so bhikkhu jahāti orapāraṃ,
urago jiṇṇam'iva tacaṃ purāṇaṃ.",MN105,sunakkhattasuttaṃ,"upadhi dukkhassa <b>mūlan</b>'ti, iti viditvā nirupadhi upadhisaṅkhaye vimutto upadhismiṃ vā kāyaṃ upasaṃharissati cittaṃ vā uppādessatī'ti, n'etaṃ ṭhānaṃ vijjati.",UD69,udapānasuttaṃ,"kiṃ kayirā udapānena,
āpā ce sabbadā siyuṃ,
taṇhāya <b>mūlato</b> chetvā,
kissa pariyesanaṃ care'ti.",,,
moggallāna 1,masc,name of a monk; chief disciple; great disciple of the Buddha; foremost disciple in psychic power,AN7.61,pacalāyamānasuttaṃ,"tato tvaṃ, <b>moggallāna</b>, uṭṭhāy'āsanā udakena akkhīni anumajjitvā disā anuvilokeyyāsi, nakkhattāni tārakarūpāni ullokeyyāsi",MN32,mahāgosiṅgasuttaṃ,"idh'āvuso <b>moggallāna</b>, bhikkhu cittaṃ vasaṃ vatteti, no ca bhikkhu cittassa vasena vattati. so yāya vihārasamāpattiyā ākaṅkhati pubb'aṇhasamayaṃ viharituṃ, tāya vihārasamāpattiyā pubb'aṇhasamayaṃ viharati.",,,,,,
yattha,ind,wherever; where; when; in which,DHP87,paṇḍitavaggo,"kaṇhaṃ dhammaṃ vippahāya,
sukkaṃ bhāvetha paṇḍito,
okā anokam'āgamma,
viveke <b>yattha</b> dūramaṃ.",SNP37,"nālakasuttaṃ
mahāvaggo 11","hitvā icchañ'ca lobhañ'ca,
<b>yattha</b> satto puthujjano,
cakkhumā paṭipajjeyya,
tareyya narakaṃ imaṃ.",MN25,nivāpasuttaṃ,"yaṃnūna mayaṃ imaṃ nivāpaṃ nivuttaṃ mahatīhi daṇḍavākarāhi samantā sappadesaṃ anuparivāreyyāma, app'eva nāma tatiyānaṃ migajātānaṃ āsayaṃ passeyyāma, <b>yattha</b> te gāhaṃ gaccheyyun'ti.",SN11.15,rāmaṇeyyakasuttaṃ,"gāme vā yadi v'āraññe, ninne vā yadi vā thale.
<b>yattha</b> arahanto viharanti, taṃ bhūmirāmaṇeyyakan'ti."
yaṃnūnāhaṃ,sandhi,what if I were to; let me; I shall; perhaps I,AN9.35,gāvīupamāsuttaṃ,"tassā evam'assa, <b>yaṃnūn'āhaṃ</b> agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti.",MN22,alagaddūpamasuttaṃ,"<b>yaṃnūn'āhaṃ</b> tiṇakaṭṭhasākhāpalāsaṃ saṃkaḍḍhitvā, kullaṃ bandhitvā, taṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno sotthinā pāraṃ uttareyyan'ti.",SN8.11,gaggarāsuttaṃ,<b>yaṃnūn'āhaṃ</b> bhagavantaṃ sammukhā sāruppāya gāthāya abhitthaveyyan'ti.,MN3,dhammadāyādasuttaṃ,<b>yaṃnūn'āhaṃ</b> imaṃ piṇḍapātaṃ bhuñjitvā jighacchādubbalyaṃ paṭivinodetvā evaṃ imaṃ rattin'divaṃ vītināmeyyan'ti
yāvadeva,sandhi,as much as; only as much as; only as far as,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso cīvaraṃ paṭisevāmi <b>yāva'd'eva</b> sītassa paṭighātāya uṇhassa paṭighātāya ḍaṃsamakasavāt'ātapasiriṃsapasamphassānaṃ paṭighātāya yāva'd'eva hirikopīnapaṭicchādan'atthaṃ,MN39,mahāassapurasuttaṃ,bhojane mattaññuno bhavissāma paṭisaṅkhā yoniso āhāraṃ āharissāma n'eva davāya na madāya na maṇḍanāya na vibhūsanāya <b>yāva'd'eva</b> imassa kāyassa ṭhitiyā yāpanāya,SNP38,dvayatānupassanāsuttaṃ,"kā upanisā savanāyā'ti iti ce, bhikkhave, pucchitāro assu, te evam'assu vacanīyā, <b>yāva'd'eva</b> dvayatānaṃ dhammānaṃ yathābhūtaṃ ñāṇāyā'ti. kiñ'ca dvayataṃ vadetha?",MN10,mahāsatipaṭṭhānasuttaṃ,"<b>yāva'd'eva</b> ñāṇamattāya paṭissatimattāya anissito ca viharati, na ca kiñci loke upādiyati."
yo,pron,whoever; whatever; whichever,Thai,,<b>yo</b> so bhagavā arahaṃ sammāsambuddho,DN16.36,mahāparinibbānasuttaṃ,"<b>yo</b> vo … mayā dhammo ca vinayo ca desito paññatto, so vo mam'accayena satthā.",SN22.87,vakkalisuttaṃ,"alaṃ, vakkali, kiṃ te iminā pūtikāyena diṭṭhena? <b>yo</b> kho, vakkali, dhammaṃ passati so maṃ passati, <b>yo</b> maṃ passati so dhammaṃ passati",VIN PAT SA 3,duṭṭhullavācā sikkhāpada,"<b>yo</b> pana bhikkhu, otiṇṇo vipariṇatena cittena, mātugāmaṃ duṭṭhullāhi vācāhi obhāseyya, yathā taṃ yuvā yuvatiṃ methun'ūpasaṃhitāhi, saṅghādiseso."
yo pana bhikkhu,idiom,a monk who; but whichever monastic,VIN PAT NID,nidānuddeso,"<b>yo pana bhikkhu</b> yāvatatiyaṃ anusāviyamāne saramāno santiṃ āpattiṃ n'āvikareyya, sampajānamusāvād'assa hoti.",VIN PAT PA 1,methunadhammasikkhāpadaṃ,"<b>yo pana bhikkhu</b> bhikkhūnaṃ sikkhāsājīvasamāpanno sikkhaṃ appaccakkhāya dubbalyaṃ anāvikatvā methunaṃ dhammaṃ paṭiseveyya, antamaso tiracchānagatāya'pi, pārājiko hoti asaṃvāso.",VIN PAT SA 3,duṭṭhullavācā sikkhāpada,"<b>yo pana bhikkhu</b>, otiṇṇo vipariṇatena cittena, mātugāmaṃ duṭṭhullāhi vācāhi obhāseyya, yathā taṃ yuvā yuvatiṃ methun'ūpasaṃhitāhi, saṅghādiseso.",VIN PAT NP 11,kosiya sikkhāpada,"<b>yo pana bhikkhu</b> kosiyamissakaṃ santhataṃ kārāpeyya, nissaggiyaṃ pācittiyaṃ."
rajakkha,adj,with dirt in the eye,MN26,pāsarāsisuttaṃ,"desetu, bhante, bhagavā dhammaṃ, desetu sugato dhammaṃ. santi sattā appa<b>raj'akkha</b>jātikā, assavanatā dhammassa parihāyanti. bhavissanti dhammassa aññātāro'ti.",,,,,,,,,
rājāno,masc,authorities; officers,VIN PAT PA 2,adinnādānasikkhāpadaṃ,"yo pana bhikkhu gāmā vā araññā vā adinnaṃ theyyasaṅkhātaṃ ādiyeyya, yathārūpe adinn'ādāne <b>rājāno</b> coraṃ gahetvā haneyyuṃ vā bandheyyuṃ vā pabbājeyyuṃ vā",AN7.64,kodhanasuttaṃ,"kodhanassa, bhikkhave, purisapuggalassa kodh'ābhibhūtassa kodhaparetassa, ye'pi'ssa te honti bhogā uṭṭhānavīriy'ādhigatā bāhābalaparicitā sed'āvakkhittā dhammikā dhammaladdhā, te'pi <b>rājāno</b> rājakosaṃ pavesenti kodh'ābhibhūtassa.",MN14,cūḷa dukkhakkhandhasuttaṃ,"so tesaṃ bhogānaṃ ārakkh'ādhikaraṇaṃ dukkhaṃ domanassaṃ paṭisaṃvedeti, kin'ti me bhoge n'eva <b>rājāno</b> hareyyuṃ, na corā hareyyuṃ, na aggi daheyya, na udakaṃ vaheyya, na appiyā dāy'ādā hareyyun'ti",,,
sabbadā,ind,always; at all times,Trad,,"ye santāne hīnā dhammā, yāva nibbānato mamaṃ nassantu <b>sabbadā</b> y'eva.",DHP207,sukhavaggo,"bālasaṅgatacārī hi,
dīgham'addhāna socati,
dukkho bālehi saṃvāso,
amitten'eva <b>sabbadā</b>,
dhīro ca sukhasaṃvāso,
ñātīnaṃ'va samāgamo.",UD69,udapānasuttaṃ,"kiṃ kayirā udapānena,
āpā ce <b>sabbadā</b> siyuṃ,
taṇhāya mūlato chetvā,
kissa pariyesanaṃ care'ti.",,,
samādāya 2,ger,undertaking; taking up; accepting,AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū apaññattaṃ na paññāpessanti, paññattaṃ na samucchindissanti, yathāpaññattesu sikkhāpadesu <b>samādāya</b> vattissanti",MN104,sāmagāmasuttaṃ,"ime ce tumhe ... cha sāraṇīye dhamme <b>samādāya</b> vatteyyātha, passatha no tumhe taṃ vacanapathaṃ, aṇuṃ vā thūlaṃ vā, yaṃ tumhe n'ādhivāseyyāthā'ti?",VIN PAT SA 10,saṅghabheda sikkhāpada,yo pana bhikkhu samaggassa saṅghassa bhedāya parakkameyya bhedanasaṃvattanikaṃ vā adhikaraṇaṃ <b>samādāya</b> paggayha tiṭṭheyya,AN3.4,accayasuttaṃ,"yehi tīhi dhammehi samannāgato bālo veditabbo te tayo dhamme abhinivajjetvā, yehi tīhi dhammehi samannāgato paṇḍito veditabbo te tayo dhamme <b>samādāya</b> vattissāmā'ti"
sammukhā,ind,face to face (with); in front (of); in the presence (of),AN4.180,mahāpadesasuttaṃ,"idha, bhikkhave, bhikkhu evaṃ vadeyya, <b>sammukhā</b> m'etaṃ, āvuso, bhagavato sutaṃ <b>sammukhā</b> paṭiggahitaṃ, ",SN8.11,gaggarāsuttaṃ,yaṃnūn'āhaṃ bhagavantaṃ <b>sammukhā</b> sāruppāya gāthāya abhitthaveyyan'ti.,,,,,,
sāyitvā,abs,having tasted,MN107,gaṇakamoggallānasuttaṃ,sotena saddaṃ sutvā … ghānena gandhaṃ ghāyitvā ... jivhāya rasaṃ <b>sāyitvā</b> … kāyena phoṭṭhabbaṃ phusitvā,SN35.247,chappāṇakasuttaṃ,"jivhāya rasaṃ <b>sāyitvā</b> piyarūpe rase adhimuccati, appiyarūpe rase byāpajjati, anupaṭṭhitakāyassati ca viharati parittacetaso.",MN152,indriyabhāvanāsuttaṃ,"puna caparaṃ, ānanda, bhikkhuno jivhāya rasaṃ <b>sāyitvā</b> uppajjati manāpaṃ uppajjati amanāpaṃ uppajjati manāp'āmanāpaṃ",,,
sāraṇīya 1.1,ptp,polite; pleasant; charming; (comm) fit to be remembered,MN48,kosambiyasuttaṃ,"cha'y'ime, bhikkhave, dhammā <b>sāraṇīyā</b> piyakaraṇā garukaraṇā saṅgahāya avivādāya sāmaggiyā ekībhāvāya saṃvattanti.",MN107,gaṇakamoggallānasuttaṃ,sammodanīyaṃ kathaṃ <b>sāraṇīyaṃ</b> vītisāretvā ekam'antaṃ nisīdi.,,,,,,
sāruppa,adj,suitable (for); proper (for); appropriate (for),AN7.61,pacalāyamānasuttaṃ,yāni ca kho tāni sen'āsanāni appasaddāni appanigghosāni vijanavātāni manussarāhaseyyakāni paṭisallāna<b>sāruppāni</b> tathārūpehi sen'āsanehi saṃsaggaṃ vaṇṇayāmī'ti,AN3.89,tatiyasikkhāsuttaṃ,"yāni ca kho tāni sikkhāpadāni ādibrahmacariyakāni brahmacariya<b>sāruppāni</b> tattha dhuvasīlo ca hoti ṭhitasīlo ca, samādāya sikkhati sikkhāpadesu.",SN8.11,gaggarāsuttaṃ,yaṃnūn'āhaṃ bhagavantaṃ sammukhā <b>sāruppāya</b> gāthāya abhitthaveyyan'ti.,SN35.30,samugghātasāruppasuttaṃ,"sabbamaññitasamugghāta<b>sāruppaṃ</b> vo, bhikkhave, paṭipadaṃ desessāmi."
siyaṃ,opt,I could be; may I be; I might be; I should be,THI71,subhājīvakambavanikātherīgāthā,"ahaṃ tava vas'ānugo <b>siyaṃ</b>,
yadi viharemase kānan'antare,
na hi m'atthi tayā piyattaro,
pāṇo kinnarimandalocane.",SN22.3,hāliddikānisuttaṃ,"kathañ'ca, gahapati, purakkharāno hoti? idha, gahapati, ekaccassa evaṃ hoti, evaṃrūpo <b>siyaṃ</b> anāgatam'addhānaṃ, evaṃvedano <b>siyaṃ</b> anāgatam'addhānaṃ",,,,,,
