pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
divā ca ratto ca,idiom,by day and night; all day and night,SNP13,"ratanasuttaṃ
cūḷavaggo 1","tasmā hi bhūtā nisāmetha sabbe, mettaṃ karotha mānusiyā pajāya.
<b>divā ca ratto ca</b> haranti ye baliṃ, tasmā hi ne rakkhatha appamattā.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca,
ye dadanti upassayaṃ,
tesaṃ <b>divā ca ratto ca</b>,
sadā puññaṃ pavaḍḍhati.",DHP296,pakiṇṇakavaggo,"suppabuddhaṃ pabujjhanti,
sadā gotamasāvakā,
yesaṃ <b>divā ca ratto ca</b>,
niccaṃ buddhagatā sati.",,,
deseti 1,pr,preach (to); teaches (to); explains (to),AN8.53,saṃkhittasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ <b>desetu</b>, yam'ahaṃ bhagavato dhammaṃ sutvā ekā vūpakaṭṭhā appamattā ātāpinī pahit'attā vihareyyan'ti",SN22.22,bhārasuttaṃ,"bhārañ'ca vo, bhikkhave, <b>desessāmi</b> bhārahārañ'ca bhār'ādānañ'ca bhāranikkhepanañ'ca. taṃ suṇātha. katamo ca, bhikkhave, bhāro?",MN139,araṇavibhaṅgasuttaṃ,"ussādanañ'ca jaññā, apasādanañ'ca jaññā, ussādanañ'ca ñatvā apasādanañ'ca ñatvā n'ev'ussādeyya, na apasādeyya, dhammam'eva <b>deseyya</b>.",,,
devatā,fem,deity; god,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4",atha kho aññatarā <b>devatā</b> abhikkantāya rattiyā abhikkantavaṇṇā kevalakappaṃ jetavanaṃ obhāsetvā yena bhagavā ten'upasaṅkami,SNP58,"puṇṇaka māṇava pucchā
pārāyanavaggo 3","anejaṃ mūladassāviṃ,
atthi pañhena āgamaṃ,
kiṃ nissitā isayo manujā,
khattiyā brāhmaṇā <b>devatānaṃ</b>,
yaññam'akappayiṃsu puthū'dha loke,
pucchāmi taṃ bhagavā brūhi me taṃ.",AN11.15,mettāsuttaṃ,"manussānaṃ piyo hoti, amanussānaṃ piyo hoti, <b>devatā</b> rakkhanti, n'āssa aggi vā visaṃ vā satthaṃ vā kamati, tuvaṭaṃ cittaṃ samādhiyati, mukhavaṇṇo vippasīdati",AN11.15,mettāsuttaṃ,"sukhaṃ supati, sukhaṃ paṭibujjhati, na pāpakaṃ supinaṃ passati, manussānaṃ ca amanussānaṃ piyo hoti, <b>devatā</b> rakkhanti"
dve 1,card,two (2),SN56.11,dhammacakkappavattanasuttaṃ,"<b>dve</b>'me, bhikkhave, antā pabbajitena na sevitabbā.",MN152,indriyabhāvanāsuttaṃ,divasaṃsantatte ayokaṭāhe <b>dve</b> vā tīṇi vā udakaphusitāni nipāteyya,DN16.26,mahāparinibbānasuttaṃ,"idāni, bhante, deve vassante deve gaḷagaḷāyante vijjullatāsu niccharantīsu asaniyā phalantiyā <b>dve</b> kassakā bhātaro hatā cattāro ca balibaddā",MN107,gaṇakamoggallānasuttaṃ,"ekaṃ ekakaṃ, <b>dve</b> dukā, tīṇi tikā, cattāri catukkā, pañca pañcakā, cha chakkā, satta sattakā, aṭṭha aṭṭhakā, nava navakā, dasa dasakā'ti, satam'pi mayaṃ, bho gotama, gaṇāpema, bhiyyo'pi gaṇāpema."
dhamma 1.06,masc,matter; thing; phenomena,DHP279,maggavaggo,"sabbe <b>dhammā</b> anattā'ti, yadā paññāya passati.
atha nibbindati dukkhe, esa maggo visuddhiyā.",SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","phuṭṭhassa loka<b>dhammehi</b>, cittaṃ yassa na kampati.
asokaṃ virajaṃ khemaṃ, etam'maṅgalam'uttamaṃ.",DHP384,brāhmaṇavaggo,"yadā dvayesu <b>dhammesu</b>,
pāragū hoti brāhmaṇo,
ath'assa sabbe saṃyogā,
atthaṃ gacchanti jānato.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gato so uda vā so n'atthi,
udāhu ve sassatiyā arogo,
taṃ me munī sādhu viyākarohi,
tathā hi te vidito esa <b>dhammo</b>."
nahāru,masc,tendon; sinew,SN12.22,dutiyadasabalasutta,"kāmaṃ taco ca <b>nahāru</b> ca aṭṭhi ca avasissatu, sarīre upasussatu maṃsalohitaṃ, yaṃ taṃ purisathāmena purisavīriyena purisaparakkamena pattabbaṃ na taṃ apāpuṇitvā vīriyassa saṇṭhānaṃ bhavissatī'ti.",MN62,mahārāhulovādasuttaṃ,"yaṃ kiñci, rāhula, ajjhattaṃ paccattaṃ kakkhaḷaṃ kharigataṃ upādinnaṃ, seyyath'idaṃ, kesā lomā nakhā dantā taco, maṃsaṃ <b>nahāru</b> aṭṭhi aṭṭhimiñjaṃ vakkaṃ … ayaṃ vuccati, rāhula, ajjhattikā pathavīdhātu",,,,,,
niggayhavādī,adj,who reproves; who rebukes; who blames,DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ,
yaṃ passe vajjadassinaṃ,
<b>niggayhavādiṃ</b> medhāviṃ,
tādisaṃ paṇḍitaṃ bhaje,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",,,,,,,,,
nicca 1,adj,permanent; lasting; ordered; stable; reliable; immutable,SN22.59,anattalakkhaṇasuttaṃ,"taṃ kiṃ maññatha, bhikkhave, rūpaṃ <b>niccaṃ</b> vā aniccaṃ vā'ti? aniccaṃ, bhante.",AN4.49,vipallāsasuttaṃ,"anicce, bhikkhave, <b>niccan</b>'ti saññāvipallāso cittavipallāso diṭṭhivipallāso. dukkhe, bhikkhave, sukhan'ti saññāvipallāso cittavipallāso diṭṭhivipallāso.",TH225,lakuṇḍaka bhaddiyattheragāthā,"buddho ce me varaṃ dajjā,
so ca labbhetha me varo,
gaṇhe'haṃ sabbalokassa,
<b>niccaṃ</b> kāyagataṃ satiṃ.",SN22.96,gomayapiṇḍasuttaṃ,"ettako'pi kho, bhikkhu, attabhāvapaṭilābho n'atthi <b>nicco</b> dhuvo sassato avipariṇāmadhammo sassatisamaṃ tath'eva ṭhassati."
niddisi 1,aor,indicated; pointed out; designated; appointed,VIN PAT NP 10,rājasikkhāpadaṃ,"so ce dūto taṃ veyyāvaccakaraṃ saññāpetvā taṃ bhikkhuṃ upasaṅkamitvā evaṃ vadeyya, yaṃ kho, bhante, āyasmā veyyāvaccakaraṃ <b>niddisi</b>, saññatto so mayā, upasaṅkamat'āyasmā kālena, cīvarena taṃ acchādessatī'ti.",,,,,,,,,
nidhi 1,masc,treasure; trove; hoard,DHP76,paṇḍitavaggo,"<b>nidhīnaṃ</b>'va pavattāraṃ,
yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ,
tādisaṃ paṇḍitaṃ bhaje,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",TH262,tālapuṭattheragāthā,"kadā iṇ'aṭṭo'va daliddako <b>nidhiṃ</b>,
ārādhayitvā dhanikehi pīḷito,
tuṭṭho bhavissaṃ adhigamma sāsanaṃ,
mah'esino taṃ nu kadā bhavissati.",,,,,,
nisīdati,pr,sits (on); sits down (in),SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha <b>nisīdatha</b>,
ko attho supitena vo,
āturānañ'hi kā niddā,
sallaviddhāna ruppataṃ.",MN107,gaṇakamoggallānasuttaṃ,"so pacchābhattaṃ piṇḍapātapaṭikkanto <b>nisīdati</b> pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",,,,,,
pacālaka 1,adj,swinging; swaying; shaking; nodding,VIN PAT SE 17,bāhuppacālakasikkhāpadaṃ,na bāhu<b>ppacālakaṃ</b> antaraghare gamissāmī'ti sikkhā karaṇīyā.,VIN PAT SE 15,kāyappacālakasikkhāpadaṃ,na kāya<b>ppacālakaṃ</b> antaraghare gamissāmī'ti sikkhā karaṇīyā.,,,,,,
paññavant,adj,wise; intelligent; discerning; insightful; percipient,AN7.25,tatiyasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū … <b>paññavanto</b> bhavissanti,MN107,gaṇakamoggallānasuttaṃ,"ye pana te kulaputtā ... āraddhavīriyā pahit'attā upaṭṭhitassatino sampajānā samāhitā ek'aggacittā <b>paññavanto</b> aneḷamūgā, tehi bhavaṃ gotamo saddhiṃ saṃvasati.",DHP84,paṇḍitavaggo,"na attahetu na parassa hetu,
na puttam'icche na dhanaṃ na raṭṭhaṃ,
na iccheyya adhammena samiddhim'attano,
sa sīlavā <b>paññavā</b> dhammiko siyā.",AN7.67,nagaropamasuttaṃ,ariyasāvako <b>paññavā</b> hoti uday'atthagāminiyā paññāya samannāgato ariyāya nibbedhikāya sammā dukkhakkhayagāminiyā.
paññāya 2,fem,by wisdom; with intelligence; by understanding; with insight,DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti, yadā <b>paññāya</b> passati.
atha nibbindati dukkhe, esa maggo visuddhiyā.",SN46.3,sīlasuttaṃ,so tathā sato viharanto taṃ dhammaṃ <b>paññāya</b> pavicinati pavicarati parivīmaṃsam'āpajjati,SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","yāni sotāni lokasmiṃ,
sati tesaṃ nivāraṇaṃ,
sotānaṃ saṃvaraṃ brūmi,
<b>paññāya</b>-ete pidhiyyare.",MN22,alagaddūpamasuttaṃ,te taṃ dhammaṃ pariyāpuṇitvā tesaṃ dhammānaṃ <b>paññāya</b> atthaṃ na upaparikkhanti. tesaṃ te dhammā <b>paññāya</b> atthaṃ anupaparikkhataṃ na nijjhānaṃ khamanti.
paṇḍita 2,masc,sage; intelligent person; wise man; smart person,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","asevanā ca bālānaṃ, <b>paṇḍitānañ</b>'ca sevanā.
pūjā ca pūjanīyānaṃ, etam'maṅgalam'uttamaṃ.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","yaṃ taṃ apucchimha akittayī no,
aññaṃ taṃ pucchāma tadiṅgha brūhi,
ettāvat'aggaṃ nu vadanti h'eke,
yakkhassa suddhiṃ idha <b>paṇḍitāse</b>,
udāhu aññam'pi vadanti etto.",DHP81,paṇḍitavaggo,"selo yathā ekaghano,
vātena na samīrati,
evaṃ nindāpasaṃsāsu,
na samiñjanti <b>paṇḍitā</b>.",DHP76,paṇḍitavaggo,"nidhīnaṃ'va pavattāraṃ, yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ, tādisaṃ <b>paṇḍitaṃ</b> bhaje,
tādisaṃ bhajamānassa, seyyo hoti na pāpiyo."
pabbajita 2,pp,ordained (from); renounced (from),SN12.22,dutiyadasabalasuttaṃ,alam'eva saddhā<b>pabbajitena</b> kulaputtena vīriyaṃ ārabhituṃ,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cira<b>pabbajitā</b> saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,MN140,dhātuvibhaṅgasuttaṃ,"atha kho bhagavā āyasmantaṃ pukkusātiṃ etadavoca, kaṃ'si tvaṃ, bhikkhu, uddissa <b>pabbajito</b>? ko vā te satthā? kassa vā tvaṃ dhammaṃ rocesī'ti?",MN40,cūḷāssapurasuttaṃ,"evam'eva kho, bhikkhave, khattiyakulā ce'pi agārasmā anagāriyaṃ <b>pabbajito</b> hoti, so ca tathāgatappaveditaṃ dhammavinayaṃ āgamma, evaṃ mettaṃ karuṇaṃ muditaṃ upekkhaṃ bhāvetvā labhati ajjhattaṃ vūpasamaṃ."
paricarati 3,pr,enjoys; indulges; has sex with,VIN PAT SA 4,attakāmapāricariyasikkhāpadaṃ,"etadaggaṃ bhagini pāricariyānaṃ yā mādisaṃ sīlavantaṃ kalyāṇadhammaṃ brahmacāriṃ etena dhammena <b>paricareyyā</b>'ti methun'upasaṃhitena, saṅghādiseso.",,,,,,,,,
pariṇāyaka 2,masc,leader; who shows the way,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅgha<b>pariṇāyakā</b> te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,,,,,,,,,
parimuccati,pr,is completely freed (from); is totally liberated (from); escapes (from),Sri Lanka,,addhā imāya paṭipadāya jātijarābyādhimaraṇamhā <b>parimuccissāmi</b>,MN2.2,sabbāsavasuttaṃ,"diṭṭhisaṃyojanasaṃyutto, bhikkhave, assutavā puthujjano na <b>parimuccati</b> jātiyā jarāya maraṇena sokehi paridevehi dukkhehi domanassehi upāyāsehi, na <b>parimuccati</b> dukkhasmā'ti vadāmi",DHP291,pakiṇṇakavaggo,"paradukkh'ūpadhānena,
attano sukham'icchati.
verasaṃsaggasaṃsaṭṭho,
verā so na <b>parimuccati</b>.",,,
pasāreti 1,pr,stretches out; straightens; extends,MN152,indriyabhāvanāsuttaṃ,balavā puriso samiñjitaṃ vā bāhaṃ <b>pasāreyya</b>,SNP32,sabhiyasuttaṃ,"puṇḍarīkaṃ yathā vaggu,
toye na upalimpati,
evaṃ puññe ca pāpe ca,
ubhaye tvaṃ na limpasi,
pāde vīra <b>pasārehi</b>,
sabhiyo vandati satthuno'ti.",,,,,,
passati 2,pr,understands; gets,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yath'indakhīlo pathaviṃ sito siyā, catubbhi vātehi asampakampiyo.
tath'ūpamaṃ sappurisaṃ vadāmi, yo ariyasaccāni avecca <b>passati</b>.",DHP277,maggavaggo,"sabbe saṅkhārā aniccā'ti,
yadā paññāya <b>passati</b>,
atha nibbindati dukkhe,
esa maggo visuddhiyā.",SN25.1,cakkhusuttaṃ,"yo, bhikkhave, ime dhamme evaṃ pajānāti evaṃ <b>passati</b>, ayaṃ vuccati, sot'āpanno avinipātadhammo niyato sambodhiparāyano'ti.",,,
pavaḍḍhati 1,pr,increases; develops; grows,AN5.32,cundīsuttaṃ,"aggasmiṃ dānaṃ dadataṃ, aggaṃ puññaṃ <b>pavaḍḍhati</b>. aggaṃ āyu ca vaṇṇo ca, yaso kitti sukhaṃ balaṃ.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca,
ye dadanti upassayaṃ,
tesaṃ divā ca ratto ca,
sadā puññaṃ <b>pavaḍḍhati</b>.",DHP282,maggavaggo,"yogā ve jāyatī bhūri,
ayogā bhūrisaṅkhayo,
etaṃ dvedhāpathaṃ ñatvā,
bhavāya vibhavāya ca,
tath'āttānaṃ niveseyya,
yathā bhūri <b>pavaḍḍhati</b>.",MN2.1,sabbāsavasuttaṃ,"ayoniso manasikaroto anuppannā c'eva āsavā uppajjanti, uppannā ca āsavā <b>pavaḍḍhanti</b>, yoniso ca kho, bhikkhave, manasikaroto anuppannā c'eva āsavā na uppajjanti, uppannā ca āsavā pahīyanti."
pavattar 1,masc,proclaimer; propagator; disseminator (of),MN18,madhupiṇḍikasuttaṃ,"so h'āvuso, bhagavā jānaṃ jānāti, passaṃ passati, cakkhubhūto ñāṇabhūto dhammabhūto brahmabhūto, vattā <b>pavattā</b>, atthassa ninnetā, amatassa dātā, dhammassāmī tathāgato",DHP76,paṇḍitavaggo,"nidhīnaṃ'va <b>pavattāraṃ</b>,
yaṃ passe vajjadassinaṃ,
niggayhavādiṃ medhāviṃ,
tādisaṃ paṇḍitaṃ bhaje,
tādisaṃ bhajamānassa,
seyyo hoti na pāpiyo.",,,,,,
pāṇabhūta 1,nt,living being,MN107,gaṇakamoggallānasuttaṃ,sabba<b>pāṇabhūta</b>hit'ānukampī byāpādapadosā cittaṃ parisodheti,SNP8,mettasuttaṃ,"ye keci <b>pāṇabhūt</b>'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.",SN1.33,sādhusuttaṃ,"yo <b>pāṇabhūtāni</b> aheṭhayaṃ caraṃ,
par'ūpavādā na karonti pāpaṃ,
bhīruṃ pasaṃsanti na hi tattha sūraṃ,
bhayā hi santo na karonti pāpan'ti.",,,
pitar,masc,father,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅgha<b>pitaro</b> saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti pūjessanti tesañ'ca sotabbaṃ maññissanti,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","mātā<b>pitu</b> upaṭṭhānaṃ, puttadārassa saṅgaho.
anākulā ca kamm'antā, etam'maṅgalam'uttamaṃ.",DHP43,cittavaggo,"na taṃ mātā <b>pitā</b> kayirā,
aññe vā'pi ca ñātakā,
sammāpaṇihitaṃ cittaṃ,
seyyaso naṃ tato kare.",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa itthiyo, māturakkhitā <b>pitu</b>rakkhitā mātā<b>pitu</b>rakkhitā bhāturakkhitā bhaginirakkhitā ñātirakkhitā gottarakkhitā dhammarakkhitā sārakkhā saparidaṇḍā."
pitari 1,masc,in father; towards father,SN7.15,mānatthaddhasuttaṃ,"mātari <b>pitari</b> c'āpi, atho jeṭṭhamhi bhātari. ācariye catutthamhi, tesu na mānaṃ kayirātha.",,,,,,,,,
piya 1,adj,dear (to); beloved (by); loved (by),DHP130,daṇḍavaggo,"sabbe tasanti daṇḍassa,
sabbesaṃ jīvitaṃ <b>piyaṃ</b>,
attānaṃ upamaṃ katvā,
na haneyya na ghātaye.",AN11.15,mettāsuttaṃ,"manussānaṃ <b>piyo</b> hoti, amanussānaṃ <b>piyo</b> hoti, devatā rakkhanti, n'āssa aggi vā visaṃ vā satthaṃ vā kamati, tuvaṭaṃ cittaṃ samādhiyati, mukhavaṇṇo vippasīdati",AN5.81,rajanīyasuttaṃ,"pañcahi, bhikkhave, dhammehi samannāgato thero bhikkhu sabrahmacārīnaṃ <b>piyo</b> ca hoti manāpo ca garu ca bhāvanīyo ca.",,,
puñña 1,nt,merit; good deed; spiritual wealth,SN12.41,pañcaverabhayasuttaṃ,"yadidaṃ cattāri purisayugāni aṭṭha purisapuggalā esa bhagavato sāvakasaṅgho, āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ <b>puñña</b>kkhettaṃ lokassa",SN1.51,jarāsuttaṃ,"sīlaṃ yāva jarā sādhu,
saddhā sādhu patiṭṭhitā,
paññā narānaṃ ratanaṃ,
<b>puññaṃ</b> corehi dūharan'ti.",DHP116,pāpavaggo,"abhittharetha kalyāṇe,
pāpā cittaṃ nivāraye,
dandhañ'hi karoto <b>puññaṃ</b>,
pāpasmiṃ ramatī mano.",SN1.47,vanaropasuttaṃ,"papañ'ca udapānañ'ca,
ye dadanti upassayaṃ,
tesaṃ divā ca ratto ca,
sadā <b>puññaṃ</b> pavaḍḍhati."
puttadāra 1,masc,wife and kids,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","mātāpitu upaṭṭhānaṃ,
<b>puttadārassa</b> saṅgaho,
anākulā ca kamm'antā,
etam'maṅgalam'uttamaṃ.",JAa178,kacchapa jātaka vaṇṇanā,atīte bārāṇasiyaṃ brahmadatte rajjaṃ kārente bodhisatto kāsigāmake kumbhakārakule nibbattitvā kumbhakārakammaṃ katvā <b>puttadāraṃ</b> posesi.,,,,,,
pubbe 1,ind,before; previously; formerly; in the past,PAT PK,dhammayuttikapubbakiccaṃ,uposathakaraṇato <b>pubbe</b> navavidhaṃ pubbakiccaṃ kātabbaṃ hoti,SNP53,"attadaṇḍasuttaṃ
aṭṭhakavaggo 15","yaṃ <b>pubbe</b> taṃ visosehi, pacchā te m'āhu kiñcanaṃ,
majjhe ce no gahessasi, upasanto carissasi.",AN4.122,ūmibhayasuttaṃ,"tassa evaṃ hoti, mayaṃ kho <b>pubbe</b> agāriyabhūtā samānā aññe ovadāma'pi anusāsāma'pi. ime pan'amhākaṃ puttamattā maññe nattamattā maññe ovaditabbaṃ anusāsitabbaṃ maññantī'ti.",VIN PAT NP 8,paṭhamaupakkhaṭa sikkhāpada,"tatra ce so bhikkhu, <b>pubbe</b> appavārito, upasaṅkamitvā cīvare vikappaṃ āpajjeyya"
purisa 1,masc,man; male; person,SN55.7,veḷudvāreyyasuttaṃ,arahaṃ sammāsambuddho vijjācaraṇasampanno sugato lokavidū anuttaro <b>purisa</b>dammasārathi satthā devamanussānaṃ buddho bhagavā,AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ <b>puriso</b> kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, brahmacariyavāso na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.",MN152,indriyabhāvanāsuttaṃ,"seyyathā'pi, ānanda, balavā <b>puriso</b> samiñjitaṃ vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya.",,,
purisaviggaha,masc,male; male human being,VIN2.5.1.7,dhammadesanāsikkhāpadaṃ,"aññatra viññunā <b>purisaviggahenā</b>'ti ṭhapetvā viññuṃ <b>purisaviggahaṃ</b>. viññū nāma <b>purisaviggaho</b>, paṭibalo hoti subhāsitadubbhāsitaṃ duṭṭhull'āduṭṭhullaṃ ājānituṃ.",VIN PAT PC 7,dhammadesanāsikkhāpadaṃ,"yo pana bhikkhu mātugāmassa uttarichappañcavācāhi dhammaṃ deseyya aññatra viññunā <b>purisaviggahena</b>, pācittiyaṃ.",,,,,,
pūjeti 1,pr,reveres; honours; respects,AN7.23,paṭhamasattakasuttaṃ,yāvakīvañ'ca bhikkhave bhikkhū ye te bhikkhū therā rattaññū cirapabbajitā saṅghapitaro saṅghapariṇāyakā te sakkarissanti garuṃ karissanti mānessanti <b>pūjessanti</b> tesañ'ca sotabbaṃ maññissanti,DN16.27,mahāparinibbānasuttaṃ,"yo kho, ānanda, bhikkhu vā bhikkhunī vā upāsako vā upāsikā vā dhamm'ānudhammappaṭipanno viharati sāmīcippaṭipanno anudhammacārī so tathāgataṃ sakkaroti garuṃ karoti māneti <b>pūjeti</b> apaciyati paramāya pūjāya",MIL4.3.7,buddhapūjanapañho,"bhante nāgasena, bhāsitam'p'etaṃ tathāgatena, abyāvaṭā tumhe, ānanda, hotha tathāgatassa sarīrapūjāyā'ti. puna ca bhaṇitaṃ,
<b>pūjetha</b> naṃ pūjaniyassa dhātuṃ,
evaṃ karā saggamito gamissathā'ti.",,,
balavant 1,adj,strong; powerful,MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, <b>balavā</b> puriso dubbalataraṃ purisaṃ sīse vā gale vā khandhe vā gahetvā abhiniggaṇheyya abhinippīḷeyya abhisantāpeyya.",AN5.51,āvaraṇasuttaṃ,"so vata, bhikkhave, bhikkhu ime pañca āvaraṇe nīvaraṇe cetaso ajjhāruhe paññāya dubbalīkaraṇe pahāya, <b>balavatiyā</b> paññāya att'atthaṃ vā ñassati par'atthaṃ vā ñassati ubhay'atthaṃ vā ñassati",MN152,indriyabhāvanāsuttaṃ,"seyyathā'pi, ānanda, <b>balavā</b> puriso samiñjitaṃ vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya.",SN11.4,vepacittisuttaṃ,"yo have <b>balavā</b> santo, dubbalassa titikkhati. tam'āhu paramaṃ khantiṃ, niccaṃ khamati dubbalo."
balibadda,masc,ox; bull,DHP152,jarāvaggo,"appassut'āyaṃ puriso, <b>balibaddho</b>'va jīrati,
maṃsāni tassa vaḍḍhanti, paññā tassa na vaḍḍhati.",MNa36,mahāsaccakasutavaṇṇanā,rañño ālambananaṅgalaṃ rattasuvaṇṇaparikkhittaṃ hoti. <b>balibaddānaṃ</b> siṅgāni'pi rasmipatodā'pi suvaṇṇaparikkhittā honti.,DN16.26,mahāparinibbānasuttaṃ,"idāni, bhante, deve vassante deve gaḷagaḷāyante vijjullatāsu niccharantīsu asaniyā phalantiyā dve kassakā bhātaro hatā cattāro ca <b>balibaddā</b>",,,
bāhā 1,fem,arm; forearm,UD45,uposathasuttaṃ,atha kho āyasmā mahāmoggallāno taṃ puggalaṃ <b>bāhāyaṃ</b> gahetvā bahidvārakoṭṭhakā nikkhāmetvā sūcighaṭikaṃ datvā yena bhagavā ten'upasaṅkami,MN22,alagaddūpamasuttaṃ,so passeyya mahantaṃ alagaddaṃ. tam'enaṃ bhoge vā naṅguṭṭhe vā gaṇheyya. tassa so alagaddo paṭiparivattitvā hatthe vā <b>bāhāya</b> vā aññatarasmiṃ vā aṅgapaccaṅge ḍaṃseyya.,MN152,indriyabhāvanāsuttaṃ,"seyyathā'pi, ānanda, balavā puriso samiñjitaṃ vā <b>bāhaṃ</b> pasāreyya, pasāritaṃ vā <b>bāhaṃ</b> samiñjeyya.",SN12.63,puttamaṃsūpamasuttaṃ,tam'enaṃ dve balavanto purisā nānā<b>bāhāsu</b> gahetvā taṃ aṅgārakāsuṃ upakaḍḍheyyuṃ. atha kho tassa purisassa ārakā'v'assa cetanā ārakā patthanā ārakā paṇidhi.
bāhu,masc,arm; forearm,Trad,,"<b>bāhuṃ</b> sahassam'abhinimmita sāvudhan'taṃ, grīmekhalaṃ uditaghorasasenamāraṃ, dān'ādidhammavidhinā jitavā mun'indo, tan'tejasā bhavatu te jayamaṅgalāni",MN54.2,potaliyasuttaṃ,"taṃ kiṃ maññasi, gahapati, sace so puriso taṃ ādittaṃ tiṇ'ukkaṃ na khippam'eva paṭinissajjeyya tassa sā ādittā tiṇ'ukkā hatthaṃ vā daheyya <b>bāhuṃ</b> vā daheyya aññataraṃ vā aññataraṃ vā aṅgapaccaṅgaṃ daheyya",AN8.14,assakhaḷuṅkasuttaṃ,"puna caparaṃ, bhikkhave, bhikkhū bhikkhuṃ āpattiyā codenti. so bhikkhu bhikkhūhi āpattiyā codiyamāno saṅghamajjhe <b>bāhu</b>vikkhepaṃ karoti.",VIN PAT SE 18,bāhuppacālaka sikkhāpada,na <b>bāhu</b>ppacālakaṃ antaraghare nisīdissāmī'ti sikkhā karaṇīyā.
bāhuppacālakaṃ,ind,swinging the arms; swaying the arms,VIN2.7.2,ujjagghikavaggo,"na <b>bāhuppacālakaṃ</b> antaraghare gantabbaṃ. bāhuṃ paggahetvā gantabbaṃ. yo anādariyaṃ paṭicca bāhuppacālakaṃ antaraghare gacchati bāhuṃ olambento, āpatti dukkaṭassa.",VIN PAT SE 17,bāhuppacālakasikkhāpadaṃ,na <b>bāhuppacālakaṃ</b> antaraghare gamissāmī'ti sikkhā karaṇīyā.,,,,,,
brahmacārī 2,masc,celibate man; who abstains from sexual intercourse,MN51,kandarakasuttaṃ,abrahmacariyaṃ pahāya <b>brahmacārī</b> hoti ārācārī virato methunā gāmadhammā.,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"idha ekacco dussīlo hoti pāpadhammo asucisaṅkassarasamācāro paṭicchannakamm'anto assamaṇo samaṇapaṭiñño abrahmacārī <b>brahmacāri</b>paṭiñño antopūti avassuto kasambujāto, antopūtibhāvo'ti.",VIN PAT SA 4,attakāmapāricariyasikkhāpadaṃ,"etadaggaṃ bhagini pāricariyānaṃ yā mādisaṃ sīlavantaṃ kalyāṇadhammaṃ <b>brahmacāriṃ</b> etena dhammena paricareyyā'ti methun'upasaṃhitena, saṅghādiseso.",,,
