pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
yamahaṃ,sandhi,whatever I; which I; that I,AN8.53,saṃkhittasuttaṃ,"sādhu me, bhante, bhagavā saṃkhittena dhammaṃ desetu <b>yam'ahaṃ</b> bhagavato dhammaṃ sutvā eko vūpakaṭṭho appamatto ātāpī pahit'atto vihareyyan'ti. ",SNP71,"piṅgiya māṇava pucchā
pārāyanavaggo 16","jiṇṇo'ham'asmi abalo vītavaṇṇo,
nettā na suddhā savanaṃ na phāsu,
m'āhaṃ nassaṃ momuho antarāva,
ācikkha dhammaṃ <b>yam'ahaṃ</b> vijaññaṃ,
jātijarāya idha vippahānaṃ.",SN22.80,piṇḍolyasuttaṃ,"so evaṃ pajānāti, n'atthi nu kho taṃ kiñci lokasmiṃ <b>yam'ahaṃ</b> upādiyamāno na vajjavā assaṃ.",,,
yaṃpaccayāssa,sandhi,on account of which for him; because of which for him; due to which for him,SN12.25,bhūmijasuttaṃ,"sāmaṃ vā taṃ, ānanda, kāyasaṅkhāraṃ abhisaṅkharoti, <b>yaṃpaccay'āssa</b> taṃ uppajjati ajjhattaṃ sukhadukkhaṃ. pare vā taṃ, ānanda, kāyasaṅkhāraṃ abhisaṅkharonti, <b>yaṃpaccay'āssa</b> taṃ uppajjati ajjhattaṃ sukhadukkhaṃ.",,,,,,,,,
yāvañcidaṃ,sandhi,and in this case; and in this regard; and as far as this; to such an extent,SN1.48,paṇihitācchavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yaṃ evaṃ lahuparivattaṃ yatha'y'idaṃ cittaṃ. <b>yāvañ'c'idaṃ</b>, bhikkhave, upamā'pi na sukarā yāva lahuparivattaṃ cittan'ti.",SN15.1,tiṇakaṭṭhasuttaṃ,"<b>yāvañ'c'idaṃ</b>, bhikkhave, alam'eva sabbasaṅkhāresu nibbindituṃ alaṃ virajjituṃ alaṃ vimuccitun'ti.",,,,,,
rajas 2,masc,dust; dirt,MN27,cūḷahatthipadopamasuttaṃ,sambādho ghar'āvāso <b>rajo</b>patho abbhokāso pabbajjā.,ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye,
tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni,
sameti vuṭṭhī'va <b>rajaṃ</b> samūhataṃ.",DHP125,pāpavaggo,"yo appaduṭṭhassa narassa dussati,
suddhassa posassa anaṅgaṇassa,
tam'eva bālaṃ pacceti pāpaṃ,
sukhumo <b>rajo</b> paṭivātaṃ'va khitto.",,,
rūpa 4,adj,of character; having nature of; of type; of kind; having the quality of; appearing as,PAT PK,dhammayuttikapubbakiccaṃ,"evan'taṃ uposathakammaṃ imehi catūhi lakkhaṇehi saṅgahitaṃ pattakallaṃ nāma hoti, kātuṃ yutta<b>rūpaṃ</b>.",SN35.247,chappāṇakasuttaṃ,"manasā dhammaṃ viññāya piya<b>rūpe</b> dhamme adhimuccati, appiyarūpe dhamme byāpajjati, anupaṭṭhitakāyassati ca viharati parittacetaso.",DHP268,dhammaṭṭhavaggo,"na monena munī hoti,
mūḷha<b>rūpo</b> aviddasu,
yo ca tulaṃva paggayha,
varam'ādāya paṇḍito.",MN70,kīṭāgirisuttaṃ,"ev'āhaṃ ajānanto eva<b>rūpaṃ</b> sukhaṃ vedanaṃ pajahathā'ti vadeyyaṃ, api nu me etaṃ, bhikkhave, patirūpaṃ abhavissā'ti?"
rohitassa,masc,previous name of a deity,AN4.45,rohitassasuttaṃ,"bhūtapubb'āhaṃ, bhante, <b>rohitasso</b> nāma isi ahosiṃ bhojaputto iddhimā vehāsaṅ'gamo.",,,,,,,,,
lokanirodhagāmī,adj,leading to the end of the world,AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca <b>lokanirodhagāminiñ</b>'ca paṭipadan'ti.",,,,,,,,,
lokāmisa 1,nt,worldliness; material pleasure; worldly pleasure; material delight,DHP378,bhikkhuvaggo,"santakāyo santavāco,
santavā susamāhito,
vanta<b>lok'āmiso</b> bhikkhu,
upasanto'ti vuccati.",SN1.3,upanīyasuttaṃ,"upanīyati jīvitam'appam'āyu,
jar'ūpanītassa na santi tāṇā,
etaṃ bhayaṃ maraṇe pekkhamāno,
<b>lok'āmisaṃ</b> pajahe santipekkho'ti.",MN137,saḷāyatanavibhaṅgasuttaṃ,cakkhuviññeyyānaṃ rūpānaṃ iṭṭhānaṃ kantānaṃ manāpānaṃ manoramānaṃ <b>lok'āmisa</b>paṭisaṃyuttānaṃ paṭilābhaṃ vā paṭilābhato samanupassato,MN54.2,potaliyasuttaṃ,"evam'etaṃ yathābhūtaṃ sammappaññāya disvā y'āyaṃ upekkhā nānattā nānattasitā taṃ abhinivajjetvā, y'āyaṃ upekkhā ekattā ekattasitā yattha sabbaso <b>lok'āmis</b>'ūpādānā aparisesā nirujjhanti tam'ev'ūpekkhaṃ bhāveti."
lokāmisādhimutta,adj,intent on material pleasure; fixated on worldly gain,MN105,sunakkhattasuttaṃ,"evam'eva kho, sunakkhatta, ṭhānam'etaṃ vijjati yaṃ idh'ekacco purisapuggalo <b>lok'āmis'ādhimutto</b> assa.",,,,,,,,,
sa kho so,idiom,truly this; indeed this,MN7,vatthasuttaṃ,"<b>sa kho so</b>, bhikkhave, bhikkhu, abhijjhāvisamalobho cittassa upakkileso'ti, iti viditvā abhijjhāvisamalobhaṃ cittassa upakkilesaṃ pajahati.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>sa kho so</b>, bhikkhave, ariyasāvako iti paṭisañcikkhati, na kho ahaññ'ev'eko jarādhammo jaraṃ anatīto",,,,,,
sa 2.1,pron,one; that; it; he,SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","attaṃ pahāya anupādiyāno,
ñāṇe'pi so nissayaṃ no karoti,
<b>sa</b> ve viyuttesu na vaggasārī,
diṭṭhim'pi so na pacceti kiñci.",DHP372,bhikkhuvaggo,"n'atthi jhānaṃ apaññassa,
paññā n'atthi ajhāyato,
yamhi jhānañ'ca paññā ca,
<b>sa</b> ve nibbānasantike.",AN5.57,abhiṇhapaccavekkhitabbaṭhānasuttaṃ,"<b>sa</b> kho so, bhikkhave, ariyasāvako iti paṭisañcikkhati, na kho ahaññ'ev'eko jarādhammo jaraṃ anatīto",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare,
<b>sa</b> ve vitakkāni vicāritāni, sameti vuṭṭhī'va rajaṃ samūhataṃ"
sabbattatāya,ind,to all beings; encompassing all living beings,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi <b>sabb'attatāya</b> sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjena pharitvā viharati.,,,,,,,,,
sabbatthamaparājita,adj,undefeated everywhere; unconquered in every respect,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","etādisāni katvāna, <b>sabbattha'm'aparājitā</b>.
sabbattha sotthiṃ gacchanti, tan'tesaṃ maṅgalam'uttaman'ti.",,,,,,,,,
sabbadhi,ind,everywhere; in every way; in all respects,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ <b>sabbadhi</b> sabb'attatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.,DHP90,arahantavaggo,"gat'addhino visokassa,
vippamuttassa <b>sabbadhi</b>,
sabbaganthappahīnassa,
pariḷāho na vijjati.",,,,,,
sabbasaṅkhāra,masc,all activities; all processes; all conditions; all fabrications; all formations,AN6.102,anavatthitasuttaṃ,"<b>sabbasaṅkhārā</b> ca me anavatthitā khāyissanti, sabbaloke ca me mano n'ābhiramissati, sabbalokā ca me mano vuṭṭhahissati",MN64,mahāmālukyasuttaṃ,etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ <b>sabbasaṅkhāra</b>samatho sabb'ūpadhipaṭinissaggo taṇhākkhayo virāgo nirodho nibbānan'ti,SN15.1,tiṇakaṭṭhasuttaṃ,"yāvañ'c'idaṃ, bhikkhave, alam'eva <b>sabbasaṅkhāresu</b> nibbindituṃ alaṃ virajjituṃ alaṃ vimuccitun'ti.",AN10.60,girimānandasuttaṃ,"idh'ānanda, bhikkhu sabbasaṅkhāresu aṭṭīyati harāyati jigucchati. ayaṃ vuccat'ānanda, <b>sabbasaṅkhāresu</b> anicchāsaññā."
samanaka,adj,with understanding; with intelligence; (comm) with mind,AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare sasaññimhi <b>samanake</b> lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca paṭipadan'ti.",,,,,,,,,
samūhata 1,pp,removed; uprooted; eradicated; exterminated; destroyed,TH259,sāriputtattheragāthā,"pariciṇṇo mayā satthā,
kataṃ buddhassa sāsanaṃ,
ohito garuko bhāro,
bhavanetti <b>samūhatā</b>.",SNP61,"upasīva māṇava pucchā
pārāyanavaggo 6","atthaṅ'gatassa na pamāṇam'atthi,
yena naṃ vajjuṃ taṃ tassa n'atthi,
sabbesu dhammesu <b>samūhatesu</b>,
samūhatā vādapathā'pi sabbe'ti.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni, sameti vuṭṭhī'va rajaṃ <b>samūhataṃ</b>",DHP250,malavaggo,"yassa c'etaṃ samucchinnaṃ, mūlaghaccaṃ <b>samūhataṃ</b>,
sa ve divā vā rattiṃ vā, samādhim'adhigacchati."
sasaññī 1.1,adj,percipient; with perception; with awareness,AN4.45,rohitassasuttaṃ,"api c'āhaṃ, āvuso, imasmiṃ'y'eva byāmamatte kaḷebare <b>sasaññimhi</b> samanake lokañ'ca paññāpemi lokasamudayañ'ca lokanirodhañ'ca lokanirodhagāminiñ'ca paṭipadan'ti.",,,,,,,,,
sāmaṃ 1,ind,oneself; by oneself; for oneself,SN22.81,pālileyyasuttaṃ,kosambiyaṃ piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkanto <b>sāmaṃ</b> sen'āsanaṃ saṃsāmetvā pattacīvaram'ādāya anāmantetvā upaṭṭhāke anapaloketvā bhikkhusaṅghaṃ eko adutiyo cārikaṃ pakkāmi,SNP50,"cūḷabyūhasuttaṃ
aṭṭhakavaggo 12","atisāradiṭṭhiyā'va so samatto,
mānena matto paripuṇṇamānī,
sayam'eva <b>sāmaṃ</b> manas'ābhisitto,
diṭṭhī hi sā tassa tathā samattā.",VIN PAT NP 10,rāja sikkhāpada,yat'assa cīvaracetāpannaṃ ābhataṃ tattha <b>sāmaṃ</b> vā gantabbaṃ dūto vā pāhetabbo,SN12.25,bhūmijasuttaṃ,"<b>sāmaṃ</b> vā taṃ, ānanda, kāyasaṅkhāraṃ abhisaṅkharoti, yaṃpaccay'āssa taṃ uppajjati ajjhattaṃ sukhadukkhaṃ."
sāla 1.1,masc,sal tree; Shorea robusta,AN3.70,akusalamūlasuttaṃ,"seyyathā'pi, bhikkhave, <b>sālo</b> vā dhavo vā phandano vā tīhi māluvālatāhi uddhasto pariyonaddho anayaṃ āpajjati, byasanaṃ āpajjati, anayabyasanaṃ āpajjati.",SN5.5,uppalavaṇṇāsuttaṃ,sāvatthiyaṃ piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkantā yena andhavanaṃ ten'upasaṅkami divāvihārāya. andhavanaṃ ajjhogāhetvā aññatarasmiṃ supupphita<b>sāla</b>rukkhamūle aṭṭhāsi.,MN49,brahmanimantanikasuttaṃ,"ekam'id'āhaṃ, bhikkhave, samayaṃ ukkaṭṭhāyaṃ viharāmi subhagavane <b>sāla</b>rājamūle.",DHP162,attavaggo,"yassa accantadussīlyaṃ, māluvā <b>sālam</b>'iv'otthataṃ,
karoti so tath'attānaṃ, yathā naṃ icchatī diso."
sālarājamūla,nt,root of the king of sal trees,MN49,brahmanimantanikasuttaṃ,"atha khv'āhaṃ, bhikkhave, bakassa brahmuno cetasā cetoparivitakkam'aññāya, seyyathā'pi nāma balavā puriso samiñjitaṃ vā bāhaṃ pasāreyya, pasāritaṃ vā bāhaṃ samiñjeyya, evam'eva, ukkaṭṭhāyaṃ subhagavane <b>sālarājamūle</b> antarahito tasmiṃ brahmaloke pāturahosiṃ.",MN1,mūlapariyāyasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā ukkaṭṭhāyaṃ viharati subhagavane <b>sālarājamūle</b>. tatra kho bhagavā bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ.",,,,,,
sukha 1,adj,easy (on); comfortable (for); pleasant (for); good (for); contented,DN22.8,mahāsatipaṭṭhānasuttaṃ,"idha, bhikkhave, bhikkhu <b>sukhaṃ</b> vā vedanaṃ vedayamāno <b>sukhaṃ</b> vedanaṃ vedayāmī'ti pajānāti. dukkhaṃ vā vedanaṃ vedayamāno dukkhaṃ vedanaṃ vedayāmī'ti pajānāti.",AN4.49,vipallāsasuttaṃ,"anicce, bhikkhave, niccan'ti saññāvipallāso cittavipallāso diṭṭhivipallāso. dukkhe, bhikkhave, <b>sukhan</b>'ti saññāvipallāso cittavipallāso diṭṭhivipallāso.",MN70,kīṭāgirisuttaṃ,"ev'āhaṃ ajānanto evarūpaṃ <b>sukhaṃ</b> vedanaṃ pajahathā'ti vadeyyaṃ, api nu me etaṃ, bhikkhave, patirūpaṃ abhavissā'ti?",AN4.41,samādhibhāvanāsuttaṃ,"atthi, bhikkhave, samādhibhāvanā bhāvitā bahulīkatā diṭṭhadhamma<b>sukha</b>vihārāya saṃvattati"
sukhadukkha 1,nt,ease and discomfort; pleasure and pain; happiness and sorrow,UD10,bāhiyasuttaṃ,"yadā ca attanā vedi,
muni monena brāhmaṇo,
atha rūpā arūpā ca,
<b>sukhadukkhā</b> pamuccatī'ti.",SN12.25,bhūmijasuttaṃ,"sādhu sādhu, ānanda, yathā taṃ sāriputto sammā byākaramāno byākareyya. paṭiccasamuppannaṃ kho, ānanda, <b>sukhadukkhaṃ</b> vuttaṃ mayā.",SN12.25,bhūmijasuttaṃ,"sāmaṃ vā taṃ, ānanda, kāyasaṅkhāraṃ abhisaṅkharoti, yaṃpaccay'āssa taṃ uppajjati ajjhattaṃ <b>sukhadukkhaṃ</b>.",,,
subhaga,adj,lucky; fortunate; blessed,MN49,brahmanimantanikasuttaṃ,"ekam'id'āhaṃ, bhikkhave, samayaṃ ukkaṭṭhāyaṃ viharāmi <b>subhaga</b>vane sālarājamūle.",,,,,,,,,
subhagavana,nt,name of a wood in Ukkaṭṭhā,MN1,mūlapariyāyasuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā ukkaṭṭhāyaṃ viharati <b>subhagavane</b> sālarājamūle. tatra kho bhagavā bhikkhū āmantesi, bhikkhavo'ti. bhadante'ti te bhikkhū bhagavato paccassosuṃ.",,,,,,,,,
seṭṭha 1,adj,foremost (among); best (of); primary; most important; supreme (among),SNP13,"ratanasuttaṃ
cūḷavaggo 1","yam'buddha<b>seṭṭho</b> parivaṇṇayī suciṃ,
samādhim'ānantarikañ'ñam'āhu.
samādhinā tena samo na vijjati",DHP2,yamakavaggo,"manopubbaṅ'gamā dhammā, mano<b>seṭṭhā</b> manomayā.
manasā ce pasannena, bhāsati vā karoti vā.
tato naṃ sukham'anveti, chāyā'va anapāyinī",VIN1.2.4,attakāmapāricariyasikkhāpadaṃ,etadaggan'ti etaṃ aggaṃ etaṃ <b>seṭṭhaṃ</b> etaṃ mokkhaṃ etaṃ uttamaṃ etaṃ pavaraṃ.,,,
sotthinā,ind,safely,AN9.35,gāvīupamāsuttaṃ,"yasmiṃ c'assā padese ṭhitāya evam'assa, yaṃnūn'āhaṃ agatapubbañ'c'eva disaṃ gaccheyyaṃ, akhāditapubbāni ca tiṇāni khādeyyaṃ, apītapubbāni ca pānīyāni piveyyan'ti tañ'ca padesaṃ na <b>sotthinā</b> paccāgaccheyya.",MN39,mahāassapurasuttaṃ,so aparena samayena tamhā bandhanā mucceyya <b>sotthinā</b> abbhayena,MN22,alagaddūpamasuttaṃ,"tassa purisassa uttiṇṇassa pāraṅ'gatassa evam'assa, bahukāro kho me ayaṃ kullo, im'āhaṃ kullaṃ nissāya hatthehi ca pādehi ca vāyamamāno <b>sotthinā</b> pāraṃ uttiṇṇo.",MN107,gaṇakamoggallānasuttaṃ,so tayā evaṃ ovadīyamāno evaṃ anusāsīyamāno <b>sotthinā</b> rājagahaṃ gaccheyya.
vana 1.1,nt,wood; forest; grove,MN107,gaṇakamoggallānasuttaṃ,"ehi tvaṃ, bhikkhu, vivittaṃ sen'āsanaṃ bhajāhi araññaṃ rukkhamūlaṃ pabbataṃ kandaraṃ giriguhaṃ susānaṃ <b>vana</b>patthaṃ abbhokāsaṃ palālapuñjan'ti",DHP188,buddhavaggo,"bahuṃ ve saraṇaṃ yanti, pabbatāni <b>vanāni</b> ca,
ārāmarukkhacetyāni, manussā bhayatajjitā",DHP334,taṇhāvaggo,"manujassa pamattacārino,
taṇhā vaḍḍhati māluvā viya,
so plavatī hurā huraṃ,
phalam'icchaṃ'va <b>vanasmi</b> vānaro.",VIN1.1.2,dutiyapārājikaṃ,udakaṃ dantapoṇaṃ <b>vana</b>ppati haraṇakaṃ upanidhi suṅkaghātaṃ pāṇo apadaṃ dvipadaṃ catuppadaṃ bahuppadaṃ ocarako oṇirakkho saṃvid'āvahāro saṅketakammaṃ nimittakamman'ti.
vānara,masc,monkey,DHP334,taṇhāvaggo,"manujassa pamattacārino,
taṇhā vaḍḍhati māluvā viya,
so plavatī hurā huraṃ,
phalam'icchaṃ'va vanasmi <b>vānaro</b>.",,,,,,,,,
vāyamamāna,prp,making an effort (to); striving (for); exerting oneself (to),VIN PAT NP 10,rājasikkhāpadaṃ,"catukkhattuṃ pañcakkhattuṃ chakkhattu'paramaṃ tuṇhībhūto uddissa tiṭṭhamāno taṃ cīvaraṃ abhinipphādeyya, icc'etaṃ kusalaṃ. tato ce uttari <b>vāyamamāno</b> taṃ cīvaraṃ abhinipphādeyya, nissaggiyaṃ pācittiyaṃ.",MN22,alagaddūpamasuttaṃ,"tassa purisassa uttiṇṇassa pāraṅ'gatassa evam'assa, bahukāro kho me ayaṃ kullo, im'āhaṃ kullaṃ nissāya hatthehi ca pādehi ca <b>vāyamamāno</b> sotthinā pāraṃ uttiṇṇo.",,,,,,
vicārita,pp,thought about; contemplated; investigated,ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye,
tayo pana akusale nirākare,
sa ve vitakkāni <b>vicāritāni</b>,
sameti vuṭṭhī'va rajaṃ samūhataṃ.",,,,,,,,,
vipula 1,adj,vast; extensive; expansive; massive,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā <b>vipulena</b> mahaggatena appamāṇena averena abyāpajjena pharitvā viharati.,DHP27,appamādavaggo,"mā pamādam'anuyuñjetha,
mā kāmaratisanthavaṃ,
appamatto hi jhāyanto,
pappoti <b>vipulaṃ</b> sukhaṃ.",,,,,,
vippalapanta,prp,talking; chattering,VV52,revatīvimānavatthu,"icc'evaṃ <b>vippalapantiṃ</b>, phandamānaṃ tato tato.
khipiṃsu niraye ghore, uddhapādaṃ avaṃsiraṃ",DN23.5,pāyāsisuttaṃ,udāhu <b>vippalapantassa</b>-eva coraghātā sīsaṃ chindeyyun'ti,,,,,,
vuṭṭhi,fem,rain; rainfall,SN1.54,vatthusuttaṃ,"puttā vatthu manussānaṃ,
bhariyā ca paramo sakhā,
<b>vuṭṭhiṃ</b> bhūtā upajīvanti,
ye pāṇā pathavissitā'ti.",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","saddhā bījaṃ tapo <b>vuṭṭhi</b>,
paññā me yuganaṅgalaṃ,
hirī īsā mano yottaṃ,
sati me phālapācanaṃ.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni, sameti <b>vuṭṭhī'</b>va rajaṃ samūhataṃ",VIN PAT PC 57,nahāna sikkhāpada,"diyaḍḍho māso seso gimhānan'ti vassānassa paṭhamo māso, icc'ete aḍḍhateyyamāsā uṇhasamayo, pariḷāhasamayo, gilānasamayo, kammasamayo, addhānagamanasamayo, vāta<b>vuṭṭhi</b>samayo."
vūpakaṭṭha,pp,secluded (from); isolated (from); withdrawn (from),SN46.3,sīlasuttaṃ,"taṃ kissa hetu? tathārūpānaṃ, bhikkhave, bhikkhūnaṃ dhammaṃ sutvā dvayena vūpakāsena <b>vūpakaṭṭho</b> viharati, kāyavūpakāsena ca cittavūpakāsena ca.",AN8.53,saṃkhittasuttaṃ,eko <b>vūpakaṭṭho</b> appamatto ātāpī pahit'atto vihareyyan'ti,MN36,mahāsaccakasuttaṃ,"evam'eva kho, aggivessana, ye hi keci samaṇā vā brāhmaṇā vā kāyena c'eva cittena ca kāmehi <b>vūpakaṭṭhā</b> viharanti ... abhabbā'va te ñāṇāya dassanāya anuttarāya sambodhāya.",,,
veti,pr,disappears; perishes; goes away; wanes,MN148,chachakkasuttaṃ,"attā me uppajjati ca <b>veti</b> cā'ti icc'assa evam'āgataṃ hoti. tasmā taṃ na upapajjati, cakkhu attā'ti yo vadeyya. iti cakkhu anattā.",SN5.10,vajirāsuttaṃ,"dukkham'eva hi sambhoti,
dukkhaṃ tiṭṭhati <b>veti</b> ca,
n'āññatra dukkhā sambhoti,
n'āññaṃ dukkhā nirujjhatī'ti.",,,,,,
vehāsaṅgama,masc,sky walker; air walker; flyer,AN4.45,rohitassasuttaṃ,"bhūtapubb'āhaṃ, bhante, rohitasso nāma isi ahosiṃ bhojaputto iddhimā <b>vehāsaṅ'gamo</b>.",,,,,,,,,
vitakka 3,nt,thought; reflection; pondering,ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye, tayo pana akusale nirākare, sa ve <b>vitakkāni</b> vicāritāni, sameti vuṭṭhī'va rajaṃ samūhataṃ.",,,,,,,,,
