pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
dutiya 1,ordin,second (2nd),DN13.8,tevijjasuttaṃ,"mettāsahagatena cetasā ekaṃ disaṃ pharitvā viharati
tathā <b>dutiyaṃ</b> tathā tatiyaṃ tathā catutthaṃ",SN45.8,vibhaṅgasuttaṃ,vitakkavicārānaṃ vūpasamā ajjhattaṃ sampasādanaṃ cetaso ekodibhāvaṃ avitakkaṃ avicāraṃ samādhijaṃ pītisukhaṃ <b>dutiyaṃ</b> jhānaṃ upasampajja viharati.,AN6.61,majjhesuttaṃ,"evaṃ vutte aññataro bhikkhu there bhikkhū etadavoca, phasso kho, āvuso, eko anto, phassasamudayo <b>dutiyo</b> anto, phassanirodho majjhe, taṇhā sibbinī.",SN12.63,puttamaṃsūpamasuttaṃ,"cattāro'me āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya, kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso <b>dutiyo</b>, manosañcetanā tatiyā, viññāṇaṃ catutthaṃ"
dvādasa 1,card,twelve (12),SN56.11,dhammacakkappavattanasuttaṃ,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ <b>dvādas</b>'ākāraṃ yathābhūtaṃ ñāṇadassanaṃ na suvisuddhaṃ ahosi,",VIN PAT SA 6,kuṭikārasikkhāpadaṃ,"saññācikāya pana bhikkhunā kuṭiṃ kārayamānena assāmikaṃ att'uddesaṃ pamāṇikā kāretabbā, tatr'idaṃ pamāṇaṃ, dīghaso <b>dvādasa</b> vidatthiyo sugatavidatthiyā, tiriyaṃ satt'antarā",SN22.101,vāsijaṭasuttaṃ,"seyyathā'pi, bhikkhave, kukkuṭiyā aṇḍāni aṭṭha vā dasa vā <b>dvādasa</b> vā. tān'assu kukkuṭiyā na sammā adhisayitāni, na sammā pariseditāni, na sammā paribhāvitāni.",,,
dhammacakkhu,nt,insight into the nature of reality; spiritual insight; understanding of the way things are,SN56.11,dhammacakkappavattanasuttaṃ,imasmiñ'ca pana veyyākaraṇasmiṃ bhaññamāne āyasmato koṇḍaññassa virajaṃ vītamalaṃ <b>dhammacakkhuṃ</b> udapādi,DN2.32,sāmaññaphalasuttaṃ,"khat'āyaṃ, bhikkhave, rājā. upahat'āyaṃ, bhikkhave, rājā. sac'āyaṃ, bhikkhave, rājā pitaraṃ dhammikaṃ dhammarājānaṃ jīvitā na voropessatha, imasmiññ'eva āsane virajaṃ vītamalaṃ <b>dhammacakkhuṃ</b> uppajjissathā'ti.",,,,,,
dhammavara,masc,excellent teaching; sublime doctrine,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yatha phussit'agge,
gimhānamāse paṭhamasmiṃ gimhe,
tath'ūpamaṃ <b>dhammavaraṃ</b> adesayi,
nibbānagāmiṃ paramaṃ hitāya,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
nava 2.1,card,nine (9),MN107,gaṇakamoggallānasuttaṃ,"<b>nava</b> navakā, dasa dasakā'ti, satampi mayaṃ, bho gotama, gaṇāpema, bhiyyopi gaṇāpema.",AN9.15,gaṇḍasuttaṃ,"seyyathā'pi, bhikkhave, gaṇḍo anekavassagaṇiko. tass'assu gaṇḍassa <b>nava</b> vaṇamukhāni <b>nava</b> abhedanamukhāni. tato yaṃ kiñci pagghareyya, asuci'y'eva pagghareyya, duggandhaṃ'y'eva pagghareyya, jegucchiyaṃ'y'eva pagghareyya.",VIN PAT PC 92,nanda sikkhāpada,"tatr'idaṃ sugatassa sugatacīvarappamāṇaṃ, dīghaso <b>nava</b> vidatthiyo sugatavidatthiyā, tiriyaṃ cha vidatthiyo",UD78,visākhāsuttaṃ,"yesaṃ dasa piyāni, dasa tesaṃ dukkhāni,
yesaṃ <b>nava</b> piyāni, <b>nava</b> tesaṃ dukkhāni,
yesaṃ aṭṭha piyāni, aṭṭha tesaṃ dukkhāni"
navama,ordin,ninth (9th),VIN PAT PC,suddhapācittiyā,ratanavaggo <b>navamo</b>.,SNP6,"parābhavasuttaṃ
uragavaggo 6","iti h'etaṃ vijānāma,
aṭṭhamo so parābhavo,
<b>navamaṃ</b> bhagavā brūhi,
kiṃ parābhavato mukhaṃ.",,,,,,
nibbānagāmī,adj,leading to putting out the fire; conducive to Nibbāna,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yatha phussit'agge,
gimhānamāse paṭhamasmiṃ gimhe,
tath'ūpamaṃ dhammavaraṃ adesayi,
<b>nibbānagāmiṃ</b> paramaṃ hitāya,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",DHP75,bālavaggo,"aññā hi lābh'ūpanisā,
aññā <b>nibbānagāminī</b>,
evam'etaṃ abhiññāya,
bhikkhu buddhassa sāvako,
sakkāraṃ n'ābhinandeyya,
vivekam'anubrūhaye.",MN107,gaṇakamoggallānasuttaṃ,"evam'eva kho, brāhmaṇa, tiṭṭhat'eva nibbānaṃ, tiṭṭhati <b>nibbānagāmī</b> maggo, tiṭṭhām'ahaṃ samādapetā",,,
nivāsa 1.3,masc,life; existence,AN4.189,sacchikaraṇīyasuttaṃ,"katame ca, bhikkhave, dhammā satiyā sacchikaraṇīyā? pubbe<b>nivāso</b>, bhikkhave, satiyā sacchikaraṇīyo.",TH259,sāriputtattheragāthā,"n'eva pubbe<b>nivāsāya</b>,
na'pi dibbassa cakkhuno,
cetopariyāya iddhiyā,
cutiyā upapattiyā,
sotadhātuvisuddhiyā,
paṇidhī me na vijjati.",MN4,bhayabheravasuttaṃ,"so anekavihitaṃ pubbe<b>nivāsaṃ</b> anussarāmi, seyyath'idaṃ, ekam'pi jātiṃ dve'pi jātiyo tisso'pi jātiyo catasso'pi jātiyo pañca'pi jātiyo dasa'pi jātiyo vīsam'pi jātiyo tiṃsam'pi jātiyo",,,
pañcama,ordin,fifth (5th),UD45,uposathasuttaṃ,"ayaṃ, bhikkhave, mahāsamudde <b>pañcamo</b> acchariyo abbhuto dhammo, yaṃ disvā disvā asurā mahāsamudde abhiramanti",SN35.240,kummopamasuttaṃ,"addasā kho, bhikkhave, kummo kacchapo siṅgālaṃ dūrato'va gocarapasutaṃ. disvāna soṇḍi<b>pañcamāni</b> aṅgāni sake kapāle samodahitvā app'ossukko tuṇhībhūto saṅkasāyati.",SNP5,"cundasuttaṃ
uragavaggo 5","caturo samaṇā na <b>pañcam</b>'atthi,
te te āvikaromi sakkhipuṭṭho,
maggajino maggadesako ca,
magge jīvati yo ca maggadūsī.",AN5.196,mahāsupinasuttaṃ,tassa abhisambodhāya ayaṃ <b>pañcamo</b> mahāsupino pāturahosi.
pañcamatta,adj,five in number; five measures,MN91,brahmāyusuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā videhesu cārikaṃ carati mahatā bhikkhusaṅghena saddhiṃ <b>pañcamattehi</b> bhikkhusatehi.",,,,,,,,,
paññāsā,card,fifty (50),AN8.11,verañjasuttaṃ,"vīsam'pi jātiyo tiṃsam'pi jātiyo cattālīsam'pi jātiyo <b>paññāsam</b>'pi jātiyo jātisatam'pi, jātisahassam'pi jātisatasahassam'pi",MN56,upālisuttaṃ,"dasa'pi, bhante, purisā, vīsam'pi, bhante, purisā, tiṃsam'pi, bhante, purisā, cattārīsam'pi, bhante, purisā, <b>paññāsam</b>'pi, bhante, purisā nappahonti yāvatikā imissā nāḷandāya pāṇā te ekena khaṇena ekena muhuttena ekaṃ maṃsakhalaṃ ekaṃ maṃsapuñjaṃ kātuṃ.",SN12.61,assutavāsuttaṃ,"vīsati'pi vassāni tiṭṭhamāno tiṃsam'pi vassāni tiṭṭhamāno cattārīsam'pi vassāni tiṭṭhamāno <b>paññāsam</b>'pi vassāni tiṭṭhamāno vassasatam'pi tiṭṭhamāno, bhiyyo'pi tiṭṭhamāno.",UD78,visākhāsuttaṃ,"yesaṃ sattati piyāni, sattati tesaṃ dukkhāni,
yesaṃ saṭṭhi piyāni, saṭṭhi tesaṃ dukkhāni,
yesaṃ <b>paññāsaṃ</b> piyāni, <b>paññāsaṃ</b> tesaṃ dukkhāni"
paṭighanimitta,nt,disliked image in the mind; mental image which irritates one,SN46.2,kāyasuttaṃ,"ko ca, bhikkhave, āhāro anuppannassa vā byāpādassa uppādāya, uppannassa vā byāpādassa bhiyyobhāvāya vepullāya? atthi, bhikkhave, <b>paṭighanimittaṃ</b>.",AN1.12,nīvaraṇappahānavaggo,"<b>paṭighanimittaṃ</b>, bhikkhave, ayoniso manasi karoto anuppanno c'eva byāpādo uppajjati uppanno ca byāpādo bhiyyobhāvāya vepullāya saṃvattatī'ti",,,,,,
paṭisaṃvediyetha,opt,one oneself could experience,SN20.11,siṅgālasuttaṃ,"sādhu khv'assa, bhikkhave, yaṃ idh'ekacco sakyaputtiyapaṭiñño evarūpam'pi attabhāvapaṭilābhaṃ <b>paṭisaṃvediyetha</b>.",SN12.63,puttamaṃsūpamasuttaṃ,"taṃ kiṃ maññatha, bhikkhave, api nu so puriso divasaṃ tīhi sattisatehi haññamāno tatonidānaṃ dukkhaṃ domanassaṃ <b>paṭisaṃvediyethā</b>'ti?",,,,,,
paṭissutvā,abs,having agreed (with); having responded in agreement (to),SN22.82,puṇṇamasuttaṃ,"evaṃ, bhante'ti kho so bhikkhu bhagavato <b>paṭissutvā</b> sake āsane nisīditvā bhagavantaṃ etadavoca",UD46,soṇasuttaṃ,"evaṃ, bhante'ti kho āyasmā soṇo bhagavato <b>paṭissutvā</b> soḷasa aṭṭhakavaggikāni sabbān'eva sarena abhaṇi.",SN21.10,theranāmakasuttaṃ,"evam'āvuso'ti kho āyasmā thero tassa bhikkhuno <b>paṭissutvā</b> yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ nisīdi.",,,
pamatta 1,pp,careless; heedless; negligent; inattentive,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni.
kiñ'cā'pi te honti bhusa<b>ppamattā</b>, na te bhavaṃ aṭṭhamam'ādiyanti.",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha, daḷhaṃ sikkhatha santiyā,
mā vo <b>pamatte</b> viññāya, maccurājā amohayittha vas'ānuge.",TH243,soṇakoḷivisattheragāthā,"unnaḷassa <b>pamattassa</b>,
bāhir'āsassa bhikkhuno,
sīlaṃ samādhi paññā ca,
pāripūriṃ na gacchati.",DHP21,appamādavaggo,"appamādo amatapadaṃ,
pamādo maccuno padaṃ,
appamattā na mīyanti,
ye <b>pamattā</b> yathā matā."
parābhava,masc,ruin; downfall; disgrace,SNP6,"parābhavasuttaṃ
uragavaggo 6","iti h'etaṃ vijānāma,
navamo so parābhavo.
dutiyaṃ bhagavā brūhi,
kiṃ <b>parābhavato</b> mukhaṃ.",,,,,,,,,
pariṇāyaka 1,masc,counsellor; adviser; strategist,MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, seyyath'idaṃ, cakkaratanaṃ, hatthiratanaṃ, assaratanaṃ, maṇiratanaṃ, itthiratanaṃ, gahapatiratanaṃ, <b>pariṇāyaka</b>ratanam'eva sattamaṃ.",,,,,,,,,
pariṇāyakaratana,nt,counsellor treasure; one of the seven treasures of a universal ruler,SN22.96,gomayapiṇḍasuttaṃ,"tassa mayhaṃ, bhikkhu, rañño sato khattiyassa muddh'āvasittassa caturāsītikhattiyasahassāni ahesuṃ anuyantāni <b>pariṇāyakaratana</b>ppamukhāni.",MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, seyyath'idaṃ, cakkaratanaṃ, hatthiratanaṃ, assaratanaṃ, maṇiratanaṃ, itthiratanaṃ, gahapatiratanaṃ, <b>pariṇāyakaratanam</b>'eva sattamaṃ.",,,,,,
pariyāyena,ind,in one way; from a certain point of view; figuratively speaking,AN6.61,majjhesuttaṃ,"kassa nu kho, bhante, subhāsitan'ti? sabbesaṃ vo, bhikkhave, subhāsitaṃ <b>pariyāyena</b>, api ca yaṃ mayā sandhāya bhāsitaṃ pārāyane metteyyapañhe",AN9.43,kāyasakkhīsuttaṃ,"idh'āvuso, bhikkhu vivicc'eva kāmehi ... paṭhamaṃ jhānaṃ upasampajja viharati. yathā yathā ca tadāyatanaṃ tathā tathā naṃ kāyena phusitvā viharati. ettāvatā'pi kho, āvuso, kāyasakkhī vutto bhagavatā <b>pariyāyena</b>.",SN36.22,aṭṭhasatasuttaṃ,"aṭṭhārasā'pi mayā vedanā vuttā <b>pariyāyena</b>, chattiṃsā'pi mayā vedanā vuttā pariyāyena, aṭṭhasatam'pi mayā vedanā vuttā pariyāyena.",SN35.232,koṭṭhikasuttaṃ,"iminā'p'etaṃ, āvuso, <b>pariyāyena</b> veditabbaṃ yathā na cakkhu rūpānaṃ saṃyojanaṃ, na rūpā cakkhussa saṃyojanaṃ."
pāṇa 3,masc,being; living being,AN4.67,ahirājasuttaṃ,"sabbe sattā sabbe <b>pāṇā</b>, sabbe bhūtā ca kevalā.
sabbe bhadrāni passantu, mā kiñci pāpam'āgamā.",SNP8,mettasuttaṃ,"ye keci <b>pāṇa</b>bhūt'atthi, tasā vā thāvarā vā anavasesā,
dīghā vā ye mahantā vā, majjhimā rassak'āṇukathūlā.",SN22.100,dutiyagaddulabaddhasuttaṃ,"n'āhaṃ, bhikkhave, aññaṃ ekanikāyam'pi samanupassāmi evaṃ cittaṃ yatha'y'idaṃ, bhikkhave, tiracchānagatā <b>pāṇā</b>, te'pi kho, bhikkhave, tiracchānagatā <b>pāṇā</b> citten'eva cittitā, tehi'pi kho, bhikkhave, tiracchānagatehi <b>pāṇehi</b> cittaññ'eva cittataraṃ.",DN14.14,mahāpadānasuttaṃ,evam'eva tesaṃ caturāsīti<b>pāṇa</b>sahassānaṃ tasmiṃ'y'eva āsane virajaṃ vītamalaṃ dhammacakkhuṃ udapādi
puṭṭha 1.1,pp,asked; questioned (about),AN10.48,pabbajitābhiṇhasuttaṃ,"atthi nu kho me uttarimanussadhammā alam'ariyañāṇadassanaviseso adhigato, so'haṃ pacchime kāle sabrahmacārīhi <b>puṭṭho</b> na maṅku bhavissāmī'ti",SN46.53,aggisuttaṃ,"evaṃ <b>puṭṭhā</b>, bhikkhave, aññatitthiyā paribbājakā na c'eva sampāyissanti, uttariñ'ca vighātaṃ āpajjissanti. taṃ kissa hetu? yathā taṃ, bhikkhave, avisayasmiṃ.",SNP37,"nālakasuttaṃ
mahāvaggo 11","anagāriy'upetassa,
bhikkhācariyaṃ jigīsato,
muni pabrūhi me <b>puṭṭho</b>,
moneyyaṃ uttamaṃ padaṃ.",SNP5,"cundasuttaṃ
uragavaggo 5","caturo samaṇā na pañcam'atthi,
te te āvikaromi sakkhi<b>puṭṭho</b>,
maggajino maggadesako ca,
magge jīvati yo ca maggadūsī."
pubbenivāsa,masc,previous life; former existence,MN39,mahāassapurasuttaṃ,so evaṃ samāhite citte parisuddhe pariyodāte anaṅgaṇe vigat'ūpakkilese mudubhūte kammaniye ṭhite āneñjappatte <b>pubbenivāsa</b>-anussatiñāṇāya sattānaṃ cut'ūpapātañāṇāya āsavānaṃ khayañāṇāya cittaṃ abhininnāmeti.,TH259,sāriputtattheragāthā,"n'eva <b>pubbenivāsāya</b>,
na'pi dibbassa cakkhuno,
cetopariyāya iddhiyā,
cutiyā upapattiyā,
sotadhātuvisuddhiyā,
paṇidhī me na vijjati.",AN4.189,sacchikaraṇīyasuttaṃ,"katame ca, bhikkhave, dhammā satiyā sacchikaraṇīyā? <b>pubbenivāso</b>, bhikkhave, satiyā sacchikaraṇīyo.",MN4,bhayabheravasuttaṃ,"so anekavihitaṃ <b>pubbenivāsaṃ</b> anussarāmi, seyyath'idaṃ, ekam'pi jātiṃ dve'pi jātiyo tisso'pi jātiyo catasso'pi jātiyo pañca'pi jātiyo dasa'pi jātiyo vīsam'pi jātiyo tiṃsam'pi jātiyo"
purisapuggala,masc,individual; individual person,SN12.41,pañcaverabhayasuttaṃ,"yadidaṃ cattāri purisayugāni aṭṭha <b>purisapuggalā</b>, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassa",AN3.27,jigucchitabbasuttaṃ,"kiñ'cā'pi, bhikkhave, evarūpassa puggalassa na diṭṭh'ānugatiṃ āpajjati, atha kho naṃ kalyāṇo kittisaddo abbhuggacchati, kalyāṇamitto <b>purisapuggalo</b> kalyāṇasahāyo kalyāṇasampavaṅko'ti.",AN3.66,kesamuttisuttaṃ,"luddho pan'āyaṃ <b>purisapuggalo</b> lobhena abhibhūto pariyādinnacitto pāṇam'pi hanati, adinnam'pi ādiyati, paradāram'pi gacchati, musā'pi bhaṇati, param'pi tathattāya samādapeti, yaṃ sa hoti dīgharattaṃ ahitāya dukkhāyā'ti.",,,
purisayuga 1,nt,pair of people; pair of individuals,SN12.41,pañcaverabhayasuttaṃ,"yadidaṃ cattāri <b>purisayugāni</b> aṭṭha purisapuggalā, esa bhagavato sāvakasaṅgho āhuneyyo pāhuneyyo dakkhiṇeyyo añjalikaraṇīyo anuttaraṃ puññakkhettaṃ lokassa",,,,,,,,,
phussita 1,pp,flowering; in full blossom,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yatha <b>phussit</b>'agge,
gimhānamāse paṭhamasmiṃ gimhe,
tath'ūpamaṃ dhammavaraṃ adesayi,
nibbānagāmiṃ paramaṃ hitāya,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
phussitagga,adj,with a blossoming crest; with flowing tops,SNP13,"ratanasuttaṃ
cūḷavaggo 1","vanappagumbe yatha <b>phussit'agge</b>,
gimhānamāse paṭhamasmiṃ gimhe,
tath'ūpamaṃ dhammavaraṃ adesayi,
nibbānagāmiṃ paramaṃ hitāya,
idam'pi buddhe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
byāpāda,masc,dislike; ill-will; hatred; hostility; enmity; malevolence (towards),MN107,gaṇakamoggallānasuttaṃ,"<b>byāpāda</b>padosaṃ pahāya abyāpannacitto viharati sabbapāṇabhūtahit'ānukampī, <b>byāpāda</b>padosā cittaṃ parisodheti",MN40,cūḷāssapurasuttaṃ,"yassa kassaci, bhikkhave, bhikkhuno abhijjhālussa abhijjhā appahīnā hoti, byāpannacittassa <b>byāpādo</b> appahīno hoti, kodhanassa kodho appahīno hoti",MN62,mahārāhulovādasuttaṃ,"mettaṃ, rāhula, bhāvanaṃ bhāvehi. mettañ'hi te, rāhula, bhāvanaṃ bhāvayato yo <b>byāpādo</b> so pahīyissati.",MN10.11,mahāsatipaṭṭhānasuttaṃ,"santaṃ vā ajjhattaṃ <b>byāpādaṃ</b> atthi me ajjhattaṃ <b>byāpādo</b>'ti pajānāti, asantaṃ vā ajjhattaṃ <b>byāpādaṃ</b> n'atthi me ajjhattaṃ <b>byāpādo</b>'ti pajānāti."
bhava 3,masc,state of existence; form of becoming,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni vibhāvayanti, gambhīrapaññena sudesitāni.
kiñ'cā'pi te honti bhusappamattā, na te <b>bhavaṃ</b> aṭṭhamam'ādiyanti.",SNP40,"guhaṭṭhakasuttaṃ
aṭṭhakavaggo 2","passāmi loke pariphandamānaṃ,
pajaṃ imaṃ taṇhagataṃ <b>bhavesu</b>,
hīnā narā maccumukhe lapanti,
avītataṇhāse bhavābhavesu.",,,,,,
bhikkhusata,nt,one hundred monks,MN91,brahmāyusuttaṃ,"evaṃ me sutaṃ, ekaṃ samayaṃ bhagavā videhesu cārikaṃ carati mahatā bhikkhusaṅghena saddhiṃ pañcamattehi <b>bhikkhusatehi</b>.",,,,,,,,,
bhiyyo,ind,more (than); greater than (than); better than (than); superior (to),SN2.8,tāyanasuttaṃ,"kayirā ce, kayirāth'enaṃ, daḷham'enaṃ parakkame.
sithilo hi paribbājo, <b>bhiyyo</b> ākirate rajaṃ.",TH174,mātaṅgaputtattheragāthā,"yo ca sītañ'ca uṇhañ'ca,
tiṇā <b>bhiyyo</b> na maññati,
karaṃ purisakiccāni,
so sukhā na vihāyati.",MN36,mahāsaccakasuttaṃ,"tassa mayhaṃ, aggivessana, etadahosi, ye kho keci atītam'addhānaṃ samaṇā vā brāhmaṇā vā opakkamikā dukkhā tibbā kharā kaṭukā vedanā vedayiṃsu, etāvaparamaṃ, na'y'ito <b>bhiyyo</b>.",MN54.2,potaliyasuttaṃ,"aṭṭhikaṅkal'ūpamā kāmā vuttā bhagavatā bahudukkhā bah'upāyāsā, ādīnavo ettha <b>bhiyyo</b>'ti."
bhusaṃ 1,ind,intensely; exceedingly; very; strongly,SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye ariyasaccāni vibhāvayanti,
gambhīrapaññena sudesitāni,
kiñ'cā'pi te honti <b>bhusa</b>ppamattā,
na te bhavaṃ aṭṭhamam'ādiyanti,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",,,,,,,,,
maṇiratana,nt,jewel treasure; precious gem; valuable gemstone; one of the seven treasures of a universal ruler,SN22.96,gomayapiṇḍasuttaṃ,"tassa mayhaṃ, bhikkhu, rañño sato khattiyassa muddh'āvasittassa caturāsītimaṇisahassāni ahesuṃ <b>maṇiratana</b>ppamukhāni.",MN91,brahmāyusuttaṃ,"tass'imāni satta ratanāni bhavanti, seyyath'idaṃ, cakkaratanaṃ, hatthiratanaṃ, assaratanaṃ, <b>maṇiratanaṃ</b>, itthiratanaṃ, gahapatiratanaṃ, pariṇāyakaratanam'eva sattamaṃ.",,,,,,
mano 1,masc,mind; mental,VIBH6.1,paṭiccasamuppādavibhaṅgo,"cakkhuviññāṇaṃ, sotaviññāṇaṃ, ghānaviññāṇaṃ, jivhāviññāṇaṃ, kāyaviññāṇaṃ, <b>mano</b>viññāṇaṃ. idaṃ vuccati saṅkhārapaccayā viññāṇaṃ.",SN22.1,nakulapitusuttaṃ,"aniccadassāvī kho pan'āhaṃ, bhante, bhagavato <b>mano</b>bhāvanīyānañ'ca bhikkhūnaṃ.",DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā <b>mano</b>mayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato naṃ dukkham'anveti,
cakkaṃva vahato padaṃ.",SN12.63,puttamaṃsūpamasuttaṃ,"cattāro'me āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā sambhav'esīnaṃ vā anuggahāya, kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, <b>mano</b>sañcetanā tatiyā, viññāṇaṃ catutthaṃ"
manosañcetanā,fem,mental intention; mental volition; mental will,VIBH6.1,paṭiccasamuppādavibhaṅgo,"tattha katamo kāyasaṅkhāro? kāyasañcetanā kāyasaṅkhāro, vacīsañcetanā vacīsaṅkhāro, <b>manosañcetanā</b> cittasaṅkhāro.",MN9,sammādiṭṭhisuttaṃ,"kabaḷīkāro āhāro oḷāriko vā sukhumo vā, phasso dutiyo, <b>manosañcetanā</b> tatiyā, viññāṇaṃ catutthaṃ",,,,,,
mahābhūtā,masc,"primary states; great elements; earth, water, fire and wind",VIBH6.1,paṭiccasamuppādavibhaṅgo,"vedanā, saññā, cetanā, phasso, manasikāro, idaṃ vuccati nāmaṃ. tattha katamaṃ rūpaṃ? cattāro <b>mahābhūtā</b>, catunnañ'ca <b>mahābhūtānaṃ</b> upādāyarūpaṃ. idaṃ vuccati rūpaṃ.",SN22.82,"khandhasaṃyuttaṃ, puṇṇamasuttaṃ","cattāro kho, bhikkhu, <b>mahābhūtā</b> hetu, cattāro <b>mahābhūtā</b> paccayo rūpakkhandhassa paññāpanāya.",,,,,,
mukha 5,nt,cause; means; way; (comm) door; source,SNP6,"parābhavasuttaṃ
uragavaggo 6","asantassa piyā honti,
sante na kurute piyaṃ,
asataṃ dhammaṃ roceti,
taṃ parābhavato <b>mukhaṃ</b>.",CPa3.15,mahālomahaṃsacariyāvaṇṇanā,mahāsatto ... aniccatāmanasikāra<b>mukhena</b> sabbabhavesu abhivaḍḍhamānasaṃvego kāye ca asubhasaññaṃ paṭilabhitvā ghar'āvāsapalibodh'ādhibhūtaṃ kilesagahanaṃ anogāhetvā'va,,,,,,
mettāsahagata,adj,filled with goodwill; full of friendliness,DN13.8,tevijjasuttaṃ,"<b>mettāsahagatena</b> cetasā ekaṃ disaṃ pharitvā viharati, tathā dutiyaṃ, tathā tatiyaṃ, tathā catutthaṃ.",DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya sabbāvantaṃ lokaṃ <b>mettāsahagatena</b> cetasā vipulena mahaggatena appamāṇena averena abyāpajjena pharitvā viharati.,,,,,,
yathayidaṃ,sandhi,such as this,DN16.21,mahāparinibbānasuttaṃ,"<b>yatha'y'idaṃ</b> brahmacariyaṃ addhaniyaṃ assa ciraṭṭhitikaṃ, tadassa bahujanahitāya bahujanasukhāya lok'ānukampāya atthāya hitāya sukhāya devamanussānaṃ",AN1.14,nīvaraṇappahānavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yena anuppannaṃ vā uddhaccakukkuccaṃ uppajjati uppannaṃ vā uddhaccakukkuccaṃ bhiyyobhāvāya vepullāya saṃvattati <b>yatha'y'idaṃ</b>, bhikkhave, cetaso avūpasamo",SN1.48,paṇihitācchavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yaṃ evaṃ lahuparivattaṃ <b>yatha'y'idaṃ</b> cittaṃ. yāvañ'c'idaṃ, bhikkhave, upamā'pi na sukarā yāva lahuparivattaṃ cittan'ti.",,,
yathābhūtaṃ,ind,as it truly is; in reality,SN22.59,anattalakkhaṇasuttaṃ,"sabbaṃ rūpaṃ, n'etaṃ mama, n'eso'ham'asmi, na m'eso attā'ti evam'etaṃ <b>yathābhūtaṃ</b> sammappaññāya daṭṭhabbaṃ.",SN56.11,dhammacakkappavattanasuttaṃ,"yāvakīvañ'ca me, bhikkhave, imesu catūsu ariyasaccesu evaṃ tiparivaṭṭaṃ dvādas'ākāraṃ <b>yathābhūtaṃ</b> ñāṇadassanaṃ na suvisuddhaṃ ahosi,",SN46.53,aggisuttaṃ,"samaṇo, āvuso, gotamo sāvakānaṃ evaṃ dhammaṃ deseti, etha tumhe, bhikkhave, pañca nīvaraṇe pahāya cetaso upakkilese paññāya dubbalīkaraṇe satta bojjh'aṅge <b>yathābhūtaṃ</b> bhāvethā'ti.",SN35.247,chappāṇakasuttaṃ,"tañ'ca cetovimuttiṃ paññāvimuttiṃ <b>yathābhūtaṃ</b> pajānāti, yatth'assa te uppannā pāpakā akusalā dhammā aparisesā nirujjhanti"
