pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
vāda 3,masc,debate; argument; disputation,Trad,,"saccaṃ vihāya matisaccakavādaketuṃ, <b>vād</b>'ābhiropitamanaṃ atiandhabhūtaṃ, paññāpadīpajalito jitavā mun'indo",SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","vadanti ve duṭṭhamanā'pi eke,
atho'pi ve saccamanā vadanti,
<b>vādañ</b>'ca jātaṃ muni no upeti,
tasmā munī n'atthi khilo kuhiñci.",AN4.25,brahmacariyasuttaṃ,"na'y'idaṃ, bhikkhave, brahmacariyaṃ vussati janakuhan'atthaṃ, na janalapan'atthaṃ, na lābhasakkārasilok'ānisaṃs'atthaṃ, na iti<b>vāda</b>ppamokkh'ānisaṃs'atthaṃ, na iti maṃ jano jānātū'ti",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ vadeyya,
musā'ti vā so vivadetha kena,
yasmiṃ samaṃ visamaṃ vā'pi n'atthi,
sa kena <b>vādaṃ</b> paṭisaṃyujeyya."
vāda 6,masc,doctrine; religious belief; belief system,VIBH6.1,paṭiccasamuppādavibhaṅgo,"kām'upādānaṃ, diṭṭh'upādānaṃ, sīlabbat'upādānaṃ, atta<b>vād</b>'upādānaṃ. idaṃ vuccati taṇhāpaccayā upādānaṃ.",MN27,cūḷahatthipadopamasuttaṃ,"te pañhaṃ abhisaṅkharonti, imaṃ mayaṃ pañhaṃ samaṇaṃ gotamaṃ upasaṅkamitvā pucchissāma. evaṃ ce no puṭṭho evaṃ byākarissati, evam'assa mayaṃ <b>vādaṃ</b> āropessāma.",AN3.66,kesamuttisuttaṃ,"santi, bhante, eke samaṇabrāhmaṇā kesamuttaṃ āgacchanti. te sakaṃ'y'eva <b>vādaṃ</b> dīpenti jotenti, parappavādaṃ pana khuṃsenti vambhenti paribhavanti omakkhiṃ karonti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santi<b>vādo</b> agiddho,
kāme ca loke ca anūpalitto."
vārija 2,nt,lotus,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ <b>vārijaṃ</b> yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto.",SN9.14,gandhatthenasuttaṃ,"na harāmi na bhañjāmi,
ārā siṅghāmi <b>vārijaṃ</b>,
atha kena nu vaṇṇena,
gandhattheno'ti vuccati.",,,,,,
vicarati,pr,moves about (in); wanders about (in); roams (in),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saññāvirattassa na santi ganthā,
paññāvimuttassa na santi mohā,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā <b>vicaranti</b> loke'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi vivitto <b>vicareyya</b> loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto.",,,,,,
vidhā 1,fem,distinction; discrimination; categorization; conceit,AN7.49,dutiyasaññāsuttaṃ,"dukkhe anattasaññāparicitena, bhikkhave, bhikkhuno cetasā bahulaṃ viharato imasmiñ'ca saviññāṇake kāye bahiddhā ca sabbanimittesu ahaṅ'kāramamaṅ'kāramān'āpagataṃ mānasaṃ hoti <b>vidhā</b>samatikkantaṃ santaṃ suvimuttaṃ.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","samo visesī uda vā nihīno,
yo maññatī so vivadetha tena,
tīsu <b>vidhāsu</b> avikampamāno,
samo visesī'ti na tassa hoti.",,,,,,
vinicchaya 1,masc,discrimination; distinction; evaluation; assessment,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","<b>vinicchayā</b> yāni pakappitāni,
te ve munī brūsi anuggahāya,
ajjhattasantī'ti yam'etam'atthaṃ,
kathaṃ nu dhīrehi paveditaṃ taṃ.",MN139,araṇavibhaṅgasuttaṃ,"sukha<b>vinicchayaṃ</b> jaññā, sukha<b>vinicchayaṃ</b> ñatvā ajjhattaṃ sukham'anuyuñjeyya.",DHP144,daṇḍavaggo,"asso yathā bhadro kasāniviṭṭho, ātāpino saṃvegino bhavātha,
saddhāya sīlena ca vīriyena ca, samādhinā dhamma<b>vinicchayena</b> ca",,,
viratta,pp,detached (from); without desire (for); become indifferent (to); lost interest (in),SNP13,"ratanasuttaṃ
cūḷavaggo 1","khīṇaṃ purāṇaṃ navaṃ n'atthi sambhavaṃ, <b>viratta</b>citt'āyatike bhavasmiṃ.
te khīṇabījā avirūḷhichandā, nibbanti dhīrā yath'āyaṃ padīpo.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saññā<b>virattassa</b> na santi ganthā,
paññāvimuttassa na santi mohā,
saññañ'ca diṭṭhiñ'ca ye aggahesuṃ,
te ghaṭṭayantā vicaranti loke'ti.",,,,,,
visama 2,adj,unequal; different,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","saccan'ti so brāhmaṇo kiṃ vadeyya,
musā'ti vā so vivadetha kena,
yasmiṃ samaṃ <b>visamaṃ</b> vā'pi n'atthi,
sa kena vādaṃ paṭisaṃyujeyya.",,,,,,,,,
visesī,adj,better; distinguished; attained; superior,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","samo <b>visesī</b> uda vā nihīno,
yo maññatī so vivadetha tena,
tīsu vidhāsu avikampamāno,
samo visesī'ti na tassa hoti.",SNP43,"paramaṭṭhakasuttaṃ
aṭṭhakavaggo 5","diṭṭhim'pi lokasmiṃ na kappayeyya,
ñāṇena vā sīlavatena vā'pi,
samo'ti attānam'anūpaneyya,
hīno na maññetha <b>visesi</b> vā'pi.",,,,,,
vivadati,pr,disagrees (with); disputes (with); argues (with); quarrels (with); conflicts (with),SN22.94,pupphasuttaṃ,"n'āhaṃ, bhikkhave, lokena <b>vivadāmi</b>, loko'va mayā <b>vivadati</b>. na, bhikkhave, dhammavādī kenaci lokasmiṃ <b>vivadati</b>.",MN74,dīghanakhasuttaṃ,"evaṃ vimuttacitto kho, aggivessana, bhikkhu na kenaci saṃvadati, na kenaci <b>vivadati</b>, yañ'ca loke vuttaṃ tena voharati, aparāmasan'ti.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","samo visesī uda vā nihīno,
yo maññatī so <b>vivadetha</b> tena,
tīsu vidhāsu avikampamāno,
samo visesī'ti na tassa hoti.",SNP50,"cūḷabyūhasuttaṃ
aṭṭhakavaggo 12","ekañ'hi saccaṃ na dutīyam'atthi, yasmiṃ pajā no <b>vivade</b> pajānaṃ,
nānā te saccāni sayaṃ thunanti, tasmā na ekaṃ samaṇā vadanti."
vivitta 1,pp,separated; detached; secluded; solitary; aloof,MN107,gaṇakamoggallānasuttaṃ,bhikkhu <b>vivittaṃ</b> sen'āsanaṃ bhajati,SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","patilīnacarassa bhikkhuno,
bhajamānassa <b>vivittam</b>'āsanaṃ,
sāmaggiyam'āhu tassa taṃ,
yo attānaṃ bhavane na dassaye.",DHP271,dhammaṭṭhavaggo,"na sīlabbatamattena, bāhusaccena vā pana.
atha vā samādhilābhena, <b>vivitta</b>sayanena vā.",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","yehi <b>vivitto</b> vicareyya loke,
na tāni uggayha vadeyya nāgo,
jalambujaṃ kaṇḍakaṃ vārijaṃ yathā,
jalena paṅkena c'anūpalittaṃ,
evaṃ munī santivādo agiddho,
kāme ca loke ca anūpalitto."
veda 3,nt,knowledge; understanding; realization; insight,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na <b>veda</b>gū diṭṭhiyā na mutiyā,
sa mānam'eti na hi tammayo so,
na kammunā no'pi sutena neyyo,
anūpanīto sa nivesanesu.",SNP32,sabhiyasuttaṃ,"<b>vedāni</b> viceyya kevalāni,
samaṇānaṃ yān'idh'atthi brāhmaṇānaṃ,
sabbavedanāsu vītarāgo,
sabbaṃ vedam'aticca vedagū so.",,,,,,
vedagū,masc,who has perfect knowledge; who has complete understanding,UD16,gabbhinīsuttaṃ,"sukhino vata ye akiñcanā,
<b>vedaguno</b> hi janā akiñcanā,
sakiñcanaṃ passa vihaññamānaṃ,
jano janasmiṃ paṭibandhacitto.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","pucchāmi taṃ bhagavā brūhi me taṃ,
maññāmi taṃ <b>vedaguṃ</b> bhāvit'attaṃ,
kuto nu dukkhā samudāgatā ime,
ye keci lokasmim'anekarūpā.",MN39,mahāassapurasuttaṃ,"kathañ'ca bhikkhu <b>vedagū</b> hoti? vidit'āssa honti pāpakā akusalā dhammā, saṃkilesikā, ponobbhavikā, sadarā, dukkhavipākā, āyatiṃ, jātijarāmaraṇiyā",SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","na <b>vedagū</b> diṭṭhiyā na mutiyā,
sa mānam'eti na hi tammayo so,
na kammunā no'pi sutena neyyo,
anūpanīto sa nivesanesu."
hoti 2,pr,exists (for),SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","idaṃ vadāmī'ti na tassa <b>hoti</b>,
dhammesu niccheyya samuggahītaṃ,
passañ'ca diṭṭhīsu anuggahāya,
ajjhattasantiṃ pacinaṃ adassaṃ.",SN1.20,samiddhisuttaṃ,"akkheyyañ'ca pariññāya,
akkhātāraṃ na maññati,
tañ'hi tassa na <b>hotī</b>'ti,
yena naṃ vajjā na tassa atthi.",,,,,,
maññatī,pr,thinks; imagines; conceives; presumes; supposes,SNP47,"māgaṇḍiyasuttaṃ
aṭṭhakavaggo 9","samo visesī uda vā nihīno,
yo <b>maññatī</b> so vivadetha tena,
tīsu vidhāsu avikampamāno,
samo visesī'ti na tassa hoti.",,,,,,,,,
