pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
pahīyati 1.1,pr,is abandoned; is given up,MN2.2,sabbāsavasuttaṃ,"tassa evaṃ yoniso manasikaroto tīṇi saṃyojanāni <b>pahīyanti</b>, sakkāyadiṭṭhi, vicikicchā, sīlabbataparāmāso. ime vuccanti, bhikkhave, āsavā dassanā pahātabbā",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","maraṇena'pi taṃ <b>pahīyati</b>,
yaṃ puriso mam'idan'ti maññati,
etam'pi viditvā paṇḍito,
na mamattāya nametha māmako.",MN10.18,mahāsatipaṭṭhānasuttaṃ,"yaṃ loke piyarūpaṃ sātarūpaṃ, etth'esā taṇhā pahīyamānā <b>pahīyati</b>, ettha nirujjhamānā nirujjhati.",AN1.11-20,nīvaraṇappahāna vaggo,asubhanimittaṃ yoniso manasi karoto anuppanno c'eva kāmacchando n'uppajjati uppanno ca kāmacchando <b>pahīyati</b>
pahīyamāna,prp,being abandoned; being given up,MN10,mahāsatipaṭṭhānasuttaṃ,"sā kho pan'esā, bhikkhave, taṇhā kattha <b>pahīyamānā</b> pahīyati, kattha nirujjhamānā nirujjhati? yaṃ loke piyarūpaṃ sātarūpaṃ, etth'esā taṇhā <b>pahīyamānā</b> pahīyati, ettha nirujjhamānā nirujjhati.",,,,,,,,,
pādatala,nt,sole of the foot,DN22.5,mahāsatipaṭṭhānasuttaṃ,ayaṃ kho me kāyo uddhaṃ <b>pādatalā</b> adho kesamatthakā tacapariyanto pūro nānappakārassa asucino,MN91,brahmāyusuttaṃ,"heṭṭhā kho pana tassa bhoto gotamassa <b>pādatalesu</b> cakkāni jātāni sahass'ārāni sanemikāni sanābhikāni sabb'ākāraparipūrāni, idam'pi tassa bhoto gotamassa mahāpurisassa mahāpurisalakkhaṇaṃ bhavati.",DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ uddharati, samaṃ sabbāvantehi <b>pādatalehi</b> bhūmiṃ phusati.",,,
pāpa 3,nt,evil action (in); crime (in); sin (in); wrongdoing (in); misdeed (in),DHP183,buddhavaggo,"sabba<b>pāpassa</b> akaraṇaṃ, kusalass'upasampadā.
sacittapariyodapanaṃ, etaṃ buddhāna sāsanaṃ.",DHP269,dhammaṭṭhavaggo,"<b>pāpāni</b> parivajjeti,
sa munī tena so muni,
yo munāti ubho loke,
muni tena pavuccati.",SN2.30,nānātitthiyasāvakasuttaṃ,"idha chinditamārite,
hatajānīsu kassapo,
na <b>pāpaṃ</b> samanupassati,
puññaṃ vā pana attano,
sa ve vissāsam'ācikkhi,
satthā arahati mānanan'ti.",DHP265,dhammaṭṭhavaggo,"yo ca sameti <b>pāpāni</b>,
aṇuṃ thūlāni sabbaso,
samitattā hi <b>pāpānaṃ</b>,
samaṇo'ti pavuccati."
puna,ind,again; once more,DHP154,jarāvaggo,"gahakāraka diṭṭho'si,
<b>puna</b> gehaṃ na kāhasi,
sabbā te phāsukā bhaggā,
gahakūṭaṃ visaṅkhataṃ,
visaṅkhāragataṃ cittaṃ,
taṇhānaṃ khayamajjhagā.",SN12.63,puttamaṃsūpamasuttaṃ,kabaḷīkāre āhāre pariññāte pañcakāmaguṇiko rāgo pariññāto hoti. pañcakāmaguṇike rāge pariññāte n'atthi taṃ saṃyojanaṃ yena saṃyojanena saṃyutto ariyasāvako <b>puna</b> imaṃ lokaṃ āgaccheyya.,MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, puriso manuññabhojanaṃ bhuttāvī chaḍḍeyya. taṃ kiṃ maññasi, sunakkhatta, api nu tassa purisassa tasmiṃ vante <b>puna</b> bhottu'kamyatā assā'ti?",,,
pupphabhāṇī,adj,who speaks the truth,AN3.28,gūthabhāṇīsuttaṃ,"tayo'me, bhikkhave, puggalā santo saṃvijjamānā lokasmiṃ. katame tayo? gūthabhāṇī, <b>pupphabhāṇī</b>, madhubhāṇī. katamo ca, bhikkhave, puggalo gūthabhāṇī?",,,,,,,,,
purisuttama,masc,best of men; highest of men; ultimate man; epithet of the Buddha,TH257,pārāpariyattheragāthā,"aññathā lokanāthamhi, tiṭṭhante <b>puris'uttame</b>.
iriyaṃ āsi bhikkhūnaṃ, aññathā dāni dissati.",SN22.79,khajjanīyasuttaṃ,"namo te puris'ājañña,
namo te <b>puris'uttama</b>,
yassa te n'ābhijānāma,
yam'pi nissāya jhāyasī'ti.",DHP78,paṇḍitavaggo,"na bhaje pāpake mitte,
na bhaje puris'ādhame,
bhajetha mitte kalyāṇe,
bhajetha <b>puris'uttame</b>.",,,
pharitvā 1,abs,having suffused; having pervaded; having filled,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya sabbāvantaṃ lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyāpajjhena <b>pharitvā</b> viharati,DN13.8,tevijjasuttaṃ,"mettāsahagatena cetasā ekaṃ disaṃ <b>pharitvā</b> viharati, tathā dutiyaṃ, tathā tatiyaṃ, tathā catutthaṃ.",MN39,mahāassapurasuttaṃ,so imam'eva kāyaṃ parisuddhena cetasā pariyodātena <b>pharitvā</b> nisinno hoti,,,
phusati 1,pr,touches; contacts; feels; experiences,UD14,sakkārasuttaṃ,"gāme araññe sukhadukkhaphuṭṭho,
n'ev'attato no parato dahetha,
<b>phusanti</b> phassā upadhiṃ paṭicca,
nirūpadhiṃ kena phuseyyu phassā'ti.",SNP49,"kalahavivādasuttaṃ
aṭṭhakavaggo 11","phasso nu lokasmi kutonidāno,
pariggahā c'āpi kutopahūtā,
kismiṃ asante na mamattam'atthi,
kismiṃ vibhūte na <b>phusanti</b> phassā.",DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ uddharati, samaṃ sabbāvantehi pādatalehi bhūmiṃ <b>phusati</b>.",SN35.95,mālukyaputtasuttaṃ,"ye te kāyaviññeyyā phoṭṭhabbā asamphuṭṭhā asamphuṭṭhapubbā, na ca <b>phusasi</b>, na ca te hoti phuseyyan'ti? atthi te tattha chando vā rāgo vā pemaṃ vā'ti?"
bajjhati 1,pr,is bound (by); is tied up (by); is caught (by); is imprisoned (by),SN47.7,"satipaṭṭhānasaṃyuttaṃ, makkaṭasuttaṃ","so tattha <b>bajjhati</b>. evañ'hi so, bhikkhave, makkaṭo pañc'oḍḍito thunaṃ seti anayaṃ āpanno byasanaṃ āpanno yathākāmakaraṇīyo luddassa.",SN1.69,icchāsuttaṃ,"icchāya <b>bajjhatī</b> loko,
icchāvinayāya muccati,
icchāya vippahānena,
sabbaṃ chindati bandhanan'ti.",AN10.176,cundasuttaṃ,"byāpannacitto hoti paduṭṭhamanasaṅkappo, ime sattā haññantu vā <b>bajjhantu</b> vā ucchijjantu vā vinassantu vā mā vā ahesun'ti",,,
bāhiya,masc,name of an ascetic; great disciple of the Buddha; foremost disciple in quick realization; Bāhiya Dārucīriya,UD10,bāhiyasuttaṃ,"tato tvaṃ <b>bāhiya</b> na tena. yato tvaṃ <b>bāhiya</b> na tena, tato tvaṃ <b>bāhiya</b> na tattha. yato tvaṃ <b>bāhiya</b> na tattha, tato tvaṃ <b>bāhiya</b> n'ev'idha na huraṃ na ubhayam'antarena es'ev'anto dukkhassā'ti",UD10,bāhiyasuttaṃ,atha kho <b>bāhiyassa</b> dārucīriyassa bhagavato imāya saṃkhittāya dhammadesanāya tāva'd'eva anupādāya āsavehi cittaṃ vimucci,,,,,,
buddhaputta,masc,son of the Buddha; child of the Buddha; disciple of an awakened one,APA3,sāriputta therāpadānaṃ,"tath'ev'ime catubbaṇṇā,
pabbajitvā tav'antike,
jahanti purimaṃ nāmaṃ,
<b>buddhaputtā</b>'ti ñāyare.",,,,,,,,,
bhaññamāna 1,prp,being spoken; being told; being mentioned,SN22.59,anattalakkhaṇasuttaṃ,imasmiñ'ca pana veyyākaraṇasmiṃ <b>bhaññamāne</b> pañcavaggiyānaṃ bhikkhūnaṃ anupādāya āsavehi cittāni vimucciṃsū'ti.,SN2.29,susimasuttaṃ,"atha kho susimo devaputto āyasmato sāriputtassa vaṇṇe <b>bhaññamāne</b> mahatiyā devaputtaparisāya parivuto yena bhagavā ten'upasaṅkami, upasaṅkamitvā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhāsi.",,,,,,
bhāvayati,pr,cultivates; develops,SNP8,mettasuttaṃ,"mātā yathā niyaṃ puttaṃ,
āyusā ekaputtam'anurakkhe,
evam'pi sabbabhūtesu,
mānasaṃ <b>bhāvaye</b> aparimāṇaṃ.",JAa1.N.1,sumedha kathā,"tath'eva tvam'pi ahitahite,
samaṃ mettāya <b>bhāvaya</b>,
mettāpāramitaṃ gantvā,
sambodhiṃ pāpuṇissasī'ti.",AN8.73,paṭhama maraṇassatisuttaṃ,"appamattā viharissāma, tikkhaṃ maraṇassatiṃ <b>bhāvayissāma</b> āsavānaṃ khayāyā'ti.",,,
bhāvaye,opt,should cultivate; should develop,SNP8,mettasuttaṃ,"mātā yathā niyaṃ puttaṃ,
āyusā ekaputtam'anurakkhe,
evam'pi sabbabhūtesu,
mānasaṃ <b>bhāvaye</b> aparimāṇaṃ.",DHP370,bhikkhuvaggo,"pañca chinde pañca jahe,
pañca c'uttari <b>bhāvaye</b>,
pañca saṅg'ātigo bhikkhu,
oghatiṇṇo'ti vuccati.",,,,,,
bhūta 1,pp,existing; born; living,SNP8,mettasuttaṃ,"diṭṭhā vā ye ca adiṭṭhā, ye ca dūre vasanti avidūre
<b>bhūtā</b> vā sambhav'esī vā, sabbe sattā bhavantu sukhit'attā.",MN9,sammādiṭṭhisuttaṃ,"cattāro'me, āvuso, āhārā <b>bhūtānaṃ</b> vā sattānaṃ ṭhitiyā, sambhav'esīnaṃ vā anuggahāya.",,,,,,
bhūmi 1,fem,earth; ground,MN91,brahmāyusuttaṃ,"so na khulukhulukārakaṃ pattaṃ dhovati, na samparivattakaṃ pattaṃ dhovati, na pattaṃ <b>bhūmiyaṃ</b> nikkhipitvā hatthe dhovati, hatthesu dhotesu patto dhoto hoti, patte dhote hatthā dhotā honti.",VIN4.5.158,mahākaccānassa pañcavaraparidassanā,"avantidakkhiṇāpathe, bhante, kaṇhuttarā <b>bhūmi</b> kharā gokaṇṭakahatā, app'eva nāma bhagavā avantidakkhiṇāpathe guṇaṅguṇūpāhanaṃ anujāneyya",DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ <b>bhūmiyaṃ</b> nikkhipati, samaṃ uddharati, samaṃ sabbāvantehi pādatalehi <b>bhūmiṃ</b> phusati.",,,
bhottukamyatā,fem,desire to eat; wish to eat,MN5,anaṅgaṇasuttaṃ,"tam'enaṃ uṭṭhahitvā apāpuritvā olokeyya. tassa sahadassanena amanāpatā ca saṇṭhaheyya, pāṭikulyatā ca saṇṭhaheyya, jegucchatā ca saṇṭhaheyya, jighacchitānam'pi na <b>bhottu'kamyatā</b> assa, pageva suhitānaṃ.",MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, puriso manuññabhojanaṃ bhuttāvī chaḍḍeyya. taṃ kiṃ maññasi, sunakkhatta, api nu tassa purisassa tasmiṃ vante puna <b>bhottu'kamyatā</b> assā'ti?",,,,,,
madhubhāṇī,adj,who talks sweetly; honey-tongued; who abstains from harsh speech,AN3.28,gūthabhāṇīsuttaṃ,"tayo'me, bhikkhave, puggalā santo saṃvijjamānā lokasmiṃ. katame tayo? gūthabhāṇī, pupphabhāṇī, <b>madhubhāṇī</b>. katamo ca, bhikkhave, puggalo gūthabhāṇī?",,,,,,,,,
mānasa 2,nt,mind; heart; mentality; intention,SNP8,mettasuttaṃ,"mātā yathā niyaṃ puttaṃ,
āyusā ekaputtam'anurakkhe,
evam'pi sabbabhūtesu,
<b>mānasaṃ</b> bhāvaye aparimāṇaṃ.",AN6.102,anavatthitasuttaṃ,"nibbānapoṇañ'ca me <b>mānasaṃ</b> bhavissati, saṃyojanā ca me pahānaṃ gacchissanti, paramena ca sāmaññena samannāgato bhavissāmī'ti.",,,,,,
musā 2,ind,falsely; untruthfully,SN45.8,vibhaṅgasuttaṃ,"<b>musā</b>vādā veramaṇī, pisuṇāya vācāya veramaṇī, pharusāya vācāya veramaṇī, samphappalāpā veramaṇī, ayaṃ vuccati bhikkhave sammāvācā",VIN PAT PC 1,musāvādasikkhāpadaṃ,sampajāna<b>musā</b>vāde pācittiyaṃ.,VIN PAT PA 4,uttarimanussadhammasikkhāpadaṃ,"ajānam'evaṃ āvuso avacaṃ jānāmi, apassaṃ passāmi, tucchaṃ <b>musā</b> vilapin'ti, aññatra adhimānā, ayam'pi pārājiko hoti asaṃvāso.",AN9.11,sīhanādasuttaṃ,"taggha taṃ, bhikkhu, accayo accagamā yathābālaṃ yathāmūḷhaṃ yathāakusalaṃ, yo tvaṃ sāriputtaṃ asatā tucchā <b>musā</b> abhūtena abbhācikkhi"
metta 1,adj,friendly; benevolent; kind,SNP8,mettasuttaṃ,"<b>mettañ</b>'ca sabbalokasmiṃ,
mānasam'bhāvaye aparimāṇaṃ,
uddhaṃ adho ca tiriyañ'ca,
asambādhaṃ, averaṃ, asapattaṃ.",MN48,kosambiyasuttaṃ,<b>mettaṃ</b> ... vacīkammaṃ ... paccupaṭṭhitaṃ hoti sabrahmacārīsu āvi c'eva raho ca.,MN31,cūḷagosiṅgasuttaṃ,"tassa mayhaṃ, bhante, imesu āyasmantesu <b>mettaṃ</b> kāyakammaṃ paccupaṭṭhitaṃ āvi c'eva raho ca",MN62,mahārāhulovādasuttaṃ,"<b>mettaṃ</b>, rāhula, bhāvanaṃ bhāvehi. mettañ'hi te, rāhula, bhāvanaṃ bhāvayato yo byāpādo so pahīyissati."
yathābālaṃ,ind,so foolishly; so stupidly,MN140,dhātuvibhaṅgasuttaṃ,"accayo maṃ, bhante, accagamā <b>yathābālaṃ</b> yathāmūḷhaṃ yathāakusalaṃ, yo'haṃ bhagavantaṃ āvusovādena samudācaritabbaṃ amaññissaṃ.",,,,,,,,,
yathāmūḷhaṃ,ind,so misguidedly; so stupidly; so foolishly,MN140,dhātuvibhaṅgasuttaṃ,"accayo maṃ, bhante, accagamā yathābālaṃ <b>yathāmūḷhaṃ</b> yathāakusalaṃ, yo'haṃ bhagavantaṃ āvusovādena samudācaritabbaṃ amaññissaṃ.",,,,,,,,,
ruppanta,prp,being hurt; being oppressed; suffering,SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
ko attho supitena vo,
āturānañ'hi kā niddā,
sallaviddhāna <b>ruppataṃ</b>.",,,,,,,,,
lokanātha,masc,saviour of the world; protector of the planet,TH257,pārāpariyattheragāthā,"aññathā <b>lokanāthamhi</b>, tiṭṭhante puris'uttame.
iriyaṃ āsi bhikkhūnaṃ, aññathā dāni dissati.",THI68,ekudāniyattheragāthā,"vandanaṃ dāni vajjāsi,
<b>lokanāthaṃ</b> anuttaraṃ,
padakkhiṇañ'ca katvāna,
ādiseyyāsi dakkhiṇaṃ.",,,,,,
saṇikaṃ,ind,slowly; gradually,MN20,vitakkasaṇṭhānasuttaṃ,"yaṃnūn'āhaṃ <b>saṇikaṃ</b> gaccheyyan'ti. so <b>saṇikaṃ</b> gaccheyya. tassa evam'assa, kiṃ nu kho ahaṃ <b>saṇikaṃ</b> gacchāmi? yaṃnūn'āhaṃ tiṭṭheyyan'ti.",SN3.13,doṇapākasuttaṃ,"manujassa sadā satīmato,
mattaṃ jānato laddhabhojane.
tanukassa bhavanti vedanā,
<b>saṇikaṃ</b> jīrati āyupālayan'ti.",,,,,,
sabbaloka,masc,whole world; entire universe; all the world; every world,SNP8,mettasuttaṃ,"mettañ'ca <b>sabbalokasmiṃ</b>,
mānasam'bhāvaye aparimāṇaṃ,
uddhaṃ adho ca tiriyañ'ca,
asambādhaṃ, averaṃ, asapattaṃ.",SNP67,"bhadrāvudha māṇava pucchā
pārāyanavaggo 12","tasmā pajānaṃ na upādiyetha,
bhikkhu sato kiñcanaṃ <b>sabbaloke</b>,
ādānasatte iti pekkhamāno,
pajaṃ imaṃ maccudheyye visattan'ti.",AN6.102,anavatthitasuttaṃ,"sabbasaṅkhārā ca me anavatthitā khāyissanti, <b>sabbaloke</b> ca me mano n'ābhiramissati, <b>sabbalokā</b> ca me mano vuṭṭhahissati",DHP178,lokavaggo,"pathabyā ekarajjena, saggassa gamanena vā,
<b>sabbalok</b>'ādhipaccena, sot'āpattiphalaṃ varaṃ."
sabbaso 1,ind,in every way; entirely; completely; altogether,MJG,,"sabbe buddhā balappattā, paccekānañ'ca yaṃ balaṃ, arahantānañ'ca tejena, rakkhaṃ bandhāmi <b>sabbaso</b>.",SNP66,"jatukaṇṇi māṇava pucchā
pārāyanavaggo 11","<b>sabbaso</b> nāmarūpasmiṃ,
vītagedhassa brāhmaṇa,
āsavā'ssa na vijjanti,
yehi maccuvasaṃ vaje'ti.",MN9,sammādiṭṭhisuttaṃ,so <b>sabbaso</b> rāg'ānusayaṃ pahāya paṭigh'ānusayaṃ paṭivinodetvā asmī'ti diṭṭhimān'ānusayaṃ samūhanitvā avijjaṃ pahāya vijjaṃ uppādetvā diṭṭh'eva dhamme dukkhass'antakaro hoti,DHP265,dhammaṭṭha vaggo,"yo ca sameti pāpāni, aṇuṃ thūlāni <b>sabbaso</b>.
samitattā hi pāpānaṃ, samaṇo'ti pavuccati."
sabbāvant,adj,entire; whole; complete,DN13.8,tevijjasuttaṃ,iti uddham'adho tiriyaṃ sabbadhi sabb'attatāya <b>sabbāvantaṃ</b> lokaṃ mettāsahagatena cetasā vipulena mahaggatena appamāṇena averena abyābajjhena pharitvā viharati.,MN39,mahāassapurasuttaṃ,n'āssa kiñci <b>sabbāvato</b> kāyassa vivekajena pītisukhena apphuṭaṃ hoti,DN30.2,lakkhaṇasuttaṃ,"samaṃ pādaṃ bhūmiyaṃ nikkhipati, samaṃ uddharati, samaṃ <b>sabbāvantehi</b> pādatalehi bhūmiṃ phusati.",,,
samanugāhiyamāna,prp,being closely questioned (by); being interrogated (by); being pressed (by),MN35,cūḷasaccakasuttaṃ,"evam'eva kho tvaṃ, aggivessana, mayā sakasmiṃ vāde samanuyuñjiyamāno <b>samanugāhiyamāno</b> samanubhāsiyamāno ritto tuccho aparaddho.",MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo tehi bhikkhūhi samanuyuñjiyamāno <b>samanugāhiyamāno</b> samanubhāsiyamāno tadeva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,,,,,,
samanubhāsiyamāna,prp,being admonished; being sternly advised (by someone about something),MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo tehi bhikkhūhi samanuyuñjiyamāno samanugāhiyamāno <b>samanubhāsiyamāno</b> tadeva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,VIN PAT SA 10,saṅghabhedasikkhāpadaṃ,"yāvatatiyañ'ce <b>samanubhāsiyamāno</b> taṃ paṭinissajjeyya, icc'etaṃ kusalaṃ, no ce paṭinissajjeyya, saṅghādiseso.",,,,,,
samanuyuñjiyamāna,prp,being cross-questioned; being cross-examined (by someone about something),MN35,cūḷasaccakasuttaṃ,"evam'eva kho tvaṃ, aggivessana, mayā sakasmiṃ vāde <b>samanuyuñjiyamāno</b> samanugāhiyamāno samanubhāsiyamāno ritto tuccho aparaddho.",MN22,alagaddūpamasuttaṃ,evam'pi kho ariṭṭho bhikkhu gaddhabādhipubbo tehi bhikkhūhi <b>samanuyuñjiyamāno</b> samanugāhiyamāno samanubhāsiyamāno tadeva pāpakaṃ diṭṭhigataṃ thāmasā parāmāsā abhinivissa voharati,,,,,,
samaṃ 2,ind,in a similar manner; similarly likewise,VISM1.1.2,sīlānisaṃsa kathā,"sīlagandhasamo gandho,
kuto nāma bhavissati,
yo <b>samaṃ</b> anuvāte ca,
paṭivāte ca vāyati.",DN30.2,lakkhaṇasuttaṃ,"<b>samaṃ</b> pādaṃ bhūmiyaṃ nikkhipati, <b>samaṃ</b> uddharati, <b>samaṃ</b> sabbāvantehi pādatalehi bhūmiṃ phusati.",SN1.7,appaṭividitasuttaṃ,"yesaṃ dhammā suppaṭividitā,
paravādesu na nīyare,
te sambuddhā samma'd'aññā,
caranti visame <b>saman</b>'ti.",,,
samācāra,masc,conduct; behaviour; activity,VIN PAT SA 13,kuladūsakasikkhāpadaṃ,"bhikkhu pan'eva aññataraṃ gāmaṃ vā nigamaṃ vā upanissāya viharati kuladūsako pāpa<b>samācāro</b>, tassa kho pāpakā <b>samācārā</b> dissanti c'eva suyyanti ca, kulāni ca tena duṭṭhāni dissanti c'eva suyyanti ca",MN39,mahāassapurasuttaṃ,parisuddho no vacī<b>samācāro</b> bhavissati uttāno vivaṭo na ca chiddavā saṃvuto ca,AN10.44,kusinārasuttaṃ,"codakena bhikkhunā paraṃ codetu'kāmena evaṃ paccavekkhitabbaṃ, parisuddhakāya<b>samācāro</b> nu kho'mhi?",,,
samādhiyati,pr,is calmed (for); becomes collected (for); becomes composed (for); becomes stable (for),SN46.3,sīlasuttaṃ,passaddhakāyassa sukhino cittaṃ <b>samādhiyati</b>.,SN47.8,sūdasuttaṃ,"tassa kāye kāy'ānupassino viharato cittaṃ na <b>samādhiyati</b>, upakkilesā na pahīyanti. so taṃ nimittaṃ na uggaṇhāti.",MN20,vitakkasaṇṭhānasuttaṃ,tesaṃ pahānā ajjhattam'eva cittaṃ santiṭṭhati sannisīdati ekodi hoti <b>samādhiyati</b>.,,,
samitatta,nt,calmness; peacefulness; fact of tranquillization (of),DHP265,dhammaṭṭhavaggo,"yo ca sameti pāpāni,
aṇuṃ thūlāni sabbaso,
<b>samitattā</b> hi pāpānaṃ,
samaṇo'ti pavuccati.",,,,,,,,,
sameti 1.1,pr,calms down; settles; stills; makes subside,DHP265,dhammaṭṭhavaggo,"yo ca <b>sameti</b> pāpāni,
aṇuṃ thūlāni sabbaso,
samitattā hi pāpānaṃ,
samaṇo'ti pavuccati.",ITI87,andhakaraṇasuttaṃ,"tayo vitakke kusale vitakkaye,
tayo pana akusale nirākare,
sa ve vitakkāni vicāritāni,
<b>sameti</b> vuṭṭhī'va rajaṃ samūhataṃ.",,,,,,
sambhava 1,masc,birth; origin; source (of),SNP8,mettasuttaṃ,"diṭṭhā vā ye ca adiṭṭhā, ye ca dūre vasanti avidūre
bhūtā vā <b>sambhav</b>'esī vā, sabbe sattā bhavantu sukhit'attā.",SNP13,"ratanasuttaṃ
cūḷavaggo 1","khīṇaṃ purāṇaṃ navaṃ n'atthi <b>sambhavaṃ</b>,
virattacitt'āyatike bhavasmiṃ.
te khīṇabījā avirūḷhichandā,
nibbanti dhīrā yath'āyaṃ padīpo.",SNP38,dvayatānupassanāsuttaṃ,"ye dukkhaṃ nappajānanti,
atho dukkhassa <b>sambhavaṃ</b>,
yattha ca sabbaso dukkhaṃ,
asesaṃ uparujjhati,
tañ'ca maggaṃ na jānanti,
dukkh'ūpasamagāminaṃ.",SN12.63,puttamaṃsūpamasuttaṃ,"cattāro'me, bhikkhave, āhārā bhūtānaṃ vā sattānaṃ ṭhitiyā <b>sambhava</b>-esīnaṃ vā anuggahāya. katame cattāro?"
sallaviddha,adj,pierced by an arrow,SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
ko attho supitena vo,
āturānañ'hi kā niddā,
<b>sallaviddhāna</b> ruppataṃ.",SNP39,"kāmasuttaṃ
aṭṭhakavaggo 1","tassa ce kāmayānassa,
chandajātassa jantuno,
te kāmā parihāyanti,
<b>sallaviddho</b>'va ruppati.",,,,,,
sahasā 2,ind,rashly; in haste,SNP37,"nālakasuttaṃ
mahāvaggo 11","na munī gāmam'āgamma,
kulesu <b>sahasā</b> care,
ghās'esanaṃ chinnakatho,
na vācaṃ payutaṃ bhaṇe.",MN13,mahādukkhakkhandhasuttaṃ,"addh'āyasmantehi nigaṇṭhehi <b>sahasā</b> appaṭisaṅkhā vācā bhāsitā, na kho, āvuso gotama, sukhena sukhaṃ adhigantabbaṃ, dukkhena kho sukhaṃ adhigantabbaṃ.",,,,,,
saṃvijjamāna,prp,existing (in); being found (in),AN3.133,lekhasuttaṃ,"tayo'me, bhikkhave, puggalā santo <b>saṃvijjamānā</b> lokasmiṃ. katame tayo?",,,,,,,,,
sīghaṃ,ind,quickly; swiftly; rapidly,MN20,vitakkasaṇṭhānasuttaṃ,"seyyathā'pi, bhikkhave, puriso sīghaṃ gaccheyya. tassa evam'assa, kiṃ nu kho ahaṃ <b>sīghaṃ</b> gacchāmi? yaṃnūn'āhaṃ saṇikaṃ gaccheyyan'ti.",DHPa1.2.1,sāmāvatīvatthu,"tadā seṭṭhino bhariyā garugabbhā hoti. tasmā so <b>sīghaṃ</b> gehaṃ purisaṃ pesesi, gaccha bhaṇe, jānāhi naṃ vijātā vā, no vā'ti.",MN152,indriyabhāvanāsuttaṃ,"evam'eva kho, ānanda, yassa kassaci evaṃ<b>sīghaṃ</b> evaṃtuvaṭaṃ evaṃappakasirena uppannaṃ manāpaṃ uppannaṃ amanāpaṃ uppannaṃ manāp'āmanāpaṃ nirujjhati, upekkhā saṇṭhāti",,,
sunakkhatta 2,masc,name of a former monk,MN12,mahāsīhanādasuttaṃ,"assosi kho āyasmā sāriputto <b>sunakkhattassa</b> licchaviputtassa vesāliyaṃ parisati evaṃ vācaṃ bhāsamānassa, n'atthi samaṇassa gotamassa uttarimanussadhammā alam'ariyañāṇadassanaviseso.",MN105,sunakkhattasuttaṃ,"taṃ kiṃ maññasi, <b>sunakkhatta</b>, api nu tassa purisassa tasmiṃ vante puna bhottu'kamyatā assā'ti?",,,,,,
supatiṭṭhita 1,adj,well placed; well allocated (in),KHP7,tirokuṭṭasutta,"ayañ'ca kho dakkhiṇā dinnā, saṅghamhi <b>suppatiṭṭhitā</b>. dīgharattaṃ hitāy'assa, ṭhānaso upakappati.",,,,,,,,,
supita,nt,sleep,SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","uṭṭhahatha nisīdatha,
ko attho <b>supitena</b> vo,
āturānañ'hi kā niddā,
sallaviddhāna ruppataṃ.",,,,,,,,,
suyyati,pr,is heard,JAa466,samuddavāṇija jātakavaṇṇanā,"manussasaddo viya <b>suyyati</b>, jānissāma nan'ti saddānusārena gantvā taṃ purisaṃ disvā, yakkho bhavissatī'ti bhītatasitā sare sannayhiṃsu",VIN PAT SA 13,kuladūsakasikkhāpadaṃ,"bhikkhu pan'eva aññataraṃ gāmaṃ vā nigamaṃ vā upanissāya viharati kuladūsako pāpasamācāro, tassa kho pāpakā samācārā dissanti c'eva <b>suyyanti</b> ca, kulāni ca tena duṭṭhāni dissanti c'eva suyyanti ca",,,,,,
vanta 1,pp,vomited; purged,MN105,sunakkhattasuttaṃ,"evam'eva kho, sunakkhatta, n'evasaññān'āsaññ'āyatan'ādhimuttassa purisapuggalassa ye ākiñcaññ'āyatanasaṃyojane se <b>vante</b>.",MN105,sunakkhattasuttaṃ,"seyyathā'pi, sunakkhatta, puriso manuññabhojanaṃ bhuttāvī chaḍḍeyya. taṃ kiṃ maññasi, sunakkhatta, api nu tassa purisassa tasmiṃ <b>vante</b> puna bhottu'kamyatā assā'ti?",,,,,,
