pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
dāna 1.1,nt,giving; offering; charity; generosity,SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","<b>dānañ</b>'ca dhammacariyā ca,
ñātakānañ'ca saṅgaho,
anavajjāni kammāni,
etam'maṅgalam'uttamaṃ.",AN9.20,velāmasuttaṃ,"ekam'antaṃ nisinnaṃ kho anāthapiṇḍikaṃ gahapatiṃ bhagavā etadavoca, api nu te, gahapati, kule <b>dānaṃ</b> dīyatī'ti? dīyati me, bhante, kule <b>dānaṃ</b>. tañ'ca kho lūkhaṃ kaṇājakaṃ biḷaṅgadutiyan'ti.",SN2.23,serīsuttaṃ,"tassa mayhaṃ, bhante, catūsu dvāresu <b>dānaṃ</b> dīyittha samaṇabrāhmaṇa-kapaṇ'addhika-vanibbaka-yācakānaṃ",DHP223,kodhavaggo,"akkodhena jine kodhaṃ,
asādhuṃ sādhunā jine,
jine kadariyaṃ <b>dānena</b>,
saccen'ālikavādinaṃ."
dāna 1.2,nt,alms; almsfood,MN82,raṭṭhapālasuttaṃ,"atha kho āyasmā raṭṭhapālo sakapitu nivesane n'eva <b>dānaṃ</b> alattha na paccakkhānaṃ, añña'd'atthu akkosam'eva alattha",,,,,,,,,
dukkha 2,adj,painful,MN130,devadūtasuttaṃ,"so tattha <b>dukkhā</b> tibbā kharā kaṭukā vedanā vedeti, na ca tāva kālaṅ'karoti yāva na taṃ pāpakammaṃ byantīhoti.",MN74,dīghanakhasuttaṃ,"n'eva tasmiṃ samaye <b>dukkhaṃ</b> vedanaṃ vedeti, na adukkham'asukhaṃ vedanaṃ vedeti",MN10.9,mahāsatipaṭṭhānasuttaṃ,<b>dukkhaṃ</b> vā vedanaṃ vedayamāno <b>dukkhaṃ</b> vedanaṃ vedayāmī'ti pajānāti.,,,
desita 1,pp,preached (by); taught (by); explained (by); instructed (by),DN16.36,mahāparinibbānasuttaṃ,"yo vo mayā dhammo ca vinayo ca <b>desito</b> paññatto, so vo mam'accayena satthā.",DN16.21,mahāparinibbānasuttaṃ,"bhikkhave, ye te mayā dhammā abhiññā <b>desitā</b>, te vo sādhukaṃ uggahetvā āsevitabbā bhāvetabbā bahulīkātabbā",SN22.95,pheṇapiṇḍūpamasuttaṃ,"pheṇapiṇḍ'ūpamaṃ rūpaṃ,
vedanā bubbuḷ'ūpamā,
marīcik'ūpamā saññā,
saṅkhārā kadal'ūpamā,
māy'ūpamañ'ca viññāṇaṃ,
<b>desita</b>-ādiccabandhunā.",AN3.62,titthāyatanādisuttaṃ,"imāni cattāri ariyasaccānī'ti, bhikkhave, mayā dhammo <b>desito</b> aniggahito asaṃkiliṭṭho anupavajjo appaṭikuṭṭho samaṇehi brāhmaṇehi viññūhī'ti. iti yaṃ taṃ vuttaṃ idam'etaṃ paṭicca vuttan'ti."
dhana 1,nt,wealth; riches; treasure,TH251,raṭṭhapālattheragāthā,"passāmi loke sadhane manusse, laddhāna vittaṃ na dadanti mohā.
luddhā <b>dhanaṃ</b> sannicayaṃ karonti, bhiyyo'va kāme abhipatthayanti.",DHP26,appamādavaggo,"pamādam'anuyuñjanti,
bālā dummedhino janā,
appamādañ'ca medhāvī,
<b>dhanaṃ</b> seṭṭhaṃ'va rakkhati.",UDa43,suppabuddhakuṭṭhi suttavaṇṇanā,"ahaṃ te aparimitaṃ <b>dhanaṃ</b> dassāmi, buddho na buddho, dhammo na dhammo, saṅgho na saṅgho, alaṃ me buddhena, alaṃ me dhammena, alaṃ me saṅghenā'ti vadehī'ti",VIN1.2.5,sañcarittasikkhāpadaṃ,"dasa bhariyāyo, <b>dhana</b>kkītā chandavāsinī bhogavāsinī paṭavāsinī odapattakinī obhaṭacumbaṭā dāsī ca bhariyā ca kammakārī ca bhariyā ca dhaj'āhaṭā muhuttikā."
dhāressati,fut,will bear in mind; will keep in mind; will remembers,AN6.61,majjhesuttaṃ,upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā no bhagavā byākarissati tathā naṃ <b>dhāressāmā</b>'ti.,MN3,dhammadāyādasuttaṃ,"sādhu vat'āyasmantaṃ'y'eva sāriputtaṃ paṭibhātu etassa bhāsitassa attho, āyasmato sāriputtassa sutvā bhikkhū <b>dhāressantī</b>'ti.",,,,,,
na 1,ind,no; not; neither; nor,MN51,kandarakasuttaṃ,"pisuṇaṃ vācaṃ pahāya pisuṇāya vācāya paṭivirato hoti, ito sutvā <b>na</b> amutra akkhātā imesaṃ bhedāya, amutra vā sutvā <b>na</b> imesaṃ akkhātā amūsaṃ bhedāya",SNP4,"kasibhāradvājasuttaṃ
uragavaggo 4","kassako paṭijānāsi,
<b>na</b> ca passāma te kasiṃ,
kasiṃ no pucchito brūhi,
yathā jānemu te kasiṃ.",DHP127,kodhavaggo,"<b>na</b> antalikkhe <b>na</b> samuddamajjhe,
<b>na</b> pabbatānaṃ vivaraṃ pavissa,
<b>na</b> vijjati so jagatippadeso,
yatthaṭṭhito mucceyya pāpakammā.",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, <b>na</b> tumhākaṃ, taṃ pajahatha. taṃ vo pahīnaṃ hitāya sukhāya bhavissati."
naṃ,pron,him; her; it; one; that,DHP1,yamakavaggo,"manopubbaṅ'gamā dhammā,
manoseṭṭhā manomayā,
manasā ce paduṭṭhena,
bhāsati vā karoti vā,
tato <b>naṃ</b> dukkham'anveti,
cakkaṃva vahato padaṃ.",SNP65,"kappa māṇava pucchā
pārāyanavaggo 10","akiñcanaṃ anādānaṃ,
etaṃ dīpaṃ anāparaṃ,
nibbānaṃ iti <b>naṃ</b> brūmi,
jarāmaccuparikkhayaṃ.",AN6.61,majjhesuttaṃ,upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā no bhagavā byākarissati tathā <b>naṃ</b> dhāressāmā'ti.,MN152,indriyabhāvanāsuttaṃ,"balavā puriso divasaṃsantatte ayokaṭāhe dve vā tīṇi vā udakaphusitāni nipāteyya. dandho, ānanda, udakaphusitānaṃ nipāto, atha kho <b>naṃ</b> khippam'eva parikkhayaṃ pariyādānaṃ gaccheyya."
nābhijānāti 1,pr,does not know; does not understand,SNP70,"mogharāja māṇava pucchā
pārāyanavaggo 15","ayaṃ loko paro loko,
brahmaloko sadevako,
diṭṭhiṃ te <b>n'ābhijānāti</b>,
gotamassa yasassino.",AN4.65,rūpasuttaṃ,"ye ca rūpe pamāṇiṃsu,
ye ca ghosena anvagū,
chandarāgavas'ūpetā,
<b>n'ābhijānanti</b> te janā.",,,,,,
nisajjā 1,fem,sitting; sitting down,MN107,gaṇakamoggallānasuttaṃ,divasaṃ caṅkamena <b>nisajjāya</b> āvaraṇīyehi dhammehi cittaṃ parisodhehi,UD46,soṇasuttaṃ,atha kho bhagavā bahu'd'eva rattiṃ abbhokāse <b>nisajjāya</b> vītināmetvā pāde pakkhāletvā vihāraṃ pāvisi. āyasmā'pi kho soṇo bahu'd'eva rattiṃ abbhokāse <b>nisajjāya</b> vītināmetvā pāde pakkhāletvā vihāraṃ pāvisi.,VIN PAT PC 42,paṇītabhojana sikkhāpada,"tassa dāpetvā vā adāpetvā vā uyyojeyya, gacch'āvuso, na me tayā saddhiṃ kathā vā <b>nisajjā</b> vā phāsu hoti, ekakassa me kathā vā nisajjā vā phāsu hotī'ti",,,
neti 1.1,pr,leads; carries away; takes away,TH195,dhammikattheragāthā,"na hi dhammo adhammo ca, ubho samavipākino.
adhammo nirayaṃ <b>neti</b>, dhammo pāpeti suggatiṃ.",VISM1.9.2,karuṇābhāvanākathā,"seyyathā'pi saha bhaṇḍena gahitacoraṃ, vadhetha nan'ti rañño āṇāya rājapurisā bandhitvā catukke catukke pahārasatāni dentā āghātanaṃ <b>nenti</b>.",ITI76,sukhapatthanāsuttaṃ,"tasmā pattapuṭass'eva,
ñatvā sampākam'attano,
asante n'upaseveyya,
sante seveyya paṇḍito,
asanto nirayaṃ <b>nenti</b>,
santo pāpenti suggatin'ti.",,,
neva 1,sandhi,neither; not,MN2.4,sabbāsavasuttaṃ,paṭisaṅkhā yoniso piṇḍapātaṃ paṭisevāmi <b>n'eva</b> davāya na madāya na maṇḍanāya na vibhūsanāya yāva'd'eva imassa kāyassa ṭhitiyā yāpanāya vihiṃsūparatiyā brahmacariy'ānuggahāya,SN46.53,aggisuttaṃ,"atha kho te bhikkhū tesaṃ aññatitthiyānaṃ paribbājakānaṃ bhāsitaṃ <b>n'eva</b> abhinandiṃsu nappaṭikkosiṃsu, anabhinanditvā appaṭikkositvā uṭṭhāy'āsanā pakkamiṃsu, bhagavato santike etassa bhāsitassa atthaṃ ājānissāmā'ti.",UD10,bāhiyasuttaṃ,tato tvaṃ bāhiya na tena. yato tvaṃ bāhiya na tena tato tvaṃ bāhiya na tattha. yato tvaṃ bāhiya na tattha tato tvaṃ bāhiya <b>n'eva</b>-idha na huraṃ na ubhayam'antarena,MN82,raṭṭhapālasuttaṃ,"atha kho āyasmā raṭṭhapālo sakapitu nivesane <b>n'eva</b> dānaṃ alattha na paccakkhānaṃ, añña'd'atthu akkosam'eva alattha"
no 1.1,ind,no; not,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ bālassa mohāya, <b>no</b> ca pāragavesino.",AN7.23,paṭhamasattakasuttaṃ,"yāvakīvañ'ca bhikkhave bhikkhū abhiṇhaṃ sannipātā bhavissanti sannipātabahulā, vuddhi'y'eva bhikkhave bhikkhūnaṃ pāṭikaṅkhā <b>no</b> parihāni",AN10.44,kusinārasuttaṃ,saṃvijjati nu kho me eso dhammo udāhu <b>no</b>'ti?,SN1.41,ādittasuttaṃ,"ādittasmiṃ agārasmiṃ,
yaṃ nīharati bhājanaṃ,
taṃ tassa hoti atthāya,
<b>no</b> ca yaṃ tattha ḍayhati."
no 2.1,pron,us (object),Thai,,taṃ <b>no</b> brahmacariyaṃ imassa kevalassa dukkhakkhandhassa antakiriyāya saṃvattatu,AN6.61,majjhesuttaṃ,"āyām'āvuso, yena bhagavā ten'upasaṅkamissāma. upasaṅkamitvā bhagavato etam'atthaṃ ārocessāma. yathā <b>no</b> bhagavā byākarissati tathā naṃ dhāressāmā'ti.",MN31,cūḷagosiṅgasuttaṃ,"kiṃ nu kho mayaṃ āyasmato anuruddhassa evam'ārocimha, imāsañ'ca imāsañ'ca vihārasamāpattīnaṃ mayaṃ lābhino'ti yaṃ <b>no</b> āyasmā anuruddho bhagavato sammukhā yāva āsavānaṃ khayā pakāsetī'ti?",,,
no 2.3,pron,for us; to us,Thai,,sādhu <b>no</b> bhante bhagavā suciraparinibbuto'pi pacchimājanat'ānukampamānasā,SNP31,"māghasuttaṃ, mahāvaggo 5","ko sujjhati muccati bajjhatī ca,
ken'attanā gacchati brahmalokaṃ,
ajānato me muni brūhi puṭṭho,
bhagavā hi me sakkhi brahmajjadiṭṭho,
tuvañ'hi <b>no</b> brahmasamo'si saccaṃ,
kathaṃ upapajjati brahmalokaṃ jutima.",MN39,mahāassapurasuttaṃ,n'atthi <b>no</b> kiñci uttariṃ karaṇīyan'ti,SN3.4,piyasuttaṃ,"kiñ'cā'pi te evaṃ vadeyyuṃ, piyo <b>no</b> attā'ti, atha kho tesaṃ appiyo attā. taṃ kissa hetu? yañ'hi appiyo appiyassa kareyya, taṃ te attanā'va attano karonti, tasmā tesaṃ appiyo attā."
no 2.4,pron,our,SN22.33,natumhākaṃsuttaṃ,"taṃ kissa hetu? na hi <b>no</b> etaṃ, bhante, attā vā attaniyaṃ vā'ti",AN3.66,kesamuttisuttaṃ,"etha tumhe, kālāmā, mā anussavena, mā paramparāya, mā itikirāya, mā piṭakasampadānena, mā takkahetu, mā nayahetu, mā ākāraparivitakkena, mā diṭṭhinijjhānakkhantiyā, mā bhabbarūpatāya, mā samaṇo <b>no</b> garū'ti.",MN39,mahāassapurasuttaṃ,parisuddho <b>no</b> kāyasamācāro bhavissati uttāno vivaṭo na ca chiddavā saṃvuto ca.,VIN1.4.2.4,chabbassasikkhāpada,"amhākaṃ pana sakiṃ katāni santhatāni pañca'pi cha'pi vassāni honti, yesaṃ <b>no</b> dārakā uhadanti'pi ummihanti'pi undūrehi'pi khajjanti."
pakkhī,masc,bird,MN51,kandarakasuttaṃ,"seyyathā'pi nāma <b>pakkhī</b> sakuṇo yena yen'eva ḍeti sapattabhāro'va ḍeti, evam'eva bhikkhu santuṭṭho hoti kāyaparihārikena cīvarena, kucchiparihārikena piṇḍapātena. so yena yen'eva pakkamati samādāy'eva pakkamati.",SN22.78,sīhasuttaṃ,"ye hi keci, bhikkhave, tiracchānagatā pāṇā sīhassa migarañño nadato saddaṃ suṇanti, yebhuyyena bhayaṃ saṃvegaṃ santāsaṃ āpajjanti, bilaṃ bilāsayā pavisanti, dakaṃ dakāsayā pavisanti, vanaṃ vanāsayā pavisanti, ākāsaṃ <b>pakkhino</b> bhajanti.",SN35.247,chappāṇakasuttaṃ,ahiṃ gahetvā daḷhāya rajjuyā bandheyya. suṃsumāraṃ gahetvā daḷhāya rajjuyā bandheyya. <b>pakkhiṃ</b> gahetvā daḷhāya rajjuyā bandheyya. kukkuraṃ gahetvā daḷhāya rajjuyā bandheyya. siṅgālaṃ gahetvā daḷhāya rajjuyā bandheyya. makkaṭaṃ gahetvā daḷhāya rajjuyā bandheyya.,,,
paggahetvā 2,abs,having raised up; having lifted up,AN7.61,pacalāyamānasuttaṃ,"tasmā't'iha, moggallāna, evaṃ sikkhitabbaṃ, na uccāsoṇḍaṃ <b>paggahetvā</b> kulāni upasaṅkamissāmī'ti",,,,,,,,,
paccakkhāna,nt,denial; refusal; rejection,MN82,raṭṭhapālasuttaṃ,"atha kho āyasmā raṭṭhapālo sakapitu nivesane n'eva dānaṃ alattha na <b>paccakkhānaṃ</b>, añña'd'atthu akkosam'eva alattha",,,,,,,,,
pacchā 1,ind,afterwards; later; in the future,MN19,dvedhāvitakkasuttaṃ,mā <b>pacchā</b> vippaṭisārino ahuvattha,MN107,gaṇakamoggallānasuttaṃ,"so <b>pacchā</b>bhattaṃ piṇḍapātapaṭikkanto nisīdati pallaṅkaṃ ābhujitvā, ujuṃ kāyaṃ paṇidhāya, parimukhaṃ satiṃ upaṭṭhapetvā.",DHP172,lokavaggo,"yo ca pubbe pamajjitvā,
<b>pacchā</b> so nappamajjati,
so'maṃ lokaṃ pabhāseti,
abbhā mutto'va candimā.",,,
pañha 2,masc,question; enquiry,ANa3.68,kathāvatthusuttavaṇṇanā,"aññātavāde na saṇṭhātī'ti aññātavāde jānitavāde na saṇṭhāti. kathaṃ? ekacco pañhaṃ pucchati, taṃ itaro, manāpo tayā <b>pañho</b> pucchito, kahaṃ te esa uggahito'ti vadati.",MN43,mahāvedallasuttaṃ,sādh'āvuso'ti kho āyasmā mahākoṭṭhiko āyasmato sāriputtassa bhāsitaṃ abhinanditvā anumoditvā āyasmantaṃ sāriputtaṃ uttariṃ <b>pañhaṃ</b> apucchi.,AN4.42,pañhabyākaraṇasuttaṃ,"atthi bhikkhave <b>pañho</b> ek'aṃsabyākaraṇīyo, atthi <b>pañho</b> vibhajjabyākaraṇīyo, atthi <b>pañho</b> paṭipucchābyākaraṇīyo, atthi <b>pañho</b> ṭhapanīyo.",AN3.68,kathāvatthusuttaṃ,"sac'āyaṃ, bhikkhave, puggalo <b>pañhaṃ</b> puṭṭho samāno aññen'aññaṃ paṭicarati, bahiddhā kathaṃ apanāmeti, kopañ'ca dosañ'ca appaccayañ'ca pātukaroti, evaṃ sant'āyaṃ, bhikkhave, puggalo akaccho hoti."
paṭisaṃvedī,adj,experiencing; feeling; sensitive to,MN118,ānāpānassatisuttaṃ,"sabbakāya<b>paṭisaṃvedī</b> assasissāmī'ti sikkhati, sabbakāya<b>paṭisaṃvedī</b> passasissāmī'ti sikkhati.",SN35.70,upavāṇasandiṭṭhikasuttaṃ,"idha pana, upavāṇa, bhikkhu cakkhunā rūpaṃ disvā rūpa<b>ppaṭisaṃvedī</b> ca hoti rūparāgappaṭisaṃvedī ca.",,,,,,
paṭhavī,fem,earth; world,DHP41,cittavaggo,"aciraṃ vat'ayaṃ kāyo, <b>paṭhaviṃ</b> adhisessati.
chuḍḍho apetaviññāṇo, niratthaṃ'va kaliṅgaraṃ.",VIN PAT PC 10,pathavīkhaṇana sikkhāpada,"yo pana bhikkhu <b>paṭhaviṃ</b> khaṇeyya vā khaṇāpeyya vā, pācittiyaṃ.",,,,,,
pamāda 1,masc,carelessness; negligence; heedlessness,MN19,dvedhāvitakkasuttaṃ,"etāni, bhikkhave, rukkhamūlāni, etāni suññ'āgārāni. jhāyatha, bhikkhave, mā <b>pamād</b>'attha, mā pacchā vippaṭisārino ahuvattha. ayaṃ vo amhākaṃ anusāsanī'ti.",SNP22,"uṭṭhānasuttaṃ
cūḷavaggo 10","<b>pamādo</b> rajo <b>pamādo</b>, pamād'ānupatito rajo,
appamādena vijjāya, abbahe sallam'attano",SN35.246,vīṇopamasuttaṃ,"seyyathā'pi, bhikkhave, kiṭṭhaṃ sampannaṃ. kiṭṭh'ārakkho ca pamatto, goṇo ca kiṭṭh'ādo aduṃ kiṭṭhaṃ otaritvā yāva'd'atthaṃ madaṃ āpajjeyya <b>pamādaṃ</b> āpajjeyya.",DHP21,appamādavaggo,"appamādo amatapadaṃ,
<b>pamādo</b> maccuno padaṃ,
appamattā na mīyanti,
ye pamattā yathā matā."
pamādi,aor,was careless (about); neglected; was negligent (with); was heedless (about),SN40.1,paṭhamajhānapañhāsuttaṃ,"mā, brāhmaṇa, paṭhamaṃ jhānaṃ <b>pamādo</b>, paṭhame jhāne cittaṃ saṇṭhapehi, paṭhame jhāne cittaṃ ekodiṃ karohi, paṭhame jhāne cittaṃ samādahā'ti.",AN1.604,amatavaggo,"amataṃ te, bhikkhave, <b>pamādiṃsu</b> ye kāyagatāsatiṃ <b>pamādiṃsu</b>. amataṃ te, bhikkhave, na <b>pamādiṃsu</b> ye kāyagatāsatiṃ na <b>pamādiṃsu</b>'ti.",,,,,,
paridevi,aor,mourned; lamented; wailed,DN16.32,mahāparinibbānasuttaṃ,"alaṃ, ānanda, mā soci mā <b>paridevi</b> nanu etaṃ, ānanda, mayā paṭikacc'eva akkhātaṃ sabbeh'eva piyehi manāpehi nānābhāvo vinābhāvo aññathābhāvo",,,,,,,,,
parisuddha 1,pp,clean; pure; bright; perfect,MN39,mahāassapurasuttaṃ,so evaṃ samāhite citte <b>parisuddhe</b> pariyodāte anaṅgaṇe vigat'ūpakkilese mudubhūte kammaniye ṭhite āneñjappatte pubbenivās'ānussatiñāṇāya sattānaṃ cut'ūpapāta-ñāṇāya āsavānaṃ khayañāṇāya cittaṃ abhininnāmeti.,SN22.1,nakulapitusuttaṃ,"vippasannāni kho te, gahapati, indriyāni, <b>parisuddho</b> mukhavaṇṇo pariyodāto.",AN10.51,sacittasuttaṃ,"seyyathā'pi, bhikkhave, itthī vā puriso vā daharo yuvā maṇḍanakajātiko ādāse vā <b>parisuddhe</b> pariyodāte acche vā udakapatte sakaṃ mukhanimittaṃ paccavekkhamāno",,,
passasissati,fut,will exhale; will breathe out,MN118,ānāpānassatisuttaṃ,"anicc'ānupassī assasissāmī'ti sikkhati, anicc'ānupassī <b>passasissāmī</b>'ti sikkhati",,,,,,,,,
pahīna,pp,abandoned; dispelled; eliminated; removed; given up,MN39,mahāassapurasuttaṃ,"āṇaṇyaṃ yathā ārogyaṃ yathā bandhanāmokkhaṃ yathā bhujissaṃ yathā khem'antabhūmiṃ, evam'eva bhikkhu ime pañca nīvaraṇe <b>pahīne</b> attani samanupassati",SN22.33,natumhākaṃsuttaṃ,"yaṃ, bhikkhave, na tumhākaṃ, taṃ pajahatha. taṃ vo <b>pahīnaṃ</b> hitāya sukhāya bhavissati.",VIN1.1.4,catutthapārājikaṃ,"samanuggāhīyamāno'ti yaṃ vatthu paṭiññātaṃ hoti tasmiṃ vatthusmiṃ samanuggāhīyamāno, kin'te adhigataṃ, kin'ti te adhigataṃ, kadā te adhigataṃ, kattha te adhigataṃ, katame te kilesā <b>pahīnā</b>, katamesaṃ tvaṃ dhammānaṃ lābhī'ti.",,,
pāturahosi,aor,appeared; manifested,SN56.11,dhammacakkappavattanasuttaṃ,"ayañ'ca dasasahassī lokadhātu saṅkam'pi sampakam'pi sampavedhi, appamāṇo ca uḷāro obhāso loke <b>pāturahosi</b> atikkamm'eva devānaṃ dev'ānubhāvaṃ.",SN1.37,samayasuttaṃ,"evam'eva, suddh'āvāsesu devesu antarahitā bhagavato purato <b>pāturahesuṃ</b>. atha kho tā devatā bhagavantaṃ abhivādetvā ekam'antaṃ aṭṭhaṃsu.",AN8.30,anuruddha mahāvitakkasuttaṃ,bhaggesu suṃsumāragire bhesakaḷāvane migadāye antarahito cetīsu pācīnavaṃsadāye āyasmato anuruddhassa sammukhe <b>pāturahosi</b>,DN14.13,mahāpadānasuttaṃ,evam'eva bodhirukkhamūle antarahito bandhumatiyā rājadhāniyā kheme migadāye <b>pāturahosi</b>.
pāpaka 1.1,adj,bad; wicked; evil; wrong; worthless; harmful,SN45.8,vibhaṅgasuttaṃ,idha bhikkhave bhikkhu anuppannānaṃ <b>pāpakānaṃ</b> akusalānaṃ dhammānaṃ anuppādāya,SNP13,"ratanasuttaṃ
cūḷavaggo 1","kiñ'cā'pi so kammaṃ karoti <b>pāpakaṃ</b>, kāyena vācā'uda cetasā vā.
abhabbo so tassa paṭicchadāya, abhabbatā diṭṭhapadassa vuttā.",MN107,gaṇakamoggallānasuttaṃ,yatv'ādhikaraṇam'enaṃ cakkhu'ndriyaṃ asaṃvutaṃ viharantaṃ abhijjhādomanassā <b>pāpakā</b> akusalā dhammā anvāssaveyyuṃ,SN10.5,sānusuttaṃ,"sānuṃ pabuddhaṃ vajjāsi,
yakkhānaṃ vacanaṃ idaṃ,
m'ākāsi <b>pāpakaṃ</b> kammaṃ,
āvi vā yadi vā raho."
pāpeti,pr,helps to reach; brings (to); leads (to),TH195,dhammikattheragāthā,"na hi dhammo adhammo ca, ubho samavipākino.
adhammo nirayaṃ neti, dhammo <b>pāpeti</b> suggatiṃ.",CPa3.15,mahālomahaṃsacariyāvaṇṇanā,"so lābhasakkāraṃ jigucchanto pabbajjaṃ anupagantvā, pahomi c'āhaṃ lābh'ālābh'ādīsu nibbikāro hotun'ti attānaṃ takkento, visesato paraparibhavasahanādipaṭipadaṃ pūrento upekkhāpāramiṃ matthakaṃ <b>pāpessāmī</b>'ti",AN4.147,dutiyakālasuttaṃ,"kālena dhammassavanaṃ, kālena dhammasākacchā, kālena sammasanā, kālena vipassanā, ime kho, bhikkhave, cattāro kālā sammā bhāviyamānā sammā anuparivattiyamānā anupubbena āsavānaṃ khayaṃ <b>pāpenti</b>.",,,
pāra 1.1,nt,far side; far shore; bank on the other side (of); epithet of Nibbāna,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ bālassa mohāya, no ca <b>pāra</b>gavesino.",DHP85,paṇḍitavaggo,"appakā te manussesu, ye janā <b>pāra</b>gāmino.
ath'āyaṃ itarā pajā, tīram'ev'ānudhāvati.",MN82,raṭṭhapālasuttaṃ,"oraṃ samuddassa atittarūpo,
<b>pāraṃ</b> samuddassa'pi patthayetha,
rājā ca aññe ca bahū manussā,
avītataṇhā maraṇaṃ upenti,
ūnāva hutvāna jahanti dehaṃ,
kāmehi lokamhi na hatthi titti.",SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","yaṃ brāhmaṇaṃ vedagum'ābhijaññā,
akiñcanaṃ kāmabhave asattaṃ,
addhā hi so ogham'imaṃ atāri,
tiṇṇo ca <b>pāraṃ</b> akhilo akaṅkho."
pāragavesī 1,adj,seeking salvation; who is looking for the beyond,TH251,raṭṭhapālattheragāthā,"alattakakatā pādā, mukhaṃ cuṇṇakamakkhitaṃ.
alaṃ bālassa mohāya, no ca <b>pāragavesino</b>.",DHP355,taṇhāvaggo,"hananti bhogā dummedhaṃ,
no ca <b>pāragavesino</b>,
bhogataṇhāya dummedho,
hanti aññ'eva attanaṃ.",,,,,,
pīti 1.1,fem,delight; heartfelt joy; pleasure; feeling of love,MN118,ānāpānassatisuttaṃ,"<b>pīti</b>paṭisaṃvedī assasissāmī'ti sikkhati, <b>pīti</b>paṭisaṃvedī passasissāmī'ti sikkhati,",SN45.8,vibhaṅgasuttaṃ,"<b>pītiyā</b> ca virāgā upekkhako ca viharati, sato ca sampajāno, sukhañ'ca kāyena paṭisaṃvedeti, yaṃ taṃ ariyā ācikkhanti, upekkhako satimā sukhavihārī'ti tatiyaṃ jhānaṃ upasampajja viharati.",MN107,gaṇakamoggallānasuttaṃ,vivicc'eva kāmehi vivicca akusalehi dhammehi savitakkaṃ savicāraṃ vivekajaṃ <b>pīti</b>sukhaṃ paṭhamaṃ jhānaṃ upasampajja viharati.,,,
pītipaṭisaṃvedī,adj,experiencing heartfelt joy; feeling delight; sensitive to happiness,MN118,ānāpānassatisuttaṃ,"<b>pītipaṭisaṃvedī</b> assasissāmī'ti sikkhati, <b>pītipaṭisaṃvedī</b> passasissāmī'ti sikkhati. sukhapaṭisaṃvedī assasissāmī'ti sikkhati, sukhapaṭisaṃvedī passasissāmī'ti sikkhati.",,,,,,,,,
pucchi,aor,asked; enquired; questioned (somebody about something),MN109,mahāpuṇṇamasuttaṃ,"sādhu, bhante'ti kho so bhikkhu bhagavato bhāsitaṃ abhinanditvā anumoditvā bhagavantaṃ uttariṃ pañhaṃ <b>pucchi</b>",MN76,sandakasuttaṃ,"itthiyā'pi purisassa'pi nāmam'pi gottam'pi pucchitabbaṃ ahosi, tena <b>pucchiṃ</b>. gāmassa'pi nigamassa'pi nāmam'pi maggam'pi pucchitabbaṃ ahosi, tena <b>pucchin</b>'ti.",SN42.2,tālapuṭasuttaṃ,"alaṃ, gāmaṇi, tiṭṭhat'etaṃ, mā maṃ etaṃ <b>pucchī'</b>ti.",,,
puppha 1,nt,flower,DHP44,pupphavaggo,"ko imaṃ pathaviṃ vicessati,
yamalokañ'ca imaṃ sadevakaṃ,
ko dhammapadaṃ sudesitaṃ,
kusalo <b>puppham</b>'iva pacessati.",MN107,gaṇakamoggallānasuttaṃ,"seyyathā'pi, bho gotama ... ye keci <b>puppha</b>gandhā, vassikaṃ tesaṃ aggam'akkhāyati, evam'eva bhoto gotamassa ovādo param'ajjadhammesu.",DN16.27,mahāparinibbānasuttaṃ,"sabbaphāliphullā kho, ānanda, yamakasālā akāla<b>pupphehi</b>. te tathāgatassa sarīraṃ okiranti ajjhokiranti abhippakiranti tathāgatassa pūjāya.",JA293,kāyanibbinda jātakaṃ,"parisussati khippam'idaṃ kaḷevaraṃ, <b>pupphaṃ</b> yathā paṃsuni ātape kataṃ."
phāsu 2,masc,ease (for); comfort (for),SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","vijigucchamānassa yadidaṃ <b>phāsu</b>,
ritt'āsanaṃ sayanaṃ sevato ce,
sambodhikāmassa yath'ānudhammaṃ,
taṃ te pavakkhāmi yathā pajānaṃ.",VIN PAT PC 42,paṇītabhojana sikkhāpada,"tassa dāpetvā vā adāpetvā vā uyyojeyya, gacch'āvuso, na me tayā saddhiṃ kathā vā nisajjā vā <b>phāsu</b> hoti, ekakassa me kathā vā nisajjā vā <b>phāsu</b> hotī'ti",TH234,ekavihāriyattheragāthā,"purato pacchato vā'pi, aparo ce na vijjati,
atīva <b>phāsu</b> bhavati, ekassa vasato vane.",,,
