pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
payutta 3,pp,intent; devoted; applied; employed; engaged (in),SNP13,"ratanasuttaṃ
cūḷavaggo 1","ye su<b>ppayuttā</b> manasā daḷhena,
nikkāmino gotamasāsanamhi,
te pattipattā amataṃ vigayha,
laddhā mudhā nibbutiṃ bhuñjamānā,
idam'pi saṅghe ratanaṃ paṇītaṃ,
etena saccena suvatthi hotu.",TH206,vijitasenattheragāthā,"satiyā taṃ nibandhissaṃ,
<b>payutto</b> te damessāmi,
vīriyadhuraniggahito,
na yito dūraṃ gamissase cittā'ti.",,,,,,
paridevaneyya,ptp,lamentable; distressing; sorrowful,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ vata settha kv'ajja sessaṃ,
ete vitakke <b>paridevaneyye</b>,
vinayetha sekho aniketacārī.",,,,,,,,,
pavakkhati,fut,will tell; will explain,SNP59,"mettagū māṇava pucchā
pārāyanavaggo 4","dukkhassa ve maṃ pabhavaṃ apucchasi,
taṃ te <b>pavakkhāmi</b> yathā pajānaṃ,
upadhinidānā pabhavanti dukkhā,
ye keci lokasmim'anekarūpā.",DN34.1,dasuttarasuttaṃ,"das'uttaraṃ <b>pavakkhāmi</b>,
dhammaṃ nibbānapattiyā,
dukkhass'antakiriyāya,
sabbaganthappamocanaṃ.",SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ durabhisambhavaṃ,
handa te naṃ <b>pavakkhāmi</b>,
santhambhassu daḷho bhava.",,,
pārima,adj,(of shore) furthest; most distant,MN22,alagaddūpamasuttaṃ,"seyyathā'pi, bhikkhave, puriso addhānamaggappaṭipanno. so passeyya mahantaṃ udak'aṇṇavaṃ, orimaṃ tīraṃ sāsaṅkaṃ sappaṭibhayaṃ, <b>pārimaṃ</b> tīraṃ khemaṃ appaṭibhayaṃ.",SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi na orimaṃ tīraṃ upagacchatha, na <b>pārimaṃ</b> tīraṃ upagacchatha, na majjhe saṃsīdissatha, na thale ussīdissatha",,,,,,
pāleti,pr,protects; guards; takes care of; preserves,AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na <b>pāleyyuṃ</b>, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā kukkuṭasūkarā soṇasiṅgālā.",AN2.9,cariyasuttaṃ,"dve'me, bhikkhave, dhammā sukkā lokaṃ <b>pālenti</b>. katame dve? hirī ca ottappañ'ca.",,,,,,
piṇḍapātamatta,masc,mere alms food,VIN PAT NP 27,mahāpesakārasikkhāpadaṃ,"app'eva nāma mayam'pi āyasmantānaṃ kiñcimattaṃ anupadajjeyyāmā'ti. evañ'ca so bhikkhu vatvā kiñcimattaṃ anupadajjeyya antamaso <b>piṇḍapātamattam</b>'pi, nissaggiyaṃ pācittiyaṃ.",,,,,,,,,
puratthima,adj,eastern,SN56.48,dutiyachiggaḷayugasuttaṃ,"tam'enaṃ <b>puratthimo</b> vāto pacchimena saṃhareyya, pacchimo vāto puratthimena saṃhareyya, uttaro vāto dakkhiṇena saṃhareyya, dakkhiṇo vāto uttarena saṃhareyya.",MN40,cūḷāssapurasuttaṃ,<b>puratthimāya</b> ce'pi disāya puriso āgaccheyya ghamm'ābhitatto ghammapareto kilanto tasito pipāsito.,MN39,mahāassapurasuttaṃ,"tassa n'ev'assa <b>puratthimāya</b> disāya udakassa āyamukhaṃ, na pacchimāya disāya udakassa āyamukhaṃ, na uttarāya disāya udakassa āyamukhaṃ, na dakkhiṇāya disāya udakassa āyamukhaṃ",AN6.55,soṇasuttaṃ,"seyyathā'pi, bhante, selo pabbato acchiddo asusiro ekagghano. atha <b>puratthimāya</b> ce'pi disāya āgaccheyya bhusā vātavuṭṭhi n'eva naṃ saṅkampeyya na sampakampeyya na sampavedheyya"
peta 2,masc,departed; deceased; dead,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, ñātimittā sakhā ca me. <b>petānaṃ</b> dakkhiṇaṃ dajjā, pubbe katam'anussaraṃ.",KHP7,tirokuṭṭasuttaṃ,"yathā vārivahā pūrā paripūrenti sāgaraṃ, evam'eva ito dinnaṃ <b>petānaṃ</b> upakappati.",VIN1.1.2,dutiyapārājikaṃ,"anāpatti sasaññissa, vissāsaggāhe, tāvakālike, <b>peta</b>pariggahe, tiracchānagatapariggahe, paṃsukūlasaññissa, ummattakassa, ādikammikassā'ti.",,,
poṇa 1,adj,sloping (to); inclining down (to); leading (to),SN35.241,paṭhamadārukkhandhopamasuttaṃ,gaṅgāya nadiyā soto samudda<b>poṇo</b>,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"na manussaggāho gahessati, na amanussaggāho gahessati, na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha nibbāna<b>poṇā</b> nibbānapabbhārā.",MN152,indriyabhāvanāsuttaṃ,"seyyathā'pi, ānanda, īsakaṃ<b>poṇe</b> padumapalāse udakaphusitāni pavattanti, na saṇṭhanti.",,,
phāsuvihāra,masc,comfortable existence; easy living; living in comfort,MN2.4,sabbāsavasuttaṃ,iti purāṇañ'ca vedanaṃ paṭihaṅkhāmi navañ'ca vedanaṃ na uppādessāmi yātrā ca me bhavissati anavajjatā ca <b>phāsuvihāro</b> cā'ti,MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca <b>phāsuvihārañ</b>'cā'ti.",MN31,cūḷagosiṅgasuttaṃ,"imamhā ca mayaṃ, bhante, <b>phāsuvihārā</b> aññaṃ <b>phāsuvihāraṃ</b> uttaritaraṃ vā paṇītataraṃ vā na samanupassāmā'ti",,,
brahmacariyavāsa,masc,living the holy life; following the spiritual path,AN3.101,loṇakapallasuttaṃ,"yo, bhikkhave, evaṃ vadeyya, yathā yath'āyaṃ puriso kammaṃ karoti tathā tathā taṃ paṭisaṃvediyatī'ti, evaṃ santaṃ, bhikkhave, <b>brahmacariyavāso</b> na hoti, okāso na paññāyati sammā dukkhassa antakiriyāya.",SN22.96,gomayapiṇḍasuttaṃ,"ettako ce'pi, bhikkhu, attabhāvapaṭilābho abhavissa nicco dhuvo sassato avipariṇāmadhammo, na'y'idaṃ <b>brahmacariyavāso</b> paññāyetha sammā dukkhakkhayāya.",,,,,,
bhava 1,imp,be!; you must be!,Trad,,"sabb'ītiyo vivajjantu, sabbarogo vinassatu, mā te bhavatv'antarāyo, sukhī dīgh'āyuko <b>bhava</b>.",SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ durabhisambhavaṃ,
handa te naṃ pavakkhāmi,
santhambhassu daḷho <b>bhava</b>.",DHP236,malavaggo,"so karohi dīpam'attano,
khippaṃ vāyama paṇḍito <b>bhava</b>,
niddhantamalo anaṅgaṇo,
dibbaṃ ariyabhūmiṃ upehisi.",,,
bhavissanti,sandhi,'I could be'; 'I will be'; 'may I be',AN4.199,taṇhāsuttaṃ,"<b>bhavissan'ti</b> hoti, itthaṃ <b>bhavissan'ti</b> hoti, evaṃ <b>bhavissan'ti</b> hoti, aññathā <b>bhavissan'ti</b> hoti. imāni aṭṭhārasa taṇhāvicaritāni ajjhattikassa upādāya.",SN35.248,yavakalāpisuttaṃ,"asmī'ti, bhikkhave, maññitam'etaṃ, ayam'aham'asmī'ti maññitam'etaṃ, <b>bhavissan'ti</b> maññitam'etaṃ, na <b>bhavissan'ti</b> maññitam'etaṃ, rūpī <b>bhavissan'ti</b> maññitam'etaṃ",,,,,,
bhavissaṃ,fut,I myself will be,SN35.248,yavakalāpisuttaṃ,"<b>bhavissan</b>'ti maññitam'etaṃ, na <b>bhavissan</b>'ti maññitam'etaṃ, rūpī <b>bhavissan</b>'ti maññitam'etaṃ, arūpī <b>bhavissan</b>'ti maññitam'etaṃ, saññī <b>bhavissan</b>'ti maññitam'etaṃ, asaññī <b>bhavissan</b>'ti maññitam'etaṃ, n'evasaññīn'āsaññī <b>bhavissan</b>'ti maññitam'etaṃ.",TH262,tālapuṭattheragāthā,"kadā iṇ'aṭṭo'va daliddako nidhiṃ, ārādhayitvā dhanikehi pīḷito, tuṭṭho <b>bhavissaṃ</b> adhigamma sāsanaṃ, mah'esino taṃ nu kadā bhavissati.",,,,,,
bhiyyoso,ind,still more (than); even more (than); even greater (than); exceeding,SN35.247,chappāṇakasuttaṃ,"evañ'hi so, bhikkhave, puriso <b>bhiyyoso</b>mattāya tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyetha.",SN1.35,ujjhānasaññisuttaṃ,atha kho bhagavā sitaṃ pātvākāsi. atha kho tā devatāyo <b>bhiyyoso</b>mattāya ujjhāyantiyo vehāsaṃ abbhuggañchuṃ.,,,,,,
bhiyyosomattāya,ind,extremely; greatly; even more,SN22.85,yamakasuttaṃ,"sādhu sādhu, āvuso yamaka! tena h'āvuso, yamaka, upamaṃ te karissāmi etass'eva atthassa <b>bhiyyosomattāya</b> ñāṇāya.",SN35.247,chappāṇakasuttaṃ,"evañ'hi so, bhikkhave, puriso <b>bhiyyosomattāya</b> tatonidānaṃ dukkhaṃ domanassaṃ paṭisaṃvediyetha.",SN1.35,ujjhānasaññisuttaṃ,atha kho bhagavā sitaṃ pātvākāsi. atha kho tā devatāyo <b>bhiyyosomattāya</b> ujjhāyantiyo vehāsaṃ abbhuggañchuṃ.,,,
bhuñjamāna 1,prp,eating; consuming,MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi <b>bhuñjamānā</b> app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.",SN1.10,araññasuttaṃ,"araññe viharantānaṃ,
santānaṃ brahmacārinaṃ,
ekabhattaṃ <b>bhuñjamānānaṃ</b>,
kena vaṇṇo pasīdatī'ti.",VIN PAT SE 42,bhuñjamāna sikkhāpada,na <b>bhuñjamāno</b> sabbahatthaṃ mukhe pakkhipissāmīti sikkhā karaṇīyā.,,,
maññita 1,nt,imagination; make-believe; speculation; the conceived,SN35.248,yavakalāpisuttaṃ,"<b>maññitaṃ</b>, bhikkhave, rogo, <b>maññitaṃ</b> gaṇḍo, <b>maññitaṃ</b> sallaṃ. tasmā't'iha, bhikkhave, amaññamānena cetasā viharissāmā'ti, evañ'hi vo, bhikkhave, sikkhitabbaṃ.",SN35.248,yavakalāpisuttaṃ,"asmī'ti, bhikkhave, <b>maññitam</b>'etaṃ, ayam'aham'asmī'ti <b>maññitam</b>'etaṃ, bhavissan'ti <b>maññitam</b>'etaṃ, na bhavissan'ti <b>maññitam</b>'etaṃ, rūpī bhavissan'ti <b>maññitam</b>'etaṃ",SN35.30,samugghātasāruppasuttaṃ,"sabba<b>maññita</b>samugghātasāruppaṃ vo, bhikkhave, paṭipadaṃ desessāmi.",,,
maññitametaṃ,sandhi,this is imagination; this is an illusion,SN35.248,yavakalāpisuttaṃ,"asmī'ti, bhikkhave, <b>maññitam'etaṃ</b>, ayam'aham'asmī'ti <b>maññitam'etaṃ</b>, bhavissan'ti <b>maññitam'etaṃ</b>, na bhavissan'ti <b>maññitam'etaṃ</b>, rūpī bhavissan'ti <b>maññitam'etaṃ</b>",,,,,,,,,
matta 1.1,pp,amount of; as many as; measure of; consisting of,DS1,tikamātikā,savitakkasavicārā dhammā. avitakkavicāra<b>mattā</b> dhammā. avitakk'āvicārā dhammā.,SN1.35,ujjhānasaññisuttaṃ,atha kho bhagavā sitaṃ pātvākāsi. atha kho tā devatāyo bhiyyoso<b>mattāya</b> ujjhāyantiyo vehāsaṃ abbhuggañchuṃ.,DHPa1.1.1,cakkhupālattheravatthu,"tadā sāvatthiyaṃ satta manussakoṭiyo vasanti. tesu satthu dhammakathaṃ sutvā pañcakoṭi<b>mattā</b> manussā ariyasāvakā jātā, dvekoṭimattā manussā puthujjanā.",,,
manussaggāha,masc,clutch of humans; capture by human beings,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi ... na <b>manussaggāho</b> gahessati, na amanussaggāho gahessati, na āvaṭṭaggāho gahessati, na antopūtī bhavissatha, evaṃ tumhe, bhikkhave, nibbānaninnā bhavissatha nibbānapoṇā nibbānapabbhārā.",,,,,,,,,
mayampi,sandhi,we too,SN46.53,aggisuttaṃ,"<b>mayam'pi</b> kho, āvuso, sāvakānaṃ evaṃ dhammaṃ desema, etha tumhe, āvuso, pañca nīvaraṇe pahāya cetaso upakkilese paññāya dubbalīkaraṇe satta bojjh'aṅge yathābhūtaṃ bhāvethā'ti.",VIN PAT NP 27,mahāpesakāra sikkhāpada,"app'eva nāma <b>mayam'pi</b> āyasmantānaṃ kiñcimattaṃ anupadajjeyyāmā'ti. evañ'ca so bhikkhu vatvā kiñcimattaṃ anupadajjeyya, antamaso piṇḍapātamattam'pi, nissaggiyaṃ pācittiyaṃ.",,,,,,
mātucchā,fem,maternal aunt; mother's sister,AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā <b>mātucchā</b>'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā.",,,,,,,,,
mātulānī,fem,mother's brother's wife; aunt,AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā <b>mātulānī</b>'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā.",,,,,,,,,
mitta 1,masc,friend,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, ñāti<b>mittā</b> sakhā ca me. petānaṃ dakkhiṇaṃ dajjā, pubbe katam'anussaraṃ.",Trad,,"brahmamārā ca indā ca lokapālā ca devatā, yamo, <b>mittā</b> manussā ca majjhattā verikā'pi ca, sabbe sattā sukhī hontu.",DHP376,bhikkhuvaggo,"<b>mitte</b> bhajassu kalyāṇe,
suddhājīve atandite,
paṭisanthāravuty'assa,
ācārakusalo siyā,
tato pāmojjabahulo,
dukkhass'antaṃ karissati.",ITI76,sukhapatthanāsuttaṃ,"yādisaṃ kurute <b>mittaṃ</b>,
yādisaṃ c'ūpasevati,
sa ve tādisako hoti,
sahavāso hi tādiso."
yutta 3,pp,engaged (in); practising (to),VIN1.1.1,"paṭhamapārājikaṃ, santhatabhāṇavāro",yo panā'ti yo yādiso yathā<b>yutto</b> yathājacco yathānāmo yathāgotto yathāsīlo yathāvihārī yathāgocaro thero vā navo vā majjhimo vā.,TH262,tālapuṭattheragāthā,"kadā nu rūpe amite ca sadde,
gandhe rase phusitabbe ca dhamme,
ādittato'haṃ samathehi <b>yutto</b>,
paññāya dacchaṃ tadidaṃ kadā me.",,,,,,
labbhati 3,pr,is possible to get (to),SN22.59,anattalakkhaṇasuttaṃ,"saṅkhārā ca h'idaṃ, bhikkhave, attā abhavissaṃsu, na'y'idaṃ saṅkhārā ābādhāya saṃvatteyyuṃ, <b>labbhetha</b> ca saṅkhāresu, evaṃ me saṅkhārā hontu, evaṃ me saṅkhārā mā ahesun'ti.",,,,,,,,,
lahu 1,adj,quick; fast; swift,DHP35,cittavaggo,"dunniggahassa <b>lahuno</b>,
yatthakāmanipātino,
cittassa damatho sādhu,
cittaṃ dantaṃ sukh'āvahaṃ.",SN1.48,paṇihitācchavaggo,"n'āhaṃ, bhikkhave, aññaṃ ekadhammam'pi samanupassāmi yaṃ evaṃ <b>lahu</b>parivattaṃ yatha'y'idaṃ cittaṃ. yāvañ'c'idaṃ, bhikkhave, upamā'pi na sukarā yāva <b>lahu</b>parivattaṃ cittan'ti.",MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca <b>lah</b>'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.",,,
lahuṭṭhāna,nt,agility; nimbleness; lightness,MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca sañjānissatha app'ātaṅkatañ'ca <b>lah'uṭṭhānañ</b>'ca balañ'ca phāsuvihārañ'cā'ti.",,,,,,,,,
sakha,masc,friend; companion,KHP7,tirokuṭṭasuttaṃ,"adāsi me akāsi me, ñātimittā <b>sakhā</b> ca me. petānaṃ dakkhiṇaṃ dajjā, pubbe katam'anussaraṃ.",SN1.50,ghaṭīkārasuttaṃ,"virato methunā dhammā,
brahmacārī nirāmiso,
ahuvā te sagāmeyyo,
ahuvā te pure <b>sakhā</b>.",ITI76,sukhapatthanāsuttaṃ,"sevamāno sevamānaṃ,
samphuṭṭho samphusaṃ paraṃ,
saro diddho kalāpaṃ'va,
alittam'upalimpati.
upalepabhayā dhīro,
n'eva pāpa<b>sakhā</b> siyā.",,,
saṅkhata,pp,created; constructed; conditioned; fabricated,MN152,indriyabhāvanāsuttaṃ,tañ'ca kho <b>saṅkhataṃ</b> oḷārikaṃ paṭiccasamuppannaṃ. etaṃ santaṃ etaṃ paṇītaṃ yadidaṃ upekkhā'ti,SNP41,"duṭṭhaṭṭhakasuttaṃ
aṭṭhakavaggo 3","pakappitā <b>saṅkhatā</b> yassa dhammā,
purakkhatā santi avīvadātā,
yadattani passati ānisaṃsaṃ,
taṃ nissito kuppapaṭicca santiṃ.",UD73,tatiyanibbāna paṭisaṃyuttasuttaṃ,no c'etaṃ abhavissa ajātaṃ abhūtaṃ akataṃ asaṅkhataṃ na'y'idha jātassa bhūtassa katassa <b>saṅkhatassa</b> nissaraṇaṃ paññāyetha.,SN12.20,paccayasuttaṃ,"jarāmaraṇaṃ, bhikkhave, aniccaṃ <b>saṅkhataṃ</b> paṭiccasamuppannaṃ khayadhammaṃ vayadhammaṃ virāgadhammaṃ nirodhadhammaṃ."
sañjānāti,pr,knows; knows as; perceives; conceives; recognizes,SN22.79,khajjanīyasuttaṃ,"kiñ'ca, bhikkhave, saññaṃ vadetha? <b>sañjānātī</b>'ti kho, bhikkhave, tasmā saññā'ti vuccati. kiñ'ca sañjānāti? nīlam'pi sañjānāti, pītakam'pi sañjānāti, lohitakam'pi sañjānāti, odātam'pi sañjānāti",SN35.93,dutiyadvayasuttaṃ,"phuṭṭho, bhikkhave, vedeti, phuṭṭho ceteti, phuṭṭho <b>sañjānāti</b>. itth'ete'pi dhammā calā c'eva byathā ca aniccā vipariṇāmino aññathābhāvino.",MN65,bhaddālisuttaṃ,"etha, tumhe'pi, bhikkhave, ek'āsanabhojanaṃ bhuñjatha. ek'āsanabhojanaṃ kho, bhikkhave, tumhe'pi bhuñjamānā app'ābādhatañ'ca <b>sañjānissatha</b> app'ātaṅkatañ'ca lah'uṭṭhānañ'ca balañ'ca phāsuvihārañ'cā'ti.",MN2.2,sabbāsavasuttaṃ,"cha diṭṭhiyo, atthi me attā'ti vā n'atthi me attā'ti vā attanā'va attānaṃ <b>sañjānāmī</b>'ti vā attanā'va anattānaṃ <b>sañjānāmī</b>'ti vā anattanā'va attānaṃ <b>sañjānāmī</b>'ti vā assa saccato thetato diṭṭhi uppajjati"
santhambhati 1,pr,stands firm; remains steadfast; is resolute; takes heart,SNP37,"nālakasuttaṃ
mahāvaggo 11","moneyyaṃ te upaññissaṃ,
dukkaraṃ durabhisambhavaṃ,
handa te naṃ pavakkhāmi,
<b>santhambhassu</b> daḷho bhava.",,,,,,,,,
samādāna,nt,undertaking; taking upon oneself; perpetrating,DHP316,nirayavaggo,"alajjitāye lajjanti,
lajjitāye na lajjare,
micchādiṭṭhi<b>samādānā</b>,
sattā gacchanti duggatiṃ.",AN10.21,sīhanādasuttaṃ,"puna caparaṃ, bhikkhave, tathāgato atīt'ānāgatapaccuppannānaṃ kamma<b>samādānānaṃ</b> ṭhānaso hetuso vipākaṃ yathābhūtaṃ pajānāti.",AN4.49,vipallāsasuttaṃ,"aniccaṃ aniccato dakkhuṃ, dukkham'addakkhu dukkhato.
anattani anattā'ti, asubhaṃ asubhat'addasuṃ.
sammādiṭṭhi<b>samādānā</b>, sabbaṃ dukkhaṃ upaccagun'ti",,,
sambheda 1,masc,confusion; disarray,AN2.9,cariyasuttaṃ,"<b>sambhedaṃ</b> loko agamissa, yathā aj'eḷakā kukkuṭasūkarā soṇasigālā.",,,,,,,,,
sammādiṭṭhisamādāna,adj,who has undertaken right view,AN4.49,vipallāsasuttaṃ,"anattani anattā'ti,
asubhaṃ asubhat'addasuṃ,
<b>sammādiṭṭhisamādānā</b>,
sabbaṃ dukkhaṃ upaccagun'ti.",,,,,,,,,
sammādhāraṃ anuppavecchati,idiom,rains,MN39,mahāassapurasuttaṃ,"seyyathā'pi, bhikkhave, udakarahado ubbhid'odako. tassa n'ev'assa puratthimāya disāya udakassa āyamukhaṃ ... devo ca na kālena kālaṃ <b>sammādhāraṃ anuppaveccheyya</b>.",,,,,,,,,
sammādhārā,fem,good rain; thorough downpour,MN39,mahāassapurasuttaṃ,"seyyathā'pi, bhikkhave, udakarahado ubbhid'odako. tassa n'ev'assa puratthimāya disāya udakassa āyamukhaṃ ... devo ca na kālena kālaṃ <b>sammādhāraṃ</b> anuppaveccheyya.",,,,,,,,,
saṃsīdati 1,pr,sinks down; drowns,SN35.241,paṭhamadārukkhandhopamasuttaṃ,"evam'eva kho, bhikkhave, sace tumhe'pi na orimaṃ tīraṃ upagacchatha, na pārimaṃ tīraṃ upagacchatha, na majjhe <b>saṃsīdissatha</b>, na thale ussīdissatha",SN42.6,asibandhakaputtasuttaṃ,"tam'enaṃ mahā janakāyo saṅgamma samāgamma āyāceyya thomeyya pañjaliko anuparisakkeyya, osīda, bho sappitela, <b>saṃsīda</b>, bho sappitela, adho gaccha, bho sappitelā'ti.",,,,,,
siṅgāla,masc,jackal,SN20.11,siṅgālasuttaṃ,"assuttha no tumhe, bhikkhave, rattiyā paccūsasamayaṃ jara<b>siṅgālassa</b> vassamānassā'ti",SN35.240,kummopamasuttaṃ,"bhūtapubbaṃ, bhikkhave, kummo kacchapo sāy'anhasamayaṃ anunadītīre gocarapasuto ahosi. <b>siṅgālo</b>'pi kho, bhikkhave, sāy'anhasamayaṃ anunadītīre gocarapasuto ahosi.",AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā kukkuṭasūkarā soṇa<b>siṅgālā</b>.",MN10.8,mahāsatipaṭṭhānasuttaṃ,bhikkhu seyyathā'pi passeyya sarīraṃ sivathikāya chaḍḍitaṃ kākehi vā kulalehi vā gijjhehi vā kaṅkehi vā sunakhehi vā byagghehi vā dīpīhi vā <b>siṅgālehi</b> vā vividhehi vā pāṇakajātehi khajjamānaṃ.
sūkara,masc,pig,MN51,kandarakasuttaṃ,"aj'eḷakapaṭiggahaṇā paṭivirato hoti, kukkuṭa<b>sūkara</b>paṭiggahaṇā paṭivirato hoti, hatthigav'āssavaḷavāpaṭiggahaṇā paṭivirato hoti",JA153,sūkarajātakaṃ,"asuci pūtilomo'si,
duggandho v'āsi <b>sūkara</b>,
sace yujjhitu'kāmo'si,
jayaṃ samma dadāmi te'ti.",AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā kukkuṭa<b>sūkarā</b> soṇasiṅgālā.",,,
soṇa 3,masc,dog,AN2.9,cariyasuttaṃ,"ime kho, bhikkhave, dve sukkā dhammā lokaṃ na pāleyyuṃ, na'y'idha paññāyetha mātā'ti vā mātucchā'ti vā mātulānī'ti vā ācariyabhariyā'ti vā garūnaṃ dārā'ti vā. sambhedaṃ loko agamissa, yathā ajeḷakā kukkuṭasūkarā <b>soṇa</b>siṅgālā.",,,,,,,,,
soṇasiṅgālā,masc,dogs and jackals,AN2.9,cariyasuttaṃ,"sambhedaṃ loko agamissa, yathā aj'eḷakā kukkuṭasūkarā <b>soṇasiṅgālā</b>.",,,,,,,,,
sotukāma,adj,wanting to hear; wishing to listen (to),DHPa2.26.33,jaṭilatthera vatthu,"evaṃ kir'assa ahosi, saddhā tāva dhammaṃ <b>sotu'kāmā</b> gamissanti'y'eva, assaddhā'pi pana dhanalobhena gantvā dhammaṃ sutvā dukkhato muccissantī'ti.",MN56,upālisuttaṃ,"purimen'ev'āhaṃ, bhante, opammena bhagavato attamano abhiraddho. api c'āhaṃ imāni bhagavato vicitrāni pañhapaṭibhānāni <b>sotu'kāmo</b>, ev'āhaṃ bhagavantaṃ paccanīkaṃ kātabbaṃ amaññissaṃ",,,,,,
sotuṃ,inf,to hear,VIN1.3.1,paṭhamāniyatasikkhāpadaṃ,cakkhussa rahonāma na sakkā hoti akkhiṃ vā nikhaṇīyamāne bhamukaṃ vā ukkhipīyamāne sīsaṃ vā ukkhipīyamāne passituṃ. sotassa rahonāma na sakkā hoti pakatikathā <b>sotuṃ</b>.,DHPa1.2,maṭṭhakuṇḍalī vatthu,"andhabālapitaraṃ nissāya evarūpaṃ buddhaṃ upasaṅkamitvā kāyaveyyāvaṭikaṃ vā kātuṃ dānaṃ vā dātuṃ dhammaṃ vā <b>sotuṃ</b> n'ālatthaṃ, idāni me hatthā'pi anadhipateyyā, aññaṃ kattabbaṃ n'atthī'ti manam'eva pasādesi.",MN56,upālisuttaṃ,"api c'āhaṃ imāni bhagavato vicitrāni pañhapaṭibhānāni <b>sotu</b>'kāmo, ev'āhaṃ bhagavantaṃ paccanīkaṃ kātabbaṃ amaññissaṃ",,,
vata 1.1,ind,oh!; oh no!; oh dear!; wow!,DN2.11,sāmaññaphalasuttaṃ,acchariyaṃ <b>vata</b> bho abbhutaṃ vata bho,SNP54,"sāriputtasuttaṃ
aṭṭhakavaggo 16","kiṃ'sū asissāmi kuvaṃ vā asissaṃ,
dukkhaṃ <b>vata</b> settha kv'ajja sessaṃ,
ete vitakke paridevaneyye,
vinayetha sekho aniketacārī.",MN13,mahādukkhakkhandhasuttaṃ,"so socati kilamati paridevati urattāḷiṃ kandati, sammohaṃ āpajjati, moghaṃ <b>vata</b> me uṭṭhānaṃ, aphalo <b>vata</b> me vāyāmo'ti.",SN8.1,nikkhantasuttaṃ,"alābhā <b>vata</b> me, na <b>vata</b> me lābhā, dulladdhaṃ <b>vata</b> me, na <b>vata</b> me suladdhaṃ, yassa me anabhirati uppannā, rāgo cittaṃ anuddhaṃseti,"
