pali,pos,meaning,source_1,sutta_1,example_1,source_2,sutta_2,example_2,source_3,sutta_3,example_3,source_4,sutta_4,example_4
yenicchakaṃ,ind,wherever one wants; as one likes; according to desire; (comm) by whichever way one wants to go,MN21,kakacūpamasuttaṃ,"seyyathā'pi, bhikkhave, subhūmiyaṃ catumahāpathe ājaññaratho yutto assa ṭhito odhastapatodo. tam'enaṃ dakkho yogg'ācariyo assadammasārathi abhiruhitvā, vāmena hatthena rasmiyo gahetvā, dakkhiṇena hatthena patodaṃ gahetvā, <b>yen'icchakaṃ</b> yadicchakaṃ sāreyya'pi paccāsāreyya'pi.",DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
<b>yen'icchakaṃ</b> yatthakāmaṃ yathāsukhaṃ,
tadajj'ahaṃ niggahessāmi yoniso,
hatthippabhinnaṃ viya aṅkusaggaho.",,,,,,
rajas 3,masc,pollen; spore,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusuma<b>rajena</b> samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
ratī 1,fem,pleasure; enjoyment; delight,DHP373,bhikkhuvaggo,"suññ'āgāraṃ paviṭṭhassa,
santacittassa bhikkhuno,
amānusī <b>rati</b> hoti,
sammā dhammaṃ vipassato.",SN1.49,maccharisuttaṃ,"sace enti manussattaṃ,
dalidde jāyare kule,
coḷaṃ piṇḍo <b>ratī</b> khiḍḍā,
yattha kicchena labbhati.",AN8.30,anuruddha mahāvitakkasuttaṃ,"nippapañc'ārāmass'āyaṃ dhammo nippapañca<b>ratino</b>, n'āyaṃ dhammo papañc'ārāmassa papañca<b>ratino</b>'ti",,,
ramati,pr,enjoys; finds pleasure (in); takes delight (in); likes,DHP91,arahantavaggo,"uyyuñjanti satīmanto, na nikete <b>ramanti</b> te,
haṃsā'va pallalaṃ hitvā, okam'okaṃ jahanti te.",DHP99,arahantavaggo,"ramaṇīyāni araññāni,
yattha na <b>ramatī</b> jano,
vītarāgā <b>ramissanti</b>,
na te kāmagavesino.",DHP79,paṇḍitavaggo,"dhammapīti sukhaṃ seti,
vippasannena cetasā,
ariyappavedite dhamme,
sadā <b>ramati</b> paṇḍito.",THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi <b>ramāma</b> supupphite vane."
labbhati 1,pr,is obtained (among); is acquired (from); is received (from),SN1.49,maccharisuttaṃ,"sace enti manussattaṃ,
dalidde jāyare kule,
coḷaṃ piṇḍo ratī khiḍḍā,
yattha kicchena <b>labbhati</b>.",,,,,,,,,
sagga 1.2,masc,heaven; paradise,SNP13,"ratanasuttaṃ
cūḷavaggo 1","yaṅ'kiñci vittaṃ idha vā huraṃ vā, <b>saggesu</b> vā yaṃ ratanaṃ paṇītaṃ.
na no samaṃ atthi tathāgatena",SN42.6,asibandhakaputtasuttaṃ,"brāhmaṇā, bhante, pacchā bhūmakā kāmaṇḍalukā sevālamālikā udak'orohakā aggiparicārakā. te mataṃ kālaṅ'kataṃ uyyāpenti nāma saññāpenti nāma <b>saggaṃ</b> nāma okkāmenti.",SN3.17,attabyābādhasuttaṃ,"āyuṃ arogiyaṃ vaṇṇaṃ,
<b>saggaṃ</b> uccākulīnataṃ,
ratiyo patthayantena,
uḷārā apar'āparā.",ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno tayo sukhe,
pasaṃsaṃ vittalābhañ'ca,
pecca <b>sagge</b> pamodanaṃ."
sajitar,masc,designator; assigner; author,MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho <b>sajitā</b> vasī pitā bhūtabhabyānaṃ.",,,,,,,,,
santuṭṭhi,fem,satisfaction; contentment (with),SNP16,"maṅgalasuttaṃ
cūḷavaggo 4","gāravo ca nivāto ca, <b>santuṭṭhi</b> ca kataññutā.
kālena dhammassavanaṃ, etam'maṅgalam'uttamaṃ.",AN8.53,saṃkhittasuttaṃ,"<b>santuṭṭhiyā</b> saṃvattanti, no asantuṭṭhiyā, pavivekāya saṃvattanti, no saṅgaṇikāya",DHP204,sukhavaggo,"ārogyaparamā lābhā,
<b>santuṭṭhi</b>paramaṃ dhanaṃ,
vissāsaparamā ñāti,
nibbānaṃ paramaṃ sukhaṃ.",MN3,dhammadāyādasuttaṃ,tañ'hi tassa bhikkhave bhikkhuno dīgharattaṃ app'icchatāya <b>santuṭṭhiyā</b> sallekhāya subharatāya vīriy'ārambhāya saṃvattissati
sabbadhamma,masc,everything; all things; all mental phenomena; all states of mind; all teachings,SNP56,"ajita māṇava pucchā
pārāyanavaggo 1","kāmesu n'ābhigijjheyya,
manas'ānāvilo siyā,
kusalo <b>sabbadhammānaṃ</b>,
sato bhikkhu paribbaje'ti.",SNP68,"udaya māṇava pucchā
pārāyanavaggo 13","jhāyiṃ virajam'āsīnaṃ,
katakiccaṃ anāsavaṃ,
pāraguṃ <b>sabbadhammānaṃ</b>,
atthi pañhena āgamaṃ,
aññāvimokkhaṃ pabrūhi,
avijjāya pabhedanaṃ.",AN6.104,atammayasuttaṃ,"cha, bhikkhave, ānisaṃse sampassamānena alam'eva bhikkhunā <b>sabbadhammesu</b> anodhiṃ karitvā anattasaññaṃ upaṭṭhāpetuṃ.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa <b>sabbadhammesu</b> visenibhūto,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti."
sabbaso 2,ind,all around; everywhere; from all sides,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti <b>sabbaso</b>,
kusumarajena samuṭṭhitā dumā,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
samaṇabrāhmaṇakapaṇaddhikavanibbakayācakā,masc,"ascetics, priests, tramps, homeless wanderers and beggars",SN2.23,serīsuttaṃ,"tassa mayhaṃ, bhante, catūsu dvāresu dānaṃ dīyittha <b>samaṇa-brāhmaṇa-kapaṇ'addhika-vanibbaka-yācakānaṃ</b>.",,,,,,,,,
samādhisambojjhaṅga,masc,stability of mind as an element of awakening; mental composure as a factor of enlightenment,MN2.8,sabbāsavasuttaṃ,paṭisaṅkhā yoniso <b>samādhisambojjh'aṅgaṃ</b> bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ.,,,,,,,,,
samuṭṭhita 2,pp,full (of); laden (with),THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena <b>samuṭṭhitā</b> dumā,
paṭhamavasanto sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
sambojjhaṅga,masc,element of awakening; factor of enlightenment,Thai,,handa mayaṃ <b>sattasambojjh'aṅgā</b>pāṭhaṃ bhaṇāmase,DN22.13,mahāsatipaṭṭhānasuttaṃ,"santaṃ vā ajjhattaṃ dhammavicaya<b>sambojjh'aṅgaṃ</b>, atthi me ajjhattaṃ dhammavicaya<b>sambojjh'aṅgo</b>'ti pajānāti",SN46.3,sīlasuttaṃ,"evaṃ bhāvitesu kho, bhikkhave, sattasu <b>sambojjh'aṅgesu</b> evaṃ bahulīkatesu satta phalā satt'ānisaṃsā pāṭikaṅkhā. katame satta phalā satt'ānisaṃsā?",MN2.8,sabbāsavasuttaṃ,bhikkhu paṭisaṅkhā yoniso sati<b>sambojjh'aṅgaṃ</b> bhāveti vivekanissitaṃ virāganissitaṃ nirodhanissitaṃ vossaggapariṇāmiṃ.
sādhu 1,adj,good; pleasant; auspicious,SN1.51,jarāsuttaṃ,"sīlaṃ yāva jarā <b>sādhu</b>,
saddhā <b>sādhu</b> patiṭṭhitā,
paññā narānaṃ ratanaṃ,
puññaṃ corehi dūharan'ti.",DHP163,attavaggo,"sukarāni asādhūni,
attano ahitāni ca,
yaṃ ve hitañ'ca <b>sādhuñ</b>'ca,
taṃ ve paramadukkaraṃ.",,,,,,
suta 1.1,pp,heard,AN4.180,mahāpadesasuttaṃ,"idha, bhikkhave, bhikkhu evaṃ vadeyya, sammukhā m'etaṃ, āvuso, bhagavato <b>sutaṃ</b> sammukhā paṭiggahitaṃ, ",SNP44,"jarāsuttaṃ
aṭṭhakavaggo 6","diṭṭhā'pi <b>sutā</b>'pi te janā,
yesaṃ nāmam'idaṃ pavuccati,
nāmaṃ yev'āvasissati,
akkheyyaṃ petassa jantuno.",MN40,cūḷāssapurasuttaṃ,"evaṃ me <b>sutaṃ</b>, ekaṃ samayaṃ bhagavā aṅgesu viharati assapuraṃ nāma aṅgānaṃ nigamo.",SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu visenibhūto,
yaṃ kiñci diṭṭhaṃ va <b>sutaṃ</b> mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti."
supupphita,adj,in full bloom; abounding in blossoms; covered with flowers,THI71,subhājīvakambavanikātherīgāthā,"daharā ca apāpikā c'asi,
kiṃ te pabbajjā karissati,
nikkhipa kāsāyacīvaraṃ,
ehi ramāma <b>supupphite</b> vane.",SN5.5,uppalavaṇṇāsuttaṃ,sāvatthiyaṃ piṇḍāya caritvā pacchābhattaṃ piṇḍapātapaṭikkantā yena andhavanaṃ ten'upasaṅkami divāvihārāya. andhavanaṃ ajjhogāhetvā aññatarasmiṃ <b>supupphita</b>sālarukkhamūle aṭṭhāsi.,,,,,,
sotatta,adj,scorched; burnt,MN12,mahāsīhanādasuttaṃ,"<b>sotatto</b> sosinno c'eva,
eko bhiṃsanake vane,
naggo na c'aggim'āsīno,
esanāpasuto munī'ti.",,,,,,,,,
sosinna,adj,frozen; freezing; (comm) soaked,MN12,mahāsīhanādasuttaṃ,"sotatto <b>sosinno</b> c'eva,
eko bhiṃsanake vane,
naggo na c'aggim'āsīno,
esanāpasuto munī'ti.",,,,,,,,,
vattī 1.2,adj,(of power or control) wielding; exercising,MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasa<b>vattī</b> issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,,,,,,,
vanibbaka,masc,mendicant; beggar; pauper,SN2.23,serīsuttaṃ,"tassa mayhaṃ, bhante, catūsu dvāresu dānaṃ dīyittha samaṇa-brāhmaṇa-kapaṇ'addhika-<b>vanibbaka</b>-yācakānaṃ.",SNP7,"vasalasuttaṃ
uragavaggo 7","yo brāhmaṇaṃ samaṇaṃ vā,
aññaṃ vā'pi <b>vanibbakaṃ</b>,
musāvādena vañceti,
taṃ jaññā vasalo iti.",,,,,,
vasanta 2,masc,spring; springtime,THI71,subhājīvakambavanikātherīgāthā,"madhurañ'ca pavanti sabbaso,
kusumarajena samuṭṭhitā dumā,
paṭhama<b>vasanto</b> sukho utu,
ehi ramāma supupphite vane.",,,,,,,,,
vasavattī 1,adj,with control (of); wielding power (over); having authority (over),SN1.49,maccharisuttaṃ,"parasambhatesu bhogesu,
<b>vasavattī</b>'va modare,
diṭṭhe dhamm'esa vipāko,
samparāye ca suggatī'ti.",MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso <b>vasavattī</b> issaro kattā nimmātā seṭṭho sajitā vasī pitā bhūtabhabyānaṃ.",,,,,,
vasī 1.2,masc,master (of); controller (of); ruler (over),MN49,brahmanimantanikasuttaṃ,"eso hi, bhikkhu, brahmā mahābrahmā abhibhū anabhibhūto añña'd'atthudaso vasavattī issaro kattā nimmātā seṭṭho sajitā <b>vasī</b> pitā bhūtabhabyānaṃ.",,,,,,,,,
vittalābha,masc,gaining of wealth; acquiring riches,ITI76,sukhapatthanāsuttaṃ,"sīlaṃ rakkheyya medhāvī,
patthayāno tayo sukhe,
pasaṃsaṃ <b>vittalābhañ</b>'ca,
pecca sagge pamodanaṃ.",,,,,,,,,
visenibhūta,adj,disarmed (wrt); not opposing; at peace (with); (or) disassociated (from),SNP51,"mahābyūhasuttaṃ
aṭṭhakavaggo 13","sa sabbadhammesu <b>visenibhūto</b>,
yaṃ kiñci diṭṭhaṃ va sutaṃ mutaṃ vā,
sa pannabhāro muni vippamutto,
na kappiyo n'ūparato na patthiyo'ti.",,,,,,,,,
vihārimātāpiṃ,sandhi,living ardently; remaining persistent; making continuous effort,MN131,bhaddekarattasuttaṃ,"evaṃ <b>vihārim'ātāpiṃ</b>,
ahorattam'atanditaṃ.
taṃ ve bhadd'ekaratto'ti,
santo ācikkhate muni.",,,,,,,,,
vedalla,nt,questions-and-answers; catechism; one of the nine kinds of suttas,MN22,alagaddūpamasuttaṃ,"idha, bhikkhave, ekacce moghapurisā dhammaṃ pariyāpuṇanti, suttaṃ, geyyaṃ, veyyākaraṇaṃ, gāthaṃ, udānaṃ, itivuttakaṃ, jātakaṃ, abbhutadhammaṃ, <b>vedallaṃ</b>.",AN4.62,ānaṇyasuttaṃ,suttaṃ geyyaṃ veyyākaraṇaṃ gāthā udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ <b>vedallaṃ</b>,,,,,,
veyyākaraṇa 2,nt,detailed exposition; one of the nine kinds of suttas,SN22.59,anattalakkhaṇasuttaṃ,imasmiñ'ca pana <b>veyyākaraṇasmiṃ</b> bhaññamāne pañcavaggiyānaṃ bhikkhūnaṃ anupādāya āsavehi cittāni vimucciṃsū'ti.,AN4.62,ānaṇyasuttaṃ,suttaṃ geyyaṃ <b>veyyākaraṇaṃ</b> gāthā udānaṃ itivuttakaṃ jātakaṃ abbhutadhammaṃ vedallaṃ,,,,,,
veyyāvacca 1,nt,service; assistance,AN5.36,kāladānasuttaṃ,"ye tattha anumodanti,
<b>veyyāvaccaṃ</b> karonti vā,
na tena dakkhiṇā onā,
te'pi puññassa bhāgino.",VIN PAT NP 10,rājasikkhāpadaṃ,"so ce dūto taṃ bhikkhuṃ evaṃ vadeyya, atthi pan'āyasmato koci <b>veyyāvacca</b>karo'ti. cīvar'atthikena, bhikkhave, bhikkhunā <b>veyyāvacca</b>karo niddisitabbo ārāmiko vā upāsako vā, eso kho, āvuso, bhikkhūnaṃ <b>veyyāvacca</b>karo'ti.",,,,,,
hatthippabhinna,adj,elephant in rut,DHP326,nāgavaggo,"idaṃ pure cittam'acāri cārikaṃ,
yen'icchakaṃ yatthakāmaṃ yathāsukhaṃ,
tadajj'ahaṃ niggahessāmi yoniso,
<b>hatthippabhinnaṃ</b> viya aṅkusaggaho.",,,,,,,,,
